actual,prediction,split
71.95,42.25316397052927,evaluation
67.6,41.57850221241564,evaluation
73.8,40.78203056575081,evaluation
77.42,38.11370615613947,evaluation
80.68,38.26785877324302,evaluation
87.75,52.12258579591052,evaluation
97.48,57.89562814711674,evaluation
102.05,55.230216126429504,evaluation
105.55,61.81741957224543,evaluation
108.78,60.982842129902735,evaluation
101.58,58.86121762067289,evaluation
93.05,53.03176984683978,evaluation
92.68,51.24133395690214,evaluation
88.9,46.134092289181545,evaluation
79.6,45.41620481627242,evaluation
77.97,48.84855427960952,evaluation
76.25,50.6142592414845,evaluation
74.35,43.58700919964308,evaluation
76.38,43.84887611992752,evaluation
77.88,41.19436039715479,evaluation
81.12,39.03965430413047,evaluation
86.58,36.552563474206245,evaluation
79.47,37.79507015462318,evaluation
81.8,37.39144789986649,evaluation
82.2,36.49776709426016,evaluation
81.47,39.6447613491154,evaluation
76.95,43.64718176644725,evaluation
80.52,43.70560949685165,evaluation
85.32,41.044427171522855,evaluation
98.02,55.2737885498673,evaluation
110.62,62.156371200602095,evaluation
113.65,65.50426715357237,evaluation
105.43,60.652964020052494,evaluation
102.55,56.97625862072167,evaluation
99.65,55.10903735681236,evaluation
100.45,53.96565517142276,evaluation
100.48,51.50655716467815,evaluation
105.1,47.59147668163317,evaluation
96.67,47.16733116620832,evaluation
91.75,44.52058161844752,evaluation
88.8,43.77709519492284,evaluation
81.47,46.95192598894239,evaluation
84.05,51.51079140810092,evaluation
87.88,53.36730923540611,evaluation
88.07,53.64284934829918,evaluation
82.2,48.748954070946894,evaluation
70.03,48.3112879457455,evaluation
47.7,50.607875895987696,evaluation
75.62,47.27328162048002,evaluation
80.5,48.67428128276947,evaluation
82.98,49.73299987543717,evaluation
83.68,52.5563662871184,evaluation
80.08,53.20465806556892,evaluation
87.7,52.20969244932302,evaluation
72.1,45.70086082167317,evaluation
79.77,44.35334567073068,evaluation
69.3,44.97892751949318,evaluation
52.03,47.13656380636407,evaluation
50.45,48.72544477032088,evaluation
48.92,53.4432130385927,evaluation
55.42,54.426596501871884,evaluation
66.18,39.78417133468219,evaluation
63.68,38.88138945055479,evaluation
64.85,38.16213798003293,evaluation
61.18,35.41863944948796,evaluation
53.55,34.47425099973032,evaluation
53.38,34.29751161861297,evaluation
53.1,35.50791221949527,evaluation
64.22,36.292304724682815,evaluation
91.68,67.86382844075808,evaluation
82.3,67.09631289663211,evaluation
77.82,66.89496684253632,evaluation
60.68,65.41442451402354,evaluation
57.88,62.43971514193574,evaluation
92.52,50.19908909286608,evaluation
94.22,49.54069168782215,evaluation
95.0,46.53616848667334,evaluation
82.63,42.37962216389353,evaluation
79.4,39.58919991752524,evaluation
70.95,39.36862301073382,evaluation
71.0,40.60088739382627,evaluation
80.78,46.00573372629992,evaluation
88.88,49.69427421110299,evaluation
99.48,67.29614215508816,evaluation
99.42,70.66024283717633,evaluation
60.32,68.72399640490568,evaluation
50.98,59.38210704357111,evaluation
44.58,42.53069310484154,evaluation
45.45,54.473304872338446,evaluation
46.15,43.692081383597696,evaluation
48.55,41.55768252474272,evaluation
59.82,71.70334028248249,evaluation
67.48,70.42444284748531,evaluation
70.65,63.8578804880758,evaluation
58.8,62.02427355109901,evaluation
56.6,58.58016880588771,evaluation
63.28,56.24293850583453,evaluation
58.38,47.7855500119218,evaluation
61.85,44.34521729260537,evaluation
63.0,43.58997374927516,evaluation
54.47,42.48032096544947,evaluation
51.38,39.40130724470083,evaluation
49.72,40.30572001179596,evaluation
47.42,39.62383249567757,evaluation
58.8,42.53363443982446,evaluation
62.28,52.10288275679512,evaluation
61.32,52.07919902997198,evaluation
56.25,42.52007138495409,evaluation
44.68,41.46354588892923,evaluation
39.08,39.049382509352576,evaluation
41.5,37.493870526676616,evaluation
41.4,39.06562966459044,evaluation
46.02,41.99963593642448,evaluation
49.12,45.439972030086565,evaluation
46.35,56.28721703682277,evaluation
55.25,67.92728444758683,evaluation
76.47,81.58027126503521,evaluation
42.75,43.28788241112707,evaluation
38.95,46.404320631356015,evaluation
40.65,50.45357962496197,evaluation
41.68,46.11596871715412,evaluation
37.9,44.82703500943058,evaluation
39.4,51.732386085301286,evaluation
54.92,59.71253289885655,evaluation
86.12,61.849599192708986,evaluation
101.85,57.243645143922166,evaluation
93.82,50.229435627425154,evaluation
85.0,44.11065481301615,evaluation
81.2,39.66027384756885,evaluation
82.2,39.23123204680729,evaluation
72.28,37.53335381186407,evaluation
70.6,37.42564039920724,evaluation
64.03,36.864459844041725,evaluation
64.3,37.45578281664017,evaluation
54.8,36.86987721597316,evaluation
48.38,36.172904924581466,evaluation
56.95,36.02786397788664,evaluation
58.58,37.26309658165331,evaluation
81.15,45.30494004195668,evaluation
89.15,62.06087619463874,evaluation
54.5,66.0916992566393,evaluation
45.68,66.14841979063637,evaluation
39.35,57.77334880850192,evaluation
35.08,56.89641120522914,evaluation
41.42,36.82082417429909,evaluation
38.33,37.64317135570313,evaluation
42.78,47.837560453969566,evaluation
63.47,54.50029258551044,evaluation
77.28,58.83644216511816,evaluation
83.52,56.76681318793743,evaluation
86.68,54.89396764392024,evaluation
88.28,46.18949429022856,evaluation
76.65,38.33547468058097,evaluation
69.35,36.60009794958726,evaluation
65.05,38.479169700461874,evaluation
69.2,38.380043326513736,evaluation
62.7,36.23604993640723,evaluation
58.42,35.66846134755124,evaluation
55.47,35.64290243231668,evaluation
50.35,35.67118766562617,evaluation
53.85,34.92667614146601,evaluation
55.02,35.10260034296677,evaluation
53.68,35.79463725467821,evaluation
56.7,35.82356311142652,evaluation
51.18,35.39477433517809,evaluation
