actual,prediction,split
58.98,38.85888,evaluation
57.78,39.72789,evaluation
55.92,41.060318,evaluation
55.72,42.505974,evaluation
64.43,58.69625,evaluation
80.0,81.216545,evaluation
78.0,80.60695,evaluation
75.62,75.20235,evaluation
78.62,75.16156,evaluation
78.82,76.178635,evaluation
69.98,71.99655,evaluation
67.17,66.83763,evaluation
65.52,64.81639,evaluation
62.8,56.178856,evaluation
65.03,51.627193,evaluation
69.25,54.51918,evaluation
64.85,55.666054,evaluation
60.8,49.220516,evaluation
51.05,42.769844,evaluation
44.35,37.24901,evaluation
46.8,30.272099,evaluation
42.63,33.0511,evaluation
42.72,30.796625,evaluation
46.95,36.023975,evaluation
45.1,39.576427,evaluation
44.97,36.72902,evaluation
43.45,36.497284,evaluation
38.35,30.42756,evaluation
40.48,29.08624,evaluation
43.75,33.487003,evaluation
49.15,37.358955,evaluation
57.4,49.612667,evaluation
56.7,54.70365,evaluation
59.9,54.237278,evaluation
63.68,57.050278,evaluation
58.0,64.13524,evaluation
61.88,60.699993,evaluation
57.32,52.404274,evaluation
56.47,44.309544,evaluation
51.6,45.46566,evaluation
55.58,46.461266,evaluation
50.8,38.575375,evaluation
46.25,35.327473,evaluation
42.95,36.858353,evaluation
43.8,32.213974,evaluation
46.33,35.90565,evaluation
42.4,38.494583,evaluation
44.48,33.972607,evaluation
46.75,34.917946,evaluation
51.52,45.307,evaluation
55.03,46.7565,evaluation
52.47,45.41934,evaluation
56.3,39.075684,evaluation
68.5,40.502426,evaluation
80.38,47.366543,evaluation
82.25,52.09703,evaluation
80.7,50.82994,evaluation
74.53,47.491547,evaluation
68.42,48.560825,evaluation
62.45,43.4691,evaluation
66.03,43.826218,evaluation
64.38,42.011734,evaluation
61.32,41.385452,evaluation
60.98,44.246708,evaluation
61.1,41.621994,evaluation
54.85,37.69099,evaluation
50.8,36.777504,evaluation
44.88,33.41545,evaluation
43.3,29.343885,evaluation
44.3,30.318623,evaluation
44.35,28.780552,evaluation
45.38,30.45019,evaluation
45.25,34.639668,evaluation
49.65,38.020966,evaluation
52.25,38.83191,evaluation
53.22,37.12838,evaluation
55.53,35.18698,evaluation
56.32,36.934074,evaluation
58.68,33.066666,evaluation
56.1,37.218826,evaluation
57.53,40.868656,evaluation
58.3,43.86236,evaluation
62.65,44.816277,evaluation
66.85,55.488266,evaluation
76.3,53.517662,evaluation
72.32,45.85189,evaluation
62.6,38.27718,evaluation
76.57,46.920666,evaluation
73.45,51.10031,evaluation
70.97,45.7926,evaluation
70.38,41.21887,evaluation
57.85,43.0607,evaluation
58.63,38.487446,evaluation
57.22,36.130905,evaluation
58.68,40.534344,evaluation
59.92,54.29313,evaluation
63.42,55.392498,evaluation
62.4,59.741684,evaluation
61.05,54.50455,evaluation
66.78,38.997597,evaluation
64.1,37.262756,evaluation
61.25,36.74187,evaluation
58.45,36.534657,evaluation
57.55,35.690155,evaluation
57.72,39.293465,evaluation
60.2,35.864433,evaluation
72.47,61.110268,evaluation
91.7,74.570335,evaluation
96.8,77.74191,evaluation
94.4,76.108795,evaluation
95.72,71.78179,evaluation
88.6,62.37842,evaluation
87.9,54.877907,evaluation
82.52,39.8342,evaluation
76.2,37.684288,evaluation
72.1,40.048515,evaluation
67.33,48.59235,evaluation
73.28,45.362625,evaluation
70.72,30.535946,evaluation
65.7,29.672956,evaluation
68.92,45.037945,evaluation
75.78,50.703842,evaluation
73.5,72.75172,evaluation
68.82,70.76169,evaluation
71.35,73.3235,evaluation
68.45,65.475075,evaluation
93.38,68.60281,evaluation
81.65,71.987175,evaluation
70.82,70.030594,evaluation
65.68,73.752045,evaluation
70.07,80.533936,evaluation
88.8,78.12158,evaluation
84.72,68.077415,evaluation
80.82,58.87037,evaluation
86.1,46.968643,evaluation
82.48,43.019104,evaluation
78.4,36.673676,evaluation
68.42,33.827076,evaluation
62.92,30.190508,evaluation
63.1,32.182217,evaluation
56.7,25.908192,evaluation
55.82,32.056644,evaluation
50.68,41.67713,evaluation
51.5,39.556755,evaluation
53.08,40.359344,evaluation
52.58,36.48039,evaluation
52.22,42.513268,evaluation
55.05,52.92492,evaluation
53.82,59.373978,evaluation
52.12,53.56523,evaluation
55.68,53.40345,evaluation
53.35,53.62551,evaluation
53.78,55.255722,evaluation
52.08,53.00299,evaluation
52.45,60.30771,evaluation
59.95,59.677555,evaluation
63.88,58.18555,evaluation
64.07,49.803123,evaluation
63.52,50.96414,evaluation
57.85,46.7697,evaluation
61.22,51.00702,evaluation
48.48,40.1062,evaluation
48.8,32.361656,evaluation
46.5,31.255545,evaluation
42.27,28.333006,evaluation
39.9,30.11771,evaluation
42.12,33.36533,evaluation
41.9,36.66326,evaluation
42.15,37.399235,evaluation
42.9,34.797344,evaluation
45.3,37.15471,evaluation
49.58,37.033325,evaluation
50.48,40.86066,evaluation
51.53,43.643814,evaluation
51.2,43.958862,evaluation
50.75,43.85002,evaluation
50.42,42.762764,evaluation
58.48,49.83188,evaluation
67.4,55.43348,evaluation
64.55,52.393105,evaluation
64.3,57.854076,evaluation
67.22,60.719643,evaluation
61.52,56.54021,evaluation
59.13,51.45147,evaluation
52.42,47.068584,evaluation
56.32,46.147583,evaluation
49.05,36.75241,evaluation
46.5,37.64971,evaluation
56.1,38.24715,evaluation
53.42,29.44762,evaluation
49.82,32.873993,evaluation
51.5,37.023495,evaluation
49.9,40.268333,evaluation
51.15,38.834763,evaluation
53.35,40.548553,evaluation
44.38,46.639214,evaluation
42.48,44.23424,evaluation
49.88,56.116585,evaluation
59.72,44.469566,evaluation
66.78,44.792755,evaluation
63.3,40.773026,evaluation
62.9,38.602623,evaluation
61.0,42.237488,evaluation
62.32,48.442764,evaluation
62.38,48.535084,evaluation
64.18,51.888138,evaluation
65.92,55.385548,evaluation
65.62,52.00522,evaluation
64.4,46.128296,evaluation
62.28,37.10022,evaluation
57.2,37.802258,evaluation
49.7,32.769005,evaluation
45.9,32.104523,evaluation
37.53,31.019367,evaluation
44.88,34.753014,evaluation
41.9,37.979755,evaluation
41.88,33.889027,evaluation
44.05,33.664436,evaluation
46.22,34.801685,evaluation
46.52,32.825485,evaluation
46.73,32.740437,evaluation
49.53,35.170494,evaluation
54.6,37.888985,evaluation
57.48,39.684856,evaluation
60.8,41.477844,evaluation
59.45,38.360565,evaluation
61.38,42.831882,evaluation
56.5,48.1946,evaluation
59.12,55.428307,evaluation
62.25,49.565083,evaluation
60.78,47.769135,evaluation
59.28,45.4841,evaluation
60.35,42.42112,evaluation
52.05,40.4173,evaluation
45.15,40.787376,evaluation
43.8,33.471184,evaluation
42.4,40.841293,evaluation
46.05,32.573593,evaluation
53.7,30.714128,evaluation
51.1,34.280193,evaluation
48.4,35.482246,evaluation
50.55,32.993355,evaluation
51.37,36.72795,evaluation
50.12,34.514877,evaluation
56.6,33.3853,evaluation
57.78,36.412407,evaluation
62.08,40.61708,evaluation
65.6,44.59225,evaluation
26.75,55.376804,evaluation
51.05,58.547356,evaluation
45.02,52.100235,evaluation
46.4,49.22403,evaluation
45.15,46.277306,evaluation
47.52,50.917168,evaluation
40.15,55.24563,evaluation
43.4,52.5173,evaluation
41.22,45.018528,evaluation
41.38,45.097527,evaluation
38.67,38.189857,evaluation
40.6,37.085735,evaluation
42.95,37.28225,evaluation
36.57,35.88601,evaluation
33.2,33.4152,evaluation
36.93,29.6965,evaluation
39.55,35.91416,evaluation
40.4,37.78527,evaluation
46.2,42.418285,evaluation
45.22,43.215935,evaluation
43.18,39.99917,evaluation
45.8,39.224915,evaluation
45.78,41.73909,evaluation
41.68,42.422806,evaluation
42.7,47.73677,evaluation
31.03,46.058697,evaluation
26.55,47.14879,evaluation
26.7,39.132225,evaluation
34.4,52.719917,evaluation
69.77,59.234047,evaluation
66.35,55.56239,evaluation
71.03,48.113586,evaluation
68.75,55.167213,evaluation
67.2,54.255672,evaluation
68.42,52.705093,evaluation
64.7,41.10229,evaluation
61.8,37.399277,evaluation
54.2,44.458687,evaluation
54.0,50.68077,evaluation
53.3,49.087463,evaluation
53.78,48.318573,evaluation
56.55,44.917522,evaluation
55.35,51.79344,evaluation
57.52,57.647766,evaluation
62.1,62.489174,evaluation
61.6,58.216866,evaluation
58.75,58.871803,evaluation
57.42,53.57023,evaluation
55.05,52.382286,evaluation
52.05,38.83504,evaluation
48.65,42.150997,evaluation
45.5,36.39717,evaluation
46.07,37.952545,evaluation
41.9,45.047676,evaluation
43.95,38.63675,evaluation
47.1,41.033752,evaluation
51.38,54.92601,evaluation
48.03,48.40261,evaluation
47.12,47.444054,evaluation
50.8,47.75516,evaluation
67.57,58.736523,evaluation
65.72,54.064934,evaluation
64.75,62.937603,evaluation
70.38,59.58164,evaluation
78.5,67.119774,evaluation
71.6,69.40294,evaluation
72.0,76.75156,evaluation
68.45,84.4151,evaluation
75.32,82.26709,evaluation
71.95,74.780014,evaluation
73.27,66.06463,evaluation
68.25,66.82247,evaluation
61.48,55.0601,evaluation
59.38,44.778873,evaluation
58.7,45.92096,evaluation
53.8,42.249172,evaluation
56.07,40.822445,evaluation
60.6,39.38492,evaluation
59.72,38.43904,evaluation
63.95,36.9068,evaluation
65.5,39.39044,evaluation
68.22,39.271343,evaluation
96.35,81.02271,evaluation
93.5,93.98695,evaluation
95.2,92.10959,evaluation
86.62,86.24997,evaluation
91.7,80.16072,evaluation
95.02,59.094093,evaluation
88.25,59.89083,evaluation
88.02,61.98697,evaluation
98.98,79.56818,evaluation
104.6,85.08297,evaluation
100.48,82.559326,evaluation
101.02,73.31098,evaluation
95.92,76.06762,evaluation
107.45,70.30648,evaluation
95.62,78.67592,evaluation
92.8,70.59252,evaluation
89.45,68.319244,evaluation
78.6,64.81762,evaluation
73.9,56.810196,evaluation
69.1,52.976624,evaluation
72.97,61.70144,evaluation
79.02,65.29607,evaluation
79.28,56.770393,evaluation
80.3,53.06311,evaluation
80.58,57.79722,evaluation
79.35,64.133865,evaluation
74.55,52.195236,evaluation
73.5,48.980217,evaluation
74.15,50.048588,evaluation
79.93,49.219433,evaluation
78.22,51.86795,evaluation
81.22,51.844955,evaluation
82.3,62.672825,evaluation
80.7,86.45143,evaluation
84.38,85.072876,evaluation
85.58,81.52467,evaluation
84.52,76.66833,evaluation
93.78,73.45678,evaluation
94.02,71.662926,evaluation
87.35,68.90583,evaluation
81.22,61.81884,evaluation
87.6,58.972202,evaluation
69.03,64.40852,evaluation
66.58,53.84127,evaluation
65.3,53.20352,evaluation
73.6,69.85306,evaluation
71.8,71.5624,evaluation
77.85,69.25783,evaluation
79.47,55.113686,evaluation
75.45,50.805454,evaluation
76.9,50.222767,evaluation
79.82,47.79637,evaluation
76.12,50.811195,evaluation
79.78,53.35961,evaluation
83.82,56.06141,evaluation
90.15,53.27082,evaluation
94.58,65.40219,evaluation
86.6,80.09491,evaluation
92.4,86.294334,evaluation
96.28,84.826996,evaluation
95.15,84.9936,evaluation
105.08,82.313095,evaluation
103.15,77.61469,evaluation
96.55,65.87548,evaluation
87.75,54.965218,evaluation
90.2,55.261955,evaluation
76.57,57.606216,evaluation
74.18,56.77051,evaluation
84.25,59.240547,evaluation
77.53,65.87677,evaluation
80.6,67.323685,evaluation
90.82,61.279163,evaluation
85.62,64.44404,evaluation
76.2,61.832043,evaluation
22.9,56.609596,evaluation
46.7,52.964043,evaluation
38.58,50.82779,evaluation
48.28,54.24227,evaluation
65.52,55.522797,evaluation
91.32,72.92392,evaluation
107.22,83.85568,evaluation
103.95,85.09484,evaluation
97.5,79.54136,evaluation
106.3,70.37703,evaluation
110.15,68.77138,evaluation
110.6,71.37359,evaluation
97.4,69.901634,evaluation
89.43,64.48341,evaluation
75.4,56.479416,evaluation
77.93,50.076576,evaluation
77.53,41.418697,evaluation
83.62,46.460075,evaluation
77.15,52.016987,evaluation
76.47,55.222748,evaluation
95.02,74.396324,evaluation
90.6,70.888695,evaluation
87.38,66.154884,evaluation
81.88,55.892918,evaluation
74.48,48.376305,evaluation
69.55,45.26011,evaluation
69.15,43.956085,evaluation
72.78,45.77249,evaluation
81.9,59.58101,evaluation
92.05,78.45014,evaluation
99.55,81.387474,evaluation
104.5,78.82214,evaluation
96.52,79.98445,evaluation
95.88,71.686844,evaluation
99.25,71.499344,evaluation
93.7,64.35038,evaluation
89.62,61.046276,evaluation
85.8,47.63086,evaluation
83.77,53.995686,evaluation
78.22,52.40041,evaluation
80.53,59.873398,evaluation
78.92,62.399258,evaluation
73.32,62.363495,evaluation
70.85,57.519463,evaluation
72.92,56.324516,evaluation
73.68,50.70961,evaluation
72.7,44.752014,evaluation
73.52,46.054096,evaluation
69.8,43.616837,evaluation
69.38,43.929817,evaluation
70.8,43.574123,evaluation
69.72,40.607605,evaluation
82.28,49.503212,evaluation
92.78,70.57573,evaluation
104.38,78.30603,evaluation
108.3,79.60703,evaluation
104.5,81.20029,evaluation
98.12,76.86162,evaluation
91.35,67.81084,evaluation
86.8,67.10165,evaluation
82.4,66.7679,evaluation
80.6,59.40733,evaluation
75.3,52.760746,evaluation
70.5,58.064083,evaluation
74.9,57.391655,evaluation
71.77,55.011276,evaluation
74.28,62.03172,evaluation
75.25,55.9572,evaluation
72.47,46.096985,evaluation
71.2,41.85221,evaluation
71.47,39.92222,evaluation
71.55,43.385017,evaluation
71.95,41.76755,evaluation
67.6,40.8853,evaluation
73.8,39.666584,evaluation
77.42,33.162956,evaluation
80.68,33.38121,evaluation
87.75,55.54333,evaluation
97.48,59.245102,evaluation
102.05,51.23477,evaluation
105.55,68.11456,evaluation
108.78,64.94533,evaluation
101.58,63.06241,evaluation
93.05,54.409172,evaluation
92.68,53.936882,evaluation
88.9,46.583305,evaluation
79.6,42.899014,evaluation
77.97,48.388466,evaluation
76.25,50.826653,evaluation
74.35,37.447014,evaluation
76.38,33.927273,evaluation
77.88,31.11537,evaluation
81.12,27.324774,evaluation
86.58,25.183767,evaluation
79.47,24.240353,evaluation
81.8,24.13188,evaluation
82.2,25.205435,evaluation
81.47,23.853394,evaluation
76.95,21.721983,evaluation
80.52,19.028347,evaluation
85.32,23.391403,evaluation
98.02,48.89245,evaluation
110.62,55.71408,evaluation
113.65,61.840164,evaluation
105.43,60.399597,evaluation
102.55,55.760468,evaluation
99.65,54.260166,evaluation
100.45,52.819225,evaluation
100.48,44.08162,evaluation
105.1,30.01721,evaluation
96.67,25.470074,evaluation
91.75,28.427382,evaluation
88.8,39.458797,evaluation
81.47,41.830063,evaluation
84.05,45.094868,evaluation
87.88,45.082893,evaluation
88.07,41.886406,evaluation
82.2,32.86238,evaluation
70.03,25.490395,evaluation
47.7,21.190641,evaluation
75.62,34.850555,evaluation
80.5,40.724724,evaluation
82.98,41.61576,evaluation
83.68,41.697197,evaluation
80.08,42.36609,evaluation
87.7,44.434326,evaluation
72.1,30.708017,evaluation
79.77,28.550411,evaluation
69.3,24.695318,evaluation
52.03,24.87024,evaluation
50.45,26.22132,evaluation
48.92,26.933144,evaluation
55.42,27.51089,evaluation
66.18,28.82124,evaluation
63.68,25.265213,evaluation
64.85,20.067783,evaluation
61.18,27.391768,evaluation
53.55,24.965696,evaluation
53.38,17.273767,evaluation
53.1,16.45456,evaluation
64.22,15.38427,evaluation
91.68,80.75117,evaluation
82.3,79.89862,evaluation
77.82,83.65309,evaluation
60.68,75.676956,evaluation
57.88,68.68544,evaluation
92.52,35.29877,evaluation
94.22,30.350134,evaluation
95.0,21.061136,evaluation
82.63,21.792273,evaluation
79.4,24.414124,evaluation
70.95,26.656553,evaluation
71.0,28.854649,evaluation
80.78,36.718807,evaluation
88.88,44.895733,evaluation
99.48,90.84083,evaluation
99.42,93.36925,evaluation
60.32,84.58501,evaluation
50.98,62.12485,evaluation
44.58,40.57937,evaluation
45.45,58.91703,evaluation
46.15,48.868744,evaluation
48.55,43.040363,evaluation
59.82,91.32062,evaluation
67.48,84.93908,evaluation
70.65,74.26941,evaluation
58.8,71.76543,evaluation
56.6,65.428764,evaluation
63.28,55.051704,evaluation
58.38,42.721817,evaluation
61.85,39.803917,evaluation
63.0,39.005356,evaluation
54.47,40.659836,evaluation
51.38,33.014713,evaluation
49.72,36.105392,evaluation
47.42,35.6814,evaluation
58.8,39.999466,evaluation
62.28,58.52884,evaluation
61.32,51.22455,evaluation
56.25,35.49448,evaluation
44.68,33.318916,evaluation
39.08,31.952465,evaluation
41.5,31.576279,evaluation
41.4,33.60712,evaluation
46.02,37.698723,evaluation
49.12,39.757584,evaluation
46.35,56.94695,evaluation
55.25,80.326485,evaluation
76.47,81.10495,evaluation
42.75,29.486662,evaluation
38.95,47.643173,evaluation
40.65,52.86646,evaluation
41.68,51.163795,evaluation
37.9,47.279926,evaluation
39.4,55.590065,evaluation
54.92,73.604065,evaluation
86.12,74.71277,evaluation
101.85,61.822548,evaluation
93.82,44.47706,evaluation
85.0,36.26602,evaluation
81.2,22.39491,evaluation
82.2,17.369484,evaluation
72.28,15.627186,evaluation
70.6,13.861088,evaluation
64.03,15.043514,evaluation
64.3,16.245012,evaluation
54.8,22.000914,evaluation
48.38,17.556213,evaluation
56.95,20.00589,evaluation
58.58,27.088932,evaluation
81.15,41.19844,evaluation
89.15,71.81462,evaluation
54.5,82.37592,evaluation
45.68,81.34858,evaluation
39.35,67.37402,evaluation
35.08,67.92414,evaluation
41.42,30.871319,evaluation
38.33,32.33245,evaluation
42.78,49.319534,evaluation
63.47,64.400085,evaluation
77.28,71.40052,evaluation
83.52,57.61347,evaluation
86.68,57.26313,evaluation
88.28,40.040245,evaluation
76.65,31.036957,evaluation
69.35,29.520525,evaluation
65.05,32.46759,evaluation
69.2,28.4094,evaluation
62.7,25.890436,evaluation
58.42,21.51182,evaluation
55.47,25.174215,evaluation
50.35,24.19409,evaluation
53.85,26.285147,evaluation
55.02,26.229094,evaluation
53.68,23.665546,evaluation
56.7,24.431189,evaluation
51.18,25.347763,evaluation
53.05,27.317503,evaluation
57.15,27.961477,evaluation
52.72,24.808954,evaluation
52.6,23.941463,evaluation
55.45,23.530588,evaluation
53.1,28.298506,evaluation
65.53,31.632898,evaluation
67.22,47.98114,evaluation
78.75,49.77459,evaluation
72.18,44.313442,evaluation
65.3,35.39151,evaluation
66.22,32.91095,evaluation
66.27,29.211235,evaluation
66.1,34.310776,evaluation
66.2,29.449703,evaluation
54.33,27.108953,evaluation
47.28,19.510641,evaluation
49.38,25.897709,evaluation
50.08,24.545282,evaluation
53.05,25.523361,evaluation
54.02,27.035208,evaluation
59.9,35.04542,evaluation
74.77,39.161304,evaluation
72.68,37.837154,evaluation
51.28,28.541698,evaluation
44.35,26.242865,evaluation
44.35,22.623487,evaluation
50.72,23.172293,evaluation
50.12,24.572344,evaluation
62.32,32.485474,evaluation
90.52,61.317177,evaluation
87.88,60.693375,evaluation
86.95,54.376274,evaluation
90.95,47.215385,evaluation
83.22,41.923332,evaluation
77.72,33.663925,evaluation
78.42,28.358206,evaluation
76.3,29.963964,evaluation
72.13,33.121376,evaluation
67.95,35.569946,evaluation
55.02,43.81653,evaluation
44.92,42.1753,evaluation
43.9,46.712257,evaluation
42.4,41.681213,evaluation
44.2,62.724464,evaluation
53.25,70.545,evaluation
70.1,76.99347,evaluation
100.1,71.469444,evaluation
101.35,61.65072,evaluation
97.32,51.49057,evaluation
89.02,54.686115,evaluation
81.43,41.37173,evaluation
75.38,34.175163,evaluation
68.0,30.75518,evaluation
59.8,21.443525,evaluation
55.97,20.49028,evaluation
48.97,20.577045,evaluation
53.55,25.67156,evaluation
52.2,26.977198,evaluation
50.5,28.10906,evaluation
57.9,30.764166,evaluation
62.82,28.675877,evaluation
60.03,27.672068,evaluation
55.75,22.982992,evaluation
42.65,22.021593,evaluation
40.67,19.021399,evaluation
39.52,18.09736,evaluation
40.53,18.05079,evaluation
40.9,18.845827,evaluation
45.82,20.752459,evaluation
50.65,34.23935,evaluation
60.9,43.386528,evaluation
65.1,53.735027,evaluation
71.18,53.60323,evaluation
74.78,47.386177,evaluation
76.97,49.288406,evaluation
76.03,48.215416,evaluation
72.22,37.29329,evaluation
56.47,24.948397,evaluation
48.25,25.76416,evaluation
51.6,27.027355,evaluation
52.9,29.926031,evaluation
64.95,40.690063,evaluation
73.12,48.105865,evaluation
64.38,40.36557,evaluation
59.7,30.281359,evaluation
53.38,23.825209,evaluation
47.32,20.440536,evaluation
43.0,18.87719,evaluation
39.4,21.172417,evaluation
41.78,21.575731,evaluation
42.95,20.391218,evaluation
43.1,19.45177,evaluation
53.05,26.50043,evaluation
64.0,41.246223,evaluation
71.47,48.269722,evaluation
73.6,36.94939,evaluation
64.03,26.471441,evaluation
59.75,30.854445,evaluation
58.0,28.349932,evaluation
55.45,25.031202,evaluation
58.0,20.252142,evaluation
53.77,21.91979,evaluation
55.12,18.501434,evaluation
51.7,21.746908,evaluation
52.2,27.01157,evaluation
59.3,34.3166,evaluation
62.2,29.394728,evaluation
61.48,27.26505,evaluation
52.45,22.347097,evaluation
47.1,23.427038,evaluation
41.65,21.287413,evaluation
44.95,21.944777,evaluation
42.05,21.50115,evaluation
43.47,21.340412,evaluation
45.15,22.12989,evaluation
46.5,20.039299,evaluation
55.48,30.389772,evaluation
74.6,45.61592,evaluation
75.4,46.546726,evaluation
75.68,47.762074,evaluation
71.38,49.000793,evaluation
68.25,46.80365,evaluation
69.12,40.332996,evaluation
66.47,37.171875,evaluation
64.4,36.115425,evaluation
56.8,30.695354,evaluation
62.68,27.281202,evaluation
63.72,27.967695,evaluation
60.35,36.43863,evaluation
51.7,40.349365,evaluation
52.2,26.85746,evaluation
54.28,22.319857,evaluation
52.7,24.71775,evaluation
49.7,24.909067,evaluation
46.08,23.637209,evaluation
46.6,28.957373,evaluation
46.35,24.747278,evaluation
48.25,26.843596,evaluation
49.45,28.898762,evaluation
56.65,37.536922,evaluation
69.8,63.97619,evaluation
83.3,77.66414,evaluation
80.7,79.477005,evaluation
80.57,84.325714,evaluation
89.62,79.94724,evaluation
88.38,73.02269,evaluation
90.25,62.533257,evaluation
85.25,48.790173,evaluation
87.0,45.3826,evaluation
70.17,52.095406,evaluation
64.55,51.797592,evaluation
59.6,57.63179,evaluation
66.1,53.50975,evaluation
63.85,62.029213,evaluation
56.95,58.824497,evaluation
59.25,59.067,evaluation
63.12,45.994453,evaluation
65.85,41.108967,evaluation
64.32,29.437164,evaluation
53.98,30.842676,evaluation
50.55,28.31592,evaluation
50.58,31.429708,evaluation
52.95,32.06179,evaluation
56.95,46.17311,evaluation
89.15,73.14122,evaluation
89.32,87.18576,evaluation
112.2,83.41339,evaluation
109.65,77.59134,evaluation
100.4,65.29056,evaluation
96.2,44.727886,evaluation
93.28,32.34553,evaluation
92.68,34.098022,evaluation
85.0,28.642944,evaluation
89.63,37.810448,evaluation
85.52,36.011543,evaluation
79.3,38.18598,evaluation
75.08,34.39413,evaluation
69.05,42.232235,evaluation
72.78,64.94263,evaluation
85.2,77.01055,evaluation
81.53,72.70948,evaluation
71.4,63.531826,evaluation
56.05,49.55372,evaluation
55.88,32.576675,evaluation
51.55,28.179562,evaluation
49.68,30.188807,evaluation
50.62,37.768616,evaluation
64.68,53.29284,evaluation
82.82,82.03829,evaluation
101.48,83.47117,evaluation
104.7,76.25331,evaluation
99.52,67.95024,evaluation
96.82,59.764137,evaluation
91.07,45.308807,evaluation
92.05,31.012886,evaluation
99.55,29.273066,evaluation
94.8,24.709341,evaluation
83.43,26.484522,evaluation
73.95,30.050684,evaluation
70.3,22.930273,evaluation
64.58,28.066713,evaluation
71.22,35.520638,evaluation
77.02,64.24571,evaluation
96.4,91.06749,evaluation
84.75,88.87375,evaluation
69.1,80.539314,evaluation
52.08,40.340645,evaluation
49.28,32.96658,evaluation
47.03,31.774244,evaluation
48.58,36.466373,evaluation
74.05,43.493816,evaluation
109.4,81.22684,evaluation
112.88,82.239044,evaluation
99.75,77.83542,evaluation
86.82,70.12256,evaluation
84.02,59.661564,evaluation
83.0,55.64451,evaluation
85.35,43.984085,evaluation
80.05,46.064117,evaluation
81.3,58.58625,evaluation
87.63,50.23449,evaluation
79.32,53.371315,evaluation
64.27,50.509422,evaluation
54.3,41.962166,evaluation
53.02,43.30088,evaluation
56.38,41.8766,evaluation
61.32,35.971275,evaluation
55.97,33.314465,evaluation
52.52,29.579842,evaluation
47.0,26.793446,evaluation
40.85,25.232058,evaluation
40.3,25.350176,evaluation
42.62,25.676825,evaluation
44.75,23.51386,evaluation
47.98,26.804953,evaluation
59.88,41.046494,evaluation
68.9,60.43669,evaluation
71.05,51.87716,evaluation
73.45,53.060806,evaluation
71.95,40.229122,evaluation
65.82,39.21115,evaluation
58.18,30.292912,evaluation
54.62,22.375978,evaluation
50.0,18.356337,evaluation
47.4,20.976942,evaluation
45.22,21.182623,evaluation
47.35,26.23129,evaluation
58.8,36.16389,evaluation
54.58,49.09457,evaluation
50.62,38.671837,evaluation
56.35,32.73972,evaluation
52.25,28.937174,evaluation
46.5,26.103552,evaluation
41.47,27.118284,evaluation
43.22,26.408358,evaluation
40.6,25.050905,evaluation
42.42,25.675367,evaluation
42.48,23.733278,evaluation
46.85,23.978626,evaluation
53.28,35.915207,evaluation
63.72,42.32052,evaluation
66.1,41.64727,evaluation
68.75,36.77035,evaluation
62.68,34.38868,evaluation
60.25,29.074583,evaluation
64.75,43.155876,evaluation
69.53,35.82681,evaluation
62.3,36.096893,evaluation
56.87,30.961647,evaluation
53.7,38.871914,evaluation
43.35,39.080235,evaluation
43.95,47.16378,evaluation
51.4,40.19899,evaluation
51.9,38.952015,evaluation
54.65,35.816357,evaluation
56.42,30.582638,evaluation
49.45,27.367453,evaluation
48.95,28.60407,evaluation
