actual,prediction
349.0,219.0
324.0,185.0
276.0,179.0
255.0,188.0
234.0,190.0
177.0,151.0
195.0,168.0
167.0,158.0
185.0,169.0
138.0,172.0
161.0,157.0
169.0,169.0
186.0,185.0
180.0,180.0
189.0,166.0
166.0,162.0
178.0,171.0
193.0,191.0
201.0,207.0
175.0,211.0
188.0,218.0
208.0,217.0
260.0,223.0
223.0,204.0
199.0,194.0
191.0,190.0
140.0,139.0
163.0,141.0
163.0,150.0
157.0,155.0
167.0,150.0
136.0,151.0
118.0,147.0
133.0,145.0
167.0,163.0
190.0,216.0
193.0,222.0
185.0,229.0
232.0,222.0
206.0,216.0
222.0,221.0
199.0,216.0
215.0,213.0
276.0,240.0
296.0,285.0
318.0,312.0
388.0,331.0
288.0,323.0
232.0,277.0
208.0,235.0
195.0,193.0
196.0,201.0
183.0,208.0
147.0,205.0
197.0,161.0
223.0,135.0
213.0,179.0
189.0,200.0
204.0,248.0
244.0,296.0
315.0,381.0
372.0,439.0
433.0,338.0
372.0,406.0
271.0,344.0
189.0,320.0
232.0,243.0
328.0,272.0
387.0,460.0
473.0,547.0
661.0,471.0
490.0,343.0
433.0,332.0
417.0,345.0
224.0,343.0
122.0,262.0
124.0,243.0
183.0,234.0
196.0,210.0
186.0,185.0
177.0,175.0
167.0,222.0
212.0,263.0
302.0,299.0
374.0,262.0
417.0,266.0
351.0,312.0
354.0,283.0
322.0,266.0
291.0,271.0
295.0,294.0
299.0,289.0
312.0,293.0
313.0,291.0
317.0,291.0
306.0,276.0
276.0,227.0
213.0,196.0
195.0,157.0
175.0,128.0
141.0,110.0
127.0,96.0
128.0,89.0
114.0,80.0
107.0,83.0
102.0,83.0
110.0,88.0
116.0,113.0
135.0,144.0
147.0,196.0
206.0,182.0
173.0,185.0
186.0,207.0
218.0,234.0
249.0,206.0
246.0,189.0
235.0,224.0
232.0,291.0
196.0,186.0
153.0,246.0
166.0,218.0
171.0,183.0
153.0,145.0
136.0,162.0
153.0,117.0
153.0,95.0
141.0,113.0
125.0,114.0
149.0,107.0
172.0,145.0
205.0,171.0
210.0,229.0
217.0,287.0
182.0,268.0
217.0,222.0
171.0,216.0
166.0,177.0
171.0,188.0
184.0,194.0
191.0,185.0
186.0,183.0
184.0,184.0
223.0,183.0
169.0,199.0
138.0,155.0
125.0,121.0
121.0,108.0
107.0,100.0
100.0,101.0
89.0,94.0
139.0,118.0
105.0,88.0
130.0,105.0
149.0,143.0
158.0,157.0
188.0,178.0
185.0,188.0
163.0,195.0
218.0,197.0
184.0,197.0
191.0,188.0
171.0,189.0
212.0,179.0
262.0,188.0
300.0,211.0
306.0,280.0
310.0,323.0
283.0,277.0
272.0,256.0
280.0,248.0
201.0,206.0
174.0,161.0
143.0,153.0
180.0,177.0
145.0,134.0
135.0,130.0
114.0,129.0
108.0,119.0
110.0,107.0
90.0,83.0
73.0,72.0
72.0,62.0
86.0,75.0
85.0,78.0
64.0,83.0
107.0,119.0
174.0,189.0
439.0,296.0
389.0,350.0
284.0,342.0
271.0,255.0
250.0,266.0
255.0,182.0
205.0,195.0
190.0,188.0
184.0,162.0
160.0,163.0
183.0,168.0
183.0,178.0
188.0,197.0
277.0,211.0
235.0,172.0
175.0,194.0
174.0,173.0
162.0,207.0
180.0,366.0
304.0,266.0
309.0,219.0
267.0,239.0
282.0,257.0
385.0,290.0
729.0,300.0
859.0,304.0
940.0,488.0
653.0,482.0
512.0,394.0
478.0,371.0
440.0,365.0
393.0,345.0
378.0,261.0
265.0,152.0
172.0,133.0
171.0,183.0
189.0,162.0
146.0,152.0
179.0,163.0
200.0,195.0
260.0,179.0
212.0,201.0
235.0,211.0
210.0,195.0
206.0,185.0
195.0,179.0
191.0,208.0
221.0,219.0
282.0,262.0
288.0,277.0
333.0,305.0
342.0,263.0
274.0,243.0
195.0,178.0
152.0,138.0
162.0,121.0
139.0,118.0
124.0,116.0
147.0,108.0
117.0,100.0
130.0,103.0
116.0,101.0
143.0,121.0
172.0,160.0
194.0,169.0
178.0,175.0
191.0,177.0
174.0,180.0
177.0,175.0
196.0,226.0
200.0,238.0
179.0,215.0
161.0,189.0
107.0,161.0
130.0,125.0
108.0,121.0
114.0,149.0
125.0,143.0
111.0,134.0
114.0,135.0
123.0,134.0
101.0,132.0
145.0,122.0
123.0,136.0
125.0,130.0
125.0,111.0
