actual,prediction
349.0,240.0
324.0,207.0
276.0,233.0
255.0,207.0
234.0,185.0
177.0,166.0
195.0,132.0
167.0,117.0
185.0,122.0
138.0,107.0
161.0,127.0
169.0,132.0
186.0,132.0
180.0,134.25
189.0,129.0
166.0,121.0
178.0,125.0
193.0,107.5
201.0,121.25
175.0,176.75
188.0,190.0
208.0,184.5
260.0,174.0
223.0,165.0
199.0,141.25
191.0,125.0
140.0,144.5
163.0,164.0
163.0,164.25
157.0,167.5
167.0,163.75
136.0,157.5
118.0,155.25
133.0,155.75
167.0,163.5
190.0,172.75
193.0,160.75
185.0,156.75
232.0,152.5
206.0,152.5
222.0,159.75
199.0,177.75
215.0,199.5
276.0,217.75
296.0,227.25
318.0,228.25
388.0,216.0
288.0,195.5
232.0,217.0
208.0,223.75
195.0,217.75
196.0,207.0
183.0,205.5
147.0,191.0
197.0,168.0
223.0,140.25
213.0,118.0
189.0,116.75
204.0,144.25
244.0,180.75
315.0,226.75
372.0,273.5
433.0,229.5
372.0,195.25
271.0,140.5
189.0,122.5
232.0,146.75
328.0,209.75
387.0,200.25
473.0,269.75
661.0,266.0
490.0,153.25
433.0,105.5
417.0,100.25
224.0,88.75
122.0,97.0
124.0,107.75
183.0,137.75
196.0,120.75
186.0,100.75
177.0,96.25
167.0,100.5
212.0,96.0
302.0,170.5
374.0,202.0
417.0,194.25
351.0,210.5
354.0,237.25
322.0,198.25
291.0,182.25
295.0,199.25
299.0,219.25
312.0,292.25
313.0,331.5
317.0,334.75
306.0,328.75
276.0,312.0
213.0,256.75
195.0,228.0
175.0,210.5
141.0,192.5
127.0,164.75
128.0,136.0
114.0,113.25
107.0,103.5
102.0,112.5
110.0,163.25
116.0,173.75
135.0,174.25
147.0,193.75
206.0,191.0
173.0,216.5
186.0,220.0
218.0,184.25
249.0,168.5
246.0,185.0
235.0,248.0
232.0,257.25
196.0,222.5
153.0,227.0
166.0,226.0
171.0,176.75
153.0,182.0
136.0,186.0
153.0,204.5
153.0,208.0
141.0,194.25
125.0,193.0
149.0,194.75
172.0,165.75
205.0,132.75
210.0,130.25
217.0,159.0
182.0,163.5
217.0,158.25
171.0,149.5
166.0,138.75
171.0,142.0
184.0,148.5
191.0,162.75
186.0,167.0
184.0,166.25
223.0,164.0
169.0,125.0
138.0,114.0
125.0,114.0
121.0,139.0
107.0,145.0
100.0,144.0
89.0,135.0
139.0,105.0
105.0,112.0
130.0,124.0
149.0,155.0
158.0,168.0
188.0,173.0
185.0,194.0
163.0,175.0
218.0,152.0
184.0,146.0
191.0,132.0
171.0,139.0
212.0,188.0
262.0,208.0
300.0,238.0
306.0,221.0
310.0,213.0
283.0,239.0
272.0,141.0
280.0,95.0
201.0,111.0
174.0,116.0
143.0,112.0
180.0,118.0
145.0,129.0
135.0,125.0
114.0,132.0
108.0,127.0
110.0,140.0
90.0,99.0
73.0,89.0
72.0,72.0
86.0,78.0
85.0,78.0
64.0,85.0
107.0,90.0
174.0,112.0
439.0,160.0
389.0,193.0
284.0,235.0
271.0,245.0
250.0,271.0
255.0,312.0
205.0,291.0
190.0,284.0
184.0,251.0
160.0,323.0
183.0,290.0
183.0,283.0
188.0,315.0
277.0,282.0
235.0,326.0
175.0,299.0
174.0,287.0
162.0,266.0
180.0,313.0
304.0,228.0
309.0,206.0
267.0,172.0
282.0,188.0
385.0,262.0
729.0,317.0
859.0,349.0
940.0,348.0
653.0,328.0
512.0,331.0
478.0,315.0
440.0,353.0
393.0,251.0
378.0,172.0
265.0,199.0
172.0,186.0
171.0,186.0
189.0,193.0
146.0,172.75
179.0,153.25
200.0,174.5
260.0,262.5
212.0,283.75
235.0,282.0
210.0,300.0
206.0,294.0
195.0,274.25
191.0,263.75
221.0,256.75
282.0,269.25
288.0,327.25
333.0,396.75
342.0,424.5
274.0,360.5
195.0,318.5
152.0,303.0
162.0,241.5
139.0,169.5
124.0,191.0
147.0,177.75
117.0,148.0
130.0,132.75
116.0,134.5
143.0,157.0
172.0,184.25
194.0,224.0
178.0,211.75
191.0,168.75
174.0,174.25
177.0,201.0
196.0,229.75
200.0,198.75
179.0,176.25
161.0,132.5
107.0,89.75
130.0,83.75
108.0,115.0
114.0,180.5
125.0,181.0
111.0,112.0
114.0,109.75
123.0,111.5
101.0,152.0
145.0,118.0
123.0,166.5
125.0,204.5
125.0,418.5
149.0,259.25
160.0,185.25
173.0,165.0
139.0,157.25
157.0,136.0
130.0,123.75
133.0,117.5
138.0,132.5
152.0,141.75
168.0,158.0
172.0,173.5
169.0,194.25
243.0,176.75
224.0,156.25
195.0,143.0
177.0,124.25
145.0,117.5
128.0,105.75
112.0,91.5
72.0,78.25
114.0,68.25
88.0,77.25
75.0,87.75
90.0,75.0
99.0,73.75
100.0,81.75
97.0,92.25
102.0,95.75
110.0,104.25
99.0,111.5
105.0,103.25
105.0,97.75
121.0,104.5
117.0,123.5
128.0,141.75
110.0,157.25
149.0,146.0
163.0,135.75
146.0,125.0
116.0,142.25
100.0,204.5
99.0,172.75
123.0,156.0
81.0,182.25
116.0,156.5
105.0,133.0
113.0,128.25
113.0,125.75
132.0,128.0
135.0,132.0
136.0,139.0
133.0,141.0
144.0,136.5
