actual,prediction
199.0,240.0
190.0,207.0
168.0,233.0
141.0,207.0
110.0,185.0
111.0,166.0
111.0,132.0
99.0,117.0
105.0,122.0
113.0,107.0
134.0,127.0
141.0,132.0
146.0,132.0
147.0,134.25
145.0,129.0
140.0,121.0
141.0,125.0
132.0,107.5
139.0,121.25
155.0,176.75
162.0,190.0
186.0,184.5
204.0,174.0
185.0,165.0
119.0,141.25
121.0,125.0
134.0,144.5
134.0,164.0
149.0,164.25
156.0,167.5
168.0,163.75
171.0,157.5
161.0,155.25
162.0,155.75
175.0,163.5
177.0,172.75
169.0,160.75
177.0,156.75
179.0,152.5
177.0,152.5
180.0,159.75
200.0,177.75
206.0,199.5
224.0,217.75
257.0,227.25
307.0,228.25
335.0,216.0
309.0,195.5
276.0,217.0
246.0,223.75
240.0,217.75
230.0,207.0
219.0,205.5
232.0,191.0
184.0,168.0
155.0,140.25
128.0,118.0
133.0,116.75
122.0,144.25
167.0,180.75
180.0,226.75
251.0,273.5
311.0,229.5
235.0,195.25
204.0,140.5
156.0,122.5
155.0,146.75
221.0,209.75
238.0,200.25
313.0,269.75
295.0,266.0
273.0,153.25
254.0,105.5
212.0,100.25
146.0,88.75
130.0,97.0
136.0,107.75
117.0,137.75
101.0,120.75
86.0,100.75
91.0,96.25
91.0,100.5
121.0,96.0
226.0,170.5
172.0,202.0
205.0,194.25
216.0,210.5
233.0,237.25
219.0,198.25
230.0,182.25
221.0,199.25
235.0,219.25
318.0,292.25
364.0,331.5
339.0,334.75
328.0,328.75
273.0,312.0
233.0,256.75
216.0,228.0
189.0,210.5
163.0,192.5
130.0,164.75
114.0,136.0
106.0,113.25
101.0,103.5
107.0,112.5
160.0,163.25
193.0,173.75
211.0,174.25
232.0,193.75
243.0,191.0
234.0,216.5
219.0,220.0
184.0,184.25
178.0,168.5
197.0,185.0
232.0,248.0
266.0,257.25
221.0,222.5
219.0,227.0
218.0,226.0
208.0,176.75
182.0,182.0
199.0,186.0
202.0,204.5
175.0,208.0
158.0,194.25
172.0,193.0
178.0,194.75
141.0,165.75
127.0,132.75
127.0,130.25
195.0,159.0
219.0,163.5
182.0,158.25
166.0,149.5
161.0,138.75
183.0,142.0
183.0,148.5
169.0,162.75
177.0,167.0
173.0,166.25
164.0,164.0
161.0,125.0
151.0,114.0
144.0,114.0
134.0,139.0
141.0,145.0
144.0,144.0
141.0,135.0
113.0,105.0
107.0,112.0
130.0,124.0
144.0,155.0
153.0,168.0
167.0,173.0
167.0,194.0
183.0,175.0
155.0,152.0
149.0,146.0
153.0,132.0
144.0,139.0
171.0,188.0
188.0,208.0
177.0,238.0
219.0,221.0
223.0,213.0
194.0,239.0
138.0,141.0
136.0,95.0
112.0,111.0
114.0,116.0
112.0,112.0
113.0,118.0
122.0,129.0
147.0,125.0
155.0,132.0
171.0,127.0
136.0,140.0
96.0,99.0
84.0,89.0
70.0,72.0
62.0,78.0
64.0,78.0
72.0,85.0
96.0,90.0
123.0,112.0
233.0,160.0
235.0,193.0
216.0,235.0
509.0,245.0
576.0,271.0
425.0,312.0
412.0,291.0
437.0,284.0
342.0,251.0
321.0,323.0
328.0,290.0
366.0,283.0
387.0,315.0
326.0,282.0
411.0,326.0
326.0,299.0
342.0,287.0
321.0,266.0
239.0,313.0
196.0,228.0
194.0,206.0
186.0,172.0
205.0,188.0
237.0,262.0
235.0,317.0
226.0,349.0
229.0,348.0
249.0,328.0
299.0,331.0
276.0,315.0
185.0,353.0
189.0,251.0
161.0,172.0
172.0,199.0
183.0,186.0
184.0,186.0
208.0,193.0
204.0,172.75
160.0,153.25
199.0,174.5
224.0,262.5
239.0,283.75
299.0,282.0
296.0,300.0
298.0,294.0
261.0,274.25
239.0,263.75
237.0,256.75
260.0,269.25
299.0,327.25
353.0,396.75
208.0,424.5
287.0,360.5
340.0,318.5
255.0,303.0
199.0,241.5
189.0,169.5
199.0,191.0
153.0,177.75
122.0,148.0
116.0,132.75
140.0,134.5
152.0,157.0
174.0,184.25
216.0,224.0
204.0,211.75
182.0,168.75
177.0,174.25
201.0,201.0
207.0,229.75
196.0,198.75
128.0,176.25
114.0,132.5
91.0,89.75
85.0,83.75
75.0,115.0
81.0,180.5
