actual,prediction,split
144.0,146.18943151699838,evaluation
171.0,181.25246840300903,evaluation
188.0,219.88628660473356,evaluation
177.0,217.521088244654,evaluation
219.0,218.5537407903439,evaluation
223.0,227.5103941808964,evaluation
194.0,228.66401332451497,evaluation
138.0,157.4965025661374,evaluation
136.0,129.92436208994704,evaluation
112.0,120.8023936403508,evaluation
114.0,126.21470706244162,evaluation
112.0,121.65661149572846,evaluation
113.0,130.78985860991438,evaluation
122.0,126.4404421971776,evaluation
147.0,124.15204366416762,evaluation
155.0,122.72869062665092,evaluation
171.0,124.37970797630932,evaluation
136.0,129.0943609367066,evaluation
96.0,94.45667165832522,evaluation
84.0,78.04435188044418,evaluation
70.0,67.6786053832273,evaluation
62.0,76.63581686367773,evaluation
64.0,79.0920516027982,evaluation
72.0,85.9357801656009,evaluation
96.0,93.41134271016765,evaluation
123.0,127.57938019367204,evaluation
233.0,201.1148166005292,evaluation
235.0,223.12637032407412,evaluation
216.0,235.94856451719548,evaluation
509.0,249.6322867671755,evaluation
576.0,256.9133636236921,evaluation
425.0,253.73663729657065,evaluation
412.0,248.7364872267197,evaluation
437.0,269.4405951923167,evaluation
342.0,220.59637880236744,evaluation
321.0,267.8547463992474,evaluation
328.0,242.38143524823937,evaluation
366.0,244.8116290327128,evaluation
387.0,266.48913429823784,evaluation
326.0,241.83974434281197,evaluation
411.0,253.3065263227512,evaluation
326.0,259.4487910318516,evaluation
342.0,246.91862721725585,evaluation
321.0,236.8605123994216,evaluation
239.0,290.26475496031736,evaluation
196.0,232.06800440917095,evaluation
194.0,201.18379444656412,evaluation
186.0,180.2823512361144,evaluation
205.0,205.67945488816736,evaluation
237.0,264.801840654762,evaluation
235.0,270.55193730158715,evaluation
226.0,303.1369140211641,evaluation
229.0,342.01359656084645,evaluation
249.0,315.4054778439154,evaluation
299.0,323.0475976190477,evaluation
276.0,306.9417950925926,evaluation
185.0,327.4246639880953,evaluation
189.0,266.42933798280444,evaluation
161.0,201.1329839285715,evaluation
172.0,190.9737655077445,evaluation
183.0,176.49347198277945,evaluation
184.0,185.9675611260547,evaluation
208.0,187.16922161097085,evaluation
204.0,167.9045873794771,evaluation
160.0,152.95071790041294,evaluation
199.0,180.8167820210653,evaluation
224.0,239.827204438373,evaluation
239.0,255.6830525255899,evaluation
299.0,248.2586076856064,evaluation
296.0,258.8108295845086,evaluation
298.0,256.3223309205093,evaluation
261.0,250.19382059839947,evaluation
239.0,244.99391571988195,evaluation
237.0,244.1240859144988,evaluation
260.0,256.96786035618777,evaluation
299.0,298.6781902176526,evaluation
353.0,352.3243470105822,evaluation
208.0,354.1073614087301,evaluation
287.0,323.76773736772486,evaluation
340.0,261.81397920858063,evaluation
