actual,prediction
240.0,199.0
207.0,190.0
233.0,168.0
207.0,141.0
185.0,110.0
166.0,111.0
132.0,111.0
117.0,99.0
122.0,105.0
107.0,113.0
127.0,134.0
132.0,141.0
132.0,146.0
134.25,147.0
129.0,145.0
121.0,140.0
125.0,141.0
107.5,132.0
121.25,139.0
176.75,155.0
190.0,162.0
184.5,186.0
174.0,204.0
165.0,185.0
141.25,119.0
125.0,121.0
144.5,134.0
164.0,134.0
164.25,149.0
167.5,156.0
163.75,168.0
157.5,171.0
155.25,161.0
155.75,162.0
163.5,175.0
172.75,177.0
160.75,169.0
156.75,177.0
152.5,179.0
152.5,177.0
159.75,180.0
177.75,200.0
199.5,206.0
217.75,224.0
227.25,257.0
228.25,307.0
216.0,335.0
195.5,309.0
217.0,276.0
223.75,246.0
217.75,240.0
207.0,230.0
205.5,219.0
191.0,232.0
168.0,184.0
140.25,155.0
118.0,128.0
116.75,133.0
144.25,122.0
180.75,167.0
226.75,180.0
273.5,251.0
229.5,311.0
195.25,235.0
140.5,204.0
122.5,156.0
146.75,155.0
209.75,221.0
200.25,238.0
269.75,313.0
266.0,295.0
153.25,273.0
105.5,254.0
100.25,212.0
88.75,146.0
97.0,130.0
107.75,136.0
137.75,117.0
120.75,101.0
100.75,86.0
96.25,91.0
100.5,91.0
96.0,121.0
170.5,226.0
202.0,172.0
194.25,205.0
210.5,216.0
237.25,233.0
198.25,219.0
182.25,230.0
199.25,221.0
219.25,235.0
292.25,318.0
331.5,364.0
334.75,339.0
328.75,328.0
312.0,273.0
256.75,233.0
228.0,216.0
210.5,189.0
192.5,163.0
164.75,130.0
136.0,114.0
113.25,106.0
103.5,101.0
112.5,107.0
163.25,160.0
173.75,193.0
174.25,211.0
193.75,232.0
191.0,243.0
216.5,234.0
220.0,219.0
184.25,184.0
168.5,178.0
185.0,197.0
248.0,232.0
257.25,266.0
222.5,221.0
227.0,219.0
226.0,218.0
176.75,208.0
182.0,182.0
186.0,199.0
204.5,202.0
208.0,175.0
194.25,158.0
193.0,172.0
194.75,178.0
165.75,141.0
132.75,127.0
130.25,127.0
159.0,195.0
163.5,219.0
158.25,182.0
149.5,166.0
138.75,161.0
142.0,183.0
148.5,183.0
162.75,169.0
167.0,177.0
166.25,173.0
164.0,164.0
125.0,161.0
114.0,151.0
114.0,144.0
139.0,134.0
145.0,141.0
144.0,144.0
135.0,141.0
