actual,prediction
240.0,349.0
207.0,324.0
233.0,276.0
207.0,255.0
185.0,234.0
166.0,177.0
132.0,195.0
117.0,167.0
122.0,185.0
107.0,138.0
127.0,161.0
132.0,169.0
132.0,186.0
134.25,180.0
129.0,189.0
121.0,166.0
125.0,178.0
107.5,193.0
121.25,201.0
176.75,175.0
190.0,188.0
184.5,208.0
174.0,260.0
165.0,223.0
141.25,199.0
125.0,191.0
144.5,140.0
164.0,163.0
164.25,163.0
167.5,157.0
163.75,167.0
157.5,136.0
155.25,118.0
155.75,133.0
163.5,167.0
172.75,190.0
160.75,193.0
156.75,185.0
152.5,232.0
152.5,206.0
159.75,222.0
177.75,199.0
199.5,215.0
217.75,276.0
227.25,296.0
228.25,318.0
216.0,388.0
195.5,288.0
217.0,232.0
223.75,208.0
217.75,195.0
207.0,196.0
205.5,183.0
191.0,147.0
168.0,197.0
140.25,223.0
118.0,213.0
116.75,189.0
144.25,204.0
180.75,244.0
226.75,315.0
273.5,372.0
229.5,433.0
195.25,372.0
140.5,271.0
122.5,189.0
146.75,232.0
209.75,328.0
200.25,387.0
269.75,473.0
266.0,661.0
153.25,490.0
105.5,433.0
100.25,417.0
88.75,224.0
97.0,122.0
107.75,124.0
137.75,183.0
120.75,196.0
100.75,186.0
96.25,177.0
100.5,167.0
96.0,212.0
170.5,302.0
202.0,374.0
194.25,417.0
210.5,351.0
237.25,354.0
198.25,322.0
182.25,291.0
199.25,295.0
219.25,299.0
292.25,312.0
331.5,313.0
334.75,317.0
328.75,306.0
312.0,276.0
256.75,213.0
228.0,195.0
210.5,175.0
192.5,141.0
164.75,127.0
136.0,128.0
113.25,114.0
103.5,107.0
112.5,102.0
163.25,110.0
173.75,116.0
174.25,135.0
193.75,147.0
191.0,206.0
216.5,173.0
220.0,186.0
184.25,218.0
168.5,249.0
185.0,246.0
248.0,235.0
257.25,232.0
222.5,196.0
227.0,153.0
226.0,166.0
176.75,171.0
182.0,153.0
186.0,136.0
204.5,153.0
208.0,153.0
194.25,141.0
193.0,125.0
194.75,149.0
165.75,172.0
132.75,205.0
130.25,210.0
159.0,217.0
163.5,182.0
158.25,217.0
149.5,171.0
138.75,166.0
142.0,171.0
148.5,184.0
162.75,191.0
167.0,186.0
166.25,184.0
164.0,223.0
125.0,169.0
114.0,138.0
114.0,125.0
139.0,121.0
145.0,107.0
144.0,100.0
135.0,89.0
105.0,139.0
112.0,105.0
124.0,130.0
155.0,149.0
168.0,158.0
173.0,188.0
194.0,185.0
175.0,163.0
152.0,218.0
146.0,184.0
132.0,191.0
139.0,171.0
188.0,212.0
208.0,262.0
238.0,300.0
221.0,306.0
213.0,310.0
239.0,283.0
141.0,272.0
95.0,280.0
111.0,201.0
116.0,174.0
112.0,143.0
118.0,180.0
129.0,145.0
125.0,135.0
132.0,114.0
127.0,108.0
140.0,110.0
99.0,90.0
89.0,73.0
72.0,72.0
78.0,86.0
78.0,85.0
85.0,64.0
90.0,107.0
112.0,174.0
160.0,439.0
193.0,389.0
235.0,284.0
245.0,271.0
271.0,250.0
312.0,255.0
291.0,205.0
284.0,190.0
251.0,184.0
323.0,160.0
290.0,183.0
283.0,183.0
315.0,188.0
282.0,277.0
326.0,235.0
299.0,175.0
287.0,174.0
266.0,162.0
313.0,180.0
228.0,304.0
206.0,309.0
172.0,267.0
188.0,282.0
262.0,385.0
317.0,729.0
349.0,859.0
348.0,940.0
328.0,653.0
331.0,512.0
315.0,478.0
353.0,440.0
251.0,393.0
172.0,378.0
199.0,265.0
186.0,172.0
186.0,171.0
193.0,189.0
172.75,146.0
153.25,179.0
174.5,200.0
262.5,260.0
283.75,212.0
282.0,235.0
300.0,210.0
294.0,206.0
274.25,195.0
263.75,191.0
256.75,221.0
269.25,282.0
327.25,288.0
396.75,333.0
424.5,342.0
360.5,274.0
318.5,195.0
303.0,152.0
241.5,162.0
169.5,139.0
191.0,124.0
177.75,147.0
148.0,117.0
132.75,130.0
134.5,116.0
157.0,143.0
184.25,172.0
224.0,194.0
211.75,178.0
168.75,191.0
174.25,174.0
201.0,177.0
229.75,196.0
198.75,200.0
176.25,179.0
132.5,161.0
89.75,107.0
83.75,130.0
115.0,108.0
180.5,114.0
181.0,125.0
112.0,111.0
109.75,114.0
111.5,123.0
152.0,101.0
118.0,145.0
166.5,123.0
204.5,125.0
418.5,125.0
259.25,149.0
185.25,160.0
165.0,173.0
157.25,139.0
136.0,157.0
123.75,130.0
