PM2.5 (µg/m³),NO2 (µg/m³),RH (%),WS (m/s),Timestamp,station_id
349.0,42.37,89.67,0.3,2025-01-01 00:00:00,124
219.0,58.1,95.0,0.47,2025-01-01 00:00:00,1421
240.0,23.03,94.0,0.3,2025-01-01 00:00:00,1426
199.0,33.2,91.0,,2025-01-01 00:00:00,5024
185.0,55.5,95.0,0.38,2025-01-01 01:00:00,1421
207.0,20.67,94.5,0.3,2025-01-01 01:00:00,1426
190.0,31.18,91.0,,2025-01-01 01:00:00,5024
324.0,38.3,90.0,0.3,2025-01-01 01:00:00,124
276.0,35.75,90.25,0.3,2025-01-01 02:00:00,124
168.0,29.8,91.0,,2025-01-01 02:00:00,5024
233.0,18.9,95.0,0.32,2025-01-01 02:00:00,1426
179.0,53.6,95.0,0.35,2025-01-01 02:00:00,1421
141.0,30.7,91.0,,2025-01-01 03:00:00,5024
207.0,20.8,94.0,0.3,2025-01-01 03:00:00,1426
255.0,44.98,91.0,0.3,2025-01-01 03:00:00,124
188.0,59.1,95.0,0.62,2025-01-01 03:00:00,1421
110.0,29.0,91.0,,2025-01-01 04:00:00,5024
234.0,52.08,90.0,0.3,2025-01-01 04:00:00,124
185.0,21.75,92.75,0.32,2025-01-01 04:00:00,1426
190.0,61.02,92.0,0.73,2025-01-01 04:00:00,1421
151.0,62.4,91.0,0.92,2025-01-01 05:00:00,1421
166.0,23.2,92.0,0.3,2025-01-01 05:00:00,1426
111.0,31.9,91.0,,2025-01-01 05:00:00,5024
177.0,52.8,89.5,0.42,2025-01-01 05:00:00,124
195.0,55.42,89.75,0.55,2025-01-01 06:00:00,124
168.0,62.72,90.0,1.3,2025-01-01 06:00:00,1421
132.0,22.52,90.5,0.32,2025-01-01 06:00:00,1426
111.0,27.8,91.0,,2025-01-01 06:00:00,5024
158.0,63.22,89.75,1.02,2025-01-01 07:00:00,1421
117.0,23.67,89.0,0.3,2025-01-01 07:00:00,1426
99.0,26.62,91.0,,2025-01-01 07:00:00,5024
167.0,46.38,88.5,0.7,2025-01-01 07:00:00,124
185.0,36.55,86.5,1.0,2025-01-01 08:00:00,124
122.0,23.72,87.75,0.42,2025-01-01 08:00:00,1426
105.0,27.42,91.0,,2025-01-01 08:00:00,5024
169.0,58.62,86.5,1.15,2025-01-01 08:00:00,1421
107.0,19.9,85.75,0.32,2025-01-01 09:00:00,1426
138.0,39.88,84.5,1.6,2025-01-01 09:00:00,124
172.0,56.98,84.25,1.27,2025-01-01 09:00:00,1421
113.0,24.58,91.0,,2025-01-01 09:00:00,5024
161.0,41.65,82.5,1.25,2025-01-01 10:00:00,124
127.0,19.42,83.25,0.43,2025-01-01 10:00:00,1426
134.0,23.52,91.0,,2025-01-01 10:00:00,5024
157.0,59.28,80.5,1.38,2025-01-01 10:00:00,1421
141.0,22.9,88.0,,2025-01-01 11:00:00,5024
169.0,60.5,75.25,1.18,2025-01-01 11:00:00,1421
169.0,39.35,77.5,0.92,2025-01-01 11:00:00,124
132.0,18.75,79.75,0.8,2025-01-01 11:00:00,1426
132.0,19.75,75.25,0.82,2025-01-01 12:00:00,1426
186.0,38.65,74.25,1.8,2025-01-01 12:00:00,124
185.0,65.12,71.0,1.25,2025-01-01 12:00:00,1421
146.0,22.55,88.0,,2025-01-01 12:00:00,5024
147.0,23.92,87.5,,2025-01-01 13:00:00,5024
134.25,22.25,72.5,0.9,2025-01-01 13:00:00,1426
180.0,40.35,72.75,2.02,2025-01-01 13:00:00,124
180.0,64.42,70.0,1.12,2025-01-01 13:00:00,1421
189.0,38.6,72.0,1.9,2025-01-01 14:00:00,124
129.0,21.22,71.75,0.7,2025-01-01 14:00:00,1426
145.0,23.82,78.75,,2025-01-01 14:00:00,5024
166.0,64.5,69.75,1.17,2025-01-01 14:00:00,1421
121.0,23.9,73.0,0.6,2025-01-01 15:00:00,1426
162.0,66.0,71.75,1.23,2025-01-01 15:00:00,1421
140.0,24.67,73.25,,2025-01-01 15:00:00,5024
166.0,39.2,71.75,1.42,2025-01-01 15:00:00,124
141.0,24.08,75.5,,2025-01-01 16:00:00,5024
125.0,24.65,76.75,0.35,2025-01-01 16:00:00,1426
178.0,39.48,74.25,0.92,2025-01-01 16:00:00,124
171.0,67.52,74.5,1.12,2025-01-01 16:00:00,1421
132.0,25.98,84.75,,2025-01-01 17:00:00,5024
107.5,21.0,81.25,0.3,2025-01-01 17:00:00,1426
191.0,70.88,79.5,1.17,2025-01-01 17:00:00,1421
193.0,52.42,78.75,0.32,2025-01-01 17:00:00,124
201.0,56.22,83.25,0.3,2025-01-01 18:00:00,124
121.25,18.73,86.75,0.3,2025-01-01 18:00:00,1426
207.0,71.05,84.25,1.17,2025-01-01 18:00:00,1421
139.0,30.05,91.0,,2025-01-01 18:00:00,5024
155.0,37.4,91.0,,2025-01-01 19:00:00,5024
211.0,67.0,87.75,1.12,2025-01-01 19:00:00,1421
176.75,21.0,89.75,0.3,2025-01-01 19:00:00,1426
175.0,54.18,85.5,0.3,2025-01-01 19:00:00,124
218.0,72.55,90.75,1.12,2025-01-01 20:00:00,1421
162.0,38.35,91.0,,2025-01-01 20:00:00,5024
190.0,21.68,90.25,0.3,2025-01-01 20:00:00,1426
188.0,49.9,87.25,0.3,2025-01-01 20:00:00,124
184.5,23.1,91.0,0.32,2025-01-01 21:00:00,1426
208.0,48.62,88.5,0.3,2025-01-01 21:00:00,124
217.0,72.95,91.0,0.9,2025-01-01 21:00:00,1421
186.0,39.33,91.0,,2025-01-01 21:00:00,5024
223.0,69.42,90.25,0.65,2025-01-01 22:00:00,1421
204.0,38.02,91.0,,2025-01-01 22:00:00,5024
260.0,47.92,89.0,0.3,2025-01-01 22:00:00,124
174.0,26.15,91.75,0.3,2025-01-01 22:00:00,1426
165.0,25.62,91.25,0.32,2025-01-01 23:00:00,1426
185.0,36.1,91.0,,2025-01-01 23:00:00,5024
204.0,69.65,90.0,0.7,2025-01-01 23:00:00,1421
223.0,43.38,89.75,0.3,2025-01-01 23:00:00,124
119.0,29.38,91.0,,2025-01-02 00:00:00,5024
199.0,39.85,90.0,0.3,2025-01-02 00:00:00,124
194.0,62.02,89.75,0.62,2025-01-02 00:00:00,1421
141.25,24.22,90.0,0.35,2025-01-02 00:00:00,1426
121.0,29.62,91.0,,2025-01-02 01:00:00,5024
191.0,46.12,90.0,0.3,2025-01-02 01:00:00,124
190.0,55.92,89.75,0.92,2025-01-02 01:00:00,1421
125.0,20.25,89.0,0.38,2025-01-02 01:00:00,1426
144.5,19.2,89.5,0.3,2025-01-02 02:00:00,1426
139.0,52.6,91.0,1.02,2025-01-02 02:00:00,1421
140.0,33.15,89.5,0.32,2025-01-02 02:00:00,124
134.0,28.8,91.0,,2025-01-02 02:00:00,5024
164.0,19.62,90.0,0.3,2025-01-02 03:00:00,1426
163.0,25.2,89.0,0.58,2025-01-02 03:00:00,124
141.0,51.03,91.0,1.05,2025-01-02 03:00:00,1421
134.0,26.1,91.0,,2025-01-02 03:00:00,5024
150.0,57.52,91.0,1.48,2025-01-02 04:00:00,1421
164.25,18.4,90.0,0.32,2025-01-02 04:00:00,1426
163.0,26.45,89.75,0.6,2025-01-02 04:00:00,124
149.0,25.62,91.0,,2025-01-02 04:00:00,5024
157.0,30.95,90.0,0.88,2025-01-02 05:00:00,124
167.5,20.92,91.0,0.32,2025-01-02 05:00:00,1426
156.0,25.85,91.0,,2025-01-02 05:00:00,5024
155.0,55.1,90.25,1.35,2025-01-02 05:00:00,1421
163.75,20.82,91.25,0.4,2025-01-02 06:00:00,1426
150.0,50.68,90.0,1.42,2025-01-02 06:00:00,1421
168.0,26.5,91.0,,2025-01-02 06:00:00,5024
167.0,39.88,90.75,1.48,2025-01-02 06:00:00,124
151.0,48.6,89.5,1.4,2025-01-02 07:00:00,1421
171.0,28.0,91.0,,2025-01-02 07:00:00,5024
157.5,23.35,92.0,0.43,2025-01-02 07:00:00,1426
136.0,38.42,91.75,0.82,2025-01-02 07:00:00,124
161.0,28.68,91.0,,2025-01-02 08:00:00,5024
155.25,23.6,92.25,0.32,2025-01-02 08:00:00,1426
147.0,48.78,89.5,1.2,2025-01-02 08:00:00,1421
118.0,31.35,92.0,0.77,2025-01-02 08:00:00,124
133.0,36.05,92.0,0.6,2025-01-02 09:00:00,124
155.75,20.92,91.25,0.38,2025-01-02 09:00:00,1426
162.0,28.22,91.0,,2025-01-02 09:00:00,5024
145.0,54.53,90.75,1.5,2025-01-02 09:00:00,1421
163.0,58.45,83.25,1.48,2025-01-02 10:00:00,1421
163.5,20.8,87.75,0.62,2025-01-02 10:00:00,1426
175.0,27.72,89.5,,2025-01-02 10:00:00,5024
167.0,36.25,91.0,0.72,2025-01-02 10:00:00,124
172.75,20.62,82.75,0.68,2025-01-02 11:00:00,1426
190.0,35.15,86.25,1.78,2025-01-02 11:00:00,124
216.0,60.92,76.75,1.3,2025-01-02 11:00:00,1421
177.0,29.6,84.0,,2025-01-02 11:00:00,5024
222.0,68.53,71.25,1.3,2025-01-02 12:00:00,1421
160.75,19.95,78.0,0.52,2025-01-02 12:00:00,1426
169.0,32.42,72.25,,2025-01-02 12:00:00,5024
193.0,39.45,77.0,1.48,2025-01-02 12:00:00,124
177.0,34.42,70.0,,2025-01-02 13:00:00,5024
229.0,74.18,71.25,1.2,2025-01-02 13:00:00,1421
185.0,46.88,72.75,1.18,2025-01-02 13:00:00,124
156.75,21.82,74.75,0.65,2025-01-02 13:00:00,1426
232.0,46.8,72.0,1.6,2025-01-02 14:00:00,124
179.0,35.38,67.25,,2025-01-02 14:00:00,5024
152.5,24.65,72.5,0.68,2025-01-02 14:00:00,1426
222.0,73.68,70.75,1.12,2025-01-02 14:00:00,1421
177.0,34.38,68.0,,2025-01-02 15:00:00,5024
216.0,79.43,70.5,1.18,2025-01-02 15:00:00,1421
152.5,24.3,74.75,0.52,2025-01-02 15:00:00,1426
206.0,53.62,70.75,0.7,2025-01-02 15:00:00,124
159.75,26.8,77.5,0.52,2025-01-02 16:00:00,1426
180.0,34.75,72.25,,2025-01-02 16:00:00,5024
221.0,81.88,72.0,0.8,2025-01-02 16:00:00,1421
222.0,54.25,71.5,0.38,2025-01-02 16:00:00,124
199.0,62.75,76.75,0.3,2025-01-02 17:00:00,124
216.0,87.6,78.25,0.5,2025-01-02 17:00:00,1421
177.75,25.02,82.25,0.3,2025-01-02 17:00:00,1426
200.0,40.28,83.5,,2025-01-02 17:00:00,5024
215.0,57.55,82.75,0.3,2025-01-02 18:00:00,124
206.0,47.95,89.75,,2025-01-02 18:00:00,5024
213.0,82.7,85.25,0.45,2025-01-02 18:00:00,1421
199.5,22.58,87.5,0.3,2025-01-02 18:00:00,1426
224.0,51.08,91.0,,2025-01-02 19:00:00,5024
240.0,76.75,91.0,0.38,2025-01-02 19:00:00,1421
217.75,20.83,91.0,0.3,2025-01-02 19:00:00,1426
276.0,47.68,86.0,0.3,2025-01-02 19:00:00,124
285.0,76.53,91.0,0.4,2025-01-02 20:00:00,1421
227.25,20.52,92.5,0.3,2025-01-02 20:00:00,1426
296.0,46.18,88.0,0.3,2025-01-02 20:00:00,124
257.0,46.45,91.0,,2025-01-02 20:00:00,5024
228.25,25.17,93.25,0.3,2025-01-02 21:00:00,1426
318.0,45.08,88.75,0.3,2025-01-02 21:00:00,124
312.0,73.35,90.25,0.4,2025-01-02 21:00:00,1421
307.0,46.03,91.0,,2025-01-02 21:00:00,5024
216.0,24.02,94.0,0.3,2025-01-02 22:00:00,1426
335.0,41.75,91.0,,2025-01-02 22:00:00,5024
331.0,70.0,90.0,0.45,2025-01-02 22:00:00,1421
388.0,42.28,90.0,0.3,2025-01-02 22:00:00,124
323.0,66.65,90.0,0.85,2025-01-02 23:00:00,1421
195.5,23.85,94.0,0.3,2025-01-02 23:00:00,1426
309.0,40.0,91.0,,2025-01-02 23:00:00,5024
288.0,42.25,90.0,0.3,2025-01-02 23:00:00,124
217.0,24.9,94.0,0.3,2025-01-03 00:00:00,1426
276.0,39.0,91.0,,2025-01-03 00:00:00,5024
277.0,59.62,90.25,0.52,2025-01-03 00:00:00,1421
232.0,36.98,90.75,0.3,2025-01-03 00:00:00,124
223.75,21.33,94.5,0.3,2025-01-03 01:00:00,1426
235.0,55.38,95.0,0.55,2025-01-03 01:00:00,1421
208.0,31.3,91.0,0.3,2025-01-03 01:00:00,124
246.0,35.25,91.0,,2025-01-03 01:00:00,5024
193.0,56.4,95.0,0.4,2025-01-03 02:00:00,1421
240.0,35.4,91.0,,2025-01-03 02:00:00,5024
195.0,26.75,91.0,0.3,2025-01-03 02:00:00,124
217.75,16.8,95.0,0.3,2025-01-03 02:00:00,1426
230.0,38.48,91.0,,2025-01-03 03:00:00,5024
207.0,19.8,95.0,0.3,2025-01-03 03:00:00,1426
201.0,50.67,95.0,0.3,2025-01-03 03:00:00,1421
196.0,23.0,91.25,0.3,2025-01-03 03:00:00,124
205.5,21.88,95.0,0.3,2025-01-03 04:00:00,1426
219.0,35.7,91.0,,2025-01-03 04:00:00,5024
183.0,19.5,92.0,0.3,2025-01-03 04:00:00,124
208.0,51.12,95.0,0.35,2025-01-03 04:00:00,1421
191.0,23.85,95.0,0.3,2025-01-03 05:00:00,1426
232.0,44.23,91.0,,2025-01-03 05:00:00,5024
205.0,48.08,95.0,0.48,2025-01-03 05:00:00,1421
147.0,20.27,92.0,0.3,2025-01-03 05:00:00,124
168.0,23.72,95.0,0.3,2025-01-03 06:00:00,1426
184.0,44.03,91.0,,2025-01-03 06:00:00,5024
161.0,48.18,95.0,0.5,2025-01-03 06:00:00,1421
197.0,23.38,92.0,0.3,2025-01-03 06:00:00,124
135.0,46.32,95.0,0.38,2025-01-03 07:00:00,1421
140.25,23.95,95.25,0.3,2025-01-03 07:00:00,1426
223.0,32.2,92.0,0.3,2025-01-03 07:00:00,124
155.0,39.7,91.0,,2025-01-03 07:00:00,5024
128.0,37.3,91.0,,2025-01-03 08:00:00,5024
213.0,39.9,92.0,0.3,2025-01-03 08:00:00,124
179.0,47.9,95.0,0.52,2025-01-03 08:00:00,1421
118.0,23.63,95.25,0.3,2025-01-03 08:00:00,1426
189.0,46.22,92.0,0.3,2025-01-03 09:00:00,124
200.0,63.05,95.0,0.6,2025-01-03 09:00:00,1421
133.0,36.42,91.0,,2025-01-03 09:00:00,5024
116.75,22.38,95.0,0.35,2025-01-03 09:00:00,1426
204.0,59.98,92.0,0.3,2025-01-03 10:00:00,124
144.25,19.55,95.0,0.3,2025-01-03 10:00:00,1426
248.0,79.22,93.75,0.6,2025-01-03 10:00:00,1421
122.0,39.6,91.0,,2025-01-03 10:00:00,5024
180.75,20.0,93.75,0.38,2025-01-03 11:00:00,1426
244.0,77.7,90.5,0.3,2025-01-03 11:00:00,124
296.0,112.52,85.75,0.7,2025-01-03 11:00:00,1421
167.0,45.55,91.0,,2025-01-03 11:00:00,5024
226.75,23.92,87.0,0.38,2025-01-03 12:00:00,1426
180.0,49.35,90.0,,2025-01-03 12:00:00,5024
315.0,95.65,81.25,0.48,2025-01-03 12:00:00,124
381.0,131.7,71.5,0.72,2025-01-03 12:00:00,1421
372.0,105.1,66.5,0.8,2025-01-03 13:00:00,124
273.5,25.85,71.25,0.6,2025-01-03 13:00:00,1426
439.0,134.32,59.0,0.82,2025-01-03 13:00:00,1421
251.0,51.1,88.5,,2025-01-03 13:00:00,5024
229.5,28.92,68.25,0.52,2025-01-03 14:00:00,1426
338.0,128.8,58.75,1.12,2025-01-03 14:00:00,1421
433.0,96.5,59.25,0.55,2025-01-03 14:00:00,124
311.0,54.32,81.5,,2025-01-03 14:00:00,5024
235.0,49.15,66.25,,2025-01-03 15:00:00,5024
372.0,72.3,56.5,0.4,2025-01-03 15:00:00,124
406.0,128.98,59.5,1.22,2025-01-03 15:00:00,1421
195.25,28.95,70.25,0.3,2025-01-03 15:00:00,1426
204.0,47.9,65.75,,2025-01-03 16:00:00,5024
271.0,61.3,59.5,0.32,2025-01-03 16:00:00,124
140.5,27.38,76.0,0.3,2025-01-03 16:00:00,1426
344.0,107.75,57.0,1.0,2025-01-03 16:00:00,1421
156.0,60.15,80.0,,2025-01-03 17:00:00,5024
189.0,73.1,68.75,0.3,2025-01-03 17:00:00,124
122.5,25.9,81.25,0.3,2025-01-03 17:00:00,1426
320.0,118.38,65.5,0.52,2025-01-03 17:00:00,1421
232.0,84.82,80.5,0.3,2025-01-03 18:00:00,124
243.0,113.38,79.0,0.4,2025-01-03 18:00:00,1421
146.75,22.83,89.75,0.3,2025-01-03 18:00:00,1426
155.0,59.72,88.0,,2025-01-03 18:00:00,5024
209.75,24.25,93.0,0.3,2025-01-03 19:00:00,1426
221.0,65.55,91.0,,2025-01-03 19:00:00,5024
272.0,107.9,87.5,0.35,2025-01-03 19:00:00,1421
328.0,68.8,85.5,0.3,2025-01-03 19:00:00,124
460.0,98.18,90.75,0.38,2025-01-03 20:00:00,1421
387.0,48.3,87.75,0.3,2025-01-03 20:00:00,124
200.25,20.55,94.0,0.3,2025-01-03 20:00:00,1426
238.0,70.33,91.0,,2025-01-03 20:00:00,5024
547.0,95.28,90.0,0.35,2025-01-03 21:00:00,1421
269.75,18.48,94.5,0.3,2025-01-03 21:00:00,1426
473.0,43.3,88.75,0.3,2025-01-03 21:00:00,124
313.0,63.45,91.0,,2025-01-03 21:00:00,5024
295.0,61.0,91.0,,2025-01-03 22:00:00,5024
661.0,42.12,89.75,0.3,2025-01-03 22:00:00,124
471.0,84.72,90.0,0.43,2025-01-03 22:00:00,1421
266.0,22.5,95.0,0.3,2025-01-03 22:00:00,1426
490.0,39.88,90.0,0.3,2025-01-03 23:00:00,124
273.0,63.28,91.0,,2025-01-03 23:00:00,5024
153.25,23.05,95.0,0.3,2025-01-03 23:00:00,1426
343.0,79.82,90.0,0.4,2025-01-03 23:00:00,1421
105.5,25.5,95.0,0.3,2025-01-04 00:00:00,1426
433.0,31.07,90.25,0.3,2025-01-04 00:00:00,124
332.0,65.28,90.0,0.55,2025-01-04 00:00:00,1421
254.0,58.25,91.0,,2025-01-04 00:00:00,5024
100.25,21.85,95.0,0.3,2025-01-04 01:00:00,1426
417.0,34.05,91.0,0.3,2025-01-04 01:00:00,124
345.0,53.78,94.5,0.4,2025-01-04 01:00:00,1421
212.0,63.8,91.0,,2025-01-04 01:00:00,5024
146.0,65.0,91.0,,2025-01-04 02:00:00,5024
224.0,40.3,92.0,0.3,2025-01-04 02:00:00,124
88.75,19.4,95.25,0.3,2025-01-04 02:00:00,1426
343.0,47.4,95.0,0.43,2025-01-04 02:00:00,1421
130.0,67.55,91.0,,2025-01-04 03:00:00,5024
262.0,46.7,95.0,0.45,2025-01-04 03:00:00,1421
97.0,20.2,96.0,0.3,2025-01-04 03:00:00,1426
122.0,36.85,92.0,0.3,2025-01-04 03:00:00,124
124.0,35.72,92.75,0.3,2025-01-04 04:00:00,124
243.0,53.58,95.0,0.58,2025-01-04 04:00:00,1421
107.75,20.38,96.25,0.3,2025-01-04 04:00:00,1426
136.0,63.53,91.0,,2025-01-04 04:00:00,5024
183.0,37.9,93.0,0.3,2025-01-04 05:00:00,124
137.75,21.65,96.75,0.3,2025-01-04 05:00:00,1426
234.0,54.75,95.0,0.5,2025-01-04 05:00:00,1421
117.0,63.25,91.0,,2025-01-04 05:00:00,5024
210.0,58.98,95.0,0.6,2025-01-04 06:00:00,1421
196.0,37.75,93.0,0.3,2025-01-04 06:00:00,124
120.75,23.2,97.25,0.3,2025-01-04 06:00:00,1426
101.0,63.12,91.0,,2025-01-04 06:00:00,5024
186.0,36.7,93.0,0.3,2025-01-04 07:00:00,124
86.0,63.38,91.0,,2025-01-04 07:00:00,5024
100.75,25.15,97.75,0.4,2025-01-04 07:00:00,1426
185.0,57.78,95.0,0.7,2025-01-04 07:00:00,1421
91.0,58.88,91.0,,2025-01-04 08:00:00,5024
177.0,36.0,93.0,0.3,2025-01-04 08:00:00,124
175.0,55.92,95.0,0.68,2025-01-04 08:00:00,1421
96.25,26.78,97.75,0.52,2025-01-04 08:00:00,1426
100.5,21.62,97.75,0.65,2025-01-04 09:00:00,1426
91.0,60.38,91.0,,2025-01-04 09:00:00,5024
222.0,55.72,95.0,0.95,2025-01-04 09:00:00,1421
167.0,43.5,93.25,0.3,2025-01-04 09:00:00,124
212.0,65.7,93.25,0.3,2025-01-04 10:00:00,124
121.0,62.78,91.0,,2025-01-04 10:00:00,5024
96.0,19.5,97.0,0.85,2025-01-04 10:00:00,1426
263.0,64.43,95.0,0.78,2025-01-04 10:00:00,1421
226.0,74.0,91.0,,2025-01-04 11:00:00,5024
170.5,19.32,95.5,1.15,2025-01-04 11:00:00,1426
299.0,80.0,91.5,1.18,2025-01-04 11:00:00,1421
302.0,103.52,92.5,0.6,2025-01-04 11:00:00,124
202.0,22.2,93.5,1.45,2025-01-04 12:00:00,1426
262.0,78.0,86.5,1.45,2025-01-04 12:00:00,1421
172.0,74.43,91.0,,2025-01-04 12:00:00,5024
374.0,98.98,88.75,1.55,2025-01-04 12:00:00,124
266.0,75.62,76.0,1.48,2025-01-04 13:00:00,1421
194.25,25.1,86.5,1.4,2025-01-04 13:00:00,1426
205.0,74.9,88.75,,2025-01-04 13:00:00,5024
417.0,84.68,73.5,1.4,2025-01-04 13:00:00,124
351.0,79.18,64.25,1.27,2025-01-04 14:00:00,124
216.0,69.8,88.5,,2025-01-04 14:00:00,5024
312.0,78.62,73.25,1.38,2025-01-04 14:00:00,1421
210.5,30.4,76.0,1.45,2025-01-04 14:00:00,1426
354.0,77.6,65.25,1.35,2025-01-04 15:00:00,124
233.0,66.92,88.25,,2025-01-04 15:00:00,5024
283.0,78.82,74.75,1.35,2025-01-04 15:00:00,1421
237.25,33.85,77.0,1.45,2025-01-04 15:00:00,1426
198.25,33.15,79.75,1.3,2025-01-04 16:00:00,1426
266.0,69.98,79.0,1.45,2025-01-04 16:00:00,1421
322.0,70.78,69.5,1.17,2025-01-04 16:00:00,124
219.0,66.82,86.0,,2025-01-04 16:00:00,5024
230.0,68.0,88.0,,2025-01-04 17:00:00,5024
291.0,69.48,77.0,1.05,2025-01-04 17:00:00,124
182.25,26.65,85.5,1.5,2025-01-04 17:00:00,1426
271.0,67.17,84.25,1.2,2025-01-04 17:00:00,1421
294.0,65.52,90.75,1.12,2025-01-04 18:00:00,1421
295.0,69.3,82.5,1.0,2025-01-04 18:00:00,124
199.25,24.05,90.5,1.55,2025-01-04 18:00:00,1426
221.0,70.68,91.0,,2025-01-04 18:00:00,5024
289.0,62.8,91.0,1.4,2025-01-04 19:00:00,1421
299.0,59.55,86.25,1.08,2025-01-04 19:00:00,124
219.25,22.92,93.5,1.3,2025-01-04 19:00:00,1426
235.0,91.62,91.0,,2025-01-04 19:00:00,5024
312.0,54.82,88.0,0.48,2025-01-04 20:00:00,124
318.0,93.9,91.0,,2025-01-04 20:00:00,5024
293.0,65.03,91.0,1.25,2025-01-04 20:00:00,1421
292.25,22.45,94.0,1.18,2025-01-04 20:00:00,1426
291.0,69.25,91.0,1.12,2025-01-04 21:00:00,1421
331.5,23.98,93.75,1.05,2025-01-04 21:00:00,1426
364.0,88.78,91.0,,2025-01-04 21:00:00,5024
313.0,56.42,88.5,0.4,2025-01-04 21:00:00,124
339.0,85.38,91.0,,2025-01-04 22:00:00,5024
317.0,54.7,89.0,0.78,2025-01-04 22:00:00,124
291.0,64.85,90.75,1.28,2025-01-04 22:00:00,1421
334.75,26.78,94.0,1.12,2025-01-04 22:00:00,1426
306.0,48.38,89.0,0.42,2025-01-04 23:00:00,124
328.0,80.35,91.0,,2025-01-04 23:00:00,5024
276.0,60.8,90.0,1.2,2025-01-04 23:00:00,1421
328.75,25.6,94.0,1.15,2025-01-04 23:00:00,1426
276.0,40.53,89.75,0.38,2025-01-05 00:00:00,124
227.0,51.05,90.0,1.1,2025-01-05 00:00:00,1421
312.0,25.78,93.5,0.95,2025-01-05 00:00:00,1426
273.0,74.05,91.0,,2025-01-05 00:00:00,5024
256.75,22.8,93.25,1.08,2025-01-05 01:00:00,1426
233.0,71.28,91.0,,2025-01-05 01:00:00,5024
196.0,44.35,91.75,0.9,2025-01-05 01:00:00,1421
213.0,37.2,90.0,0.35,2025-01-05 01:00:00,124
216.0,70.6,91.0,,2025-01-05 02:00:00,5024
195.0,33.3,90.75,0.52,2025-01-05 02:00:00,124
157.0,46.8,95.0,1.05,2025-01-05 02:00:00,1421
228.0,18.7,94.0,0.92,2025-01-05 02:00:00,1426
175.0,33.4,91.0,0.48,2025-01-05 03:00:00,124
210.5,21.42,94.0,1.12,2025-01-05 03:00:00,1426
189.0,68.52,91.0,,2025-01-05 03:00:00,5024
128.0,42.63,95.0,0.95,2025-01-05 03:00:00,1421
163.0,64.62,91.0,,2025-01-05 04:00:00,5024
141.0,29.8,91.5,0.7,2025-01-05 04:00:00,124
110.0,42.72,95.0,1.15,2025-01-05 04:00:00,1421
192.5,21.6,94.0,0.92,2025-01-05 04:00:00,1426
164.75,23.7,94.5,1.15,2025-01-05 05:00:00,1426
96.0,46.95,95.0,1.12,2025-01-05 05:00:00,1421
127.0,33.62,92.0,0.52,2025-01-05 05:00:00,124
130.0,62.1,91.0,,2025-01-05 05:00:00,5024
136.0,26.08,95.0,1.33,2025-01-05 06:00:00,1426
128.0,35.4,92.0,0.5,2025-01-05 06:00:00,124
114.0,62.53,91.0,,2025-01-05 06:00:00,5024
89.0,45.1,95.0,0.98,2025-01-05 06:00:00,1421
114.0,33.15,92.0,0.6,2025-01-05 07:00:00,124
106.0,63.75,91.0,,2025-01-05 07:00:00,5024
113.25,25.12,95.25,1.35,2025-01-05 07:00:00,1426
80.0,44.97,95.0,1.3,2025-01-05 07:00:00,1421
101.0,64.38,91.0,,2025-01-05 08:00:00,5024
83.0,43.45,95.0,1.52,2025-01-05 08:00:00,1421
107.0,30.5,92.0,0.82,2025-01-05 08:00:00,124
103.5,27.33,96.0,1.02,2025-01-05 08:00:00,1426
107.0,69.68,91.0,,2025-01-05 09:00:00,5024
83.0,38.35,95.0,1.12,2025-01-05 09:00:00,1421
112.5,21.65,95.25,1.2,2025-01-05 09:00:00,1426
102.0,30.08,92.0,0.7,2025-01-05 09:00:00,124
163.25,21.15,93.25,1.05,2025-01-05 10:00:00,1426
110.0,29.4,91.5,0.75,2025-01-05 10:00:00,124
88.0,40.48,92.75,1.35,2025-01-05 10:00:00,1421
160.0,72.7,89.25,,2025-01-05 10:00:00,5024
113.0,43.75,87.0,1.5,2025-01-05 11:00:00,1421
173.75,24.12,77.25,1.33,2025-01-05 11:00:00,1426
193.0,65.05,76.0,,2025-01-05 11:00:00,5024
116.0,30.45,87.75,1.78,2025-01-05 11:00:00,124
211.0,65.92,65.75,,2025-01-05 12:00:00,5024
174.25,26.6,64.5,1.3,2025-01-05 12:00:00,1426
135.0,32.55,75.5,1.45,2025-01-05 12:00:00,124
144.0,49.15,75.75,1.62,2025-01-05 12:00:00,1421
193.75,31.48,61.0,1.48,2025-01-05 13:00:00,1426
232.0,64.3,62.0,,2025-01-05 13:00:00,5024
196.0,57.4,71.75,1.65,2025-01-05 13:00:00,1421
147.0,41.75,64.5,1.55,2025-01-05 13:00:00,124
206.0,43.25,64.75,1.6,2025-01-05 14:00:00,124
191.0,35.83,62.5,1.6,2025-01-05 14:00:00,1426
243.0,61.97,60.5,,2025-01-05 14:00:00,5024
182.0,56.7,72.5,1.8,2025-01-05 14:00:00,1421
185.0,59.9,75.25,1.65,2025-01-05 15:00:00,1421
173.0,45.75,66.25,1.4,2025-01-05 15:00:00,124
234.0,59.85,62.75,,2025-01-05 15:00:00,5024
216.5,32.88,67.75,1.58,2025-01-05 15:00:00,1426
186.0,46.25,69.75,1.05,2025-01-05 16:00:00,124
207.0,63.68,78.0,1.27,2025-01-05 16:00:00,1421
