actual,prediction
23.03,44.55666666666667
20.67,41.66
18.9,39.71666666666666
20.8,44.92666666666667
21.75,47.36666666666667
23.2,49.03333333333333
22.52,48.64666666666667
23.67,45.406666666666666
23.72,40.86333333333333
19.9,40.48
19.42,41.48333333333333
18.75,40.91666666666666
19.75,42.10666666666667
22.25,42.89666666666667
21.22,42.306666666666665
23.9,43.29
24.65,43.69333333333333
21.0,49.76
18.73,52.44
21.0,52.86000000000001
21.68,53.6
23.1,53.633333333333326
26.15,51.78666666666667
25.62,49.71
24.22,43.75
20.25,43.88666666666666
19.2,38.18333333333333
19.62,34.11000000000001
18.4,36.53
20.92,37.3
20.82,39.02
23.35,38.34
23.6,36.27
20.92,39.6
20.8,40.806666666666665
20.62,41.88999999999999
19.95,46.8
21.82,51.82666666666668
24.65,51.95333333333334
24.3,55.81
26.8,56.96
25.02,63.54333333333333
22.58,62.73333333333333
20.83,58.50333333333333
20.52,56.38666666666668
25.17,54.81999999999999
24.02,51.34333333333333
23.85,49.63333333333333
24.9,45.2
21.33,40.64333333333334
16.8,39.51666666666667
19.8,37.38333333333333
21.88,35.440000000000005
23.85,37.52666666666666
23.72,38.53
23.95,39.40666666666667
23.63,41.7
22.38,48.56333333333333
19.55,59.6
20.0,78.58999999999999
23.92,92.23333333333332
25.85,96.84
28.92,93.20666666666666
28.95,83.47666666666666
27.38,72.31666666666668
25.9,83.87666666666667
22.83,85.97333333333331
24.25,80.75
20.55,72.27
18.48,67.34333333333332
22.5,62.61333333333334
23.05,60.99333333333333
25.5,51.53333333333333
21.85,50.54333333333333
19.4,50.9
20.2,50.366666666666674
20.38,50.94333333333333
21.65,51.96666666666667
23.2,53.28333333333333
25.15,52.620000000000005
26.78,50.26666666666667
21.62,53.2
19.5,64.30333333333333
19.32,85.83999999999999
22.2,83.80333333333334
25.1,78.4
30.4,75.86666666666667
33.85,74.44666666666666
33.15,69.19333333333333
26.65,68.21666666666667
24.05,68.5
22.92,71.32333333333334
22.45,71.25
23.98,71.48333333333333
26.78,68.31
25.6,63.17666666666667
25.78,55.21
22.8,50.943333333333335
18.7,50.23333333333333
21.42,48.18333333333334
21.6,45.71333333333333
23.7,47.556666666666665
26.08,47.67666666666667
25.12,47.29
27.33,46.10999999999999
21.65,46.03666666666667
21.15,47.52666666666666
24.12,46.41666666666666
26.6,49.20666666666667
31.48,54.48333333333333
35.83,53.973333333333336
32.88,55.16666666666666
35.78,56.41
34.18,58.55
27.85,62.06
23.9,60.96333333333333
23.48,58.01333333333333
23.28,55.92666666666667
27.72,53.27
23.6,48.07333333333333
26.57,44.02666666666666
24.88,45.78333333333333
20.6,47.41666666666666
20.82,49.7
21.62,48.04333333333333
22.1,45.29666666666666
23.4,45.85999999999999
26.6,50.74666666666667
27.92,52.26666666666667
23.78,52.26333333333334
20.72,52.31666666666666
21.35,55.44
23.02,63.68666666666667
23.28,64.96
25.28,61.45000000000001
26.22,55.13666666666666
29.8,52.84
25.08,51.35666666666666
22.62,55.696666666666665
21.62,53.74666666666667
20.78,52.24
20.52,50.70666666666667
23.28,47.06666666666666
26.08,41.34333333333333
28.72,39.03
23.7,36.76666666666667
19.3,35.666666666666664
19.55,36.373333333333335
17.95,35.803333333333335
21.1,35.803333333333335
24.05,36.45
27.5,38.84333333333333
28.85,40.31
24.98,41.29
20.4,43.156666666666666
20.62,45.13
19.08,45.63333333333333
21.75,45.583333333333336
24.32,45.72666666666667
28.75,45.7
30.42,47.616666666666674
29.92,55.29333333333333
22.25,63.49
19.77,60.66333333333333
18.02,58.20666666666667
21.52,64.74666666666667
26.75,61.833333333333336
28.55,57.09666666666666
31.05,53.876666666666665
30.52,51.35999999999999
19.05,48.96
19.32,45.623333333333335
20.5,47.09333333333333
26.5,51.92666666666667
27.8,54.330000000000005
29.55,55.426666666666655
29.08,53.61000000000001
21.0,55.09333333333333
21.08,49.95
22.82,45.93333333333334
22.2,44.88333333333333
20.45,44.23666666666667
22.75,44.76333333333333
22.12,44.98333333333333
24.7,63.71
23.32,81.06
24.8,95.72666666666667
26.83,94.83333333333331
25.38,90.93666666666668
23.35,83.01666666666667
21.35,74.99
21.28,65.81333333333333
19.45,59.49
12.7,58.03333333333333
18.42,59.86333333333334
19.9,59.53666666666667
17.52,51.85333333333333
12.35,50.46
17.18,56.82333333333333
17.73,61.01333333333334
20.72,81.99
24.3,82.02999999999999
28.75,74.87333333333332
28.22,68.60666666666667
27.52,76.92666666666666
26.9,71.61666666666667
24.85,66.99
25.7,67.23333333333333
27.0,73.53333333333333
29.05,79.95666666666666
27.22,76.61666666666667
28.15,77.03333333333333
27.35,69.18333333333332
27.12,64.27
24.55,58.876666666666665
23.2,52.25
22.25,49.04
25.6,48.133333333333326
20.23,46.14000000000001
21.42,47.89000000000001
20.88,52.42666666666667
22.22,51.21
22.28,51.19333333333333
19.78,50.32666666666666
23.48,52.78
26.92,57.91666666666666
25.2,64.88
28.32,57.18333333333334
27.68,59.336666666666666
29.48,59.31666666666666
29.08,60.626666666666665
30.52,61.03666666666667
29.3,60.876666666666665
27.1,60.60666666666666
27.98,63.41
26.58,60.69666666666666
23.92,60.07333333333333
25.35,54.23
23.85,57.17333333333334
21.25,51.13666666666666
18.88,49.84333333333333
20.8,47.53333333333333
20.58,45.74666666666667
22.82,43.66
23.98,41.95666666666667
23.83,42.35
21.42,43.71666666666666
23.02,44.51666666666667
22.48,47.806666666666665
23.48,50.836666666666666
27.68,53.0
28.5,53.79333333333333
