actual,prediction,split
27.92,51.868076,evaluation
23.78,51.59315,evaluation
20.72,52.10795,evaluation
21.35,52.93655,evaluation
23.02,58.386242,evaluation
23.28,57.99311,evaluation
25.28,55.1196,evaluation
26.22,49.811306,evaluation
29.8,49.031513,evaluation
25.08,49.028667,evaluation
22.62,53.026676,evaluation
21.62,51.212093,evaluation
20.78,49.886757,evaluation
20.52,46.38405,evaluation
23.28,43.227745,evaluation
26.08,39.58568,evaluation
28.72,38.896114,evaluation
23.7,36.92246,evaluation
19.3,36.2725,evaluation
19.55,36.55295,evaluation
17.95,35.98768,evaluation
21.1,36.044544,evaluation
24.05,35.815575,evaluation
27.5,37.708805,evaluation
28.85,39.31827,evaluation
24.98,39.798138,evaluation
20.4,41.086536,evaluation
20.62,42.967503,evaluation
19.08,44.395977,evaluation
21.75,43.998753,evaluation
24.32,43.02119,evaluation
28.75,43.054455,evaluation
30.42,44.935223,evaluation
29.92,49.856804,evaluation
22.25,56.78996,evaluation
19.77,56.17789,evaluation
18.02,57.252888,evaluation
21.52,60.00804,evaluation
26.75,57.61426,evaluation
28.55,54.84466,evaluation
31.05,53.44414,evaluation
30.52,52.306828,evaluation
19.05,46.58335,evaluation
19.32,43.33997,evaluation
20.5,43.383488,evaluation
26.5,45.936787,evaluation
27.8,48.61755,evaluation
29.55,49.060574,evaluation
29.08,49.17589,evaluation
21.0,53.33599,evaluation
21.08,47.87566,evaluation
22.82,43.795612,evaluation
22.2,42.866024,evaluation
20.45,41.890408,evaluation
22.75,41.678493,evaluation
22.12,42.85674,evaluation
24.7,55.792545,evaluation
23.32,64.95051,evaluation
24.8,72.0435,evaluation
26.83,72.23928,evaluation
25.38,71.24332,evaluation
23.35,69.348694,evaluation
21.35,65.38761,evaluation
21.28,61.71472,evaluation
19.45,56.53261,evaluation
12.7,52.817005,evaluation
18.42,54.975124,evaluation
19.9,54.781494,evaluation
17.52,50.46922,evaluation
12.35,48.445744,evaluation
17.18,51.504787,evaluation
17.73,53.347763,evaluation
20.72,68.1647,evaluation
24.3,69.42743,evaluation
28.75,64.55839,evaluation
28.22,61.71793,evaluation
27.52,63.92573,evaluation
26.9,59.22885,evaluation
24.85,56.424316,evaluation
25.7,56.354446,evaluation
27.0,59.487507,evaluation
29.05,64.2754,evaluation
27.22,65.17726,evaluation
28.15,67.94652,evaluation
27.35,63.785164,evaluation
27.12,60.846798,evaluation
24.55,57.15296,evaluation
23.2,52.04289,evaluation
22.25,50.36565,evaluation
25.6,49.500973,evaluation
20.23,49.206825,evaluation
21.42,49.45129,evaluation
20.88,52.671494,evaluation
22.22,52.12514,evaluation
22.28,51.449196,evaluation
19.78,51.066135,evaluation
23.48,53.307827,evaluation
26.92,56.489174,evaluation
25.2,61.800426,evaluation
28.32,56.465275,evaluation
27.68,58.06368,evaluation
29.48,58.931454,evaluation
29.08,59.65489,evaluation
30.52,61.304386,evaluation
29.3,58.685673,evaluation
27.1,56.264324,evaluation
27.98,59.46178,evaluation
26.58,58.64812,evaluation
23.92,56.9483,evaluation
25.35,52.894485,evaluation
23.85,53.82236,evaluation
21.25,52.217266,evaluation
18.88,52.52492,evaluation
20.8,51.19849,evaluation
20.58,50.93735,evaluation
22.82,48.907604,evaluation
23.98,45.146297,evaluation
23.83,44.173878,evaluation
21.42,44.79166,evaluation
23.02,47.471684,evaluation
22.48,50.150284,evaluation
23.48,53.3918,evaluation
27.68,55.795986,evaluation
28.5,55.868187,evaluation
27.58,48.667294,evaluation
29.85,47.782333,evaluation
27.9,48.716114,evaluation
25.88,53.45772,evaluation
24.85,56.872272,evaluation
22.9,53.608006,evaluation
23.55,52.95155,evaluation
23.5,50.21105,evaluation
21.75,47.768486,evaluation
21.42,45.15665,evaluation
22.4,50.82153,evaluation
21.9,52.47253,evaluation
19.05,47.03982,evaluation
23.7,42.06659,evaluation
24.42,43.73395,evaluation
21.2,40.40785,evaluation
21.02,43.804615,evaluation
22.58,44.939144,evaluation
19.48,47.358036,evaluation
21.05,46.82724,evaluation
22.78,52.71196,evaluation
21.8,54.17411,evaluation
24.92,49.999256,evaluation
23.87,52.039425,evaluation
23.05,46.71202,evaluation
23.82,44.717754,evaluation
22.62,42.602493,evaluation
22.42,41.431717,evaluation
23.15,43.12852,evaluation
22.85,46.766083,evaluation
21.92,52.31874,evaluation
23.55,56.227962,evaluation
23.12,56.44459,evaluation
21.9,55.440773,evaluation
22.0,50.484314,evaluation
20.25,46.786526,evaluation
19.82,44.56943,evaluation
18.4,40.800297,evaluation
20.45,39.307316,evaluation
19.62,34.807613,evaluation
18.2,36.755466,evaluation
18.75,36.332542,evaluation
19.25,35.834393,evaluation
19.52,36.551567,evaluation
20.25,37.629627,evaluation
21.6,39.977703,evaluation
21.32,39.32866,evaluation
21.58,38.798077,evaluation
20.68,41.411617,evaluation
22.32,42.015614,evaluation
22.78,42.825394,evaluation
22.65,41.777557,evaluation
21.28,46.134098,evaluation
21.35,49.717167,evaluation
23.18,54.358532,evaluation
23.25,53.014214,evaluation
22.02,51.348347,evaluation
20.1,49.30073,evaluation
20.52,51.48189,evaluation
19.32,46.63342,evaluation
19.1,43.503014,evaluation
16.1,41.34051,evaluation
19.88,43.08344,evaluation
20.12,41.61549,evaluation
18.83,42.180843,evaluation
20.72,40.20476,evaluation
19.77,39.48181,evaluation
17.7,41.533108,evaluation
19.83,42.116604,evaluation
17.98,44.279472,evaluation
21.35,42.157616,evaluation
21.88,43.19895,evaluation
21.38,45.579525,evaluation
23.55,45.397747,evaluation
23.67,47.283096,evaluation
27.52,55.38291,evaluation
26.15,50.893864,evaluation
26.45,48.166267,evaluation
26.5,47.40194,evaluation
25.88,47.820583,evaluation
24.92,44.250256,evaluation
25.33,45.222363,evaluation
23.05,48.515682,evaluation
22.85,48.69416,evaluation
19.1,46.108624,evaluation
21.38,44.911892,evaluation
23.15,45.90548,evaluation
21.45,42.746525,evaluation
20.9,40.6337,evaluation
20.27,42.224438,evaluation
21.3,42.54759,evaluation
20.72,41.77991,evaluation
21.7,41.43455,evaluation
21.85,39.721157,evaluation
20.7,40.488308,evaluation
20.75,44.177773,evaluation
20.7,46.02297,evaluation
21.42,44.514755,evaluation
25.0,51.99547,evaluation
27.58,44.987236,evaluation
27.85,45.31055,evaluation
26.85,44.484497,evaluation
25.28,45.74332,evaluation
25.98,51.81544,evaluation
28.8,56.426216,evaluation
28.9,62.716526,evaluation
28.3,61.388435,evaluation
24.92,58.754215,evaluation
23.58,57.341145,evaluation
23.32,50.600433,evaluation
19.9,50.268513,evaluation
22.0,47.80025,evaluation
22.62,40.210133,evaluation
23.6,40.56493,evaluation
22.17,40.751995,evaluation
22.38,40.11842,evaluation
22.48,40.13937,evaluation
19.53,45.172127,evaluation
20.23,49.701366,evaluation
19.25,46.997025,evaluation
19.85,46.149868,evaluation
18.72,45.473392,evaluation
17.48,46.677906,evaluation
17.73,42.11867,evaluation
17.42,40.63373,evaluation
16.0,38.546158,evaluation
19.08,37.985165,evaluation
19.95,38.20384,evaluation
19.4,36.817673,evaluation
18.97,37.89022,evaluation
19.92,41.02217,evaluation
18.98,39.006428,evaluation
19.42,39.871452,evaluation
18.75,40.345264,evaluation
19.8,45.220074,evaluation
22.0,44.463924,evaluation
24.15,49.952812,evaluation
22.3,49.1668,evaluation
24.08,50.844395,evaluation
22.42,48.801594,evaluation
24.08,53.960377,evaluation
25.75,56.681522,evaluation
26.42,59.191235,evaluation
23.85,59.26332,evaluation
22.98,59.045017,evaluation
23.17,60.856785,evaluation
20.68,56.360073,evaluation
21.1,50.973248,evaluation
22.3,50.244648,evaluation
18.1,48.441994,evaluation
20.8,47.210323,evaluation
21.72,45.18717,evaluation
18.55,43.917126,evaluation
19.0,46.23524,evaluation
17.45,46.323566,evaluation
19.17,46.212666,evaluation
20.88,62.23874,evaluation
24.4,68.55824,evaluation
27.2,64.80199,evaluation
31.68,58.95809,evaluation
30.18,61.014606,evaluation
28.25,55.281807,evaluation
27.7,54.1694,evaluation
27.48,53.04719,evaluation
27.67,58.96374,evaluation
28.88,63.100006,evaluation
28.6,72.52414,evaluation
27.28,71.390396,evaluation
25.55,70.41737,evaluation
24.55,68.15749,evaluation
24.22,66.84099,evaluation
22.62,61.867184,evaluation
21.58,60.153606,evaluation
21.8,57.8791,evaluation
22.32,56.401333,evaluation
21.22,53.742718,evaluation
20.0,56.032333,evaluation
20.5,57.608395,evaluation
19.3,55.756298,evaluation
20.4,57.102314,evaluation
21.15,57.83687,evaluation
21.4,55.17685,evaluation
22.68,49.578472,evaluation
23.0,46.13515,evaluation
22.6,45.384926,evaluation
24.18,45.76988,evaluation
22.88,46.528934,evaluation
24.43,47.386364,evaluation
24.12,53.44683,evaluation
26.6,61.718884,evaluation
25.32,63.129166,evaluation
25.9,61.68738,evaluation
25.48,63.712566,evaluation
24.55,64.52364,evaluation
23.15,63.02247,evaluation
21.5,59.720898,evaluation
20.5,54.999207,evaluation
20.0,54.123302,evaluation
19.7,52.7962,evaluation
19.23,48.453983,evaluation
20.68,49.288525,evaluation
21.28,56.26354,evaluation
19.05,57.594666,evaluation
20.92,58.639736,evaluation
21.72,56.118923,evaluation
20.58,50.830326,evaluation
23.15,48.972275,evaluation
22.35,48.331734,evaluation
23.25,46.88855,evaluation
24.12,47.917896,evaluation
24.22,51.06632,evaluation
23.5,52.871548,evaluation
24.75,56.84213,evaluation
24.52,60.813786,evaluation
24.52,67.12266,evaluation
22.82,66.96626,evaluation
23.5,66.29641,evaluation
22.38,67.56864,evaluation
22.1,67.87239,evaluation
21.15,64.898544,evaluation
20.58,59.3619,evaluation
19.6,58.78446,evaluation
20.3,55.158543,evaluation
21.95,55.055878,evaluation
19.02,57.346043,evaluation
18.52,57.49994,evaluation
19.88,59.01607,evaluation
21.45,62.722076,evaluation
22.48,58.304092,evaluation
25.38,55.15685,evaluation
25.33,38.413372,evaluation
23.28,40.428566,evaluation
22.83,38.265144,evaluation
22.42,41.750607,evaluation
23.55,46.24648,evaluation
23.3,57.672382,evaluation
24.3,69.518486,evaluation
26.5,73.01552,evaluation
25.85,71.07791,evaluation
26.18,69.05568,evaluation
26.12,68.59665,evaluation
22.8,69.16799,evaluation
23.5,66.50336,evaluation
23.18,67.90971,evaluation
19.7,63.083096,evaluation
23.52,58.898956,evaluation
23.25,55.578762,evaluation
21.08,56.031654,evaluation
21.82,54.66246,evaluation
20.78,56.101524,evaluation
21.68,67.73666,evaluation
22.35,63.07487,evaluation
24.35,57.715534,evaluation
24.75,47.26311,evaluation
24.95,42.880627,evaluation
24.0,41.00545,evaluation
22.3,40.95996,evaluation
23.9,42.458767,evaluation
24.45,49.34898,evaluation
24.45,59.766407,evaluation
22.7,66.70062,evaluation
22.08,63.99422,evaluation
24.45,64.912,evaluation
22.38,65.11241,evaluation
20.47,63.721783,evaluation
20.95,61.173347,evaluation
18.77,60.245308,evaluation
16.1,57.79095,evaluation
20.0,56.690884,evaluation
19.02,55.88176,evaluation
19.7,55.58404,evaluation
19.1,54.22305,evaluation
20.1,53.34473,evaluation
20.0,52.596157,evaluation
20.08,52.473866,evaluation
22.25,48.61854,evaluation
21.67,46.92925,evaluation
22.1,46.07897,evaluation
22.55,42.34392,evaluation
21.32,41.925953,evaluation
22.05,42.2535,evaluation
21.02,42.99386,evaluation
22.52,50.668877,evaluation
21.1,61.463978,evaluation
21.2,66.108345,evaluation
22.0,67.14652,evaluation
22.45,68.62692,evaluation
20.22,64.35182,evaluation
20.05,60.808056,evaluation
19.88,59.163723,evaluation
18.42,56.721165,evaluation
18.3,54.035805,evaluation
19.08,51.23595,evaluation
19.12,51.287113,evaluation
17.17,52.58425,evaluation
18.73,53.47645,evaluation
17.0,55.016438,evaluation
18.92,53.49594,evaluation
19.32,49.15029,evaluation
20.1,46.130096,evaluation
19.65,43.201603,evaluation
23.1,44.714535,evaluation
22.5,43.3461,evaluation
20.2,40.73559,evaluation
19.9,42.970512,evaluation
20.42,43.57584,evaluation
20.7,47.281063,evaluation
23.12,57.49263,evaluation
22.75,64.14475,evaluation
23.9,67.95096,evaluation
25.0,70.096306,evaluation
23.98,68.151566,evaluation
23.22,64.34366,evaluation
21.85,60.14902,evaluation
21.35,58.82497,evaluation
19.9,57.27386,evaluation
19.92,56.33317,evaluation
19.75,56.98531,evaluation
20.52,56.901196,evaluation
19.78,54.279617,evaluation
20.15,55.621426,evaluation
18.4,54.44385,evaluation
18.55,50.041607,evaluation
20.35,46.5826,evaluation
21.5,43.30427,evaluation
21.2,43.815853,evaluation
21.4,41.982677,evaluation
22.08,47.00868,evaluation
23.58,52.50912,evaluation
21.92,55.3638,evaluation
20.78,55.481586,evaluation
21.4,68.10862,evaluation
21.98,73.635956,evaluation
28.02,73.918236,evaluation
24.78,71.22808,evaluation
23.8,66.91384,evaluation
22.0,65.78941,evaluation
23.45,65.54522,evaluation
22.52,66.875275,evaluation
22.2,67.12244,evaluation
21.62,67.5803,evaluation
21.12,61.809795,evaluation
20.25,56.20638,evaluation
20.7,57.43333,evaluation
21.95,63.587822,evaluation
19.12,67.70473,evaluation
22.48,69.38872,evaluation
22.93,64.87552,evaluation
23.4,65.08659,evaluation
22.45,63.933575,evaluation
11.35,61.555958,evaluation
13.55,59.862144,evaluation
13.7,62.517944,evaluation
13.45,66.59157,evaluation
12.25,65.5805,evaluation
11.05,63.47671,evaluation
11.08,59.464077,evaluation
9.55,59.712215,evaluation
8.6,61.008244,evaluation
12.1,63.824604,evaluation
11.85,65.698944,evaluation
9.82,69.63,evaluation
11.38,70.89842,evaluation
13.7,49.96937,evaluation
13.92,49.688816,evaluation
15.1,48.39945,evaluation
13.92,30.368273,evaluation
15.08,30.610512,evaluation
13.25,30.397846,evaluation
13.6,33.411987,evaluation
12.52,39.776196,evaluation
12.42,69.73708,evaluation
14.28,71.55209,evaluation
12.92,72.38173,evaluation
13.2,70.474976,evaluation
11.2,68.041534,evaluation
11.82,68.927734,evaluation
10.58,69.83823,evaluation
10.2,68.56691,evaluation
8.88,58.66526,evaluation
9.08,52.9431,evaluation
8.45,50.09145,evaluation
8.33,50.142452,evaluation
13.25,57.713352,evaluation
11.18,58.015316,evaluation
11.95,69.866165,evaluation
13.68,72.48411,evaluation
17.95,71.173225,evaluation
21.6,56.463394,evaluation
32.5,44.069965,evaluation
34.85,44.506912,evaluation
33.7,41.06287,evaluation
35.52,41.307545,evaluation
34.12,60.06551,evaluation
24.65,61.91966,evaluation
16.2,61.901936,evaluation
13.32,58.737545,evaluation
13.55,59.464413,evaluation
12.8,60.64893,evaluation
12.25,52.936184,evaluation
12.38,49.73833,evaluation
13.4,49.882946,evaluation
14.48,43.896637,evaluation
12.55,42.29701,evaluation
13.08,42.910545,evaluation
13.58,39.644665,evaluation
11.38,42.13458,evaluation
12.73,46.10141,evaluation
12.37,50.97246,evaluation
13.65,49.301098,evaluation
17.38,47.06268,evaluation
17.32,39.126724,evaluation
17.45,35.420544,evaluation
22.9,38.414516,evaluation
29.9,44.684856,evaluation
32.15,51.907696,evaluation
34.95,59.925304,evaluation
35.58,70.28314,evaluation
31.28,75.00025,evaluation
21.12,51.55033,evaluation
24.58,39.44038,evaluation
31.95,35.999763,evaluation
32.6,34.847397,evaluation
25.8,35.213444,evaluation
17.47,40.535446,evaluation
12.62,52.218983,evaluation
10.38,62.89975,evaluation
9.82,64.347664,evaluation
9.43,58.46682,evaluation
8.35,54.01403,evaluation
7.25,54.13663,evaluation
10.23,54.848103,evaluation
8.88,50.334095,evaluation
8.4,50.08768,evaluation
6.78,47.577106,evaluation
7.43,48.295895,evaluation
8.75,44.389866,evaluation
7.48,42.166183,evaluation
8.45,44.00057,evaluation
8.57,42.79564,evaluation
7.25,50.5366,evaluation
7.2,63.655186,evaluation
7.82,62.813557,evaluation
10.82,61.126514,evaluation
11.82,49.09473,evaluation
11.77,45.490776,evaluation
12.75,34.97949,evaluation
11.55,34.172432,evaluation
9.28,38.96759,evaluation
10.62,47.28384,evaluation
10.35,56.27901,evaluation
9.85,61.574654,evaluation
10.62,58.007656,evaluation
9.95,54.07445,evaluation
10.4,46.743618,evaluation
9.43,41.902287,evaluation
8.15,42.799866,evaluation
8.6,46.705067,evaluation
9.12,43.076447,evaluation
6.95,40.068134,evaluation
7.72,38.13483,evaluation
7.62,34.073856,evaluation
8.18,34.27868,evaluation
8.4,34.922054,evaluation
7.22,34.69332,evaluation
6.88,36.186123,evaluation
7.5,33.352432,evaluation
8.8,34.37629,evaluation
8.45,34.351463,evaluation
9.2,32.571156,evaluation
8.95,32.36133,evaluation
9.12,33.07467,evaluation
7.85,35.088737,evaluation
8.95,44.136845,evaluation
9.58,51.89345,evaluation
7.0,55.9415,evaluation
7.5,53.04598,evaluation
5.8,48.201694,evaluation
7.05,46.101116,evaluation
7.15,44.05039,evaluation
7.72,42.000736,evaluation
6.0,40.07002,evaluation
6.8,36.35393,evaluation
6.57,35.769154,evaluation
7.95,39.513535,evaluation
6.5,39.91367,evaluation
7.2,38.304153,evaluation
6.22,36.645245,evaluation
6.85,39.80761,evaluation
9.15,42.962223,evaluation
9.05,43.59431,evaluation
10.3,35.553825,evaluation
9.07,31.216265,evaluation
9.7,28.734568,evaluation
9.95,30.06879,evaluation
8.15,31.177027,evaluation
8.82,36.69446,evaluation
8.18,50.54156,evaluation
7.65,52.342205,evaluation
10.07,50.782265,evaluation
8.62,50.054585,evaluation
8.05,46.90225,evaluation
9.22,47.957,evaluation
6.2,52.410927,evaluation
6.9,48.249424,evaluation
6.88,44.511547,evaluation
9.48,41.877453,evaluation
10.7,43.47331,evaluation
11.25,25.42625,evaluation
10.32,28.56243,evaluation
11.12,37.941647,evaluation
14.12,44.778217,evaluation
10.6,50.674988,evaluation
9.32,64.20025,evaluation
9.0,70.24898,evaluation
8.52,68.11919,evaluation
8.07,66.499435,evaluation
7.83,60.846912,evaluation
7.13,55.598576,evaluation
7.88,54.00723,evaluation
6.7,48.222797,evaluation
5.9,43.058147,evaluation
6.88,40.81135,evaluation
7.28,39.946964,evaluation
6.75,40.711056,evaluation
6.22,42.43191,evaluation
6.5,42.020336,evaluation
5.52,43.491863,evaluation
5.5,42.95382,evaluation
6.88,38.671818,evaluation
8.25,34.64173,evaluation
7.7,30.905058,evaluation
9.78,29.268759,evaluation
9.35,28.514296,evaluation
8.88,28.266485,evaluation
7.72,27.942648,evaluation
6.82,31.119452,evaluation
7.28,40.641163,evaluation
7.12,49.52364,evaluation
7.18,50.53612,evaluation
6.9,52.184216,evaluation
7.48,54.012066,evaluation
6.22,54.80621,evaluation
7.12,50.162346,evaluation
6.02,52.244114,evaluation
7.02,45.32169,evaluation
7.08,39.58993,evaluation
5.7,40.55634,evaluation
5.93,43.163776,evaluation
6.07,52.091434,evaluation
6.92,53.970894,evaluation
6.32,49.945618,evaluation
7.85,45.365078,evaluation
10.45,35.89271,evaluation
11.4,30.327168,evaluation
9.02,28.219862,evaluation
11.03,26.655,evaluation
10.7,27.054913,evaluation
9.6,28.016943,evaluation
8.85,29.619629,evaluation
10.25,35.02642,evaluation
10.0,43.73299,evaluation
7.3,54.559963,evaluation
8.0,51.32089,evaluation
7.5,44.646587,evaluation
7.45,41.68857,evaluation
6.52,40.27494,evaluation
6.22,38.79928,evaluation
5.6,39.30375,evaluation
6.72,36.72055,evaluation
5.57,36.81684,evaluation
6.57,37.442112,evaluation
6.43,35.73521,evaluation
6.88,38.745716,evaluation
5.95,39.803165,evaluation
6.7,37.993954,evaluation
8.4,33.764874,evaluation
10.75,30.596857,evaluation
11.25,28.996119,evaluation
11.52,29.44663,evaluation
10.82,28.225899,evaluation
10.32,29.01629,evaluation
9.28,30.470156,evaluation
8.05,34.37701,evaluation
7.12,46.439484,evaluation
6.32,55.511772,evaluation
6.85,54.445553,evaluation
6.5,52.011845,evaluation
6.9,51.604973,evaluation
7.45,51.95354,evaluation
6.62,50.43395,evaluation
6.35,48.6852,evaluation
6.6,47.454147,evaluation
6.45,40.53974,evaluation
7.5,41.608826,evaluation
5.78,42.60278,evaluation
5.4,45.679432,evaluation
6.12,44.338383,evaluation
6.82,44.331608,evaluation
5.2,41.353313,evaluation
8.88,37.18067,evaluation
9.8,34.16289,evaluation
7.45,32.617886,evaluation
9.07,32.089386,evaluation
7.88,30.546862,evaluation
9.23,30.75686,evaluation
9.45,31.47948,evaluation
7.7,36.682453,evaluation
5.08,51.213535,evaluation
7.28,65.54433,evaluation
7.52,69.210335,evaluation
7.6,70.10855,evaluation
7.38,69.817085,evaluation
6.35,68.20031,evaluation
6.65,65.43359,evaluation
7.02,61.87768,evaluation
6.0,60.43642,evaluation
5.55,58.361736,evaluation
6.32,54.718685,evaluation
6.5,57.092,evaluation
6.32,56.74306,evaluation
6.45,57.767796,evaluation
6.35,55.581356,evaluation
5.98,59.57906,evaluation
7.25,52.78384,evaluation
9.18,49.61401,evaluation
11.18,45.808968,evaluation
11.48,38.827854,evaluation
10.45,36.53419,evaluation
9.8,36.801407,evaluation
7.85,35.663414,evaluation
7.4,39.23023,evaluation
7.98,56.618565,evaluation
6.48,72.34149,evaluation
7.43,73.54038,evaluation
8.62,73.29779,evaluation
8.62,71.067825,evaluation
5.35,69.924576,evaluation
5.98,66.16377,evaluation
5.92,63.910103,evaluation
2.9,56.609577,evaluation
6.08,60.775875,evaluation
6.18,58.124508,evaluation
5.9,60.013775,evaluation
5.65,57.619244,evaluation
6.8,55.77185,evaluation
7.75,61.920444,evaluation
6.4,68.26161,evaluation
8.93,65.03184,evaluation
8.95,52.12514,evaluation
10.6,44.250546,evaluation
9.32,40.202816,evaluation
9.22,35.89952,evaluation
9.8,34.402813,evaluation
8.55,37.210304,evaluation
8.18,45.76771,evaluation
7.5,61.72449,evaluation
8.07,69.41374,evaluation
8.52,71.01637,evaluation
7.92,72.32918,evaluation
8.18,66.88876,evaluation
5.75,62.68417,evaluation
5.52,58.52474,evaluation
7.78,59.225063,evaluation
2.4,55.524178,evaluation
6.98,55.355537,evaluation
6.42,57.484756,evaluation
4.97,53.640705,evaluation
5.88,54.02786,evaluation
5.35,55.89911,evaluation
5.85,62.810284,evaluation
5.35,73.799774,evaluation
6.55,68.17388,evaluation
6.47,58.929825,evaluation
17.1,34.27709,evaluation
12.8,30.859514,evaluation
10.2,30.209173,evaluation
9.9,32.372944,evaluation
8.57,41.768204,evaluation
8.4,58.92654,evaluation
6.6,62.697437,evaluation
7.0,64.8183,evaluation
8.02,61.204887,evaluation
5.05,61.810352,evaluation
8.27,66.001434,evaluation
6.95,65.75717,evaluation
6.8,62.28195,evaluation
7.2,63.35498,evaluation
7.72,58.2152,evaluation
8.38,54.507763,evaluation
5.72,47.89368,evaluation
6.98,43.751926,evaluation
6.07,44.64313,evaluation
6.42,43.15688,evaluation
7.05,41.013832,evaluation
8.48,38.353622,evaluation
10.68,34.985012,evaluation
13.22,30.328463,evaluation
9.65,27.197638,evaluation
8.12,26.975151,evaluation
9.68,27.714834,evaluation
9.15,28.230474,evaluation
9.05,30.297352,evaluation
6.25,42.23255,evaluation
6.75,52.51469,evaluation
7.22,52.104862,evaluation
5.52,55.793728,evaluation
4.95,50.1658,evaluation
6.65,45.75893,evaluation
8.9,39.119022,evaluation
6.32,37.947987,evaluation
3.0,37.021763,evaluation
4.9,33.80863,evaluation
5.95,35.76446,evaluation
5.93,36.561462,evaluation
6.3,41.0452,evaluation
6.78,41.129658,evaluation
6.95,39.011868,evaluation
7.42,37.923756,evaluation
11.4,34.215294,evaluation
9.95,31.819159,evaluation
13.3,29.557146,evaluation
12.22,29.236824,evaluation
11.23,27.957159,evaluation
10.82,28.49704,evaluation
9.98,28.749403,evaluation
8.05,30.677628,evaluation
6.98,40.9536,evaluation
7.05,45.949074,evaluation
6.78,46.262028,evaluation
6.83,45.37924,evaluation
6.07,43.706657,evaluation
6.5,42.072018,evaluation
5.82,44.11317,evaluation
5.45,42.160442,evaluation
8.1,38.11307,evaluation
8.07,38.285015,evaluation
6.85,36.616913,evaluation
5.05,34.707405,evaluation
5.98,44.189674,evaluation
6.32,46.609375,evaluation
5.5,45.531734,evaluation
5.62,42.24758,evaluation
7.42,36.500828,evaluation
10.07,32.80001,evaluation
11.7,31.65273,evaluation
9.52,31.768377,evaluation
