actual,prediction
23.03,42.37
20.67,38.3
18.9,35.75
20.8,44.98
21.75,52.08
23.2,52.8
22.52,55.42
23.67,46.38
23.72,36.55
19.9,39.88
19.42,41.65
18.75,39.35
19.75,38.65
22.25,40.35
21.22,38.6
23.9,39.2
24.65,39.48
21.0,52.42
18.73,56.22
21.0,54.18
21.68,49.9
23.1,48.62
26.15,47.92
25.62,43.38
24.22,39.85
20.25,46.12
19.2,33.15
19.62,25.2
18.4,26.45
20.92,30.95
20.82,39.88
23.35,38.42
23.6,31.35
20.92,36.05
20.8,36.25
20.62,35.15
19.95,39.45
21.82,46.88
24.65,46.8
24.3,53.62
26.8,54.25
25.02,62.75
22.58,57.55
20.83,47.68
20.52,46.18
25.17,45.08
24.02,42.28
23.85,42.25
24.9,36.98
21.33,31.3
16.8,26.75
19.8,23.0
21.88,19.5
23.85,20.27
23.72,23.38
23.95,32.2
23.63,39.9
22.38,46.22
19.55,59.98
20.0,77.7
23.92,95.65
25.85,105.1
28.92,96.5
28.95,72.3
27.38,61.3
25.9,73.1
22.83,84.82
24.25,68.8
20.55,48.3
18.48,43.3
22.5,42.12
23.05,39.88
25.5,31.07
21.85,34.05
19.4,40.3
20.2,36.85
20.38,35.72
21.65,37.9
23.2,37.75
25.15,36.7
26.78,36.0
21.62,43.5
19.5,65.7
19.32,103.52
22.2,98.98
25.1,84.68
30.4,79.18
33.85,77.6
33.15,70.78
26.65,69.48
24.05,69.3
22.92,59.55
22.45,54.82
23.98,56.42
26.78,54.7
25.6,48.38
25.78,40.53
22.8,37.2
18.7,33.3
21.42,33.4
21.6,29.8
23.7,33.62
26.08,35.4
25.12,33.15
27.33,30.5
21.65,30.08
21.15,29.4
24.12,30.45
26.6,32.55
31.48,41.75
35.83,43.25
32.88,45.75
35.78,46.25
34.18,57.65
27.85,59.62
23.9,53.62
23.48,44.72
23.28,46.08
27.72,41.88
23.6,36.17
26.57,28.78
24.88,33.22
20.6,32.85
20.82,37.12
21.62,38.98
22.1,32.33
23.4,32.05
26.6,41.42
27.92,41.82
23.78,44.62
20.72,40.33
21.35,40.92
23.02,48.03
23.28,53.25
25.28,49.2
26.22,43.28
29.8,41.02
25.08,39.9
22.62,43.68
21.62,42.18
20.78,42.1
20.52,44.92
23.28,37.9
26.08,29.1
28.72,25.17
23.7,25.52
19.3,24.1
19.55,25.3
17.95,24.38
21.1,23.5
24.05,26.35
27.5,27.8
28.85,27.85
24.98,29.7
20.4,32.12
20.62,34.85
19.08,31.75
21.75,34.45
24.32,36.05
28.75,35.28
30.42,35.0
29.92,49.95
22.25,56.02
19.77,49.45
18.02,43.32
21.52,49.52
26.75,48.6
28.55,40.0
31.05,31.6
30.52,34.65
19.05,39.5
19.32,35.2
20.5,39.55
26.5,51.58
27.8,51.95
29.55,56.08
29.08,49.6
21.0,39.72
21.08,35.95
22.82,32.25
22.2,32.5
20.45,32.88
22.75,35.17
22.12,31.55
24.7,63.28
23.32,85.68
24.8,89.2
26.83,83.75
25.38,77.97
23.35,66.75
21.35,59.47
21.28,42.0
19.45,40.25
12.7,48.9
18.42,53.98
19.9,48.38
17.52,31.62
12.35,35.28
17.18,50.15
17.73,56.58
20.72,84.75
24.3,77.52
28.75,77.42
28.22,65.82
27.52,71.25
26.9,77.65
24.85,76.5
25.7,82.1
27.0,94.85
29.05,86.72
27.22,70.65
28.15,57.1
27.35,43.8
27.12,39.15
24.55,33.8
23.2,30.68
22.25,26.88
25.6,25.5
20.23,23.42
21.42,30.32
20.88,43.6
22.22,39.58
22.28,40.2
19.78,38.17
23.48,41.92
26.92,50.85
25.2,60.9
28.32,50.18
27.68,50.75
29.48,49.18
29.08,51.6
30.52,47.45
29.3,57.65
27.1,59.02
27.98,56.3
26.58,47.6
23.92,51.55
25.35,44.62
23.85,51.28
21.25,41.4
18.88,34.95
20.8,31.3
20.58,28.15
22.82,27.4
23.98,28.72
23.83,32.7
21.42,36.3
23.02,32.25
22.48,36.3
23.48,35.75
27.68,36.12
28.5,38.38
27.58,38.35
29.85,35.65
27.9,36.62
25.88,47.78
24.85,55.9
22.9,53.82
23.55,60.0
23.5,63.65
21.75,59.58
21.42,52.92
22.4,47.85
21.9,47.45
19.05,38.2
23.7,33.05
24.42,32.92
21.2,23.28
21.02,30.05
22.58,34.02
19.48,42.05
21.05,38.47
22.78,40.2
21.8,48.85
24.92,42.12
23.87,57.62
23.05,42.78
23.82,41.48
22.62,37.12
22.42,34.1
23.15,38.8
22.85,47.82
21.92,50.0
23.55,52.92
23.12,57.62
21.9,54.62
22.0,46.55
20.25,36.35
19.82,37.28
18.4,31.35
20.45,28.05
19.62,26.1
18.2,32.95
18.75,36.85
19.25,30.58
19.52,30.1
20.25,31.18
21.6,28.08
21.32,27.95
21.58,30.5
20.68,35.6
22.32,36.25
22.78,38.12
22.65,33.95
21.28,42.3
