Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-01 00:00:00,349.00,459.00,82.43,42.37,89.60,23.40,31.73,3.14,11.67,0.23,1.37,NA,NA,NA,NA,10.70,89.67,0.30,191.67,NA,0.00,6.00,NA,-0.02
2025-01-01 01:00:00,324.00,NA,92.28,38.30,95.38,22.55,32.75,2.70,13.75,0.25,1.02,NA,NA,NA,NA,10.30,90.00,0.30,180.25,NA,0.00,6.00,NA,-0.02
2025-01-01 02:00:00,276.00,400.00,95.45,35.75,96.00,19.95,34.55,2.49,12.50,0.23,1.42,NA,NA,NA,NA,10.00,90.25,0.30,180.75,NA,0.00,6.00,NA,-0.02
2025-01-01 03:00:00,255.00,368.00,73.40,44.98,83.40,22.78,32.65,1.96,11.45,0.30,1.30,NA,NA,NA,NA,11.15,91.00,0.30,192.75,NA,0.00,6.00,NA,-0.02
2025-01-01 04:00:00,234.00,382.00,15.30,52.08,40.08,21.18,28.20,1.06,11.00,0.15,1.15,NA,NA,NA,NA,11.52,90.00,0.30,193.25,NA,0.00,6.00,NA,-0.02
2025-01-01 05:00:00,177.00,263.00,23.95,52.80,47.65,25.30,26.68,1.32,11.25,0.25,0.80,NA,NA,NA,NA,11.30,89.50,0.42,192.00,NA,0.00,6.00,NA,-0.02
2025-01-01 06:00:00,195.00,267.00,21.28,55.42,46.80,29.55,28.90,1.11,10.88,0.20,1.00,NA,NA,NA,NA,11.00,89.75,0.55,193.00,NA,0.00,6.00,NA,-0.02
2025-01-01 07:00:00,167.00,233.00,6.57,46.38,29.88,29.80,26.78,0.82,11.30,0.05,0.68,NA,NA,NA,NA,10.82,88.50,0.70,193.75,NA,0.00,7.50,NA,-0.02
2025-01-01 08:00:00,185.00,257.00,4.00,36.55,20.23,22.42,24.88,0.79,12.38,0.00,0.55,NA,NA,NA,NA,10.92,86.50,1.00,192.50,NA,0.00,28.75,NA,-0.02
2025-01-01 09:00:00,138.00,201.00,7.20,39.88,27.02,20.23,20.55,0.87,12.02,0.00,0.45,NA,NA,NA,NA,11.25,84.50,1.60,193.50,NA,0.00,54.25,NA,-0.06
2025-01-01 10:00:00,161.00,212.00,6.08,41.65,27.02,20.23,21.90,1.03,11.82,0.02,0.55,NA,NA,NA,NA,12.20,82.50,1.25,195.00,NA,0.00,85.50,NA,-0.14
2025-01-01 11:00:00,169.00,238.00,6.15,39.35,26.00,20.23,20.85,1.02,13.08,0.00,0.38,NA,NA,NA,NA,14.08,77.50,0.92,218.50,NA,0.00,153.00,NA,-0.07
2025-01-01 12:00:00,186.00,256.00,4.92,38.65,24.62,21.12,20.15,0.94,14.58,0.00,0.25,NA,NA,NA,NA,14.70,74.25,1.80,203.75,NA,0.00,159.75,NA,-0.22
2025-01-01 13:00:00,180.00,250.00,7.68,40.35,27.70,27.08,19.05,0.94,14.80,0.00,0.08,NA,NA,NA,NA,15.22,72.75,2.02,202.75,NA,0.00,182.25,NA,-0.30
2025-01-01 14:00:00,189.00,239.00,2.97,38.60,22.92,31.50,21.20,0.80,15.98,0.00,0.08,NA,NA,NA,NA,15.42,72.00,1.90,195.50,NA,0.00,102.00,NA,-0.27
2025-01-01 15:00:00,166.00,224.00,2.72,39.20,23.08,31.35,20.98,0.84,17.75,0.00,0.10,NA,NA,NA,NA,15.68,71.75,1.42,209.00,NA,0.00,61.25,NA,-0.20
2025-01-01 16:00:00,178.00,235.00,1.10,39.48,18.75,24.67,20.05,1.05,17.05,0.00,0.08,NA,NA,NA,NA,15.30,74.25,0.92,197.75,NA,0.00,33.25,NA,-0.11
2025-01-01 17:00:00,193.00,277.00,4.32,52.42,31.40,22.58,19.05,1.29,13.92,0.00,0.02,NA,NA,NA,NA,14.02,78.75,0.32,203.75,NA,0.00,11.75,NA,-0.02
2025-01-01 18:00:00,201.00,290.00,8.95,56.22,37.15,22.90,20.20,1.46,11.70,0.00,0.05,NA,NA,NA,NA,12.75,83.25,0.30,188.50,NA,0.00,6.00,NA,-0.02
2025-01-01 19:00:00,175.00,244.00,14.62,54.18,40.78,23.40,21.22,1.61,11.35,0.00,0.08,NA,NA,NA,NA,12.15,85.50,0.30,180.75,NA,0.00,6.00,NA,-0.02
2025-01-01 20:00:00,188.00,260.00,34.82,49.90,54.85,22.12,19.55,2.34,11.35,0.00,0.08,NA,NA,NA,NA,11.60,87.25,0.30,184.75,NA,0.00,6.00,NA,-0.02
2025-01-01 21:00:00,208.00,295.00,49.20,48.62,65.85,28.90,22.65,2.82,11.80,0.02,0.28,NA,NA,NA,NA,11.40,88.50,0.30,187.50,NA,0.00,6.00,NA,-0.02
2025-01-01 22:00:00,260.00,349.00,48.02,47.92,64.55,35.30,27.25,2.12,10.95,0.00,0.12,NA,NA,NA,NA,11.10,89.00,0.30,188.25,NA,0.00,6.00,NA,-0.02
2025-01-01 23:00:00,223.00,324.00,36.35,43.38,52.62,36.05,26.78,1.27,11.20,0.00,0.15,NA,NA,NA,NA,10.42,89.75,0.30,188.00,NA,0.00,6.00,NA,-0.02
2025-01-02 00:00:00,199.00,285.00,24.25,39.85,41.00,25.62,25.83,1.15,11.28,0.00,0.15,NA,NA,NA,NA,10.30,90.00,0.30,188.25,NA,0.00,6.00,NA,-0.02
2025-01-02 01:00:00,191.00,271.00,12.40,46.12,34.42,24.02,19.62,0.76,13.30,0.00,0.10,NA,NA,NA,NA,11.20,90.00,0.30,180.00,NA,0.00,6.00,NA,-0.03
2025-01-02 02:00:00,140.00,230.00,3.40,33.15,18.45,22.55,19.55,0.68,13.62,0.00,0.10,NA,NA,NA,NA,11.18,89.50,0.32,201.00,NA,0.00,6.00,NA,-0.04
2025-01-02 03:00:00,163.00,232.00,4.70,25.20,15.00,21.88,17.95,0.82,13.65,0.00,0.10,NA,NA,NA,NA,11.02,89.00,0.58,185.75,NA,0.00,6.00,NA,-0.06
2025-01-02 04:00:00,163.00,234.00,2.85,26.45,16.35,20.90,16.03,0.85,14.28,0.00,0.05,NA,NA,NA,NA,11.10,89.75,0.60,196.25,NA,0.00,6.00,NA,-0.08
2025-01-02 05:00:00,157.00,221.00,3.80,30.95,19.73,29.70,16.02,1.06,12.92,0.00,0.05,NA,NA,NA,NA,10.77,90.00,0.88,196.00,NA,0.00,6.00,NA,-0.13
2025-01-02 06:00:00,167.00,237.00,2.63,39.88,23.00,36.22,17.75,1.12,12.18,0.00,0.02,NA,NA,NA,NA,10.00,90.75,1.48,195.50,NA,0.00,6.00,NA,-0.21
2025-01-02 07:00:00,136.00,205.00,2.90,38.42,22.72,36.80,17.82,1.09,11.68,0.00,0.08,NA,NA,NA,NA,9.60,91.75,0.82,199.50,NA,0.00,6.75,NA,-0.12
2025-01-02 08:00:00,118.00,166.00,4.40,31.35,17.75,28.08,16.30,1.07,12.25,0.00,0.05,NA,NA,NA,NA,9.72,92.00,0.77,187.00,NA,0.00,15.50,NA,-0.09
2025-01-02 09:00:00,133.00,201.00,10.02,36.05,27.30,26.05,13.42,1.12,11.98,0.00,0.08,NA,NA,NA,NA,10.58,92.00,0.60,194.50,NA,0.00,34.00,NA,-0.07
2025-01-02 10:00:00,167.00,272.00,8.92,36.25,26.50,25.88,16.55,1.19,11.75,0.00,0.10,NA,NA,NA,NA,11.62,91.00,0.72,198.00,NA,0.00,72.50,NA,-0.11
2025-01-02 11:00:00,190.00,261.00,6.15,35.15,23.70,26.08,16.27,1.18,12.52,0.00,0.20,NA,NA,NA,NA,13.12,86.25,1.78,195.50,NA,0.00,184.75,NA,-0.28
2025-01-02 12:00:00,193.00,250.00,7.88,39.45,27.40,28.40,14.85,1.26,13.95,0.00,0.10,NA,NA,NA,NA,15.52,77.00,1.48,217.75,NA,0.00,248.25,NA,-0.22
2025-01-02 13:00:00,185.00,234.00,7.75,46.88,31.12,40.22,15.92,1.52,14.70,0.00,0.10,NA,NA,NA,NA,15.85,72.75,1.18,218.00,NA,0.00,131.00,NA,-0.16
2025-01-02 14:00:00,232.00,301.00,5.57,46.80,29.42,47.50,17.48,1.52,15.08,0.00,0.15,NA,NA,NA,NA,16.40,72.00,1.60,211.75,NA,0.00,100.25,NA,-0.25
2025-01-02 15:00:00,206.00,276.00,4.85,53.62,32.52,47.58,16.05,1.60,16.33,0.00,0.10,NA,NA,NA,NA,16.88,70.75,0.70,216.50,NA,0.00,57.25,NA,-0.08
2025-01-02 16:00:00,222.00,301.00,7.10,54.25,28.88,34.75,16.03,1.36,16.73,0.00,0.10,NA,NA,NA,NA,16.58,71.50,0.38,236.50,NA,0.00,32.75,NA,-0.04
2025-01-02 17:00:00,199.00,277.00,9.88,62.75,41.52,31.08,13.23,1.37,12.68,0.00,0.10,NA,NA,NA,NA,14.90,76.75,0.30,196.00,NA,0.00,11.50,NA,-0.02
2025-01-02 18:00:00,215.00,322.00,43.18,57.55,65.75,31.98,16.92,2.22,12.05,0.00,0.10,NA,NA,NA,NA,13.30,82.75,0.30,150.75,NA,0.00,6.00,NA,-0.02
2025-01-02 19:00:00,276.00,373.00,87.45,47.68,96.57,32.85,23.32,3.34,11.48,0.00,0.15,NA,NA,NA,NA,12.42,86.00,0.30,150.75,NA,0.00,6.00,NA,-0.03
2025-01-02 20:00:00,296.00,418.00,97.38,46.18,103.65,33.75,24.92,3.66,12.20,0.02,0.20,NA,NA,NA,NA,12.35,88.00,0.30,153.75,NA,0.00,6.00,NA,-0.03
2025-01-02 21:00:00,318.00,451.00,105.20,45.08,109.43,48.12,29.65,4.26,11.40,0.02,0.20,NA,NA,NA,NA,11.50,88.75,0.30,178.25,NA,0.00,6.00,NA,-0.03
2025-01-02 22:00:00,388.00,506.00,100.92,42.28,104.52,53.48,33.40,3.50,11.50,0.00,0.20,NA,NA,NA,NA,11.25,90.00,0.30,201.00,NA,0.00,6.00,NA,-0.03
2025-01-02 23:00:00,288.00,417.00,71.28,42.25,80.30,50.70,30.62,2.42,11.12,0.00,0.20,NA,NA,NA,NA,10.90,90.00,0.30,189.50,NA,0.00,6.00,NA,-0.03
2025-01-03 00:00:00,232.00,337.00,44.82,36.98,56.02,35.62,26.28,1.80,11.45,0.00,0.10,NA,NA,NA,NA,10.68,90.75,0.30,177.50,NA,0.00,6.00,NA,-0.03
2025-01-03 01:00:00,208.00,279.00,43.75,31.30,52.12,32.98,19.42,1.60,13.30,0.00,0.10,NA,NA,NA,NA,10.52,91.00,0.30,180.25,NA,0.00,6.00,NA,-0.02
2025-01-03 02:00:00,195.00,282.00,40.45,26.75,46.80,30.35,21.90,1.92,11.92,0.00,0.12,NA,NA,NA,NA,10.50,91.00,0.30,179.75,NA,0.00,6.00,NA,-0.02
2025-01-03 03:00:00,196.00,283.00,46.60,23.00,50.15,27.65,21.05,2.24,11.50,0.00,0.25,NA,NA,NA,NA,10.00,91.25,0.30,68.00,NA,0.00,6.00,NA,-0.04
2025-01-03 04:00:00,183.00,251.00,48.55,19.50,49.78,27.12,20.92,2.02,11.45,0.00,0.12,NA,NA,NA,NA,9.88,92.00,0.30,148.75,NA,0.00,6.00,NA,-0.03
2025-01-03 05:00:00,147.00,222.00,59.70,20.27,59.38,33.80,21.65,2.19,11.48,0.00,0.12,NA,NA,NA,NA,9.45,92.00,0.30,165.50,NA,0.00,6.00,NA,-0.02
2025-01-03 06:00:00,197.00,254.00,66.85,23.38,66.85,40.32,26.12,2.19,11.00,0.00,0.18,NA,NA,NA,NA,9.57,92.00,0.30,192.75,NA,0.00,6.00,NA,-0.02
2025-01-03 07:00:00,223.00,300.00,74.40,32.20,77.77,42.28,29.08,2.27,11.48,0.00,0.20,NA,NA,NA,NA,10.55,92.00,0.30,189.00,NA,0.00,7.25,910.33,-0.02
2025-01-03 08:00:00,213.00,329.00,38.42,39.90,52.50,33.60,24.95,1.85,11.23,0.00,0.18,NA,NA,NA,NA,11.15,92.00,0.30,194.00,NA,0.00,17.25,909.50,-0.02
2025-01-03 09:00:00,189.00,294.00,52.88,46.22,67.60,31.15,20.00,1.97,12.08,0.00,0.18,NA,NA,NA,NA,11.60,92.00,0.30,180.75,NA,0.00,33.75,732.00,-0.02
2025-01-03 10:00:00,204.00,362.00,51.60,59.98,73.75,30.58,19.88,2.04,11.58,0.00,0.18,NA,NA,NA,NA,12.75,92.00,0.30,198.50,NA,0.00,86.00,NA,-0.01
2025-01-03 11:00:00,244.00,390.00,31.65,77.70,67.00,31.08,18.67,2.12,12.00,0.02,0.35,NA,NA,NA,NA,14.88,90.50,0.30,212.50,NA,0.00,163.25,NA,-0.02
2025-01-03 12:00:00,315.00,395.00,16.25,95.65,64.10,33.15,16.82,2.24,12.38,0.00,0.20,NA,NA,NA,NA,18.25,81.25,0.48,166.75,NA,0.00,234.00,NA,-0.00
2025-01-03 13:00:00,372.00,458.00,5.58,105.10,60.35,51.05,19.55,2.57,16.82,0.00,0.18,NA,NA,NA,NA,21.55,66.50,0.80,220.00,NA,0.00,175.00,NA,-0.11
2025-01-03 14:00:00,433.00,560.00,3.70,96.50,54.25,56.80,21.28,2.40,25.35,0.00,0.18,NA,NA,NA,NA,22.72,59.25,0.55,250.50,NA,0.00,87.75,749.00,-0.05
2025-01-03 15:00:00,372.00,509.00,3.53,72.30,41.15,58.00,19.25,1.78,30.28,0.00,0.18,NA,NA,NA,NA,22.68,56.50,0.40,255.50,NA,0.00,54.00,749.00,-0.02
2025-01-03 16:00:00,271.00,398.00,2.80,61.30,32.00,40.45,18.20,1.48,24.28,0.02,0.20,NA,NA,NA,NA,21.80,59.50,0.32,247.25,NA,0.00,32.75,749.00,-0.02
2025-01-03 17:00:00,189.00,267.00,6.80,73.10,44.48,37.70,16.47,1.72,16.53,0.00,0.10,NA,NA,NA,NA,19.05,68.75,0.30,208.25,NA,0.00,13.25,749.00,-0.02
2025-01-03 18:00:00,232.00,316.00,52.60,84.82,87.98,39.35,20.85,3.50,11.72,0.02,0.08,NA,NA,NA,NA,15.72,80.50,0.30,186.25,NA,0.00,6.00,749.00,-0.02
2025-01-03 19:00:00,328.00,442.00,128.60,68.80,141.20,38.75,28.35,4.97,11.60,0.00,0.20,NA,NA,NA,NA,14.30,85.50,0.30,174.50,NA,0.00,6.00,749.00,-0.02
2025-01-03 20:00:00,387.00,527.00,178.00,48.30,170.40,41.40,33.42,5.79,11.80,0.05,0.20,NA,NA,NA,NA,13.50,87.75,0.30,184.75,NA,0.00,6.00,749.00,-0.03
2025-01-03 21:00:00,473.00,610.00,253.35,43.30,228.95,59.52,43.52,7.85,11.38,0.02,0.23,NA,NA,NA,NA,12.68,88.75,0.30,188.00,NA,0.00,6.00,750.00,-0.03
2025-01-03 22:00:00,661.00,838.00,233.77,42.12,212.38,62.75,52.70,6.05,11.68,0.10,0.28,NA,NA,NA,NA,12.12,89.75,0.30,178.50,NA,0.00,6.00,750.00,-0.03
2025-01-03 23:00:00,490.00,637.00,206.08,39.88,188.62,58.45,50.12,4.95,11.82,0.02,0.30,NA,NA,NA,NA,11.70,90.00,0.30,185.75,NA,0.00,6.00,750.25,-0.03
2025-01-04 00:00:00,433.00,565.00,176.90,31.07,160.62,39.38,44.32,4.58,11.42,0.02,0.25,NA,NA,NA,NA,11.10,90.25,0.30,184.50,NA,0.00,6.00,751.00,-0.03
2025-01-04 01:00:00,417.00,508.00,129.30,34.05,123.05,36.08,35.60,3.26,14.10,0.00,0.20,NA,NA,NA,NA,11.25,91.00,0.30,184.75,NA,0.00,6.00,753.25,-0.02
2025-01-04 02:00:00,224.00,302.00,51.95,40.30,62.95,34.45,29.15,1.58,12.72,0.00,0.22,NA,NA,NA,NA,11.70,92.00,0.30,201.25,NA,0.00,6.00,804.00,-0.02
2025-01-04 03:00:00,122.00,164.00,35.33,36.85,48.18,31.85,24.60,1.62,11.78,0.00,0.15,NA,NA,NA,NA,11.90,92.00,0.30,196.25,NA,0.00,6.00,824.25,-0.02
2025-01-04 04:00:00,124.00,145.00,48.18,35.72,58.18,30.60,20.62,2.77,11.73,0.00,0.10,NA,NA,NA,NA,11.65,92.75,0.30,199.50,NA,0.00,6.00,829.00,-0.02
2025-01-04 05:00:00,183.00,189.00,62.45,37.90,70.92,45.18,24.55,3.24,10.82,0.00,0.20,NA,NA,NA,NA,11.82,93.00,0.30,169.75,NA,0.00,6.00,808.00,-0.02
2025-01-04 06:00:00,196.00,238.00,71.35,37.75,78.15,50.25,29.45,3.39,11.28,0.02,0.28,NA,NA,NA,NA,11.75,93.00,0.30,195.00,NA,0.00,6.00,788.75,-0.03
2025-01-04 07:00:00,186.00,224.00,76.50,36.70,81.78,47.92,31.22,3.48,11.42,0.02,0.28,NA,NA,NA,NA,11.38,93.00,0.30,180.25,NA,0.00,7.00,792.50,-0.03
2025-01-04 08:00:00,177.00,202.00,73.88,36.00,79.18,33.93,28.38,3.37,11.58,0.05,0.25,NA,NA,NA,NA,11.45,93.00,0.30,196.75,NA,0.00,17.00,810.50,-0.04
2025-01-04 09:00:00,167.00,206.00,72.05,43.50,81.75,30.83,24.38,3.07,11.58,0.00,0.20,NA,NA,NA,NA,11.95,93.25,0.30,208.50,NA,0.00,31.75,804.00,-0.04
2025-01-04 10:00:00,212.00,288.00,57.42,65.70,81.65,33.95,27.55,3.46,12.10,0.05,0.20,NA,NA,NA,NA,12.78,93.25,0.30,195.25,NA,0.00,57.25,782.00,-0.04
2025-01-04 11:00:00,302.00,431.00,31.88,103.52,80.93,34.72,29.35,3.67,12.25,0.00,0.20,NA,NA,NA,NA,14.80,92.50,0.60,179.25,NA,0.00,170.00,749.75,-0.03
2025-01-04 12:00:00,374.00,510.00,10.05,98.98,60.80,35.30,25.60,2.96,14.15,0.00,0.20,NA,NA,NA,NA,17.75,88.75,1.55,140.75,NA,0.00,255.00,749.00,-0.01
2025-01-04 13:00:00,417.00,480.00,6.25,84.68,50.15,49.50,23.35,2.37,18.58,0.00,0.20,NA,NA,NA,NA,20.02,73.50,1.40,149.25,NA,0.00,228.00,749.00,0.17
2025-01-04 14:00:00,351.00,436.00,3.85,79.18,45.02,52.00,21.98,2.13,22.78,0.00,0.18,NA,NA,NA,NA,20.92,64.25,1.27,156.75,NA,0.00,85.50,749.00,0.33
2025-01-04 15:00:00,354.00,445.00,3.45,77.60,44.15,52.10,20.42,2.17,22.67,0.00,0.15,NA,NA,NA,NA,20.45,65.25,1.35,141.75,NA,0.00,56.25,749.00,0.42
2025-01-04 16:00:00,322.00,427.00,4.40,70.78,36.95,37.88,16.85,2.07,22.67,0.00,0.20,NA,NA,NA,NA,19.35,69.50,1.17,150.50,NA,0.00,33.75,749.00,0.50
2025-01-04 17:00:00,291.00,389.00,4.35,69.48,40.58,35.10,14.05,2.09,15.78,0.00,0.10,NA,NA,NA,NA,17.05,77.00,1.05,122.00,NA,0.00,12.50,749.00,0.38
2025-01-04 18:00:00,295.00,390.00,8.30,69.30,43.60,37.30,14.20,2.42,12.00,0.00,0.15,NA,NA,NA,NA,15.08,82.50,1.00,122.75,NA,0.00,6.00,749.00,0.32
2025-01-04 19:00:00,299.00,378.00,10.85,59.55,40.40,37.22,14.88,2.50,11.82,0.00,0.10,NA,NA,NA,NA,14.08,86.25,1.08,171.00,NA,0.00,6.00,749.00,0.35
2025-01-04 20:00:00,312.00,394.00,11.18,54.82,38.17,37.90,14.00,2.36,11.82,0.00,0.20,NA,NA,NA,NA,13.50,88.00,0.48,182.00,NA,0.00,6.00,749.00,0.26
2025-01-04 21:00:00,313.00,406.00,12.12,56.42,39.82,48.90,14.18,2.05,11.10,0.00,0.12,NA,NA,NA,NA,13.12,88.50,0.40,191.25,NA,0.00,6.00,749.00,0.16
2025-01-04 22:00:00,317.00,456.00,7.80,54.70,35.45,54.92,17.15,1.96,10.70,0.00,0.18,NA,NA,NA,NA,12.75,89.00,0.78,173.75,NA,0.00,6.00,749.00,0.41
2025-01-04 23:00:00,306.00,460.00,7.62,48.38,31.78,52.58,16.45,1.85,11.30,0.00,0.18,NA,NA,NA,NA,12.70,89.00,0.42,193.25,NA,0.00,6.00,749.00,0.17
2025-01-05 00:00:00,276.00,423.00,3.60,40.53,22.12,36.42,14.45,1.42,11.12,0.00,0.10,NA,NA,NA,NA,12.42,89.75,0.38,203.50,NA,0.00,6.00,749.00,0.16
2025-01-05 01:00:00,213.00,299.00,1.65,37.20,21.17,33.30,9.88,1.06,14.85,0.00,0.10,NA,NA,NA,NA,12.10,90.00,0.35,180.25,NA,0.00,6.00,749.00,0.16
2025-01-05 02:00:00,195.00,282.00,2.30,33.30,19.70,31.35,10.15,1.20,12.27,0.00,0.10,NA,NA,NA,NA,11.80,90.75,0.52,175.25,NA,0.00,6.00,749.00,0.33
2025-01-05 03:00:00,175.00,261.00,2.72,33.40,20.00,29.33,10.90,1.34,11.95,0.00,0.10,NA,NA,NA,NA,11.40,91.00,0.48,198.00,NA,0.00,6.00,749.50,0.20
2025-01-05 04:00:00,141.00,213.00,4.03,29.80,19.12,27.65,7.95,1.27,11.88,0.00,0.10,NA,NA,NA,NA,11.15,91.50,0.70,186.75,NA,0.00,6.00,750.00,0.30
2025-01-05 05:00:00,127.00,157.00,5.60,33.62,22.28,37.65,8.35,1.36,11.02,0.00,0.10,NA,NA,NA,NA,11.15,92.00,0.52,186.00,NA,0.00,6.00,751.50,0.20
2025-01-05 06:00:00,128.00,200.00,3.68,35.40,21.85,42.50,12.42,1.24,11.15,0.00,0.20,NA,NA,NA,NA,10.88,92.00,0.50,201.75,NA,0.00,6.00,751.75,0.22
2025-01-05 07:00:00,114.00,179.00,5.35,33.15,22.02,40.55,11.35,1.12,11.02,0.00,0.10,NA,NA,NA,NA,10.80,92.00,0.60,203.00,NA,0.00,6.50,751.50,0.23
2025-01-05 08:00:00,107.00,177.00,2.82,30.50,18.65,28.22,9.12,1.05,11.70,0.00,0.10,NA,NA,NA,NA,10.50,92.00,0.82,184.50,NA,0.00,15.50,750.25,-0.51
2025-01-05 09:00:00,102.00,168.00,7.68,30.08,22.12,26.58,6.78,0.90,11.40,0.00,0.10,NA,NA,NA,NA,10.78,92.00,0.70,185.25,NA,0.00,30.00,749.00,-0.60
2025-01-05 10:00:00,110.00,167.00,5.28,29.40,19.90,25.60,8.50,0.94,11.82,0.00,0.10,NA,NA,NA,NA,11.55,91.50,0.75,181.75,NA,0.00,60.25,749.00,-0.01
2025-01-05 11:00:00,116.00,163.00,6.22,30.45,21.20,25.75,12.40,0.94,12.18,0.00,0.10,NA,NA,NA,NA,13.60,87.75,1.78,173.75,NA,0.00,203.00,749.00,0.72
2025-01-05 12:00:00,135.00,180.00,5.52,32.55,21.60,25.70,11.10,1.00,14.85,0.00,0.10,NA,NA,NA,NA,17.32,75.50,1.45,184.50,NA,0.00,318.00,749.00,0.79
2025-01-05 13:00:00,147.00,168.00,5.25,41.75,26.62,33.88,13.32,1.25,16.38,0.00,0.10,NA,NA,NA,NA,19.55,64.50,1.55,168.75,NA,0.00,266.75,749.00,0.85
2025-01-05 14:00:00,206.00,269.00,6.15,43.25,27.95,37.42,15.58,1.10,17.40,0.00,0.05,NA,NA,NA,NA,19.23,64.75,1.60,176.00,NA,0.00,82.00,749.00,0.86
2025-01-05 15:00:00,173.00,249.00,4.58,45.75,28.08,37.60,14.27,0.94,17.12,0.00,0.05,NA,NA,NA,NA,18.75,66.25,1.40,178.75,NA,0.00,54.00,749.00,0.90
2025-01-05 16:00:00,186.00,254.00,4.70,46.25,25.67,26.88,11.68,0.78,15.45,0.00,0.08,NA,NA,NA,NA,17.82,69.75,1.05,178.25,NA,0.00,34.00,749.00,0.77
2025-01-05 17:00:00,218.00,279.00,7.60,57.65,36.83,25.00,12.02,0.86,12.40,0.00,0.02,NA,NA,NA,NA,16.03,76.00,1.02,125.50,NA,0.00,12.25,749.00,0.62
2025-01-05 18:00:00,249.00,355.00,12.42,59.62,41.82,25.90,13.10,1.48,11.68,0.00,0.10,NA,NA,NA,NA,14.62,81.50,0.45,122.25,NA,0.00,6.00,749.00,-0.20
2025-01-05 19:00:00,246.00,349.00,19.95,53.62,44.92,26.55,13.77,2.03,11.12,0.00,0.10,NA,NA,NA,NA,13.75,84.75,0.48,108.25,NA,0.00,6.00,749.00,-0.88
2025-01-05 20:00:00,235.00,324.00,20.10,44.72,40.20,27.58,14.58,1.91,11.22,0.00,0.10,NA,NA,NA,NA,13.18,86.50,0.98,89.50,NA,0.00,6.00,749.00,-0.88
2025-01-05 21:00:00,232.00,294.00,13.25,46.08,35.45,37.17,14.85,1.72,11.58,0.00,0.10,NA,NA,NA,NA,13.08,87.75,0.57,109.25,NA,0.00,6.00,749.00,-1.00
2025-01-05 22:00:00,196.00,262.00,7.05,41.88,27.98,41.90,17.35,1.39,11.18,0.00,0.10,NA,NA,NA,NA,12.88,88.25,0.35,192.75,NA,0.00,6.00,749.00,-1.40
2025-01-05 23:00:00,153.00,208.00,10.60,36.17,27.95,40.08,17.05,1.46,10.95,0.00,0.10,NA,NA,NA,NA,12.20,89.00,0.30,184.00,NA,0.00,6.00,749.25,-1.31
2025-01-06 00:00:00,166.00,215.00,25.20,28.78,35.85,28.72,16.98,1.76,11.22,0.00,0.10,NA,NA,NA,NA,11.95,90.00,0.30,171.75,NA,0.00,6.00,750.25,-1.12
2025-01-06 01:00:00,171.00,212.00,22.18,33.22,35.68,27.10,14.32,1.34,14.80,0.00,0.10,NA,NA,NA,NA,12.08,90.25,0.30,161.75,NA,0.00,6.00,750.00,-1.22
2025-01-06 02:00:00,153.00,222.00,11.20,32.85,26.55,25.45,12.20,1.21,12.45,0.00,0.08,NA,NA,NA,NA,12.12,91.00,0.30,114.25,NA,0.00,6.00,750.00,-0.78
2025-01-06 03:00:00,136.00,215.00,4.53,37.12,23.35,25.12,12.82,1.16,11.38,0.00,0.10,NA,NA,NA,NA,12.70,91.50,0.30,147.50,NA,0.00,6.00,750.50,-0.34
2025-01-06 04:00:00,153.00,230.00,2.95,38.98,23.17,24.05,10.48,1.09,11.85,0.00,0.10,NA,NA,NA,NA,12.73,92.00,0.30,168.00,NA,0.00,6.00,750.00,-0.65
2025-01-06 05:00:00,153.00,196.00,3.45,32.33,20.10,31.55,11.45,1.07,11.68,0.00,0.10,NA,NA,NA,NA,12.55,92.00,0.30,202.00,NA,0.00,6.00,750.00,-0.87
2025-01-06 06:00:00,141.00,202.00,2.72,32.05,19.23,36.93,13.85,1.02,11.20,0.00,0.10,NA,NA,NA,NA,12.35,92.00,0.30,179.50,NA,0.00,6.00,749.25,-0.95
2025-01-06 07:00:00,125.00,184.00,6.08,41.42,27.02,37.17,12.58,1.28,11.10,0.00,0.20,NA,NA,NA,NA,12.68,91.50,0.50,161.50,NA,0.00,11.50,749.00,-0.88
2025-01-06 08:00:00,149.00,222.00,9.23,41.82,27.68,27.58,12.90,1.25,11.02,0.00,0.18,NA,NA,NA,NA,13.62,90.00,0.82,160.00,NA,0.00,48.00,749.00,-0.19
2025-01-06 09:00:00,172.00,254.00,14.98,44.62,35.95,25.02,9.40,1.20,11.65,0.00,0.08,NA,NA,NA,NA,14.42,87.25,1.03,186.75,NA,0.00,65.50,749.25,-0.02
2025-01-06 10:00:00,205.00,280.00,7.55,40.33,27.62,24.42,10.88,1.07,11.80,0.00,0.08,NA,NA,NA,NA,15.15,83.50,0.90,195.50,NA,0.00,99.75,749.00,0.17
