target_value
69.12
73.28
68.32
63.13
60.85
51.82
40.92
32.35
27.5
24.85
23.5
75.9
81.6
65.97
63.78
81.42
81.1
95.25
100.7
96.82
91.22
79.12
63.15
56.55
49.65
37.6
31.62
30.05
30.95
31.52
43.98
73.62
149.07
79.82
67.95
63.38
45.1
49.4
85.58
110.05
109.52
103.95
86.95
82.88
63.38
54.78
57.88
46.62
56.32
60.75
53.88
55.18
55.55
76.0
81.7
58.8
46.22
39.53
37.05
34.78
35.8
64.2
85.52
89.0
92.08
79.03
79.43
76.75
72.05
55.97
46.28
42.62
50.3
57.7
59.88
76.05
81.55
55.52
43.08
37.88
41.52
42.68
43.55
52.28
76.22
91.52
101.55
97.32
94.28
82.48
66.68
70.18
66.25
40.93
36.9
35.4
35.62
39.33
72.3
99.3
96.08
74.18
46.7
31.5
31.55
30.7
57.2
68.45
82.55
95.1
96.2
85.85
70.72
64.05
56.75
50.58
39.25
43.45
41.7
42.6
52.98
62.95
58.1
44.78
35.9
46.78
53.32
51.08
56.92
51.8
45.62
48.48
42.85
36.17
34.72
50.55
44.88
34.2
33.65
18.92
20.28
30.02
38.88
34.75
26.6
36.33
26.72
24.58
26.52
35.97
37.43
52.4
56.78
49.08
40.83
40.33
41.88
42.6
40.8
34.45
31.3
20.95
20.12
20.5
25.32
37.5
44.25
69.75
67.97
65.8
61.3
62.55
52.25
42.88
54.58
66.53
66.45
58.38
56.4
55.1
41.92
33.35
43.55
38.67
34.6
33.62
33.83
38.88
52.6
67.53
59.48
55.38
41.1
64.3
68.42
55.18
55.62
47.25
40.95
43.1
36.33
36.4
41.7
49.72
50.25
56.12
52.97
54.12
54.38
49.5
43.95
39.35
33.67
30.75
39.3
65.7
69.85
66.8
64.8
61.92
60.48
59.4
53.9
34.45
32.35
30.12
30.55
30.05
31.38
29.0
26.88
32.3
54.95
60.45
58.6
61.47
59.55
54.95
48.58
47.38
43.52
45.3
44.65
42.42
46.22
49.65
50.65
36.52
27.17
21.25
19.45
22.88
26.22
26.85
34.48
63.97
71.55
63.5
57.9
59.78
56.05
53.05
48.25
47.42
44.25
42.95
41.28
43.12
44.12
47.38
46.82
41.5
36.95
33.15
31.78
29.15
30.2
42.2
65.23
74.4
74.18
71.15
66.62
60.3
58.47
58.3
54.85
54.18
49.95
47.15
46.25
55.25
54.6
49.12
37.25
33.4
29.45
30.62
28.35
51.62
85.57
87.28
90.52
93.15
91.2
89.15
81.4
68.03
60.72
69.38
56.02
51.47
51.4
61.1
68.55
68.78
68.22
47.8
36.3
28.0
31.42
34.9
77.05
72.55
68.78
67.18
62.9
64.53
58.95
44.7
42.3
45.1
43.38
49.65
61.45
68.12
44.95
30.5
27.38
35.78
48.35
55.58
58.25
65.85
69.0
65.4
56.62
49.72
45.05
44.58
44.48
40.1
38.17
34.33
32.65
33.7
37.1
45.72
45.3
34.4
38.8
35.62
38.55
40.88
42.1
45.75
52.8
59.7
60.95
60.38
59.42
52.15
47.2
43.05
41.55
36.2
31.12
28.78
30.42
32.47
35.67
35.95
35.5
35.35
36.3
37.42
40.08
42.08
42.82
49.48
64.55
61.4
57.65
49.95
53.12
49.9
48.18
46.47
45.58
45.3
43.98
41.08
47.2
46.45
52.2
58.22
58.15
52.08
42.5
41.25
41.4
50.48
66.25
85.22
85.48
85.38
73.5
68.45
63.85
60.05
48.35
42.88
36.98
37.48
35.05
45.32
65.75
96.62
84.2
72.72
66.28
63.72
60.55
61.3
78.78
88.38
87.5
80.9
77.3
69.53
64.82
62.15
59.58
43.05
38.17
42.03
45.3
46.92
48.48
62.47
55.0
45.8
34.95
27.58
32.38
32.02
36.35
51.95
64.72
62.18
60.53
55.78
49.4
41.53
36.2
29.68
25.65
28.3
27.92
28.1
34.85
35.1
37.35
35.55
35.4
37.7
32.48
26.95
31.48
35.38
43.75
37.78
51.2
48.65
43.72
39.33
43.28
44.03
43.15
39.3
43.28
35.72
33.15
37.85
55.58
70.12
38.4
24.52
26.02
34.58
35.98
42.0
49.82
60.65
52.82
53.68
54.18
53.28
53.65
53.32
48.92
42.2
35.58
44.18
45.75
43.85
41.05
39.52
38.72
39.15
42.32
44.08
43.9
41.42
46.42
67.78
69.2
67.95
65.97
66.55
64.92
54.65
48.05
54.22
55.05
51.15
53.3
53.55
56.72
57.08
42.5
41.85
46.38
45.55
43.95
49.78
66.0
65.5
67.9
67.8
65.45
57.05
53.65
53.72
47.0
41.8
38.8
48.3
69.05
80.95
75.18
70.32
70.75
72.98
71.53
67.75
60.6
69.73
88.5
84.2
83.15
80.88
70.32
63.28
59.68
52.52
52.82
47.8
47.8
50.12
62.75
71.65
87.5
88.1
88.52
89.85
99.82
99.3
98.82
110.7
103.65
110.15
105.35
106.42
99.82
90.28
82.18
63.32
54.28
47.0
45.88
42.42
45.88
54.05
76.6
86.22
69.57
32.6
63.92
47.4
80.3
92.68
132.77
135.22
139.75
144.25
129.65
120.55
114.95
101.88
109.62
107.08
91.55
72.75
80.05
81.85
84.48
103.15
107.32
110.8
105.92
75.95
76.8
68.62
67.7
74.5
83.7
90.85
92.78
71.42
71.32
73.88
70.6
108.4
107.02
100.28
88.38
82.82
71.7
49.9
56.15
62.08
67.0
54.28
52.35
58.35
59.45
59.95
49.6
45.1
45.85
48.68
52.35
57.55
62.4
60.25
53.7
51.22
50.25
46.58
49.05
43.0
51.4
50.78
71.53
81.2
74.53
69.25
65.65
67.45
75.62
72.47
69.38
64.2
55.65
57.45
62.0
55.2
55.55
52.53
48.25
47.9
53.18
59.03
87.62
110.07
64.18
47.05
31.3
35.15
45.62
65.32
72.2
79.25
93.57
105.45
82.2
75.1
75.82
76.28
72.05
62.65
51.18
35.58
32.88
34.55
42.32
58.58
83.88
64.6
61.95
72.75
68.65
71.15
92.02
110.68
137.7
145.5
155.88
137.93
123.82
134.85
103.2
80.68
64.03
67.72
68.22
72.8
77.7
83.55
91.0
99.78
96.28
87.3
80.4
91.18
87.98
93.7
89.22
83.45
84.98
75.78
76.2
77.25
76.88
77.62
68.8
64.22
59.8
65.03
65.05
62.62
85.15
80.35
70.72
60.68
61.1
64.4
83.02
91.48
97.4
98.98
101.5
102.42
92.0
86.05
97.62
85.15
51.82
41.65
45.05
48.92
51.22
58.18
51.52
47.75
45.55
42.88
44.48
46.65
47.68
63.15
59.7
57.5
54.25
51.9
44.05
48.58
48.38
54.88
61.88
72.2
98.88
103.02
98.58
102.3
96.5
96.82
87.82
80.12
78.57
78.9
81.45
82.95
81.65
73.38
64.45
53.0
51.65
50.3
52.4
65.78
95.7
120.95
81.42
69.82
62.3
63.95
74.57
132.18
103.78
92.45
98.42
113.9
124.9
128.98
120.55
87.52
76.85
97.1
89.0
93.8
79.75
88.72
96.02
99.88
100.78
95.92
81.35
75.07
86.55
81.22
78.12
87.9
86.52
79.8
52.35
96.02
91.48
82.45
71.73
56.05
52.5
66.97
75.45
86.82
93.58
48.3
48.98
52.88
72.8
105.2
103.78
94.65
81.08
75.2
82.05
81.53
94.58
84.6
60.15
101.3
86.58
73.78
81.65
92.35
87.98
111.7
119.32
121.18
113.28
76.07
59.4
53.82
55.3
51.2
56.32
60.38
63.98
82.78
82.68
74.55
69.85
68.0
79.53
68.78
55.28
33.88
42.32
31.75
37.95
54.12
65.4
83.43
108.85
106.95
97.78
95.95
90.05
88.15
82.7
88.3
74.53
76.2
77.12
80.05
79.05
73.0
65.32
61.6
51.98
51.8
50.15
62.32
73.15
101.4
115.25
107.48
115.85
109.82
104.48
91.2
81.73
72.28
76.6
73.88
78.12
87.22
107.9
97.55
67.12
62.1
57.85
45.0
53.52
79.82
122.65
141.95
121.98
126.25
115.48
100.52
108.48
100.12
92.22
82.75
81.45
78.25
86.15
114.75
124.55
95.12
72.25
68.45
74.47
76.2
86.5
81.25
116.55
126.3
124.35
117.55
100.9
81.1
92.55
89.2
90.2
81.4
76.65
73.88
75.45
85.75
91.45
80.03
64.38
50.65
57.48
67.35
65.32
67.3
93.3
95.0
99.35
104.07
103.15
101.07
94.9
95.62
79.15
78.3
81.85
76.68
76.88
80.03
67.32
53.68
47.0
39.0
45.5
58.42
72.95
102.75
89.25
92.6
91.52
115.7
103.78
86.42
64.38
58.98
57.35
58.85
66.92
72.4
82.88
84.15
74.02
68.08
50.18
67.05
78.47
99.43
93.43
95.35
98.15
104.12
104.58
100.15
84.78
73.72
68.22
82.2
90.18
99.18
106.62
95.15
84.88
85.62
106.4
106.43
108.75
123.32
163.88
151.12
139.23
125.7
127.45
121.0
108.62
94.25
90.85
74.82
65.0
77.9
83.85
95.62
95.9
64.9
60.18
59.18
64.4
83.38
95.05
99.75
92.38
78.0
65.0
43.45
51.9
41.0
41.7
39.83
44.58
82.52
98.18
98.8
96.02
78.72
75.42
58.65
50.25
52.12
64.95
75.62
90.0
76.73
58.85
53.25
38.22
38.12
48.95
50.4
53.0
76.25
98.38
98.4
102.28
93.18
92.25
90.25
89.72
77.45
85.32
76.1
71.45
72.7
73.7
68.32
50.88
50.7
52.7
46.18
45.45
45.72
42.28
48.5
63.85
98.8
107.25
112.25
77.6
82.0
94.38
80.2
57.45
51.32
50.65
47.08
45.15
41.12
44.9
58.72
79.2
108.48
106.1
102.8
101.7
98.5
101.25
96.5
81.12
80.1
78.53
80.22
79.1
84.02
81.02
66.12
61.55
54.58
49.4
45.75
45.5
92.32
105.25
108.32
104.15
98.02
95.62
93.32
88.18
72.7
75.78
61.88
33.5
39.4
39.22
66.38
71.07
81.07
66.35
58.92
57.28
50.92
44.5
40.5
39.95
51.75
58.42
65.12
69.47
67.15
65.68
68.85
66.25
57.15
48.92
50.88
49.65
62.78
67.18
65.03
60.6
53.42
45.25
45.55
52.15
59.05
73.72
79.1
88.28
76.72
64.03
64.03
80.75
63.88
56.18
50.68
50.18
55.47
64.78
63.0
61.25
56.32
51.15
48.58
47.68
48.28
67.7
70.2
76.3
75.38
76.62
69.45
62.03
78.28
79.15
67.75
71.5
75.55
82.95
74.62
65.95
62.75
59.9
61.1
54.52
50.12
50.9
53.6
67.57
69.52
75.62
75.12
69.75
74.35
76.4
83.3
74.2
63.15
53.42
47.03
54.12
59.6
66.38
66.3
69.47
52.6
48.18
63.4
70.35
62.48
62.88
69.55
75.2
72.68
80.12
80.15
74.62
80.27
75.35
67.85
68.15
65.85
68.7
71.55
76.22
69.7
66.25
61.8
94.95
104.02
105.35
104.85
96.9
92.18
74.7
75.5
75.58
75.68
75.0
77.03
81.7
67.75
52.48
54.42
48.5
46.75
50.32
48.35
66.95
77.97
106.85
116.9
115.07
108.35
97.92
100.0
95.92
91.82
87.2
86.88
81.9
83.65
115.42
101.35
74.47
40.67
46.8
48.98
56.08
64.8
98.7
119.38
115.85
117.5
113.22
102.35
102.48
93.58
84.4
77.53
72.45
71.08
91.7
95.68
89.4
66.65
72.85
48.98
61.25
88.28
109.45
97.38
88.85
80.25
83.75
96.12
71.72
59.65
37.7
39.88
47.75
58.4
75.1
91.98
101.22
110.92
113.55
113.52
103.18
97.28
90.32
79.82
68.42
67.35
69.4
63.4
56.6
53.35
52.68
54.48
52.95
52.6
47.92
55.48
55.45
68.53
79.53
81.62
57.12
56.1
47.45
57.62
92.78
97.5
94.0
102.4
100.95
94.32
86.08
88.02
96.25
70.0
67.32
71.62
63.65
54.8
57.85
88.48
111.4
108.05
95.5
87.48
91.55
74.55
67.6
63.72
62.88
63.58
63.18
56.55
73.72
104.6
135.07
123.52
112.88
97.45
84.88
51.75
38.02
39.4
50.82
49.68
56.6
96.95
132.38
113.75
101.78
88.98
68.0
88.1
112.52
71.22
70.22
79.0
84.25
61.95
56.65
48.25
52.05
86.08
103.6
93.9
90.88
83.32
76.72
59.55
54.15
51.28
48.35
53.55
72.35
59.05
50.25
54.2
60.45
60.2
59.05
49.35
47.9
56.2
74.95
74.65
88.72
93.7
90.02
83.25
79.55
75.38
70.18
63.05
59.48
59.68
60.53
62.65
64.88
46.28
55.35
59.47
58.03
53.35
65.15
79.32
110.05
52.58
47.78
65.5
94.8
81.65
68.78
60.7
63.75
60.5
54.9
67.88
73.9
76.22
75.03
75.45
67.28
53.25
54.55
48.85
49.55
66.97
88.3
94.15
87.92
75.3
67.03
58.1
54.35
61.02
53.47
53.7
59.68
42.35
46.82
55.78
67.7
85.95
85.9
81.72
70.5
61.3
55.42
60.58
60.15
65.53
63.08
52.45
49.6
45.5
31.4
30.12
88.08
72.3
72.9
74.85
76.92
79.73
64.47
61.22
66.68
63.32
52.4
46.8
47.42
50.22
49.92
46.88
44.8
50.7
60.18
87.78
91.98
82.82
69.3
80.65
68.43
65.55
57.48
72.4
68.32
70.45
68.8
64.08
60.62
40.78
35.05
26.5
58.08
42.55
43.9
44.53
45.42
85.52
50.22
40.92
47.45
75.35
36.98
28.6
26.15
31.25
25.3
24.33
37.75
44.52
44.68
34.65
24.58
24.22
22.2
19.1
18.48
29.33
34.8
45.52
62.78
50.92
39.42
48.98
55.9
51.88
49.78
52.72
60.3
61.08
59.8
62.75
57.62
41.0
39.62
35.72
45.4
37.92
31.28
29.02
44.1
86.62
112.18
100.52
95.1
86.95
51.95
30.7
28.4
29.95
22.1
24.28
26.8
30.48
49.78
106.2
129.98
128.7
130.18
123.5
119.58
107.88
42.92
33.38
33.62
35.62
33.7
28.45
41.82
69.6
140.5
131.65
135.93
131.0
102.58
88.22
44.2
35.15
30.9
27.9
26.02
27.15
26.45
31.5
53.42
120.1
123.72
113.28
100.72
66.45
56.15
43.42
49.85
76.88
137.68
122.95
114.32
100.43
32.15
27.7
42.58
107.12
130.98
109.45
60.78
55.6
47.0
53.1
59.22
79.38
86.3
72.8
45.32
50.02
27.05
35.15
30.17
29.25
138.02
146.73
102.48
98.57
32.78
53.35
52.18
48.8
35.65
37.88
45.2
74.85
103.75
91.55
105.32
112.78
107.05
93.62
90.02
97.25
101.85
114.43
100.2
52.2
32.98
40.15
34.17
35.15
44.48
75.72
122.88
107.9
97.38
58.55
41.8
85.5
121.38
28.25
31.92
48.88
105.6
119.78
51.22
54.42
53.45
50.4
44.88
27.55
29.17
37.55
54.62
122.82
55.88
57.32
60.48
36.05
31.32
29.72
26.08
26.18
24.65
24.85
33.38
91.4
63.35
56.95
84.2
68.07
69.05
90.7
92.28
21.45
23.2
27.65
48.82
95.6
39.85
56.12
58.3
45.9
29.92
27.32
34.48
35.53
40.33
38.65
46.38
52.58
59.88
73.12
59.88
33.48
20.7
21.88
44.32
66.1
116.48
151.4
139.65
143.12
125.02
91.7
77.12
47.98
46.2
53.02
58.02
51.6
56.6
61.85
52.62
86.32
148.75
150.7
142.35
130.48
117.72
104.4
93.38
23.58
46.95
64.82
59.38
48.12
36.62
27.35
75.15
115.55
127.75
124.88
114.7
104.1
95.6
90.93
70.88
70.93
56.9
40.62
40.83
20.12
16.0
29.67
46.75
68.25
89.57
87.58
68.35
32.38
53.78
64.4
71.28
65.92
57.12
54.7
52.05
51.42
33.12
27.92
27.58
23.48
24.7
22.95
25.78
21.95
20.95
21.42
22.35
30.1
56.72
91.6
91.12
84.5
80.15
79.02
27.7
24.55
22.95
21.83
21.55
21.3
23.45
28.3
57.6
115.68
124.7
113.95
109.0
105.6
99.9
83.8
69.55
73.55
47.22
30.2
23.78
19.18
19.3
35.15
70.75
103.98
108.18
99.8
93.35
85.65
90.1
81.98
28.92
21.92
20.45
20.92
23.42
31.28
62.58
79.4
52.38
80.82
93.2
91.0
86.98
69.28
59.08
61.62
57.75
64.5
51.22
58.2
68.18
58.5
51.88
48.65
40.72
37.75
36.6
30.75
46.78
90.45
121.55
102.18
98.75
99.22
94.25
73.6
104.88
87.15
22.78
22.65
27.48
50.5
125.2
69.25
56.3
37.62
32.12
39.1
61.9
96.88
88.0
85.65
70.92
74.47
74.1
38.53
31.0
31.1
34.3
40.53
38.38
29.3
26.02
23.58
21.48
20.78
19.15
22.95
31.55
61.58
70.45
68.6
85.28
107.45
83.68
69.92
55.03
78.85
75.3
75.28
30.75
25.6
21.92
19.62
17.4
18.15
18.5
21.58
31.28
89.85
124.52
131.4
128.57
116.0
95.62
27.48
25.1
24.1
24.2
28.35
31.78
45.08
94.1
138.57
136.55
133.7
123.28
105.02
83.07
96.9
88.1
81.95
69.88
63.35
43.22
28.28
23.6
22.6
19.88
19.23
22.68
34.55
67.78
130.35
149.93
113.55
98.58
94.18
102.8
127.68
95.05
53.6
21.92
19.52
22.38
29.28
38.42
71.85
124.65
32.12
22.75
19.42
21.95
33.75
69.75
112.1
107.93
117.98
105.65
100.18
68.28
59.95
53.6
57.25
85.18
88.65
49.45
59.6
78.95
101.05
97.08
101.12
89.52
80.65
43.92
28.98
19.25
17.55
17.62
20.9
26.18
31.67
24.62
24.0
33.75
33.28
31.33
52.35
35.18
28.33
25.78
17.35
21.62
23.6
26.8
32.52
29.42
30.3
27.42
27.55
30.6
35.1
50.58
55.05
55.7
56.65
41.98
28.17
29.05
21.5
19.1
28.0
27.5
29.05
29.95
34.17
37.95
35.17
26.62
28.12
30.15
31.25
30.12
33.85
54.55
110.52
125.33
114.0
90.1
62.12
53.72
45.12
44.88
32.33
25.98
28.38
31.35
35.12
23.82
25.58
23.48
22.15
24.17
36.42
68.15
100.08
104.85
101.38
85.12
90.75
47.42
35.15
30.7
41.9
20.95
47.18
49.92
40.68
34.3
22.88
26.7
32.35
60.97
55.95
63.18
68.8
74.43
52.35
28.22
20.5
19.77
19.2
26.65
39.57
34.88
30.55
40.5
59.6
50.25
50.42
72.85
111.12
146.4
144.75
118.15
112.88
29.78
23.22
21.92
27.08
21.33
22.88
23.38
23.72
32.62
38.25
44.05
126.15
142.02
95.95
81.85
83.52
90.6
91.88
28.88
25.95
36.28
52.4
78.05
122.38
157.65
121.22
108.85
84.93
77.32
92.9
84.45
24.25
24.67
22.58
23.55
40.3
44.22
98.92
161.78
113.95
119.92
106.12
30.0
23.0
27.62
25.7
28.38
96.92
77.05
68.55
34.85
31.9
35.02
41.28
47.9
39.9
46.1
38.2
33.25
34.12
31.02
28.83
26.92
34.25
51.9
42.22
21.48
23.42
27.28
40.4
47.7
46.55
42.85
50.4
49.1
56.7
66.18
53.53
43.18
29.12
21.95
25.15
19.52
15.25
17.88
19.83
22.78
39.0
84.57
112.15
114.1
56.78
36.67
38.82
35.8
33.68
43.6
53.3
46.05
41.97
36.72
29.48
22.62
20.83
18.32
21.8
25.42
38.15
49.88
91.72
145.1
146.07
101.5
94.43
103.55
96.98
86.68
73.92
57.92
32.85
25.28
23.62
18.53
20.72
23.75
29.08
43.32
77.05
68.5
45.47
45.6
31.05
23.12
15.38
20.4
24.9
28.0
30.08
22.8
20.08
21.78
24.42
29.72
29.98
38.25
25.88
20.05
18.98
22.05
23.08
29.3
32.92
38.17
40.28
33.42
31.58
26.52
20.85
33.58
35.65
43.05
34.3
27.65
31.45
40.7
62.52
100.55
96.1
55.68
39.62
37.45
28.85
17.62
20.12
28.3
31.35
45.38
36.83
32.72
33.0
36.17
34.4
34.08
34.2
36.55
48.02
47.92
62.38
113.38
121.5
110.4
101.82
95.7
92.92
89.42
40.6
50.1
42.65
50.42
36.92
41.42
43.15
48.28
69.92
54.78
37.05
38.38
34.33
29.68
29.58
29.15
27.55
24.85
29.88
37.58
40.58
40.88
32.22
21.82
19.77
24.68
26.6
20.1
22.22
22.78
28.28
42.62
104.75
92.2
65.38
85.32
79.38
72.55
59.08
43.03
48.72
56.6
61.05
53.2
36.17
25.72
27.1
27.22
22.92
20.3
27.15
40.92
50.7
46.9
55.58
100.4
156.48
108.85
95.62
104.4
98.1
81.8
69.53
83.5
82.1
47.98
34.95
27.15
22.72
19.68
17.7
24.55
37.7
96.35
155.88
136.18
122.75
53.4
31.9
27.6
24.52
21.78
26.95
25.7
27.5
32.38
36.28
35.42
41.48
37.62
45.58
35.97
47.3
51.3
47.05
62.2
52.53
43.45
37.52
29.08
22.25
19.12
22.38
31.72
34.05
35.78
42.05
52.45
54.92
51.8
44.5
30.2
32.15
33.92
42.08
112.6
121.4
109.65
83.28
50.08
80.15
86.3
51.7
50.22
54.38
61.9
57.55
20.7
20.8
21.85
24.85
33.25
44.95
94.22
119.82
97.58
98.15
83.75
66.72
69.28
65.45
49.78
37.25
27.2
23.42
22.42
90.22
91.15
81.27
66.65
72.55
51.7
33.7
28.55
28.28
30.28
30.38
28.15
24.38
20.15
19.23
20.1
29.85
48.05
72.05
45.0
43.28
35.42
43.58
56.18
64.9
47.85
36.67
51.55
52.15
42.35
33.08
24.05
20.95
21.65
19.58
18.18
25.02
30.95
65.85
90.08
88.85
85.75
75.95
52.03
51.55
33.83
26.78
51.03
33.12
20.92
17.82
19.1
22.08
19.77
25.88
27.65
38.52
46.47
89.45
56.45
45.3
71.82
79.28
79.97
70.07
31.25
38.83
38.25
44.45
89.65
123.0
57.95
40.5
39.02
54.8
59.12
55.35
20.48
19.02
25.9
49.05
44.0
36.35
39.75
50.55
31.52
25.58
25.6
20.95
19.65
22.72
25.48
26.98
39.07
43.38
31.62
35.93
30.22
20.7
31.08
31.05
28.78
37.75
57.92
54.78
51.08
42.9
31.6
25.5
27.98
28.05
27.42
34.75
34.7
24.8
19.5
19.45
26.05
29.45
54.15
36.6
45.98
43.62
58.7
43.03
48.12
54.8
65.4
69.25
68.47
49.72
57.18
64.45
58.32
40.8
37.45
40.67
44.38
46.05
37.02
29.0
42.45
32.75
35.55
36.07
34.12
38.6
42.75
29.82
35.38
31.18
24.65
29.67
27.75
26.12
38.72
42.88
41.18
46.78
45.32
43.85
36.5
28.48
23.0
31.1
35.75
37.92
33.33
34.35
35.35
29.5
28.4
32.95
30.12
25.02
35.98
33.85
60.4
88.2
88.58
82.5
66.42
44.25
37.65
33.92
39.32
42.85
46.78
48.35
61.42
33.98
34.58
37.72
30.22
47.18
45.88
66.7
71.97
69.95
61.95
51.65
40.2
36.05
40.2
36.22
37.7
38.45
38.95
37.62
39.5
36.72
26.33
23.8
22.78
29.1
61.08
63.97
76.0
74.08
66.2
57.3
60.0
50.3
37.35
29.75
22.15
36.1
29.32
25.88
45.2
34.17
29.5
26.83
29.85
29.22
27.55
24.45
52.47
49.52
38.83
31.58
31.08
25.3
25.18
25.18
27.3
19.05
22.85
33.3
45.38
61.92
16.95
16.97
19.0
27.98
50.92
59.02
50.68
58.02
39.78
36.35
27.52
19.2
19.4
20.35
19.4
17.3
22.65
16.48
38.05
53.58
66.73
51.1
38.42
34.1
24.2
26.05
23.45
29.38
38.3
39.65
36.42
30.0
24.28
75.3
46.02
37.45
65.15
66.03
62.68
65.58
61.68
58.55
56.85
42.72
26.7
28.48
31.3
26.8
36.12
41.18
42.55
51.55
53.6
51.78
57.72
70.4
59.28
62.18
43.48
55.15
60.02
62.38
59.0
60.12
57.0
46.9
37.48
34.98
31.02
26.88
28.75
33.78
33.33
38.62
40.6
35.9
34.22
38.8
39.62
34.0
34.3
27.85
32.58
39.17
46.7
67.3
69.78
71.55
74.12
56.8
35.02
18.58
18.15
25.32
55.85
53.95
40.72
34.12
33.05
38.48
30.8
27.48
25.42
27.9
60.32
68.65
60.82
60.1
55.45
49.78
42.12
32.72
29.18
26.08
31.55
70.88
60.55
38.88
29.85
39.65
29.4
35.4
65.4
92.78
84.02
58.78
50.78
50.2
44.38
41.92
38.22
35.85
35.15
34.1
29.98
25.15
26.6
33.8
39.88
62.65
61.72
61.1
30.75
55.6
86.05
93.58
95.72
85.62
76.35
67.25
38.92
33.45
28.65
28.38
29.85
24.55
22.08
22.48
20.78
23.92
24.15
53.88
64.62
69.3
69.1
58.68
49.78
43.22
38.97
40.0
33.55
33.98
25.05
27.1
27.85
33.5
39.08
54.42
70.32
96.85
22.02
23.32
26.58
52.6
41.4
35.38
56.55
78.38
99.18
122.38
123.7
98.95
95.12
87.32
74.55
64.18
55.08
53.55
38.85
41.12
46.78
40.9
30.85
31.2
29.32
31.72
29.98
36.02
37.22
32.3
49.22
62.05
59.42
46.75
48.35
35.3
28.15
18.02
19.9
24.45
30.15
33.08
33.08
24.68
23.15
32.02
37.0
35.28
33.15
31.78
34.58
54.53
59.58
59.82
53.92
49.58
42.98
36.9
34.1
29.6
32.35
27.35
27.3
31.33
31.52
29.9
35.98
29.0
30.48
48.4
48.05
58.53
54.12
61.95
55.0
52.35
50.78
41.32
32.48
26.52
23.32
21.15
19.7
26.08
26.92
29.3
30.65
30.25
30.3
34.48
39.62
33.93
34.97
40.57
44.92
51.98
54.92
53.4
54.47
46.6
37.83
32.2
28.95
20.55
21.32
17.55
18.35
19.4
21.38
24.58
22.88
20.92
24.15
26.3
27.15
23.2
29.12
21.42
24.6
30.65
40.98
45.8
48.85
41.5
35.17
27.75
19.25
16.33
16.82
22.6
29.92
29.85
29.2
31.68
30.45
36.35
43.0
36.55
39.33
43.78
50.6
56.15
54.7
51.38
45.28
36.48
30.08
30.62
27.42
25.88
26.33
30.38
37.83
43.2
42.12
47.28
43.02
42.78
41.08
58.0
62.58
61.85
64.47
56.48
44.42
24.78
17.82
19.9
19.47
25.78
34.38
41.98
40.4
28.55
25.7
31.88
35.5
31.1
40.62
50.92
44.9
58.2
66.92
60.9
54.78
49.18
36.58
32.8
23.08
22.92
25.15
31.35
21.48
43.8
42.28
33.48
56.08
58.58
47.32
56.25
74.03
70.23
70.47
61.12
54.52
39.88
27.78
30.6
31.3
29.5
31.25
32.05
31.62
30.22
30.95
37.8
46.4
48.22
46.95
38.1
48.0
58.08
61.4
58.55
52.2
48.5
43.42
41.28
37.52
40.12
40.6
35.48
30.08
30.4
33.28
39.35
41.12
29.75
24.98
38.75
54.92
67.75
61.85
52.5
51.75
42.7
39.5
