feature_time,neighbor__5024,neighbor__1421,neighbor__1426,target_value,prediction_time
2019-01-01 00:00:00,156.9,70.63,44.32,49.08,2019-01-01 00:00:00
2019-01-01 01:00:00,142.12,66.7,30.7,52.18,2019-01-01 01:00:00
2019-01-01 03:00:00,113.48,60.02,41.85,51.48,2019-01-01 03:00:00
2019-01-01 04:00:00,108.18,56.12,34.4,46.3,2019-01-01 04:00:00
2019-01-01 05:00:00,88.02,53.95,38.52,42.53,2019-01-01 05:00:00
2019-01-01 06:00:00,72.75,53.05,43.95,41.27,2019-01-01 06:00:00
2019-01-01 07:00:00,77.95,55.67,49.38,47.35,2019-01-01 07:00:00
2019-01-01 08:00:00,111.57,60.43,57.22,53.0,2019-01-01 08:00:00
2019-01-01 09:00:00,125.4,49.65,60.97,47.25,2019-01-01 09:00:00
2019-01-01 10:00:00,103.22,44.53,46.17,42.53,2019-01-01 10:00:00
2019-01-01 11:00:00,136.67,37.15,33.67,34.18,2019-01-01 11:00:00
2019-01-01 12:00:00,135.55,24.97,14.65,31.32,2019-01-01 12:00:00
2019-01-01 13:00:00,118.12,27.43,7.73,26.8,2019-01-01 13:00:00
2019-01-01 14:00:00,90.47,26.22,6.2,25.57,2019-01-01 14:00:00
2019-01-01 15:00:00,83.77,34.78,14.32,28.22,2019-01-01 15:00:00
2019-01-01 16:00:00,78.75,56.98,42.13,33.02,2019-01-01 16:00:00
2019-01-01 17:00:00,68.92,78.35,62.6,56.07,2019-01-01 17:00:00
2019-01-01 18:00:00,83.43,92.93,92.95,66.32,2019-01-01 18:00:00
2019-01-01 19:00:00,123.65,82.03,106.02,82.28,2019-01-01 19:00:00
2019-01-01 20:00:00,97.23,72.8,101.0,80.82,2019-01-01 20:00:00
2019-01-01 21:00:00,114.25,78.08,97.43,72.05,2019-01-01 21:00:00
2019-01-01 22:00:00,140.85,81.98,94.85,63.47,2019-01-01 22:00:00
2019-01-01 23:00:00,140.8,58.65,93.73,53.6,2019-01-01 23:00:00
2019-01-02 00:00:00,126.82,30.95,75.93,43.75,2019-01-02 00:00:00
2019-01-02 01:00:00,110.75,39.7,76.33,43.02,2019-01-02 01:00:00
2019-01-02 03:00:00,84.0,45.78,60.57,34.07,2019-01-02 03:00:00
2019-01-02 04:00:00,62.85,45.32,45.9,28.0,2019-01-02 04:00:00
2019-01-02 05:00:00,54.88,44.27,50.95,22.15,2019-01-02 05:00:00
2019-01-02 06:00:00,56.73,36.52,52.85,21.0,2019-01-02 06:00:00
2019-01-02 07:00:00,55.38,43.5,54.98,22.67,2019-01-02 07:00:00
2019-01-02 08:00:00,79.3,60.17,59.07,41.5,2019-01-02 08:00:00
2019-01-02 09:00:00,114.2,50.85,84.53,90.52,2019-01-02 09:00:00
2019-01-02 10:00:00,138.55,32.7,67.42,77.05,2019-01-02 10:00:00
2019-01-02 11:00:00,166.92,27.32,126.27,46.88,2019-01-02 11:00:00
2019-01-02 12:00:00,153.92,19.9,91.1,32.72,2019-01-02 12:00:00
2019-01-02 13:00:00,130.83,22.15,82.68,36.85,2019-01-02 13:00:00
2019-01-02 14:00:00,110.4,21.93,52.98,30.78,2019-01-02 14:00:00
2019-01-02 15:00:00,86.2,15.12,51.18,22.95,2019-01-02 15:00:00
2019-01-02 16:00:00,85.08,19.5,103.08,27.42,2019-01-02 16:00:00
2019-01-02 17:00:00,86.1,39.62,144.25,67.0,2019-01-02 17:00:00
2019-01-02 18:00:00,166.53,49.23,126.22,72.6,2019-01-02 18:00:00
2019-01-02 19:00:00,121.67,65.5,127.15,72.6,2019-01-02 19:00:00
2019-01-02 20:00:00,132.1,77.0,116.38,66.82,2019-01-02 20:00:00
2019-01-02 21:00:00,159.97,48.3,107.48,61.8,2019-01-02 21:00:00
2019-01-02 22:00:00,178.92,29.08,82.1,64.25,2019-01-02 22:00:00
2019-01-02 23:00:00,193.55,22.6,85.15,51.33,2019-01-02 23:00:00
2019-01-03 00:00:00,173.4,53.08,63.1,38.3,2019-01-03 00:00:00
2019-01-03 01:00:00,148.62,58.93,62.4,39.57,2019-01-03 01:00:00
2019-01-03 03:00:00,88.23,61.17,54.05,70.1,2019-01-03 03:00:00
2019-01-03 04:00:00,81.95,64.2,44.82,64.55,2019-01-03 04:00:00
2019-01-03 05:00:00,79.35,60.15,40.68,59.15,2019-01-03 05:00:00
2019-01-03 06:00:00,78.72,54.93,38.05,62.52,2019-01-03 06:00:00
2019-01-03 07:00:00,87.0,54.5,31.6,60.42,2019-01-03 07:00:00
2019-01-03 08:00:00,121.45,62.32,22.4,70.2,2019-01-03 08:00:00
2019-01-03 09:00:00,146.8,75.98,31.08,81.5,2019-01-03 09:00:00
2019-01-03 10:00:00,137.5,81.3,48.62,72.72,2019-01-03 10:00:00
2019-01-03 11:00:00,127.65,52.1,31.43,63.25,2019-01-03 11:00:00
2019-01-03 12:00:00,109.1,37.33,21.72,53.7,2019-01-03 12:00:00
2019-01-03 13:00:00,74.62,32.75,17.07,37.93,2019-01-03 13:00:00
2019-01-03 14:00:00,66.85,25.68,10.15,33.77,2019-01-03 14:00:00
2019-01-03 15:00:00,57.62,28.72,11.15,30.83,2019-01-03 15:00:00
2019-01-03 16:00:00,66.75,34.8,24.25,35.8,2019-01-03 16:00:00
2019-01-03 17:00:00,81.88,44.7,66.0,58.93,2019-01-03 17:00:00
2019-01-03 18:00:00,118.85,63.75,84.72,82.48,2019-01-03 18:00:00
2019-01-03 19:00:00,155.3,69.95,64.9,86.1,2019-01-03 19:00:00
2019-01-03 20:00:00,151.45,71.33,51.0,86.57,2019-01-03 20:00:00
2019-01-03 21:00:00,141.33,64.15,38.28,74.9,2019-01-03 21:00:00
2019-01-03 22:00:00,132.95,59.35,34.6,65.9,2019-01-03 22:00:00
2019-01-03 23:00:00,120.12,52.45,32.15,60.47,2019-01-03 23:00:00
2019-01-04 00:00:00,87.98,51.32,26.93,52.27,2019-01-04 00:00:00
2019-01-04 01:00:00,71.32,45.6,15.08,46.75,2019-01-04 01:00:00
2019-01-04 03:00:00,54.65,31.65,6.45,38.4,2019-01-04 03:00:00
2019-01-04 04:00:00,51.68,30.05,4.45,34.1,2019-01-04 04:00:00
2019-01-04 05:00:00,61.1,27.4,7.6,33.15,2019-01-04 05:00:00
2019-01-04 06:00:00,97.0,21.18,5.77,32.63,2019-01-04 06:00:00
2019-01-04 07:00:00,104.12,24.98,7.47,29.73,2019-01-04 07:00:00
2019-01-04 08:00:00,102.35,27.82,10.88,35.0,2019-01-04 08:00:00
2019-01-04 09:00:00,104.57,40.2,14.6,38.2,2019-01-04 09:00:00
2019-01-04 10:00:00,109.2,48.23,16.2,48.3,2019-01-04 10:00:00
2019-01-04 11:00:00,99.5,62.0,13.55,57.7,2019-01-04 11:00:00
2019-01-04 12:00:00,82.08,65.5,15.35,63.55,2019-01-04 12:00:00
2019-01-04 13:00:00,81.67,70.82,15.3,66.45,2019-01-04 13:00:00
2019-01-04 14:00:00,89.23,76.8,20.75,61.88,2019-01-04 14:00:00
2019-01-04 15:00:00,90.4,72.55,32.15,70.6,2019-01-04 15:00:00
2019-01-04 16:00:00,101.27,75.5,41.62,74.88,2019-01-04 16:00:00
2019-01-04 17:00:00,159.9,84.65,54.3,77.55,2019-01-04 17:00:00
2019-01-04 18:00:00,162.02,81.43,57.1,80.08,2019-01-04 18:00:00
2019-01-04 19:00:00,162.87,85.47,60.88,83.35,2019-01-04 19:00:00
2019-01-04 20:00:00,144.28,78.4,59.85,78.27,2019-01-04 20:00:00
2019-01-04 21:00:00,132.28,76.98,57.98,77.9,2019-01-04 21:00:00
2019-01-04 22:00:00,96.0,78.48,51.15,79.48,2019-01-04 22:00:00
2019-01-04 23:00:00,72.43,76.5,49.7,62.53,2019-01-04 23:00:00
2019-01-05 00:00:00,68.85,76.32,43.97,56.35,2019-01-05 00:00:00
2019-01-05 01:00:00,67.95,48.1,37.55,52.23,2019-01-05 01:00:00
2019-01-05 03:00:00,57.75,37.13,27.2,34.9,2019-01-05 03:00:00
2019-01-05 04:00:00,91.3,36.47,22.35,30.92,2019-01-05 04:00:00
2019-01-05 05:00:00,106.65,31.75,29.15,26.55,2019-01-05 05:00:00
2019-01-05 06:00:00,96.8,30.93,26.95,26.0,2019-01-05 06:00:00
2019-01-05 07:00:00,89.1,27.12,26.65,29.3,2019-01-05 07:00:00
2019-01-05 08:00:00,91.45,28.7,30.22,39.1,2019-01-05 08:00:00
2019-01-05 09:00:00,87.83,28.1,38.58,78.25,2019-01-05 09:00:00
2019-01-05 10:00:00,99.15,25.88,55.18,58.3,2019-01-05 10:00:00
2019-01-05 11:00:00,110.62,26.73,64.62,39.35,2019-01-05 11:00:00
2019-01-05 12:00:00,117.47,18.63,72.05,35.82,2019-01-05 12:00:00
2019-01-05 13:00:00,103.5,12.3,67.0,35.0,2019-01-05 13:00:00
2019-01-05 14:00:00,86.68,9.45,81.6,36.68,2019-01-05 14:00:00
2019-01-05 15:00:00,103.05,8.6,91.43,37.85,2019-01-05 15:00:00
2019-01-05 16:00:00,108.88,11.93,57.3,42.03,2019-01-05 16:00:00
2019-01-05 17:00:00,113.7,26.47,60.05,75.58,2019-01-05 17:00:00
2019-01-05 18:00:00,103.6,53.85,64.32,79.25,2019-01-05 18:00:00
2019-01-05 19:00:00,102.7,61.8,67.75,76.65,2019-01-05 19:00:00
2019-01-05 20:00:00,108.23,63.2,64.3,77.85,2019-01-05 20:00:00
2019-01-05 21:00:00,93.27,60.0,63.1,72.75,2019-01-05 21:00:00
2019-01-05 22:00:00,95.08,58.07,62.3,70.7,2019-01-05 22:00:00
2019-01-05 23:00:00,99.45,49.8,62.7,64.48,2019-01-05 23:00:00
2019-01-06 00:00:00,99.15,49.83,57.62,68.92,2019-01-06 00:00:00
2019-01-06 01:00:00,93.6,48.2,52.93,60.62,2019-01-06 01:00:00
2019-01-06 03:00:00,120.5,41.7,35.45,56.22,2019-01-06 03:00:00
2019-01-06 04:00:00,116.02,45.57,13.53,54.62,2019-01-06 04:00:00
2019-01-06 05:00:00,113.18,29.28,4.65,33.3,2019-01-06 05:00:00
2019-01-06 06:00:00,110.6,29.4,5.93,37.47,2019-01-06 06:00:00
2019-01-06 07:00:00,97.75,29.15,19.27,38.02,2019-01-06 07:00:00
2019-01-06 08:00:00,74.62,26.3,14.67,40.33,2019-01-06 08:00:00
2019-01-06 09:00:00,68.12,27.92,24.68,43.38,2019-01-06 09:00:00
2019-01-06 10:00:00,73.65,32.8,30.05,47.05,2019-01-06 10:00:00
2019-01-06 11:00:00,71.53,43.23,8.0,53.27,2019-01-06 11:00:00
2019-01-06 12:00:00,78.7,50.0,12.25,54.55,2019-01-06 12:00:00
2019-01-06 13:00:00,94.88,37.9,6.7,51.9,2019-01-06 13:00:00
2019-01-06 14:00:00,101.08,25.13,0.1,51.48,2019-01-06 14:00:00
2019-01-06 15:00:00,88.35,24.57,6.53,53.32,2019-01-06 15:00:00
2019-01-06 16:00:00,82.55,54.32,28.65,61.2,2019-01-06 16:00:00
2019-01-06 17:00:00,89.58,66.78,43.8,69.0,2019-01-06 17:00:00
2019-01-06 18:00:00,111.78,66.68,44.47,74.3,2019-01-06 18:00:00
2019-01-06 19:00:00,81.53,77.05,41.38,70.55,2019-01-06 19:00:00
2019-01-06 20:00:00,79.1,60.15,38.8,68.05,2019-01-06 20:00:00
2019-01-06 21:00:00,74.38,49.7,29.8,62.1,2019-01-06 21:00:00
2019-01-06 22:00:00,77.47,53.65,26.6,52.33,2019-01-06 22:00:00
2019-01-06 23:00:00,78.6,48.45,19.7,39.6,2019-01-06 23:00:00
2019-01-07 00:00:00,82.98,36.72,23.7,34.3,2019-01-07 00:00:00
2019-01-07 01:00:00,109.6,34.38,17.42,33.48,2019-01-07 01:00:00
2019-01-07 03:00:00,88.45,26.92,19.25,30.3,2019-01-07 03:00:00
2019-01-07 04:00:00,85.18,22.3,15.72,28.72,2019-01-07 04:00:00
2019-01-07 05:00:00,78.05,23.38,11.73,31.6,2019-01-07 05:00:00
2019-01-07 06:00:00,51.25,21.28,10.4,39.0,2019-01-07 06:00:00
2019-01-07 07:00:00,43.65,20.78,13.05,36.05,2019-01-07 07:00:00
2019-01-07 08:00:00,56.82,25.2,13.95,40.83,2019-01-07 08:00:00
2019-01-07 09:00:00,75.45,42.1,27.92,53.58,2019-01-07 09:00:00
2019-01-07 10:00:00,85.4,48.22,30.4,73.43,2019-01-07 10:00:00
2019-01-07 11:00:00,134.42,51.78,23.3,64.93,2019-01-07 11:00:00
2019-01-07 12:00:00,165.62,54.4,18.05,61.9,2019-01-07 12:00:00
2019-01-07 14:00:00,109.0,24.28,13.7,46.02,2019-01-07 14:00:00
2019-01-07 15:00:00,100.08,31.65,28.55,42.0,2019-01-07 15:00:00
2019-01-07 16:00:00,91.02,38.0,34.78,54.22,2019-01-07 16:00:00
2019-01-07 17:00:00,89.52,72.68,80.22,75.15,2019-01-07 17:00:00
2019-01-07 18:00:00,110.18,72.53,81.0,82.45,2019-01-07 18:00:00
2019-01-07 19:00:00,116.62,82.35,75.07,84.8,2019-01-07 19:00:00
2019-01-08 06:00:00,52.48,26.52,19.9,40.45,2019-01-08 06:00:00
2019-01-08 07:00:00,61.4,27.02,20.15,49.3,2019-01-08 07:00:00
2019-01-08 08:00:00,68.55,29.4,23.05,53.1,2019-01-08 08:00:00
2019-01-08 09:00:00,78.75,34.45,29.35,53.2,2019-01-08 09:00:00
2019-01-08 10:00:00,120.18,31.02,11.22,47.28,2019-01-08 10:00:00
2019-01-08 11:00:00,127.57,22.15,6.58,41.42,2019-01-08 11:00:00
2019-01-08 12:00:00,104.55,18.73,4.4,34.6,2019-01-08 12:00:00
2019-01-08 14:00:00,82.28,15.38,1.4,28.08,2019-01-08 14:00:00
2019-01-08 15:00:00,67.97,15.55,4.85,28.0,2019-01-08 15:00:00
2019-01-08 16:00:00,50.3,16.38,19.45,30.4,2019-01-08 16:00:00
2019-01-08 17:00:00,68.05,34.83,61.68,47.97,2019-01-08 17:00:00
2019-01-08 18:00:00,102.6,49.35,68.72,77.78,2019-01-08 18:00:00
2019-01-09 05:00:00,62.12,28.82,18.27,50.9,2019-01-09 05:00:00
2019-01-09 06:00:00,60.08,22.62,23.92,51.38,2019-01-09 06:00:00
2019-01-09 07:00:00,68.97,27.9,24.75,48.0,2019-01-09 07:00:00
2019-01-09 08:00:00,90.52,33.7,23.12,51.88,2019-01-09 08:00:00
2019-01-09 09:00:00,107.4,38.32,11.6,48.22,2019-01-09 09:00:00
2019-01-09 10:00:00,98.05,29.3,6.45,41.45,2019-01-09 10:00:00
2019-01-09 11:00:00,89.75,26.3,7.28,36.28,2019-01-09 11:00:00
2019-01-09 12:00:00,83.45,23.67,9.78,28.88,2019-01-09 12:00:00
2019-01-09 13:00:00,73.1,19.88,5.55,27.65,2019-01-09 13:00:00
2019-01-09 14:00:00,45.4,20.7,4.6,29.82,2019-01-09 14:00:00
2019-01-09 15:00:00,41.68,20.23,5.92,29.4,2019-01-09 15:00:00
2019-01-09 16:00:00,50.3,30.12,16.25,33.6,2019-01-09 16:00:00
2019-01-09 17:00:00,74.92,55.4,62.32,48.78,2019-01-09 17:00:00
2019-01-09 18:00:00,97.6,110.6,78.57,83.15,2019-01-09 18:00:00
2019-01-09 19:00:00,120.02,111.68,71.5,84.07,2019-01-09 19:00:00
2019-01-09 20:00:00,137.32,111.07,56.35,79.55,2019-01-09 20:00:00
2019-01-09 21:00:00,128.6,102.15,44.8,78.97,2019-01-09 21:00:00
2019-01-09 22:00:00,125.87,87.08,48.98,73.6,2019-01-09 22:00:00
2019-01-10 08:00:00,94.38,57.98,26.4,53.55,2019-01-10 08:00:00
2019-01-10 09:00:00,88.38,58.88,19.12,53.55,2019-01-10 09:00:00
2019-01-10 10:00:00,90.0,49.88,18.25,45.45,2019-01-10 10:00:00
2019-01-10 11:00:00,86.05,44.75,11.85,43.78,2019-01-10 11:00:00
2019-01-10 12:00:00,57.02,35.1,8.43,37.1,2019-01-10 12:00:00
2019-01-10 13:00:00,45.97,33.28,4.9,35.28,2019-01-10 13:00:00
2019-01-10 14:00:00,45.12,33.4,5.28,34.12,2019-01-10 14:00:00
2019-01-10 15:00:00,49.88,36.3,8.82,33.0,2019-01-10 15:00:00
2019-01-10 16:00:00,48.3,57.48,21.45,35.55,2019-01-10 16:00:00
2019-01-10 17:00:00,67.75,91.55,75.42,68.05,2019-01-10 17:00:00
2019-01-10 18:00:00,139.82,105.4,83.43,82.2,2019-01-10 18:00:00
2019-01-10 19:00:00,152.5,101.75,80.55,90.02,2019-01-10 19:00:00
2019-01-10 20:00:00,156.18,106.42,69.82,97.6,2019-01-10 20:00:00
2019-01-10 21:00:00,136.62,107.62,79.18,84.12,2019-01-10 21:00:00
2019-01-10 22:00:00,122.88,97.7,53.65,77.88,2019-01-10 22:00:00
2019-01-11 10:00:00,93.68,105.62,45.97,113.5,2019-01-11 10:00:00
2019-01-11 11:00:00,72.8,41.85,31.6,96.92,2019-01-11 11:00:00
2019-01-11 12:00:00,61.78,22.75,14.82,67.4,2019-01-11 12:00:00
2019-01-11 13:00:00,58.02,28.88,15.22,63.55,2019-01-11 13:00:00
2019-01-11 14:00:00,53.25,33.1,30.83,84.88,2019-01-11 14:00:00
2019-01-11 15:00:00,48.12,30.92,17.12,79.72,2019-01-11 15:00:00
2019-01-11 16:00:00,75.57,36.65,46.98,85.22,2019-01-11 16:00:00
2019-01-11 17:00:00,79.32,106.3,120.12,93.22,2019-01-11 17:00:00
2019-01-11 18:00:00,107.88,86.35,114.02,99.22,2019-01-11 18:00:00
2019-01-11 19:00:00,106.35,67.82,116.4,99.28,2019-01-11 19:00:00
2019-01-11 20:00:00,82.72,55.3,111.25,93.18,2019-01-11 20:00:00
2019-01-11 21:00:00,124.98,47.53,109.5,79.12,2019-01-11 21:00:00
2019-01-11 22:00:00,96.4,20.17,90.62,70.65,2019-01-11 22:00:00
2019-01-11 23:00:00,100.85,67.65,75.42,66.92,2019-01-11 23:00:00
2019-01-12 00:00:00,97.35,77.72,57.68,53.68,2019-01-12 00:00:00
2019-01-12 01:00:00,103.43,65.3,70.82,50.42,2019-01-12 01:00:00
2019-01-12 03:00:00,126.4,94.35,69.55,44.4,2019-01-12 03:00:00
2019-01-12 04:00:00,117.6,89.3,55.92,38.62,2019-01-12 04:00:00
2019-01-12 05:00:00,106.68,72.1,46.85,33.38,2019-01-12 05:00:00
2019-01-12 06:00:00,107.45,91.05,49.68,32.33,2019-01-12 06:00:00
2019-01-12 07:00:00,97.75,88.25,49.35,34.9,2019-01-12 07:00:00
2019-01-12 08:00:00,123.18,80.05,98.68,54.6,2019-01-12 08:00:00
2019-01-12 09:00:00,105.28,77.15,111.38,98.78,2019-01-12 09:00:00
2019-01-12 10:00:00,89.0,51.2,166.2,97.22,2019-01-12 10:00:00
2019-01-12 11:00:00,104.88,25.98,63.8,71.22,2019-01-12 11:00:00
2019-01-12 12:00:00,94.1,46.78,72.18,40.4,2019-01-12 12:00:00
2019-01-13 10:00:00,74.43,71.2,35.52,76.2,2019-01-13 10:00:00
2019-01-13 11:00:00,78.32,38.03,16.77,65.53,2019-01-13 11:00:00
2019-01-13 12:00:00,87.0,22.08,18.88,53.52,2019-01-13 12:00:00
2019-01-13 13:00:00,111.02,14.4,18.12,42.97,2019-01-13 13:00:00
2019-01-13 14:00:00,100.65,33.72,10.92,44.28,2019-01-13 14:00:00
2019-01-13 15:00:00,89.52,51.05,13.82,51.58,2019-01-13 15:00:00
2019-01-13 16:00:00,88.85,87.65,21.3,56.45,2019-01-13 16:00:00
2019-01-13 17:00:00,95.58,138.72,42.6,75.6,2019-01-13 17:00:00
2019-01-13 18:00:00,94.4,146.3,41.5,88.82,2019-01-13 18:00:00
2019-01-13 19:00:00,76.7,131.38,34.78,88.05,2019-01-13 19:00:00
2019-01-13 20:00:00,69.3,96.45,25.45,81.32,2019-01-13 20:00:00
2019-01-13 21:00:00,69.53,88.2,23.02,71.42,2019-01-13 21:00:00
2019-01-13 22:00:00,74.9,83.25,15.12,67.42,2019-01-13 22:00:00
2019-01-13 23:00:00,80.05,75.45,12.52,57.98,2019-01-13 23:00:00
2019-01-14 00:00:00,108.98,52.48,9.07,49.05,2019-01-14 00:00:00
2019-01-14 01:00:00,107.22,39.3,6.32,40.85,2019-01-14 01:00:00
2019-01-14 03:00:00,86.4,30.9,7.1,29.38,2019-01-14 03:00:00
2019-01-14 04:00:00,80.42,27.85,7.6,29.6,2019-01-14 04:00:00
2019-01-14 05:00:00,63.75,34.1,14.62,28.32,2019-01-14 05:00:00
2019-01-14 06:00:00,47.28,32.62,16.6,35.6,2019-01-14 06:00:00
2019-01-14 07:00:00,46.32,34.17,20.1,40.78,2019-01-14 07:00:00
2019-01-14 08:00:00,48.55,39.55,11.88,40.58,2019-01-14 08:00:00
2019-01-14 09:00:00,48.62,45.8,3.48,42.9,2019-01-14 09:00:00
2019-01-14 10:00:00,49.55,40.48,2.85,31.95,2019-01-14 10:00:00
2019-01-14 11:00:00,66.95,205.0,2.35,26.18,2019-01-14 11:00:00
2019-01-14 12:00:00,70.08,29.2,3.38,28.6,2019-01-14 12:00:00
2019-01-14 13:00:00,61.47,22.05,4.88,28.65,2019-01-14 13:00:00
2019-01-14 17:00:00,55.8,38.75,42.7,40.78,2019-01-14 17:00:00
2019-01-14 18:00:00,85.4,62.58,51.28,60.9,2019-01-14 18:00:00
2019-01-14 19:00:00,78.3,78.47,59.8,67.7,2019-01-14 19:00:00
2019-01-14 20:00:00,85.65,78.08,60.68,70.53,2019-01-14 20:00:00
2019-01-14 21:00:00,84.68,72.18,40.15,65.38,2019-01-14 21:00:00
2019-01-14 22:00:00,105.18,62.38,26.72,56.85,2019-01-14 22:00:00
2019-01-14 23:00:00,111.48,44.08,18.0,49.38,2019-01-14 23:00:00
2019-01-15 00:00:00,92.1,42.72,10.77,42.88,2019-01-15 00:00:00
2019-01-15 01:00:00,81.5,42.42,14.9,39.42,2019-01-15 01:00:00
2019-01-15 03:00:00,65.18,31.45,12.4,35.2,2019-01-15 03:00:00
2019-01-15 04:00:00,55.92,23.98,14.02,46.38,2019-01-15 04:00:00
2019-01-15 05:00:00,50.45,19.25,22.38,49.08,2019-01-15 05:00:00
2019-01-15 06:00:00,56.68,20.6,20.27,47.98,2019-01-15 06:00:00
2019-01-15 07:00:00,63.55,26.4,20.72,46.7,2019-01-15 07:00:00
2019-01-15 08:00:00,66.9,35.02,18.92,47.62,2019-01-15 08:00:00
2019-01-15 09:00:00,69.68,42.98,12.45,40.8,2019-01-15 09:00:00
2019-01-15 10:00:00,83.72,44.82,12.7,40.8,2019-01-15 10:00:00
2019-01-15 11:00:00,78.68,43.3,11.77,39.28,2019-01-15 11:00:00
2019-01-15 12:00:00,72.07,37.4,6.82,35.58,2019-01-15 12:00:00
2019-01-15 13:00:00,65.25,31.85,7.65,33.17,2019-01-15 13:00:00
2019-01-15 14:00:00,63.28,31.6,10.18,34.7,2019-01-15 14:00:00
2019-01-15 15:00:00,47.55,32.88,13.62,36.83,2019-01-15 15:00:00
2019-01-15 16:00:00,49.82,39.72,19.2,40.0,2019-01-15 16:00:00
2019-01-15 17:00:00,65.0,50.75,38.88,51.6,2019-01-15 17:00:00
2019-01-15 18:00:00,85.45,76.55,66.03,67.15,2019-01-15 18:00:00
2019-01-15 19:00:00,103.68,95.48,65.68,69.12,2019-01-15 19:00:00
2019-01-15 20:00:00,119.93,99.35,63.02,73.28,2019-01-15 20:00:00
2019-01-15 21:00:00,141.85,85.5,64.18,68.32,2019-01-15 21:00:00
2019-01-15 22:00:00,134.18,72.5,56.9,63.13,2019-01-15 22:00:00
2019-01-15 23:00:00,116.3,65.62,52.7,60.85,2019-01-15 23:00:00
2019-01-16 00:00:00,100.82,60.05,44.28,51.82,2019-01-16 00:00:00
2019-01-16 01:00:00,90.32,58.38,42.1,40.92,2019-01-16 01:00:00
2019-01-16 03:00:00,60.98,46.35,46.58,32.35,2019-01-16 03:00:00
2019-01-16 04:00:00,54.05,50.08,42.88,27.5,2019-01-16 04:00:00
2019-01-16 05:00:00,48.12,60.65,18.5,24.85,2019-01-16 05:00:00
2019-01-16 06:00:00,47.25,58.62,43.6,23.5,2019-01-16 06:00:00
2019-01-16 11:00:00,82.7,33.4,38.65,75.9,2019-01-16 11:00:00
2019-01-16 12:00:00,90.25,35.72,53.9,81.6,2019-01-16 12:00:00
2019-01-16 13:00:00,86.72,37.92,66.18,65.97,2019-01-16 13:00:00
2019-01-16 14:00:00,80.62,36.6,67.8,63.78,2019-01-16 14:00:00
2019-01-16 15:00:00,74.28,37.43,52.58,81.42,2019-01-16 15:00:00
2019-01-16 16:00:00,68.0,39.25,46.42,81.1,2019-01-16 16:00:00
2019-01-16 17:00:00,68.82,58.92,57.82,95.25,2019-01-16 17:00:00
2019-01-16 18:00:00,97.88,97.3,105.1,100.7,2019-01-16 18:00:00
2019-01-16 19:00:00,122.45,93.2,104.52,96.82,2019-01-16 19:00:00
2019-01-16 20:00:00,129.43,97.42,97.65,91.22,2019-01-16 20:00:00
2019-01-16 21:00:00,133.07,95.05,119.1,79.12,2019-01-16 21:00:00
2019-01-16 22:00:00,122.3,62.32,101.3,63.15,2019-01-16 22:00:00
2019-01-16 23:00:00,103.72,47.32,99.5,56.55,2019-01-16 23:00:00
2019-01-17 00:00:00,85.82,38.33,85.68,49.65,2019-01-17 00:00:00
2019-01-17 01:00:00,68.15,71.25,74.32,37.6,2019-01-17 01:00:00
2019-01-17 03:00:00,63.35,70.95,49.32,31.62,2019-01-17 03:00:00
2019-01-17 04:00:00,65.78,70.78,49.22,30.05,2019-01-17 04:00:00
2019-01-17 05:00:00,70.25,57.0,41.92,30.95,2019-01-17 05:00:00
2019-01-17 06:00:00,93.08,54.32,44.1,31.52,2019-01-17 06:00:00
2019-01-17 07:00:00,95.48,59.6,40.35,43.98,2019-01-17 07:00:00
2019-01-17 08:00:00,146.52,110.15,66.72,73.62,2019-01-17 08:00:00
2019-01-17 09:00:00,188.27,149.98,65.45,149.07,2019-01-17 09:00:00
2019-01-17 10:00:00,136.6,108.78,32.3,79.82,2019-01-17 10:00:00
2019-01-17 13:00:00,49.38,98.98,14.95,67.95,2019-01-17 13:00:00
2019-01-17 14:00:00,46.88,92.28,12.08,63.38,2019-01-17 14:00:00
2019-01-17 15:00:00,49.85,58.65,13.12,45.1,2019-01-17 15:00:00
2019-01-17 16:00:00,55.55,66.2,32.32,49.4,2019-01-17 16:00:00
2019-01-17 17:00:00,89.52,111.52,66.55,85.58,2019-01-17 17:00:00
2019-01-17 18:00:00,129.95,124.93,79.2,110.05,2019-01-17 18:00:00
2019-01-17 19:00:00,125.93,139.5,71.53,109.52,2019-01-17 19:00:00
2019-01-17 20:00:00,120.0,124.9,70.2,103.95,2019-01-17 20:00:00
2019-01-17 21:00:00,110.58,150.88,64.9,86.95,2019-01-17 21:00:00
2019-01-17 22:00:00,116.93,111.98,55.97,82.88,2019-01-17 22:00:00
2019-01-17 23:00:00,101.09,90.3,40.95,63.38,2019-01-17 23:00:00
2019-01-18 00:00:00,118.93,81.18,30.42,54.78,2019-01-18 00:00:00
2019-01-18 01:00:00,104.72,72.38,28.3,57.88,2019-01-18 01:00:00
2019-01-18 03:00:00,92.71,64.03,23.45,46.62,2019-01-18 03:00:00
2019-01-18 04:00:00,77.93,60.92,28.83,56.32,2019-01-18 04:00:00
2019-01-18 05:00:00,87.64,51.98,32.9,60.75,2019-01-18 05:00:00
2019-01-18 06:00:00,82.3,50.5,28.8,53.88,2019-01-18 06:00:00
2019-01-18 07:00:00,75.6,47.03,19.3,55.18,2019-01-18 07:00:00
2019-01-18 08:00:00,35.26,55.5,21.72,55.55,2019-01-18 08:00:00
