feature_time,neighbor__124,neighbor__1426,neighbor__5024,target_value,prediction_time
2019-01-05 11:00:00,39.35,64.62,110.62,26.73,2019-01-05 11:00:00
2019-01-05 12:00:00,35.82,72.05,117.47,18.63,2019-01-05 12:00:00
2019-01-05 13:00:00,35.0,67.0,103.5,12.3,2019-01-05 13:00:00
2019-01-05 14:00:00,36.68,81.6,86.68,9.45,2019-01-05 14:00:00
2019-01-05 15:00:00,37.85,91.43,103.05,8.6,2019-01-05 15:00:00
2019-01-05 16:00:00,42.03,57.3,108.88,11.93,2019-01-05 16:00:00
2019-01-05 17:00:00,75.58,60.05,113.7,26.47,2019-01-05 17:00:00
2019-01-05 18:00:00,79.25,64.32,103.6,53.85,2019-01-05 18:00:00
2019-01-05 19:00:00,76.65,67.75,102.7,61.8,2019-01-05 19:00:00
2019-01-05 20:00:00,77.85,64.3,108.23,63.2,2019-01-05 20:00:00
2019-01-05 21:00:00,72.75,63.1,93.27,60.0,2019-01-05 21:00:00
2019-01-05 22:00:00,70.7,62.3,95.08,58.07,2019-01-05 22:00:00
2019-01-05 23:00:00,64.48,62.7,99.45,49.8,2019-01-05 23:00:00
2019-01-06 00:00:00,68.92,57.62,99.15,49.83,2019-01-06 00:00:00
2019-01-06 01:00:00,60.62,52.93,93.6,48.2,2019-01-06 01:00:00
2019-01-06 03:00:00,56.22,35.45,120.5,41.7,2019-01-06 03:00:00
2019-01-06 04:00:00,54.62,13.53,116.02,45.57,2019-01-06 04:00:00
2019-01-06 05:00:00,33.3,4.65,113.18,29.28,2019-01-06 05:00:00
2019-01-06 06:00:00,37.47,5.93,110.6,29.4,2019-01-06 06:00:00
2019-01-06 07:00:00,38.02,19.27,97.75,29.15,2019-01-06 07:00:00
2019-01-06 08:00:00,40.33,14.67,74.62,26.3,2019-01-06 08:00:00
2019-01-06 09:00:00,43.38,24.68,68.12,27.92,2019-01-06 09:00:00
2019-01-06 10:00:00,47.05,30.05,73.65,32.8,2019-01-06 10:00:00
2019-01-06 11:00:00,53.27,8.0,71.53,43.23,2019-01-06 11:00:00
2019-01-06 12:00:00,54.55,12.25,78.7,50.0,2019-01-06 12:00:00
2019-01-06 13:00:00,51.9,6.7,94.88,37.9,2019-01-06 13:00:00
2019-01-06 14:00:00,51.48,0.1,101.08,25.13,2019-01-06 14:00:00
2019-01-06 15:00:00,53.32,6.53,88.35,24.57,2019-01-06 15:00:00
2019-01-06 16:00:00,61.2,28.65,82.55,54.32,2019-01-06 16:00:00
2019-01-06 17:00:00,69.0,43.8,89.58,66.78,2019-01-06 17:00:00
2019-01-06 18:00:00,74.3,44.47,111.78,66.68,2019-01-06 18:00:00
2019-01-06 19:00:00,70.55,41.38,81.53,77.05,2019-01-06 19:00:00
2019-01-06 20:00:00,68.05,38.8,79.1,60.15,2019-01-06 20:00:00
2019-01-06 21:00:00,62.1,29.8,74.38,49.7,2019-01-06 21:00:00
2019-01-06 22:00:00,52.33,26.6,77.47,53.65,2019-01-06 22:00:00
2019-01-06 23:00:00,39.6,19.7,78.6,48.45,2019-01-06 23:00:00
2019-01-07 00:00:00,34.3,23.7,82.98,36.72,2019-01-07 00:00:00
2019-01-07 01:00:00,33.48,17.42,109.6,34.38,2019-01-07 01:00:00
2019-01-07 03:00:00,30.3,19.25,88.45,26.92,2019-01-07 03:00:00
2019-01-07 04:00:00,28.72,15.72,85.18,22.3,2019-01-07 04:00:00
2019-01-07 05:00:00,31.6,11.73,78.05,23.38,2019-01-07 05:00:00
2019-01-07 06:00:00,39.0,10.4,51.25,21.28,2019-01-07 06:00:00
2019-01-07 07:00:00,36.05,13.05,43.65,20.78,2019-01-07 07:00:00
2019-01-07 08:00:00,40.83,13.95,56.82,25.2,2019-01-07 08:00:00
2019-01-07 09:00:00,53.58,27.92,75.45,42.1,2019-01-07 09:00:00
2019-01-07 10:00:00,73.43,30.4,85.4,48.22,2019-01-07 10:00:00
2019-01-07 11:00:00,64.93,23.3,134.42,51.78,2019-01-07 11:00:00
2019-01-07 12:00:00,61.9,18.05,165.62,54.4,2019-01-07 12:00:00
2019-01-07 14:00:00,46.02,13.7,109.0,24.28,2019-01-07 14:00:00
2019-01-07 15:00:00,42.0,28.55,100.08,31.65,2019-01-07 15:00:00
2019-01-07 16:00:00,54.22,34.78,91.02,38.0,2019-01-07 16:00:00
2019-01-07 17:00:00,75.15,80.22,89.52,72.68,2019-01-07 17:00:00
2019-01-07 18:00:00,82.45,81.0,110.18,72.53,2019-01-07 18:00:00
2019-01-07 19:00:00,84.8,75.07,116.62,82.35,2019-01-07 19:00:00
2019-01-08 06:00:00,40.45,19.9,52.48,26.52,2019-01-08 06:00:00
2019-01-08 07:00:00,49.3,20.15,61.4,27.02,2019-01-08 07:00:00
2019-01-08 08:00:00,53.1,23.05,68.55,29.4,2019-01-08 08:00:00
2019-01-08 09:00:00,53.2,29.35,78.75,34.45,2019-01-08 09:00:00
2019-01-08 10:00:00,47.28,11.22,120.18,31.02,2019-01-08 10:00:00
2019-01-08 11:00:00,41.42,6.58,127.57,22.15,2019-01-08 11:00:00
2019-01-08 12:00:00,34.6,4.4,104.55,18.73,2019-01-08 12:00:00
2019-01-08 14:00:00,28.08,1.4,82.28,15.38,2019-01-08 14:00:00
2019-01-08 15:00:00,28.0,4.85,67.97,15.55,2019-01-08 15:00:00
2019-01-08 16:00:00,30.4,19.45,50.3,16.38,2019-01-08 16:00:00
2019-01-08 17:00:00,47.97,61.68,68.05,34.83,2019-01-08 17:00:00
2019-01-08 18:00:00,77.78,68.72,102.6,49.35,2019-01-08 18:00:00
2019-01-09 05:00:00,50.9,18.27,62.12,28.82,2019-01-09 05:00:00
2019-01-09 06:00:00,51.38,23.92,60.08,22.62,2019-01-09 06:00:00
2019-01-09 07:00:00,48.0,24.75,68.97,27.9,2019-01-09 07:00:00
2019-01-09 08:00:00,51.88,23.12,90.52,33.7,2019-01-09 08:00:00
2019-01-09 09:00:00,48.22,11.6,107.4,38.32,2019-01-09 09:00:00
2019-01-09 10:00:00,41.45,6.45,98.05,29.3,2019-01-09 10:00:00
2019-01-09 11:00:00,36.28,7.28,89.75,26.3,2019-01-09 11:00:00
2019-01-09 12:00:00,28.88,9.78,83.45,23.67,2019-01-09 12:00:00
2019-01-09 13:00:00,27.65,5.55,73.1,19.88,2019-01-09 13:00:00
2019-01-09 14:00:00,29.82,4.6,45.4,20.7,2019-01-09 14:00:00
2019-01-09 15:00:00,29.4,5.92,41.68,20.23,2019-01-09 15:00:00
2019-01-09 16:00:00,33.6,16.25,50.3,30.12,2019-01-09 16:00:00
2019-01-09 17:00:00,48.78,62.32,74.92,55.4,2019-01-09 17:00:00
2019-01-09 18:00:00,83.15,78.57,97.6,110.6,2019-01-09 18:00:00
2019-01-09 19:00:00,84.07,71.5,120.02,111.68,2019-01-09 19:00:00
2019-01-09 20:00:00,79.55,56.35,137.32,111.07,2019-01-09 20:00:00
2019-01-09 21:00:00,78.97,44.8,128.6,102.15,2019-01-09 21:00:00
2019-01-09 22:00:00,73.6,48.98,125.87,87.08,2019-01-09 22:00:00
2019-01-10 08:00:00,53.55,26.4,94.38,57.98,2019-01-10 08:00:00
2019-01-10 09:00:00,53.55,19.12,88.38,58.88,2019-01-10 09:00:00
2019-01-10 10:00:00,45.45,18.25,90.0,49.88,2019-01-10 10:00:00
2019-01-10 11:00:00,43.78,11.85,86.05,44.75,2019-01-10 11:00:00
2019-01-10 12:00:00,37.1,8.43,57.02,35.1,2019-01-10 12:00:00
2019-01-10 13:00:00,35.28,4.9,45.97,33.28,2019-01-10 13:00:00
2019-01-10 14:00:00,34.12,5.28,45.12,33.4,2019-01-10 14:00:00
2019-01-10 15:00:00,33.0,8.82,49.88,36.3,2019-01-10 15:00:00
2019-01-10 16:00:00,35.55,21.45,48.3,57.48,2019-01-10 16:00:00
2019-01-10 17:00:00,68.05,75.42,67.75,91.55,2019-01-10 17:00:00
2019-01-10 18:00:00,82.2,83.43,139.82,105.4,2019-01-10 18:00:00
2019-01-10 19:00:00,90.02,80.55,152.5,101.75,2019-01-10 19:00:00
2019-01-10 20:00:00,97.6,69.82,156.18,106.42,2019-01-10 20:00:00
2019-01-10 21:00:00,84.12,79.18,136.62,107.62,2019-01-10 21:00:00
2019-01-10 22:00:00,77.88,53.65,122.88,97.7,2019-01-10 22:00:00
2019-01-11 10:00:00,113.5,45.97,93.68,105.62,2019-01-11 10:00:00
2019-01-11 11:00:00,96.92,31.6,72.8,41.85,2019-01-11 11:00:00
2019-01-11 12:00:00,67.4,14.82,61.78,22.75,2019-01-11 12:00:00
2019-01-11 13:00:00,63.55,15.22,58.02,28.88,2019-01-11 13:00:00
2019-01-11 14:00:00,84.88,30.83,53.25,33.1,2019-01-11 14:00:00
2019-01-11 15:00:00,79.72,17.12,48.12,30.92,2019-01-11 15:00:00
2019-01-11 16:00:00,85.22,46.98,75.57,36.65,2019-01-11 16:00:00
2019-01-11 17:00:00,93.22,120.12,79.32,106.3,2019-01-11 17:00:00
2019-01-11 18:00:00,99.22,114.02,107.88,86.35,2019-01-11 18:00:00
2019-01-11 19:00:00,99.28,116.4,106.35,67.82,2019-01-11 19:00:00
2019-01-11 20:00:00,93.18,111.25,82.72,55.3,2019-01-11 20:00:00
2019-01-11 21:00:00,79.12,109.5,124.98,47.53,2019-01-11 21:00:00
2019-01-11 22:00:00,70.65,90.62,96.4,20.17,2019-01-11 22:00:00
2019-01-11 23:00:00,66.92,75.42,100.85,67.65,2019-01-11 23:00:00
2019-01-12 00:00:00,53.68,57.68,97.35,77.72,2019-01-12 00:00:00
2019-01-12 01:00:00,50.42,70.82,103.43,65.3,2019-01-12 01:00:00
2019-01-12 03:00:00,44.4,69.55,126.4,94.35,2019-01-12 03:00:00
2019-01-12 04:00:00,38.62,55.92,117.6,89.3,2019-01-12 04:00:00
2019-01-12 05:00:00,33.38,46.85,106.68,72.1,2019-01-12 05:00:00
2019-01-12 06:00:00,32.33,49.68,107.45,91.05,2019-01-12 06:00:00
2019-01-12 07:00:00,34.9,49.35,97.75,88.25,2019-01-12 07:00:00
2019-01-12 08:00:00,54.6,98.68,123.18,80.05,2019-01-12 08:00:00
2019-01-12 09:00:00,98.78,111.38,105.28,77.15,2019-01-12 09:00:00
2019-01-12 10:00:00,97.22,166.2,89.0,51.2,2019-01-12 10:00:00
2019-01-12 11:00:00,71.22,63.8,104.88,25.98,2019-01-12 11:00:00
2019-01-12 12:00:00,40.4,72.18,94.1,46.78,2019-01-12 12:00:00
2019-01-13 10:00:00,76.2,35.52,74.43,71.2,2019-01-13 10:00:00
2019-01-13 11:00:00,65.53,16.77,78.32,38.03,2019-01-13 11:00:00
2019-01-13 12:00:00,53.52,18.88,87.0,22.08,2019-01-13 12:00:00
2019-01-13 13:00:00,42.97,18.12,111.02,14.4,2019-01-13 13:00:00
2019-01-13 14:00:00,44.28,10.92,100.65,33.72,2019-01-13 14:00:00
2019-01-13 15:00:00,51.58,13.82,89.52,51.05,2019-01-13 15:00:00
2019-01-13 16:00:00,56.45,21.3,88.85,87.65,2019-01-13 16:00:00
2019-01-13 17:00:00,75.6,42.6,95.58,138.72,2019-01-13 17:00:00
2019-01-13 18:00:00,88.82,41.5,94.4,146.3,2019-01-13 18:00:00
2019-01-13 19:00:00,88.05,34.78,76.7,131.38,2019-01-13 19:00:00
2019-01-13 20:00:00,81.32,25.45,69.3,96.45,2019-01-13 20:00:00
2019-01-13 21:00:00,71.42,23.02,69.53,88.2,2019-01-13 21:00:00
2019-01-13 22:00:00,67.42,15.12,74.9,83.25,2019-01-13 22:00:00
2019-01-13 23:00:00,57.98,12.52,80.05,75.45,2019-01-13 23:00:00
2019-01-14 00:00:00,49.05,9.07,108.98,52.48,2019-01-14 00:00:00
2019-01-14 01:00:00,40.85,6.32,107.22,39.3,2019-01-14 01:00:00
2019-01-14 03:00:00,29.38,7.1,86.4,30.9,2019-01-14 03:00:00
2019-01-14 04:00:00,29.6,7.6,80.42,27.85,2019-01-14 04:00:00
2019-01-14 05:00:00,28.32,14.62,63.75,34.1,2019-01-14 05:00:00
2019-01-14 06:00:00,35.6,16.6,47.28,32.62,2019-01-14 06:00:00
2019-01-14 07:00:00,40.78,20.1,46.32,34.17,2019-01-14 07:00:00
2019-01-14 08:00:00,40.58,11.88,48.55,39.55,2019-01-14 08:00:00
2019-01-14 09:00:00,42.9,3.48,48.62,45.8,2019-01-14 09:00:00
2019-01-14 10:00:00,31.95,2.85,49.55,40.48,2019-01-14 10:00:00
2019-01-14 11:00:00,26.18,2.35,66.95,205.0,2019-01-14 11:00:00
2019-01-14 12:00:00,28.6,3.38,70.08,29.2,2019-01-14 12:00:00
2019-01-14 13:00:00,28.65,4.88,61.47,22.05,2019-01-14 13:00:00
2019-01-14 17:00:00,40.78,42.7,55.8,38.75,2019-01-14 17:00:00
2019-01-14 18:00:00,60.9,51.28,85.4,62.58,2019-01-14 18:00:00
2019-01-14 19:00:00,67.7,59.8,78.3,78.47,2019-01-14 19:00:00
2019-01-14 20:00:00,70.53,60.68,85.65,78.08,2019-01-14 20:00:00
2019-01-14 21:00:00,65.38,40.15,84.68,72.18,2019-01-14 21:00:00
2019-01-14 22:00:00,56.85,26.72,105.18,62.38,2019-01-14 22:00:00
2019-01-14 23:00:00,49.38,18.0,111.48,44.08,2019-01-14 23:00:00
2019-01-15 00:00:00,42.88,10.77,92.1,42.72,2019-01-15 00:00:00
2019-01-15 01:00:00,39.42,14.9,81.5,42.42,2019-01-15 01:00:00
2019-01-15 03:00:00,35.2,12.4,65.18,31.45,2019-01-15 03:00:00
2019-01-15 04:00:00,46.38,14.02,55.92,23.98,2019-01-15 04:00:00
2019-01-15 05:00:00,49.08,22.38,50.45,19.25,2019-01-15 05:00:00
2019-01-15 06:00:00,47.98,20.27,56.68,20.6,2019-01-15 06:00:00
2019-01-15 07:00:00,46.7,20.72,63.55,26.4,2019-01-15 07:00:00
2019-01-15 08:00:00,47.62,18.92,66.9,35.02,2019-01-15 08:00:00
2019-01-15 09:00:00,40.8,12.45,69.68,42.98,2019-01-15 09:00:00
2019-01-15 10:00:00,40.8,12.7,83.72,44.82,2019-01-15 10:00:00
2019-01-15 11:00:00,39.28,11.77,78.68,43.3,2019-01-15 11:00:00
2019-01-15 12:00:00,35.58,6.82,72.07,37.4,2019-01-15 12:00:00
2019-01-15 13:00:00,33.17,7.65,65.25,31.85,2019-01-15 13:00:00
2019-01-15 14:00:00,34.7,10.18,63.28,31.6,2019-01-15 14:00:00
2019-01-15 15:00:00,36.83,13.62,47.55,32.88,2019-01-15 15:00:00
2019-01-15 16:00:00,40.0,19.2,49.82,39.72,2019-01-15 16:00:00
2019-01-15 17:00:00,51.6,38.88,65.0,50.75,2019-01-15 17:00:00
2019-01-15 18:00:00,67.15,66.03,85.45,76.55,2019-01-15 18:00:00
2019-01-15 19:00:00,69.12,65.68,103.68,95.48,2019-01-15 19:00:00
2019-01-15 20:00:00,73.28,63.02,119.93,99.35,2019-01-15 20:00:00
2019-01-15 21:00:00,68.32,64.18,141.85,85.5,2019-01-15 21:00:00
2019-01-15 22:00:00,63.13,56.9,134.18,72.5,2019-01-15 22:00:00
2019-01-15 23:00:00,60.85,52.7,116.3,65.62,2019-01-15 23:00:00
2019-01-16 00:00:00,51.82,44.28,100.82,60.05,2019-01-16 00:00:00
2019-01-16 01:00:00,40.92,42.1,90.32,58.38,2019-01-16 01:00:00
2019-01-16 03:00:00,32.35,46.58,60.98,46.35,2019-01-16 03:00:00
2019-01-16 04:00:00,27.5,42.88,54.05,50.08,2019-01-16 04:00:00
2019-01-16 05:00:00,24.85,18.5,48.12,60.65,2019-01-16 05:00:00
2019-01-16 06:00:00,23.5,43.6,47.25,58.62,2019-01-16 06:00:00
2019-01-16 11:00:00,75.9,38.65,82.7,33.4,2019-01-16 11:00:00
2019-01-16 12:00:00,81.6,53.9,90.25,35.72,2019-01-16 12:00:00
2019-01-16 13:00:00,65.97,66.18,86.72,37.92,2019-01-16 13:00:00
2019-01-16 14:00:00,63.78,67.8,80.62,36.6,2019-01-16 14:00:00
2019-01-16 15:00:00,81.42,52.58,74.28,37.43,2019-01-16 15:00:00
2019-01-16 16:00:00,81.1,46.42,68.0,39.25,2019-01-16 16:00:00
2019-01-16 17:00:00,95.25,57.82,68.82,58.92,2019-01-16 17:00:00
2019-01-16 18:00:00,100.7,105.1,97.88,97.3,2019-01-16 18:00:00
2019-01-16 19:00:00,96.82,104.52,122.45,93.2,2019-01-16 19:00:00
2019-01-16 20:00:00,91.22,97.65,129.43,97.42,2019-01-16 20:00:00
2019-01-16 21:00:00,79.12,119.1,133.07,95.05,2019-01-16 21:00:00
2019-01-16 22:00:00,63.15,101.3,122.3,62.32,2019-01-16 22:00:00
2019-01-16 23:00:00,56.55,99.5,103.72,47.32,2019-01-16 23:00:00
2019-01-17 00:00:00,49.65,85.68,85.82,38.33,2019-01-17 00:00:00
2019-01-17 01:00:00,37.6,74.32,68.15,71.25,2019-01-17 01:00:00
2019-01-17 03:00:00,31.62,49.32,63.35,70.95,2019-01-17 03:00:00
2019-01-17 04:00:00,30.05,49.22,65.78,70.78,2019-01-17 04:00:00
2019-01-17 05:00:00,30.95,41.92,70.25,57.0,2019-01-17 05:00:00
2019-01-17 06:00:00,31.52,44.1,93.08,54.32,2019-01-17 06:00:00
2019-01-17 07:00:00,43.98,40.35,95.48,59.6,2019-01-17 07:00:00
2019-01-17 08:00:00,73.62,66.72,146.52,110.15,2019-01-17 08:00:00
2019-01-17 09:00:00,149.07,65.45,188.27,149.98,2019-01-17 09:00:00
2019-01-17 10:00:00,79.82,32.3,136.6,108.78,2019-01-17 10:00:00
2019-01-17 13:00:00,67.95,14.95,49.38,98.98,2019-01-17 13:00:00
2019-01-17 14:00:00,63.38,12.08,46.88,92.28,2019-01-17 14:00:00
2019-01-17 15:00:00,45.1,13.12,49.85,58.65,2019-01-17 15:00:00
2019-01-17 16:00:00,49.4,32.32,55.55,66.2,2019-01-17 16:00:00
2019-01-17 17:00:00,85.58,66.55,89.52,111.52,2019-01-17 17:00:00
2019-01-17 18:00:00,110.05,79.2,129.95,124.93,2019-01-17 18:00:00
2019-01-17 19:00:00,109.52,71.53,125.93,139.5,2019-01-17 19:00:00
2019-01-17 20:00:00,103.95,70.2,120.0,124.9,2019-01-17 20:00:00
2019-01-17 21:00:00,86.95,64.9,110.58,150.88,2019-01-17 21:00:00
2019-01-17 22:00:00,82.88,55.97,116.93,111.98,2019-01-17 22:00:00
2019-01-17 23:00:00,63.38,40.95,101.09,90.3,2019-01-17 23:00:00
2019-01-18 00:00:00,54.78,30.42,118.93,81.18,2019-01-18 00:00:00
2019-01-18 01:00:00,57.88,28.3,104.72,72.38,2019-01-18 01:00:00
2019-01-18 03:00:00,46.62,23.45,92.71,64.03,2019-01-18 03:00:00
2019-01-18 04:00:00,56.32,28.83,77.93,60.92,2019-01-18 04:00:00
2019-01-18 05:00:00,60.75,32.9,87.64,51.98,2019-01-18 05:00:00
2019-01-18 06:00:00,53.88,28.8,82.3,50.5,2019-01-18 06:00:00
2019-01-18 07:00:00,55.18,19.3,75.6,47.03,2019-01-18 07:00:00
