neighbor__5024,neighbor__1421,neighbor__1426
56.75,75.0,47.0
62.25,63.25,56.75
88.75,79.75,83.25
113.5,105.75,116.75
150.5,127.5,139.75
194.25,150.75,163.75
194.0,182.0,174.25
177.25,190.0,138.25
138.0,192.75,123.0
132.25,192.75,131.75
142.25,204.25,125.25
149.25,201.75,133.25
153.5,226.25,127.0
194.5,248.75,129.25
205.5,253.5,152.25
200.75,239.25,182.0
169.75,157.25,187.75
130.5,97.25,131.5
121.25,69.25,112.25
116.0,76.0,67.5
109.5,84.0,65.25
88.25,83.0,64.0
80.75,90.5,67.75
75.0,98.0,68.5
77.25,112.5,73.25
88.5,129.75,123.25
135.5,140.5,179.25
173.25,172.75,146.5
239.5,195.0,143.75
264.25,201.75,143.25
244.25,203.25,146.75
268.25,195.0,129.0
203.5,178.0,128.0
190.25,193.25,129.75
178.75,196.75,135.25
168.75,202.75,136.0
174.5,201.25,140.0
196.75,221.0,177.75
207.75,233.0,241.5
208.0,202.5,188.0
167.75,171.0,138.75
117.75,207.75,108.0
119.5,183.75,105.25
138.25,182.5,104.0
145.5,168.5,126.75
145.25,146.5,132.75
139.75,112.25,133.0
141.0,125.0,137.0
156.5,165.5,177.75
188.75,201.25,220.25
202.75,282.75,245.5
210.25,314.5,228.5
198.0,285.75,227.5
164.75,305.75,239.5
154.5,283.0,253.25
154.5,233.5,161.75
170.0,217.5,159.0
164.5,183.75,152.75
158.25,193.25,154.5
167.25,211.5,165.25
194.0,203.25,184.25
235.5,213.25,219.75
252.25,219.0,246.25
226.75,194.75,243.25
213.25,143.25,194.5
166.75,98.25,163.0
171.75,93.5,169.5
179.75,92.5,190.75
183.25,124.5,198.25
197.0,156.75,203.0
204.5,138.25,201.5
223.75,141.25,230.5
242.25,185.25,281.0
246.5,225.5,294.5
242.0,259.5,291.0
230.5,272.25,258.25
252.75,243.25,245.0
258.5,181.5,282.25
219.75,180.75,250.0
252.0,169.75,282.0
207.75,157.25,271.75
221.5,155.0,251.25
244.0,146.25,247.0
205.0,144.75,211.5
195.5,138.25,179.0
192.5,131.0,179.75
178.75,115.5,158.25
150.0,141.0,139.5
146.0,136.25,135.75
139.25,122.0,136.75
120.75,117.0,128.0
95.75,103.5,105.75
84.0,106.5,81.5
82.25,103.0,80.25
96.5,106.0,102.25
110.25,105.25,113.0
136.75,103.5,116.0
135.0,104.25,116.25
131.0,102.25,111.5
116.25,94.0,111.25
116.75,105.0,101.0
114.5,107.0,121.0
133.0,70.0,156.5
198.0,62.0,183.5
177.25,95.0,157.25
148.25,190.0,140.25
135.75,139.0,123.0
127.25,130.0,124.25
140.25,127.0,129.5
139.25,143.0,132.25
131.0,128.0,126.25
120.75,108.0,123.75
115.5,125.0,117.75
108.0,119.0,100.0
97.0,147.0,93.25
110.75,102.0,103.0
120.0,94.0,131.5
115.75,106.0,115.0
122.0,124.0,107.75
126.0,125.0,111.0
126.5,111.0,102.25
119.75,143.0,97.5
119.0,116.0,107.25
110.0,122.0,101.75
106.75,128.0,90.0
96.25,130.0,85.5
94.25,107.0,85.5
91.5,77.0,71.25
80.75,68.0,70.0
80.75,68.0,75.75
84.75,78.0,82.5
92.75,96.0,83.75
106.75,100.0,101.25
119.5,122.0,101.25
108.5,134.0,101.75
119.25,145.0,113.0
127.0,133.0,121.25
120.25,140.0,114.5
101.0,130.0,94.0
65.5,99.0,57.5
56.0,92.0,45.0
61.0,79.0,49.25
69.5,74.0,54.5
