Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-01 00:00:00,219.00,305.00,34.27,58.10,56.77,28.40,23.00,1.98,8.00,0.27,1.83,NA,NA,NA,NA,9.63,95.00,0.47,240.00,0.00,0.00,5.00,992.00,NA
2025-01-01 01:00:00,185.00,263.00,27.58,55.50,49.92,25.88,22.20,1.76,7.00,0.20,1.20,NA,NA,NA,NA,9.40,95.00,0.38,254.00,0.00,0.00,5.00,991.00,NA
2025-01-01 02:00:00,179.00,250.00,26.20,53.60,47.80,26.40,21.80,1.75,8.28,0.20,1.00,NA,NA,NA,NA,9.40,95.00,0.35,196.00,0.00,0.00,5.00,991.00,NA
2025-01-01 03:00:00,188.00,273.00,66.00,59.10,83.07,27.87,24.70,2.18,8.07,0.23,1.40,NA,NA,NA,NA,10.15,95.00,0.62,101.25,0.00,0.00,5.00,991.00,NA
2025-01-01 04:00:00,190.00,315.00,23.92,61.02,49.88,28.75,13.55,1.13,14.02,0.20,1.40,NA,NA,NA,NA,10.50,92.00,0.73,159.25,0.00,0.00,5.00,990.50,NA
2025-01-01 05:00:00,151.00,271.00,15.18,62.40,43.55,29.57,11.98,1.16,12.32,0.12,0.85,NA,NA,NA,NA,10.70,91.00,0.92,245.25,0.00,0.00,5.00,990.75,NA
2025-01-01 06:00:00,168.00,267.00,13.50,62.72,42.32,30.00,11.68,1.12,13.68,0.18,1.30,NA,NA,NA,NA,10.70,90.00,1.30,212.25,0.00,0.00,5.00,991.00,NA
2025-01-01 07:00:00,158.00,233.00,15.00,63.22,43.80,29.88,11.45,1.08,11.92,0.10,0.98,NA,NA,NA,NA,10.60,89.75,1.02,237.25,0.00,0.00,7.75,991.00,NA
2025-01-01 08:00:00,169.00,228.00,18.28,58.62,44.00,28.62,12.80,1.12,14.92,0.15,0.95,NA,NA,NA,NA,10.62,86.50,1.15,278.00,0.00,0.00,35.50,992.00,NA
2025-01-01 09:00:00,172.00,232.00,18.02,56.98,42.95,25.08,14.55,1.07,21.80,0.10,0.75,NA,NA,NA,NA,10.77,84.25,1.27,301.75,0.00,0.00,86.00,992.00,NA
2025-01-01 10:00:00,157.00,196.00,20.85,59.28,46.45,24.52,14.40,1.11,25.35,0.10,0.60,NA,NA,NA,NA,11.48,80.50,1.38,245.75,0.00,0.00,151.25,993.00,NA
2025-01-01 11:00:00,169.00,213.00,18.55,60.50,45.28,25.45,15.52,1.18,34.35,0.10,0.70,NA,NA,NA,NA,12.50,75.25,1.18,255.25,0.00,0.00,211.00,993.00,NA
2025-01-01 12:00:00,185.00,228.00,15.23,65.12,45.02,29.98,13.65,1.20,48.90,0.10,0.57,NA,NA,NA,NA,13.25,71.00,1.25,296.75,0.00,0.00,187.75,992.00,NA
2025-01-01 13:00:00,180.00,221.00,13.88,64.42,43.55,33.28,12.75,1.13,50.58,0.15,0.52,NA,NA,NA,NA,13.42,70.00,1.12,286.50,0.00,0.00,207.50,991.00,NA
2025-01-01 14:00:00,166.00,200.00,11.75,64.50,41.85,33.93,11.78,1.09,57.32,0.10,0.48,NA,NA,NA,NA,13.38,69.75,1.17,246.00,0.00,0.00,134.75,990.00,NA
2025-01-01 15:00:00,162.00,202.00,13.55,66.00,44.10,35.35,12.00,1.16,56.18,0.10,0.55,NA,NA,NA,NA,13.18,71.75,1.23,264.25,0.00,0.00,72.75,990.00,NA
2025-01-01 16:00:00,171.00,210.00,13.23,67.52,44.72,32.88,12.50,1.30,49.00,0.10,0.55,NA,NA,NA,NA,12.85,74.50,1.12,253.00,0.00,0.00,42.75,989.25,NA
2025-01-01 17:00:00,191.00,246.00,17.12,70.88,49.62,30.02,15.22,1.43,34.10,0.10,0.92,NA,NA,NA,NA,12.10,79.50,1.17,315.00,0.00,0.00,14.00,989.75,NA
2025-01-01 18:00:00,207.00,273.00,21.00,71.05,52.90,32.80,17.35,1.56,19.73,0.15,1.20,NA,NA,NA,NA,11.40,84.25,1.17,313.50,0.00,0.00,5.00,990.00,NA
2025-01-01 19:00:00,211.00,274.00,25.02,67.00,54.00,33.72,18.62,1.73,14.12,0.20,0.85,NA,NA,NA,NA,11.12,87.75,1.12,323.00,0.00,0.00,5.00,991.00,NA
2025-01-01 20:00:00,218.00,285.00,34.40,72.55,64.53,39.40,18.60,2.05,8.83,0.20,0.82,NA,NA,NA,NA,11.05,90.75,1.12,267.75,0.00,0.00,5.00,991.00,NA
2025-01-01 21:00:00,217.00,311.00,47.10,72.95,75.12,41.78,18.20,2.23,7.30,0.20,0.92,NA,NA,NA,NA,11.02,91.00,0.90,186.00,0.00,0.00,5.00,991.00,NA
2025-01-01 22:00:00,223.00,321.00,52.48,69.42,77.60,43.15,18.83,2.19,6.42,0.30,1.72,NA,NA,NA,NA,10.55,90.25,0.65,155.00,0.00,0.00,5.00,991.00,NA
2025-01-01 23:00:00,204.00,301.00,43.65,69.65,70.55,43.18,17.45,2.04,6.10,0.25,2.00,NA,NA,NA,NA,10.30,90.00,0.70,147.50,0.00,0.00,5.00,991.00,NA
2025-01-02 00:00:00,194.00,285.00,43.50,62.02,66.38,38.65,18.50,2.03,6.25,0.25,1.62,NA,NA,NA,NA,10.05,89.75,0.62,117.00,0.00,0.00,5.00,990.00,NA
2025-01-02 01:00:00,190.00,283.00,23.40,55.92,46.75,36.08,17.58,1.39,5.50,0.27,1.45,NA,NA,NA,NA,10.32,89.75,0.92,164.75,0.00,0.00,5.00,990.00,NA
2025-01-02 02:00:00,139.00,212.00,13.90,52.60,37.20,35.60,17.00,1.18,21.28,0.12,0.55,NA,NA,NA,NA,10.58,91.00,1.02,177.25,0.00,0.00,5.00,989.75,NA
2025-01-02 03:00:00,141.00,211.00,9.17,51.03,32.57,31.77,12.85,1.15,25.22,0.15,0.57,NA,NA,NA,NA,10.60,91.00,1.05,281.75,0.00,0.00,5.00,989.25,NA
2025-01-02 04:00:00,150.00,218.00,10.30,57.52,36.95,36.50,12.38,1.17,20.42,0.10,0.35,NA,NA,NA,NA,10.65,91.00,1.48,275.75,0.00,0.00,5.00,989.00,NA
2025-01-02 05:00:00,155.00,223.00,8.88,55.10,34.52,41.02,10.72,1.16,27.08,0.10,0.42,NA,NA,NA,NA,10.40,90.25,1.35,314.75,0.00,0.00,5.00,989.00,NA
2025-01-02 06:00:00,150.00,228.00,8.05,50.68,31.48,43.88,10.52,1.16,27.98,0.10,0.38,NA,NA,NA,NA,10.28,90.00,1.42,311.75,0.00,0.00,5.00,989.00,NA
2025-01-02 07:00:00,151.00,221.00,10.55,48.60,32.45,46.80,10.12,1.21,25.22,0.10,0.32,NA,NA,NA,NA,9.95,89.50,1.40,311.50,0.00,0.00,6.75,989.75,NA
2025-01-02 08:00:00,147.00,211.00,14.30,48.78,35.55,42.85,11.35,1.29,18.30,0.10,0.30,NA,NA,NA,NA,9.93,89.50,1.20,255.00,0.00,0.00,25.00,990.75,NA
2025-01-02 09:00:00,145.00,199.00,19.60,54.53,42.95,36.95,14.30,1.38,16.27,0.10,0.38,NA,NA,NA,NA,10.45,90.75,1.50,218.75,0.00,0.00,59.50,991.75,NA
2025-01-02 10:00:00,163.00,229.00,24.48,58.45,49.00,39.83,15.60,1.52,20.10,0.15,0.52,NA,NA,NA,NA,11.62,83.25,1.48,231.25,0.00,0.00,166.00,992.25,NA
2025-01-02 11:00:00,216.00,273.00,21.88,60.92,48.18,44.25,17.55,1.55,31.42,0.20,0.68,NA,NA,NA,NA,12.75,76.75,1.30,257.25,0.00,0.00,231.75,992.25,NA
2025-01-02 12:00:00,222.00,268.00,17.95,68.53,49.05,53.60,15.02,1.51,40.92,0.20,0.70,NA,NA,NA,NA,13.75,71.25,1.30,242.50,0.00,0.00,203.25,992.00,NA
2025-01-02 13:00:00,229.00,280.00,17.92,74.18,52.05,58.20,15.55,1.53,41.62,0.20,0.88,NA,NA,NA,NA,13.68,71.25,1.20,283.25,0.00,0.00,181.25,991.00,NA
2025-01-02 14:00:00,222.00,272.00,16.73,73.68,50.80,60.92,14.72,1.54,50.08,0.20,0.98,NA,NA,NA,NA,13.88,70.75,1.12,272.75,0.00,0.00,146.00,990.25,NA
2025-01-02 15:00:00,216.00,273.00,14.82,79.43,52.32,63.00,14.35,1.60,52.95,0.20,1.08,NA,NA,NA,NA,13.92,70.50,1.18,228.50,0.00,0.00,80.00,989.75,NA
2025-01-02 16:00:00,221.00,283.00,10.58,81.88,50.18,62.42,16.05,1.73,49.35,0.20,1.62,NA,NA,NA,NA,13.75,72.00,0.80,140.25,0.00,0.00,43.25,989.00,NA
2025-01-02 17:00:00,216.00,295.00,25.82,87.60,65.60,51.18,18.15,2.02,18.72,0.28,2.70,NA,NA,NA,NA,12.75,78.25,0.50,160.00,0.00,0.00,14.00,989.00,NA
2025-01-02 18:00:00,213.00,320.00,48.18,82.70,81.15,52.32,20.42,2.51,7.38,0.32,2.50,NA,NA,NA,NA,11.60,85.25,0.45,231.50,0.00,0.00,5.00,990.00,NA
2025-01-02 19:00:00,240.00,356.00,71.70,76.75,97.12,57.35,24.70,3.06,7.30,0.40,2.88,NA,NA,NA,NA,11.05,91.00,0.38,241.25,0.00,0.00,5.00,990.00,NA
2025-01-02 20:00:00,285.00,400.00,63.38,76.53,90.25,66.95,27.30,3.08,7.78,0.40,3.22,NA,NA,NA,NA,11.08,91.00,0.40,290.75,0.00,0.00,5.00,990.75,NA
2025-01-02 21:00:00,312.00,436.00,64.10,73.35,89.12,70.75,26.88,3.18,7.65,0.40,3.48,NA,NA,NA,NA,10.73,90.25,0.40,293.50,0.00,0.00,5.00,991.00,NA
2025-01-02 22:00:00,331.00,444.00,65.97,70.00,88.88,72.08,28.88,3.48,7.62,0.40,3.22,NA,NA,NA,NA,10.68,90.00,0.45,314.00,0.00,0.00,5.00,991.00,NA
2025-01-02 23:00:00,323.00,458.00,67.35,66.65,88.22,71.25,29.10,3.38,6.52,0.40,3.10,NA,NA,NA,NA,10.70,90.00,0.85,294.75,0.00,0.00,5.00,991.00,NA
2025-01-03 00:00:00,277.00,403.00,67.35,59.62,84.45,59.42,25.48,3.01,5.25,0.35,2.62,NA,NA,NA,NA,10.45,90.25,0.52,180.25,0.00,0.00,5.00,990.25,NA
2025-01-03 01:00:00,235.00,348.00,66.18,55.38,81.28,52.95,24.60,2.55,5.00,0.30,1.78,NA,NA,NA,NA,10.20,95.00,0.55,62.50,0.00,0.00,5.00,990.00,NA
2025-01-03 02:00:00,193.00,283.00,57.50,56.40,74.70,51.90,24.80,2.40,5.12,0.22,1.30,NA,NA,NA,NA,9.90,95.00,0.40,145.50,0.00,0.00,5.00,990.00,NA
2025-01-03 03:00:00,201.00,274.00,65.70,50.67,78.37,43.03,24.60,2.50,5.05,0.30,1.60,NA,NA,NA,NA,9.62,95.00,0.30,235.00,0.00,0.00,5.00,990.00,NA
2025-01-03 04:00:00,208.00,289.00,64.58,51.12,77.70,48.30,21.48,2.49,5.05,0.32,1.90,NA,NA,NA,NA,9.52,95.00,0.35,203.50,0.00,0.00,5.00,990.00,NA
2025-01-03 05:00:00,205.00,274.00,68.45,48.08,79.20,58.80,18.55,2.67,5.18,0.40,2.02,NA,NA,NA,NA,9.30,95.00,0.48,246.25,0.00,0.00,5.00,989.75,NA
2025-01-03 06:00:00,161.00,173.00,59.32,48.18,71.85,60.15,16.42,2.57,5.03,0.40,2.08,NA,NA,NA,NA,8.98,95.00,0.50,248.50,0.00,0.00,5.00,990.00,NA
2025-01-03 07:00:00,135.00,140.00,63.68,46.32,74.40,56.92,17.25,2.76,5.40,0.35,2.15,NA,NA,NA,NA,9.15,95.00,0.38,207.00,0.00,0.00,7.75,990.75,NA
2025-01-03 08:00:00,179.00,222.00,86.90,47.90,94.18,49.28,19.75,2.94,5.52,0.38,2.30,NA,NA,NA,NA,10.23,95.00,0.52,203.75,0.00,0.00,26.75,991.50,NA
2025-01-03 09:00:00,200.00,285.00,86.52,63.05,101.90,44.32,23.58,3.14,5.90,0.40,2.53,NA,NA,NA,NA,10.70,95.00,0.60,133.00,0.00,0.00,45.75,992.25,NA
2025-01-03 10:00:00,248.00,378.00,92.02,79.22,114.98,46.10,25.50,3.35,6.48,0.40,2.75,NA,NA,NA,NA,11.38,93.75,0.60,145.00,0.00,0.00,87.00,993.00,NA
2025-01-03 11:00:00,296.00,526.00,59.73,112.52,106.42,49.12,26.75,3.50,16.18,0.40,3.18,NA,NA,NA,NA,13.42,85.75,0.70,140.75,0.00,0.00,191.00,992.50,NA
2025-01-03 12:00:00,381.00,596.00,31.85,131.70,93.98,57.35,26.90,3.08,43.05,0.40,3.72,NA,NA,NA,NA,15.60,71.50,0.72,207.75,0.00,0.00,185.00,991.75,NA
2025-01-03 13:00:00,439.00,545.00,16.08,134.32,82.55,65.55,24.08,2.58,68.95,0.40,2.88,NA,NA,NA,NA,17.20,59.00,0.82,196.25,0.00,0.00,216.75,990.50,NA
2025-01-03 14:00:00,338.00,431.00,10.65,128.80,75.20,73.62,22.85,2.69,96.18,0.32,2.52,NA,NA,NA,NA,17.12,58.75,1.12,247.25,0.00,0.00,134.75,990.00,NA
2025-01-03 15:00:00,406.00,526.00,9.50,128.98,74.35,77.40,23.92,2.88,121.38,0.40,3.85,NA,NA,NA,NA,17.08,59.50,1.22,231.00,0.00,0.00,74.00,989.00,NA
2025-01-03 16:00:00,344.00,462.00,8.62,107.75,62.32,74.32,23.58,2.61,122.40,0.40,4.78,NA,NA,NA,NA,16.73,57.00,1.00,256.25,0.00,0.00,42.00,989.00,NA
2025-01-03 17:00:00,320.00,421.00,21.68,118.38,78.60,62.72,24.50,2.99,37.75,0.40,5.03,NA,NA,NA,NA,15.25,65.50,0.52,127.50,0.00,0.00,16.25,989.00,NA
2025-01-03 18:00:00,243.00,398.00,47.45,113.38,96.85,59.58,23.30,3.32,7.65,0.35,4.65,NA,NA,NA,NA,13.22,79.00,0.40,147.75,0.00,0.00,5.00,989.00,NA
2025-01-03 19:00:00,272.00,404.00,81.95,107.90,122.00,63.60,35.45,4.84,10.00,0.55,5.30,NA,NA,NA,NA,12.25,87.50,0.35,204.50,0.00,0.00,5.00,989.00,NA
2025-01-03 20:00:00,460.00,621.00,112.82,98.18,141.98,75.38,47.00,6.06,10.15,0.72,6.48,NA,NA,NA,NA,11.73,90.75,0.38,233.50,0.00,0.00,5.00,989.00,NA
2025-01-03 21:00:00,547.00,708.00,108.88,95.28,137.22,84.28,50.78,5.95,9.68,0.73,6.57,NA,NA,NA,NA,11.52,90.00,0.35,287.50,0.00,0.00,5.00,989.00,NA
2025-01-03 22:00:00,471.00,605.00,75.00,84.72,104.07,79.28,36.65,4.11,5.58,0.57,5.25,NA,NA,NA,NA,11.42,90.00,0.43,300.75,0.00,0.00,5.00,989.00,NA
2025-01-03 23:00:00,343.00,448.00,61.38,79.82,90.32,74.47,32.83,3.86,5.45,0.43,5.55,NA,NA,NA,NA,11.42,90.00,0.40,306.50,0.00,0.00,5.00,989.00,NA
2025-01-04 00:00:00,332.00,436.00,69.07,65.28,88.88,69.88,31.80,4.11,4.65,0.43,5.15,NA,NA,NA,NA,10.95,90.00,0.55,234.50,0.00,0.00,5.00,988.25,NA
2025-01-04 01:00:00,345.00,443.00,103.20,53.78,110.50,59.52,35.22,4.56,5.60,0.52,5.58,NA,NA,NA,NA,10.30,94.50,0.40,238.25,0.00,0.00,5.00,988.00,NA
2025-01-04 02:00:00,343.00,425.00,93.90,47.40,99.60,61.00,32.90,4.17,5.70,0.48,5.45,NA,NA,NA,NA,10.20,95.00,0.43,114.00,0.00,0.00,5.00,988.00,NA
2025-01-04 03:00:00,262.00,296.00,132.37,46.70,130.43,46.50,24.50,4.31,5.18,0.43,4.38,NA,NA,NA,NA,10.45,95.00,0.45,167.00,0.00,0.00,5.00,988.00,NA
2025-01-04 04:00:00,243.00,273.00,143.43,53.58,143.12,51.10,20.05,4.76,5.62,0.48,5.25,NA,NA,NA,NA,10.92,95.00,0.58,178.75,0.00,0.00,5.00,988.00,NA
2025-01-04 05:00:00,234.00,259.00,143.77,54.75,144.02,61.78,17.85,4.84,5.50,0.60,8.52,NA,NA,NA,NA,10.88,95.00,0.50,178.25,0.00,0.00,5.00,988.00,NA
2025-01-04 06:00:00,210.00,234.00,135.45,58.98,139.52,64.97,16.62,4.49,5.30,0.68,9.25,NA,NA,NA,NA,10.85,95.00,0.60,174.75,0.00,0.00,5.00,988.00,NA
2025-01-04 07:00:00,185.00,216.00,132.62,57.78,136.55,66.25,15.75,4.16,5.40,0.70,9.88,NA,NA,NA,NA,10.80,95.00,0.70,199.75,0.00,0.00,7.00,988.75,NA
2025-01-04 08:00:00,175.00,213.00,117.78,55.92,123.55,64.22,15.62,3.89,6.05,0.65,9.60,NA,NA,NA,NA,10.88,95.00,0.68,200.50,0.00,0.00,18.75,989.50,NA
2025-01-04 09:00:00,222.00,276.00,97.55,55.72,106.95,57.28,17.88,4.38,8.30,0.60,8.95,NA,NA,NA,NA,10.82,95.00,0.95,202.25,0.00,0.00,38.50,990.25,NA
2025-01-04 10:00:00,263.00,345.00,84.03,64.43,100.63,57.77,18.93,4.47,8.28,0.57,10.00,NA,NA,NA,NA,11.25,95.00,0.78,215.25,0.00,0.00,60.25,991.00,NA
2025-01-04 11:00:00,299.00,422.00,36.00,80.00,69.80,58.80,18.70,3.68,11.42,0.55,9.65,NA,NA,NA,NA,11.70,91.50,1.18,168.75,0.00,0.00,102.25,991.00,NA
2025-01-04 12:00:00,262.00,385.00,21.48,78.00,56.92,54.88,19.20,2.78,23.90,0.45,7.65,NA,NA,NA,NA,12.80,86.50,1.45,175.75,0.00,0.00,184.00,989.75,NA
2025-01-04 13:00:00,266.00,318.00,12.95,75.62,48.72,59.60,16.30,2.29,42.30,0.40,4.73,NA,NA,NA,NA,14.22,76.00,1.48,181.00,0.00,0.00,220.25,988.75,NA
2025-01-04 14:00:00,312.00,340.00,9.12,78.62,47.22,66.38,17.05,2.23,65.85,0.40,3.58,NA,NA,NA,NA,14.58,73.25,1.38,173.00,0.00,0.00,139.00,988.00,NA
2025-01-04 15:00:00,283.00,313.00,6.78,78.82,45.42,71.85,17.12,2.18,83.38,0.38,3.60,NA,NA,NA,NA,14.30,74.75,1.35,183.75,0.00,0.00,66.75,987.50,NA
2025-01-04 16:00:00,266.00,306.00,7.28,69.98,41.15,70.88,16.45,2.35,74.32,0.35,3.25,NA,NA,NA,NA,13.88,79.00,1.45,194.25,0.00,0.00,41.25,987.00,NA
2025-01-04 17:00:00,271.00,317.00,7.52,67.17,39.85,58.38,18.62,2.41,45.88,0.40,3.65,NA,NA,NA,NA,12.85,84.25,1.20,193.50,0.00,0.00,14.75,987.00,NA
2025-01-04 18:00:00,294.00,333.00,11.50,65.52,42.18,58.52,20.05,2.46,21.05,0.38,3.62,NA,NA,NA,NA,12.08,90.75,1.12,190.75,0.00,0.00,5.00,987.50,NA
2025-01-04 19:00:00,289.00,340.00,10.00,62.80,39.50,59.75,19.08,2.40,14.75,0.38,3.58,NA,NA,NA,NA,11.98,91.00,1.40,203.25,0.00,0.00,5.00,988.00,NA
2025-01-04 20:00:00,293.00,366.00,11.22,65.03,41.70,63.75,19.55,2.28,11.48,0.30,3.22,NA,NA,NA,NA,11.68,91.00,1.25,208.50,0.00,0.00,5.00,988.25,NA
2025-01-04 21:00:00,291.00,395.00,11.00,69.25,43.78,70.70,16.20,2.08,9.88,0.30,2.25,NA,NA,NA,NA,11.50,91.00,1.12,197.50,0.00,0.00,5.00,989.00,NA
2025-01-04 22:00:00,291.00,428.00,10.60,64.85,41.12,68.25,15.82,1.79,10.62,0.30,2.00,NA,NA,NA,NA,11.38,90.75,1.28,197.25,0.00,0.00,5.00,989.00,NA
2025-01-04 23:00:00,276.00,398.00,10.55,60.80,38.88,65.08,14.42,1.59,10.92,0.30,1.72,NA,NA,NA,NA,11.22,90.00,1.20,188.75,0.00,0.00,5.00,989.00,NA
2025-01-05 00:00:00,227.00,322.00,10.77,51.05,33.92,61.12,13.02,1.41,16.30,0.20,1.45,NA,NA,NA,NA,10.92,90.00,1.10,215.75,0.00,0.00,5.00,988.25,NA
2025-01-05 01:00:00,196.00,250.00,9.80,44.35,29.58,51.38,12.38,1.26,16.40,0.22,1.15,NA,NA,NA,NA,10.75,91.75,0.90,203.75,0.00,0.00,5.00,988.00,NA
2025-01-05 02:00:00,157.00,201.00,7.40,46.80,28.90,51.40,12.70,1.17,15.82,0.20,0.92,NA,NA,NA,NA,10.58,95.00,1.05,164.25,0.00,0.00,5.00,988.00,NA
2025-01-05 03:00:00,128.00,172.00,9.67,42.63,28.53,40.90,11.85,0.51,18.73,0.20,0.72,NA,NA,NA,NA,10.32,95.00,0.95,195.75,0.00,0.00,5.00,988.00,NA
2025-01-05 04:00:00,110.00,139.00,9.90,42.72,28.75,41.60,12.10,0.48,16.75,0.20,0.62,NA,NA,NA,NA,10.28,95.00,1.15,202.25,0.00,0.00,5.00,988.00,NA
2025-01-05 05:00:00,96.00,133.00,10.58,46.95,31.57,50.18,9.88,0.48,12.95,0.20,0.58,NA,NA,NA,NA,10.12,95.00,1.12,181.50,0.00,0.00,5.00,988.00,NA
2025-01-05 06:00:00,89.00,116.00,9.85,45.10,30.00,51.55,10.42,0.46,12.80,0.20,0.73,NA,NA,NA,NA,10.05,95.00,0.98,183.75,0.00,0.00,5.00,988.00,NA
2025-01-05 07:00:00,80.00,129.00,9.52,44.97,29.67,51.60,10.12,0.42,13.35,0.20,0.82,NA,NA,NA,NA,9.90,95.00,1.30,178.00,0.00,0.00,6.00,988.50,NA
2025-01-05 08:00:00,83.00,125.00,10.95,43.45,30.02,48.45,10.50,0.41,13.65,0.20,0.85,NA,NA,NA,NA,9.83,95.00,1.52,194.50,0.00,0.00,18.00,989.00,NA
2025-01-05 09:00:00,83.00,111.00,11.25,38.35,27.55,38.47,13.12,0.30,17.35,0.20,0.50,NA,NA,NA,NA,9.98,95.00,1.12,202.50,0.00,0.00,39.00,990.00,NA
2025-01-05 10:00:00,88.00,113.00,11.75,40.48,29.07,36.57,15.05,0.24,19.27,0.20,0.48,NA,NA,NA,NA,10.45,92.75,1.35,211.75,0.00,0.00,69.25,990.75,NA
2025-01-05 11:00:00,113.00,140.00,12.30,43.75,31.25,37.65,14.80,0.25,24.58,0.20,0.50,NA,NA,NA,NA,11.68,87.00,1.50,193.50,0.00,0.00,170.00,990.25,NA
2025-01-05 12:00:00,144.00,177.00,12.75,49.15,34.50,41.85,13.72,1.16,32.55,0.20,0.57,NA,NA,NA,NA,13.42,75.75,1.62,194.00,0.00,0.00,206.75,989.50,NA
2025-01-05 13:00:00,196.00,235.00,12.52,57.40,38.70,49.22,12.38,1.26,43.85,0.20,0.78,NA,NA,NA,NA,14.15,71.75,1.65,186.25,0.00,0.00,229.50,988.25,NA
2025-01-05 14:00:00,182.00,224.00,9.98,56.70,36.25,50.95,12.35,1.21,52.10,0.20,0.75,NA,NA,NA,NA,13.95,72.50,1.80,187.75,0.00,0.00,145.00,988.00,NA
2025-01-05 15:00:00,185.00,227.00,8.75,59.90,36.98,51.92,11.80,1.13,50.38,0.20,0.55,NA,NA,NA,NA,13.60,75.25,1.65,183.25,0.00,0.00,68.25,987.25,NA
2025-01-05 16:00:00,207.00,255.00,9.73,63.68,39.78,51.05,13.20,1.14,38.97,0.20,0.45,NA,NA,NA,NA,13.35,78.00,1.27,196.50,0.00,0.00,42.50,987.00,NA
2025-01-05 17:00:00,234.00,301.00,10.80,58.00,37.65,42.88,14.38,1.21,33.55,0.20,0.45,NA,NA,NA,NA,12.65,82.50,1.10,199.25,0.00,0.00,14.25,987.00,NA
2025-01-05 18:00:00,206.00,282.00,15.18,61.88,43.22,41.50,15.98,1.82,11.45,0.20,0.70,NA,NA,NA,NA,11.70,89.50,0.68,219.00,0.00,0.00,5.00,987.00,NA
2025-01-05 19:00:00,189.00,271.00,15.68,57.32,41.22,43.18,16.32,1.97,9.50,0.28,0.88,NA,NA,NA,NA,11.48,91.00,0.82,212.25,0.00,0.00,5.00,987.75,NA
2025-01-05 20:00:00,224.00,304.00,17.92,56.47,42.60,47.35,17.88,2.27,5.52,0.30,1.20,NA,NA,NA,NA,10.98,90.25,0.60,237.25,0.00,0.00,5.00,988.00,NA
2025-01-05 21:00:00,291.00,351.00,15.92,51.60,38.42,53.53,14.70,1.89,6.95,0.27,0.98,NA,NA,NA,NA,10.92,90.00,0.90,215.25,0.00,0.00,5.00,989.00,NA
2025-01-05 22:00:00,186.00,251.00,17.32,55.58,41.65,51.85,14.00,2.09,6.25,0.23,0.65,NA,NA,NA,NA,10.92,90.00,0.78,236.50,0.00,0.00,5.00,989.00,NA
2025-01-05 23:00:00,246.00,318.00,20.15,50.80,41.40,52.88,14.75,2.06,6.40,0.30,0.92,NA,NA,NA,NA,10.73,90.00,0.52,199.00,0.00,0.00,5.00,989.00,NA
2025-01-06 00:00:00,218.00,279.00,25.15,46.25,43.02,48.75,13.25,1.84,5.60,0.25,0.60,NA,NA,NA,NA,10.30,94.75,0.30,164.75,0.00,0.00,5.00,989.00,NA
2025-01-06 01:00:00,183.00,233.00,17.42,42.95,35.02,41.22,13.90,1.54,9.00,0.20,0.52,NA,NA,NA,NA,10.52,95.00,0.57,174.00,0.00,0.00,5.00,988.50,NA
2025-01-06 02:00:00,145.00,201.00,10.70,43.80,30.00,39.80,13.70,1.41,11.88,0.20,0.42,NA,NA,NA,NA,11.10,95.00,0.60,222.25,0.00,0.00,5.00,988.00,NA
2025-01-06 03:00:00,162.00,222.00,12.30,46.33,32.67,33.43,17.65,1.67,12.88,0.22,0.68,NA,NA,NA,NA,11.18,95.00,1.20,185.50,0.00,0.00,5.00,987.75,NA
2025-01-06 04:00:00,117.00,143.00,8.80,42.40,27.72,32.92,15.30,1.41,23.25,0.20,0.38,NA,NA,NA,NA,11.10,95.00,0.77,208.00,0.00,0.00,5.00,987.75,NA
2025-01-06 05:00:00,95.00,116.00,9.62,44.48,29.48,39.08,13.42,1.38,22.88,0.20,0.40,NA,NA,NA,NA,11.05,95.00,0.57,183.00,0.00,0.00,5.00,988.00,NA
2025-01-06 06:00:00,113.00,161.00,11.38,46.75,32.12,41.32,13.62,1.38,17.25,0.15,0.42,NA,NA,NA,NA,10.92,95.00,0.57,263.50,0.00,0.00,5.00,988.50,NA
2025-01-06 07:00:00,114.00,173.00,11.72,51.52,34.95,42.18,13.30,1.40,12.72,0.15,0.50,NA,NA,NA,NA,11.02,94.25,0.77,167.75,0.00,0.00,12.00,989.25,NA
2025-01-06 08:00:00,107.00,161.00,19.85,55.03,43.35,42.22,14.00,1.62,9.28,0.20,0.50,NA,NA,NA,NA,11.65,90.50,0.90,172.00,0.00,0.00,57.00,990.00,NA
2025-01-06 09:00:00,145.00,235.00,17.28,52.47,39.98,36.42,16.27,1.69,15.92,0.20,0.60,NA,NA,NA,NA,12.42,85.75,1.05,218.75,0.00,0.00,85.25,991.00,NA
2025-01-06 10:00:00,171.00,237.00,17.00,56.30,41.78,35.70,18.70,1.49,26.25,0.20,0.62,NA,NA,NA,NA,13.20,78.50,1.08,186.00,0.00,0.00,150.50,991.75,NA
2025-01-06 11:00:00,229.00,262.00,21.88,68.50,52.20,35.52,28.32,1.46,22.22,0.18,0.43,NA,NA,NA,NA,14.27,72.50,0.75,123.50,0.00,0.00,192.25,991.00,NA
