actual,prediction
33.2,41.16666666666666
31.18,38.156666666666666
29.8,36.083333333333336
30.7,41.626666666666665
29.0,44.95
31.9,46.133333333333326
27.8,46.88666666666666
26.62,44.423333333333325
27.42,39.63
24.58,38.92
23.52,40.11666666666667
22.9,39.53333333333333
22.55,41.17333333333334
23.92,42.34
23.82,41.44
24.67,43.03333333333333
24.08,43.88333333333333
25.98,48.1
30.05,48.66666666666666
37.4,47.39333333333334
38.35,48.04333333333333
39.33,48.22333333333333
38.02,47.830000000000005
36.1,46.21666666666667
29.38,42.03
29.62,40.76333333333333
28.8,34.983333333333334
26.1,31.950000000000003
25.62,34.123333333333335
25.85,35.656666666666666
26.5,37.126666666666665
28.0,36.79
28.68,34.57666666666666
28.22,37.16666666666666
27.72,38.5
29.6,38.89666666666667
32.42,42.64333333333334
34.42,47.626666666666665
35.38,48.376666666666665
34.38,52.45000000000001
34.75,54.31
40.28,58.45666666666667
47.95,54.27666666666666
51.08,48.42
46.45,47.74333333333334
46.03,47.86666666666667
41.75,45.43333333333334
40.0,44.25
39.0,40.5
35.25,36.00333333333334
35.4,33.31666666666667
38.48,31.156666666666663
35.7,30.83333333333333
44.23,30.73333333333333
44.03,31.76
39.7,34.15666666666667
37.3,37.14333333333333
36.42,43.88333333333333
39.6,52.91666666666666
45.55,70.07333333333334
49.35,83.75666666666666
51.1,88.42333333333333
54.32,84.74000000000001
49.15,76.74333333333333
47.9,65.47666666666667
60.15,72.46
59.72,73.67666666666666
65.55,66.98333333333333
70.33,55.67666666666668
63.45,52.353333333333325
61.0,49.78
63.28,47.583333333333336
58.25,40.61666666666667
63.8,36.56
65.0,35.7
67.55,34.583333333333336
63.53,36.56
63.25,38.1
63.12,39.97666666666667
63.38,39.876666666666665
58.88,39.56666666666667
60.38,40.28
62.78,49.876666666666665
74.0,67.61333333333333
74.43,66.39333333333333
74.9,61.8
69.8,62.73333333333334
66.92,63.423333333333325
66.82,57.97
68.0,54.43333333333334
70.68,52.95666666666667
91.62,48.423333333333325
93.9,47.43333333333333
