actual,prediction
27.08,9.95
28.58,8.15
31.12,8.82
33.6,8.18
37.9,7.65
38.4,10.07
37.67,8.62
36.7,8.05
43.18,9.22
51.92,6.2
44.8,6.9
39.17,6.88
36.35,9.48
41.47,10.7
18.1,11.25
22.02,10.32
38.05,11.12
42.22,14.12
44.48,10.6
66.1,9.32
83.78,9.0
76.15,8.52
74.65,8.07
58.35,7.83
53.28,7.13
54.8,7.88
47.52,6.7
44.5,5.9
42.68,6.88
43.8,7.28
41.85,6.75
44.62,6.22
44.3,6.5
43.05,5.52
41.02,5.5
35.85,6.88
32.5,8.25
31.15,7.7
29.88,9.78
29.08,9.35
28.28,8.88
27.38,7.72
30.6,6.82
40.52,7.28
48.75,7.12
45.63,7.18
46.32,6.9
50.73,7.48
50.52,6.22
42.68,7.12
51.08,6.02
48.62,7.02
41.98,7.08
41.72,5.7
44.65,5.93
52.52,6.07
50.9,6.92
48.92,6.32
46.1,7.85
35.4,10.45
29.32,11.4
27.25,9.02
25.52,11.03
25.35,10.7
26.72,9.6
29.5,8.85
33.47,10.25
39.2,10.0
52.78,7.3
49.42,8.0
44.38,7.5
39.88,7.45
38.8,6.52
38.25,6.22
39.4,5.6
36.5,6.72
36.95,5.57
38.38,6.57
34.15,6.43
34.45,6.88
36.2,5.95
34.38,6.7
32.42,8.4
29.2,10.75
28.82,11.25
28.38,11.52
27.3,10.82
28.15,10.32
29.75,9.28
35.95,8.05
49.28,7.12
54.15,6.32
51.47,6.85
46.15,6.5
46.72,6.9
49.42,7.45
48.1,6.62
46.88,6.35
45.9,6.6
38.98,6.45
39.72,7.5
40.4,5.78
44.05,5.4
44.05,6.12
47.9,6.82
43.3,5.2
37.2,8.88
33.58,9.8
32.35,7.45
30.37,9.07
28.78,7.88
28.2,9.23
28.52,9.45
31.58,7.7
40.58,5.08
64.12,7.28
80.55,7.52
81.72,7.6
79.65,7.38
75.75,6.35
68.62,6.65
64.6,7.02
60.8,6.0
59.9,5.55
54.35,6.32
59.45,6.5
57.5,6.32
57.53,6.45
56.65,6.35
64.95,5.98
53.2,7.25
48.25,9.18
46.12,11.18
38.2,11.48
36.28,10.45
35.8,9.8
32.75,7.85
32.83,7.4
40.15,7.98
91.22,6.48
98.38,7.43
101.85,8.62
92.4,8.62
94.08,5.35
81.3,5.98
72.58,5.92
57.1,2.9
63.22,6.08
58.8,6.18
65.18,5.9
62.12,5.65
58.12,6.8
63.8,7.75
74.97,6.4
66.62,8.93
42.92,8.95
40.6,10.6
38.82,9.32
34.78,9.22
32.72,9.8
34.57,8.55
38.08,8.18
48.78,7.5
69.47,8.07
83.85,8.52
101.9,7.92
73.25,8.18
65.42,5.75
58.68,5.52
58.7,7.78
52.3,2.4
56.8,6.98
63.92,6.42
58.97,4.97
60.48,5.88
59.3,5.35
64.38,5.85
98.25,5.35
63.35,6.55
47.88,6.47
30.5,17.1
27.2,12.8
26.85,10.2
28.55,9.9
31.6,8.57
32.25,8.4
39.3,6.6
54.58,7.0
53.68,8.02
60.25,5.05
77.28,8.27
79.22,6.95
68.82,6.8
67.1,7.2
53.9,7.72
48.2,8.38
42.05,5.72
41.88,6.98
43.18,6.07
40.08,6.42
36.78,7.05
35.58,8.48
32.92,10.68
28.42,13.22
25.25,9.65
24.9,8.12
25.45,9.68
25.92,9.15
27.55,9.05
37.58,6.25
45.25,6.75
46.9,7.22
52.45,5.52
46.18,4.95
41.65,6.65
36.85,8.9
37.95,6.32
38.7,3.0
34.08,4.9
38.02,5.95
37.22,5.93
37.52,6.3
35.52,6.78
36.75,6.95
34.75,7.42
32.08,11.4
30.72,9.95
28.98,13.3
27.88,12.22
26.78,11.23
26.92,10.82
27.58,9.98
29.0,8.05
39.55,6.98
41.9,7.05
41.68,6.78
40.72,6.83
40.75,6.07
40.62,6.5
38.05,5.82
35.35,5.45
32.2,8.1
35.7,8.07
32.0,6.85
32.35,5.05
44.6,5.98
48.02,6.32
46.2,5.5
40.83,5.62
33.12,7.42
31.0,10.07
29.32,11.7
29.38,9.52
29.3,9.02
29.58,8.88
30.82,7.48
33.67,8.45
39.18,7.43
45.47,6.42
52.98,8.1
52.75,7.35
50.62,7.27
47.22,7.4
43.2,7.9
42.2,6.2
46.1,6.9
64.28,5.98
63.0,6.0
66.42,6.85
66.0,5.6
63.82,5.35
63.78,7.2
62.53,6.6
57.22,8.43
48.08,10.32
35.65,11.75
32.35,13.52
30.25,9.83
29.92,10.45
28.55,9.23
28.08,8.5
29.37,7.72
43.12,9.62
52.98,7.3
48.7,11.2
55.08,7.65
55.48,9.57
58.97,5.35
57.15,6.7
53.0,4.5
47.32,7.68
47.18,5.4
41.28,8.12
38.53,8.12
42.97,6.75
48.65,7.3
53.55,7.9
47.45,9.22
36.83,11.55
32.32,11.98
31.08,11.52
32.33,13.18
30.42,10.5
31.07,10.5
36.12,6.2
37.45,7.6
37.72,10.5
41.1,10.32
41.6,9.6
58.12,7.92
75.12,7.88
69.82,8.07
65.22,6.63
60.4,6.1
61.8,6.38
56.25,4.93
50.3,5.05
47.95,6.38
44.4,4.42
71.15,8.25
65.5,7.05
34.78,8.18
43.0,6.75
37.25,10.45
36.2,10.55
29.6,10.02
28.0,9.88
28.52,8.98
30.4,8.6
41.85,10.6
59.65,10.5
92.65,6.62
92.95,6.38
86.78,4.85
82.7,6.9
82.88,5.18
78.2,7.07
78.3,7.4
71.08,8.68
70.75,6.07
65.12,5.75
65.08,5.25
60.58,5.62
56.45,6.0
57.25,7.0
47.65,4.85
38.38,7.93
33.38,9.28
29.48,9.55
26.12,8.5
24.55,7.65
23.45,6.7
26.15,5.5
37.1,6.15
58.82,8.38
83.9,6.65
94.6,6.58
84.62,7.7
76.1,4.9
70.35,7.78
65.75,4.25
62.0,4.0
62.2,5.0
61.92,4.05
60.68,5.48
60.0,5.5
59.8,5.65
55.97,5.3
47.58,5.1
38.7,6.58
35.45,8.07
29.42,9.68
25.98,11.0
26.82,8.4
29.12,8.83
29.75,10.12
36.9,8.57
46.97,7.65
68.4,8.72
57.42,8.65
65.75,7.1
86.22,7.65
78.3,6.78
74.45,6.28
69.9,6.15
77.5,7.7
54.08,5.22
47.28,6.48
46.62,5.0
44.7,6.33
42.35,5.45
41.2,6.62
39.62,5.18
35.8,4.85
33.53,8.8
35.3,8.95
35.98,10.98
30.12,12.58
28.75,12.95
29.75,10.4
30.85,6.85
32.38,6.82
36.78,8.35
37.3,5.42
42.48,7.32
43.8,6.18
36.85,5.75
30.42,4.65
32.17,5.93
35.1,5.5
45.1,5.85
35.08,6.02
31.33,4.6
31.55,6.2
31.17,5.03
36.02,4.1
40.6,3.65
35.62,6.48
38.3,7.68
44.48,12.35
43.05,12.05
33.12,9.4
28.22,9.83
28.05,6.75
29.67,6.25
33.03,9.2
38.8,6.45
54.32,6.98
52.3,6.6
43.3,5.68
38.12,5.65
36.67,5.55
33.98,5.03
32.3,4.1
32.78,4.45
30.1,2.87
29.4,6.28
30.52,5.38
31.78,4.0
34.38,3.52
35.1,4.18
32.15,5.22
31.95,4.73
24.67,12.82
24.18,13.0
24.05,12.78
23.7,13.18
25.0,11.8
31.95,16.18
41.97,19.42
48.62,25.22
50.68,27.98
51.08,25.92
45.55,23.45
50.15,18.77
55.85,17.8
50.9,16.1
45.1,16.73
50.7,17.65
43.65,19.17
43.72,21.98
44.05,20.82
47.0,23.3
42.82,26.35
34.95,20.92
28.12,16.48
25.38,15.08
23.92,13.72
22.75,12.48
22.4,11.3
23.62,12.1
24.08,12.48
26.7,18.92
39.12,22.85
70.7,28.88
73.3,40.9
58.6,31.85
55.58,35.95
53.25,32.72
44.92,29.17
42.0,23.9
49.88,20.03
45.45,19.15
48.28,18.48
43.58,21.45
40.17,20.82
48.87,26.62
52.6,32.55
38.38,24.78
34.43,20.0
28.4,16.12
25.67,16.42
23.2,15.45
23.33,15.18
23.15,15.7
23.98,16.45
27.72,19.97
36.2,29.22
43.78,41.3
65.53,44.0
76.22,34.83
65.65,33.88
61.05,29.52
59.3,26.32
63.8,22.6
55.2,26.35
55.95,25.05
54.38,25.58
48.32,26.72
52.12,28.85
64.97,33.78
55.68,34.67
38.6,24.78
34.12,23.8
31.15,20.23
27.35,14.65
24.6,14.95
25.5,13.4
25.2,14.18
18.8,16.35
34.35,22.62
57.1,40.05
95.48,50.32
91.57,42.7
80.72,41.25
74.97,41.2
74.78,34.12
83.22,38.58
76.1,42.2
69.18,42.5
59.03,42.05
66.58,48.35
61.45,47.48
57.0,45.95
53.98,40.62
57.32,43.32
54.3,43.35
53.4,40.55
47.85,36.72
39.48,40.15
35.72,36.12
35.2,25.8
32.4,25.92
28.7,28.5
32.95,37.43
43.45,52.42
85.25,50.68
64.88,61.4
55.3,54.4
85.45,50.5
81.88,45.18
72.45,43.4
69.6,38.1
70.22,44.92
67.12,44.18
58.15,40.25
47.22,37.85
39.1,31.1
34.0,23.92
26.85,20.75
24.6,18.58
23.58,15.15
25.55,15.08
26.48,15.75
27.0,17.08
27.62,16.73
31.7,18.83
34.15,18.32
40.4,28.48
43.35,28.1
47.4,26.65
46.22,27.12
49.95,31.1
47.05,30.0
49.4,31.1
46.82,27.8
40.5,22.38
36.7,18.85
35.85,16.5
36.25,16.22
34.55,16.62
30.6,15.75
28.75,16.82
27.9,19.08
39.4,27.35
43.4,31.12
37.33,30.72
35.72,36.53
36.07,31.28
34.62,38.75
31.28,26.55
33.8,21.88
34.75,23.0
35.25,24.35
36.75,23.65
46.82,24.3
33.47,19.87
32.5,19.0
30.6,18.9
30.28,16.77
27.4,14.52
26.42,17.45
31.98,17.38
30.82,16.62
30.2,17.2
27.4,11.82
25.78,12.58
23.7,11.52
21.68,10.98
21.52,12.28
21.95,10.15
24.12,10.9
24.88,14.08
24.78,15.32
27.85,20.23
26.67,24.72
26.58,35.65
28.52,30.45
30.3,21.18
42.98,23.25
35.57,12.23
30.1,22.22
26.72,21.02
26.15,13.68
25.1,12.92
60.5,32.15
63.42,45.6
64.82,48.75
71.57,49.9
79.65,49.82
74.42,46.88
75.95,33.6
78.1,32.8
55.02,21.58
54.58,21.72
56.58,24.08
50.82,18.55
48.8,20.42
46.68,19.6
37.12,15.25
34.35,14.7
32.7,11.32
32.15,11.5
30.62,13.72
27.6,10.5
26.17,10.12
26.42,9.2
28.52,11.9
30.62,12.2
32.62,13.25
35.38,14.27
35.0,13.65
33.3,12.38
31.05,10.7
28.38,9.22
28.6,9.1
29.65,10.02
31.6,10.3
31.98,9.78
31.62,8.35
32.03,8.2
30.3,9.57
29.42,9.57
28.02,9.48
27.65,9.45
28.3,8.32
28.28,8.75
28.28,6.82
28.72,7.88
28.42,6.98
29.68,8.43
33.83,10.78
40.28,12.6
41.75,15.05
37.45,14.12
36.1,10.82
37.12,10.45
35.7,9.9
33.88,12.87
32.9,10.8
32.65,8.43
36.47,11.42
44.0,13.3
39.17,12.42
39.67,18.62
38.5,16.18
32.55,12.62
29.83,10.73
29.22,10.05
27.78,9.85
28.52,11.18
29.2,10.12
29.6,8.88
30.12,8.43
32.17,9.65
36.4,16.65
56.02,30.75
85.5,45.3
88.05,39.7
89.93,41.35
73.75,37.08
69.32,26.9
64.38,27.28
64.6,26.7
70.98,22.95
57.62,22.58
63.9,26.9
64.0,25.38
67.05,24.95
66.15,29.95
51.98,26.48
38.35,18.12
32.93,13.22
29.65,16.07
28.48,17.8
28.52,16.45
29.52,14.12
29.82,12.45
31.42,13.82
38.93,18.23
45.22,31.02
67.43,37.28
78.72,40.68
65.82,36.42
58.82,31.83
53.8,23.58
54.9,18.67
53.5,20.2
50.75,19.23
44.12,19.52
39.15,19.15
43.12,24.85
43.12,22.15
40.38,20.32
35.58,15.77
31.22,13.88
27.85,13.95
28.3,14.92
27.92,13.55
27.1,12.85
31.3,13.2
40.0,19.7
52.05,27.88
64.62,42.15
68.38,45.38
63.7,39.35
61.75,41.88
60.15,37.42
57.8,32.25
55.2,34.7
62.65,33.62
60.35,29.22
55.8,36.05
52.55,35.33
51.5,39.03
55.85,47.68
67.03,45.52
50.78,36.67
64.23,39.78
44.82,31.05
34.75,32.33
34.15,34.72
32.15,29.58
33.12,20.2
38.2,24.6
47.65,32.03
53.27,39.55
55.4,49.15
53.45,53.18
54.62,48.82
59.9,46.08
54.8,39.85
47.7,33.1
47.6,28.33
44.5,29.6
43.48,34.38
40.05,35.17
39.85,34.7
40.4,32.53
43.28,35.6
48.95,33.42
48.18,30.55
36.98,44.7
34.67,47.48
32.38,45.55
33.72,29.33
36.55,31.25
43.15,36.83
48.45,40.83
52.4,47.2
59.45,51.4
62.4,52.3
58.48,53.5
63.05,45.92
64.0,42.2
77.38,45.42
69.85,43.43
58.62,47.58
54.32,47.3
51.48,45.5
49.9,45.18
47.62,38.25
39.15,30.98
48.9,39.12
57.45,38.3
51.82,33.1
45.78,25.15
41.5,21.82
31.68,18.32
35.17,23.2
39.33,34.02
53.88,40.52
73.55,43.5
79.4,44.98
93.3,46.72
90.6,33.3
70.47,26.52
51.25,23.62
48.9,23.4
35.53,19.15
41.62,18.5
45.62,21.5
43.75,24.02
45.6,24.3
47.52,22.62
38.35,20.5
30.48,16.1
27.12,14.4
26.22,13.52
28.98,17.42
29.92,16.2
29.85,14.8
30.72,13.98
30.77,16.92
35.8,21.67
38.22,23.3
48.62,29.95
62.7,28.88
57.4,29.88
58.28,24.25
66.22,23.5
55.3,18.8
55.5,16.8
55.92,16.4
44.32,17.15
45.75,22.5
44.12,24.33
48.28,28.7
44.8,23.35
42.12,18.55
36.62,18.85
29.98,19.33
30.22,22.25
32.75,21.92
33.5,17.73
32.9,15.68
31.5,14.68
30.38,14.6
31.57,17.88
29.82,21.72
33.35,26.55
60.5,30.9
56.92,26.7
61.8,26.02
63.77,25.05
64.4,23.28
61.1,24.1
53.38,17.35
48.42,17.58
41.75,18.27
36.22,18.68
40.22,16.62
42.2,17.08
37.52,15.82
32.48,12.32
30.28,14.1
28.05,14.88
27.55,15.62
27.75,13.25
29.35,12.52
28.98,12.4
26.9,10.75
27.75,13.7
27.2,16.0
27.62,14.8
27.62,13.38
26.85,13.52
26.78,11.68
27.12,9.05
28.45,9.57
26.15,8.52
21.9,11.02
23.0,11.4
23.9,11.82
26.25,10.42
28.7,10.02
28.38,9.48
28.02,9.52
26.25,14.35
27.35,21.42
23.05,15.65
18.25,14.35
20.92,14.85
21.78,15.02
18.38,14.18
17.58,16.68
15.92,18.05
16.45,17.02
22.42,15.15
33.8,14.82
35.5,14.0
24.12,11.7
26.15,12.0
29.88,20.88
32.85,20.3
27.02,17.42
18.58,15.1
17.32,12.75
20.65,11.32
18.75,12.7
18.98,11.45
18.52,11.62
10.05,8.57
13.55,11.0
22.5,16.6
27.58,20.7
32.45,23.25
26.1,18.58
18.8,16.6
19.15,17.28
24.75,16.75
29.6,20.6
36.15,17.58
34.15,13.6
28.72,17.8
25.95,21.15
23.58,21.58
19.35,16.7
15.1,14.65
12.3,11.23
14.3,8.95
13.75,10.18
14.0,11.12
13.5,11.12
12.02,10.32
14.08,12.28
20.58,18.6
27.92,27.38
33.82,31.22
64.35,26.1
61.5,27.9
50.28,26.18
34.93,33.42
58.42,38.85
63.82,32.53
55.68,20.52
42.32,25.45
14.42,13.32
19.08,17.58
34.38,29.55
38.75,36.88
34.33,34.35
46.32,35.45
48.4,35.62
48.42,23.88
38.85,20.45
32.1,16.7
31.33,17.12
26.1,18.18
20.55,16.18
20.2,20.7
24.8,20.65
50.3,30.2
51.55,33.42
44.18,33.9
49.88,32.28
46.38,25.6
52.78,21.88
61.0,21.7
57.3,24.82
49.6,31.52
45.47,31.75
39.62,33.33
40.25,30.85
28.72,31.82
23.45,25.78
17.9,16.92
16.5,13.6
13.95,11.65
12.8,13.0
10.0,13.9
8.43,12.5
8.38,12.7
9.9,13.35
18.32,17.92
39.12,27.42
58.58,28.08
70.45,34.58
49.82,41.65
47.08,35.85
53.32,34.33
45.52,29.6
