actual,prediction
219.0,240.0
185.0,207.0
179.0,233.0
188.0,207.0
190.0,185.0
151.0,166.0
168.0,132.0
158.0,117.0
169.0,122.0
172.0,107.0
157.0,127.0
169.0,132.0
185.0,132.0
180.0,134.25
166.0,129.0
162.0,121.0
171.0,125.0
191.0,107.5
207.0,121.25
211.0,176.75
218.0,190.0
217.0,184.5
223.0,174.0
204.0,165.0
194.0,141.25
190.0,125.0
139.0,144.5
141.0,164.0
150.0,164.25
155.0,167.5
150.0,163.75
151.0,157.5
147.0,155.25
145.0,155.75
163.0,163.5
216.0,172.75
222.0,160.75
229.0,156.75
222.0,152.5
216.0,152.5
221.0,159.75
216.0,177.75
213.0,199.5
240.0,217.75
285.0,227.25
312.0,228.25
331.0,216.0
323.0,195.5
277.0,217.0
235.0,223.75
193.0,217.75
201.0,207.0
208.0,205.5
205.0,191.0
161.0,168.0
135.0,140.25
179.0,118.0
200.0,116.75
248.0,144.25
296.0,180.75
381.0,226.75
439.0,273.5
338.0,229.5
406.0,195.25
344.0,140.5
320.0,122.5
243.0,146.75
272.0,209.75
460.0,200.25
547.0,269.75
471.0,266.0
343.0,153.25
332.0,105.5
345.0,100.25
343.0,88.75
262.0,97.0
243.0,107.75
234.0,137.75
210.0,120.75
185.0,100.75
175.0,96.25
222.0,100.5
263.0,96.0
299.0,170.5
262.0,202.0
266.0,194.25
312.0,210.5
283.0,237.25
266.0,198.25
271.0,182.25
294.0,199.25
289.0,219.25
293.0,292.25
291.0,331.5
291.0,334.75
276.0,328.75
227.0,312.0
196.0,256.75
157.0,228.0
128.0,210.5
110.0,192.5
96.0,164.75
89.0,136.0
80.0,113.25
83.0,103.5
83.0,112.5
88.0,163.25
113.0,173.75
144.0,174.25
196.0,193.75
182.0,191.0
185.0,216.5
207.0,220.0
234.0,184.25
206.0,168.5
189.0,185.0
224.0,248.0
291.0,257.25
186.0,222.5
246.0,227.0
218.0,226.0
183.0,176.75
145.0,182.0
162.0,186.0
117.0,204.5
95.0,208.0
113.0,194.25
114.0,193.0
107.0,194.75
145.0,165.75
171.0,132.75
229.0,130.25
287.0,159.0
268.0,163.5
222.0,158.25
216.0,149.5
177.0,138.75
188.0,142.0
194.0,148.5
185.0,162.75
183.0,167.0
184.0,166.25
183.0,164.0
199.0,125.0
155.0,114.0
121.0,114.0
108.0,139.0
100.0,145.0
101.0,144.0
94.0,135.0
118.0,105.0
88.0,112.0
105.0,124.0
143.0,155.0
157.0,168.0
178.0,173.0
188.0,194.0
195.0,175.0
197.0,152.0
197.0,146.0
188.0,132.0
189.0,139.0
179.0,188.0
188.0,208.0
211.0,238.0
280.0,221.0
323.0,213.0
277.0,239.0
256.0,141.0
248.0,95.0
206.0,111.0
161.0,116.0
153.0,112.0
177.0,118.0
134.0,129.0
130.0,125.0
129.0,132.0
119.0,127.0
107.0,140.0
83.0,99.0
72.0,89.0
62.0,72.0
75.0,78.0
78.0,78.0
83.0,85.0
119.0,90.0
189.0,112.0
296.0,160.0
350.0,193.0
342.0,235.0
255.0,245.0
266.0,271.0
182.0,312.0
195.0,291.0
188.0,284.0
