actual,prediction,split
177.0,177.68808,evaluation
180.0,166.33948,evaluation
175.0,175.56676,evaluation
226.0,191.44586,evaluation
238.0,189.69858,evaluation
215.0,157.22464,evaluation
189.0,136.83437,evaluation
161.0,90.57681,evaluation
125.0,99.04426,evaluation
121.0,90.24313,evaluation
149.0,98.88612,evaluation
143.0,102.77299,evaluation
134.0,92.892006,evaluation
135.0,93.44612,evaluation
134.0,98.59315,evaluation
132.0,90.95038,evaluation
122.0,112.853096,evaluation
136.0,108.14423,evaluation
130.0,114.56424,evaluation
111.0,90.942825,evaluation
119.0,154.44281,evaluation
111.0,151.90532,evaluation
101.0,163.59286,evaluation
149.0,134.27188,evaluation
190.0,145.08337,evaluation
158.0,120.17661,evaluation
141.0,119.93636,evaluation
147.0,125.19586,evaluation
161.0,139.66924,evaluation
149.0,151.88934,evaluation
149.0,161.95291,evaluation
153.0,161.64108,evaluation
177.0,207.03674,evaluation
182.0,192.95213,evaluation
194.0,168.96814,evaluation
175.0,147.96533,evaluation
155.0,126.65145,evaluation
136.0,108.57198,evaluation
117.0,91.03199,evaluation
103.0,63.915066,evaluation
91.0,82.166214,evaluation
83.0,72.34502,evaluation
81.0,68.25789,evaluation
79.0,72.11749,evaluation
101.0,79.62924,evaluation
110.0,83.619225,evaluation
105.0,88.03438,evaluation
101.0,92.524086,evaluation
103.0,99.192604,evaluation
97.0,95.940056,evaluation
116.0,95.63599,evaluation
114.0,92.0581,evaluation
117.0,103.75056,evaluation
133.0,111.65208,evaluation
162.0,129.20958,evaluation
169.0,119.190285,evaluation
149.0,139.74158,evaluation
125.0,143.29749,evaluation
127.0,128.08553,evaluation
111.0,116.47452,evaluation
111.0,118.65241,evaluation
112.0,109.849724,evaluation
122.0,118.4258,evaluation
124.0,101.382,evaluation
122.0,114.27685,evaluation
118.0,105.584465,evaluation
105.0,113.75561,evaluation
122.0,111.54899,evaluation
138.0,128.17491,evaluation
145.0,129.49551,evaluation
133.0,132.40442,evaluation
135.0,130.93771,evaluation
145.0,135.37605,evaluation
145.0,218.11728,evaluation
185.0,217.83609,evaluation
191.0,248.16429,evaluation
169.0,211.67696,evaluation
167.5,190.44238,evaluation
175.25,178.63655,evaluation
178.0,189.54591,evaluation
164.0,190.94138,evaluation
179.75,187.35904,evaluation
184.25,191.83063,evaluation
171.25,211.35123,evaluation
140.0,180.98615,evaluation
142.25,158.42422,evaluation
143.75,158.34708,evaluation
148.5,148.34619,evaluation
150.75,144.88287,evaluation
143.5,140.82898,evaluation
129.0,116.30277,evaluation
116.0,121.39721,evaluation
113.75,104.959175,evaluation
111.75,95.86231,evaluation
125.25,102.52274,evaluation
142.0,117.33162,evaluation
155.0,129.5657,evaluation
132.75,103.24778,evaluation
131.5,131.96974,evaluation
110.0,120.05095,evaluation
85.0,114.32516,evaluation
91.0,107.37971,evaluation
98.5,120.19145,evaluation
139.25,209.16823,evaluation
272.0,274.14386,evaluation
460.5,322.62436,evaluation
523.5,302.5752,evaluation
401.0,273.29605,evaluation
347.0,254.22318,evaluation
245.75,192.1761,evaluation
195.5,168.05165,evaluation
138.0,121.85849,evaluation
123.75,121.769966,evaluation
110.75,102.39213,evaluation
103.5,94.50758,evaluation
102.75,91.07081,evaluation
114.25,100.5931,evaluation
137.5,117.36252,evaluation
137.25,125.41904,evaluation
154.5,124.482895,evaluation
155.0,142.15816,evaluation
139.5,126.26905,evaluation
121.5,115.501175,evaluation
120.75,113.81197,evaluation
113.0,110.64725,evaluation
116.75,106.170525,evaluation
112.25,97.59957,evaluation
102.5,71.98207,evaluation
94.0,97.507195,evaluation
89.75,92.016884,evaluation
89.75,93.46827,evaluation
89.25,83.43397,evaluation
97.25,98.03516,evaluation
108.25,119.2053,evaluation
131.25,112.87602,evaluation
114.75,102.36437,evaluation
92.75,160.27457,evaluation
136.75,158.94135,evaluation
210.0,154.13065,evaluation
221.5,167.0391,evaluation
213.0,187.04472,evaluation
236.5,192.5719,evaluation
239.75,274.14606,evaluation
226.75,343.18768,evaluation
226.75,358.1566,evaluation
163.0,296.11383,evaluation
145.0,288.72858,evaluation
133.75,270.451,evaluation
132.75,244.60616,evaluation
124.75,201.42522,evaluation
127.25,200.49179,evaluation
132.0,169.1348,evaluation
142.75,177.01869,evaluation
146.75,197.94678,evaluation
162.75,237.73141,evaluation
179.25,233.6003,evaluation
250.5,239.55128,evaluation
271.5,252.82867,evaluation
247.75,230.5445,evaluation
204.75,179.90295,evaluation
162.25,126.52228,evaluation
142.25,98.35397,evaluation
109.75,107.80042,evaluation
109.75,112.36869,evaluation
115.25,117.04946,evaluation
147.5,215.40143,evaluation
178.25,300.9958,evaluation
294.5,322.41895,evaluation
312.25,315.25656,evaluation
285.75,293.92996,evaluation
260.25,227.97958,evaluation
251.75,210.00339,evaluation
225.5,178.6512,evaluation
193.0,162.12935,evaluation
164.75,145.40057,evaluation
156.5,128.63338,evaluation
157.5,147.77707,evaluation
165.5,139.662,evaluation
165.0,140.37276,evaluation
163.25,142.40088,evaluation
162.0,152.9492,evaluation
149.0,133.5065,evaluation
124.0,101.55616,evaluation
102.0,85.66796,evaluation
89.0,86.659874,evaluation
86.0,93.41626,evaluation
96.0,99.16093,evaluation
111.0,107.476395,evaluation
121.0,118.551994,evaluation
138.0,148.74681,evaluation
177.0,177.47485,evaluation
197.0,186.29369,evaluation
193.0,187.70833,evaluation
178.0,179.91333,evaluation
156.0,164.76181,evaluation
158.0,156.98425,evaluation
151.0,144.01979,evaluation
151.0,138.54901,evaluation
151.0,130.68756,evaluation
150.0,124.542534,evaluation
144.0,139.58374,evaluation
143.0,145.08113,evaluation
145.0,139.46338,evaluation
150.0,133.06413,evaluation
134.0,130.45502,evaluation
90.0,108.01792,evaluation
96.0,100.097435,evaluation
78.0,81.47277,evaluation
75.0,76.675156,evaluation
79.0,84.87075,evaluation
95.0,86.91867,evaluation
101.0,78.090034,evaluation
106.0,81.141075,evaluation
141.0,104.588745,evaluation
194.0,135.3357,evaluation
197.0,141.47174,evaluation
171.0,145.29736,evaluation
147.0,137.38506,evaluation
134.0,119.3759,evaluation
138.0,109.547905,evaluation
123.0,96.74453,evaluation
116.0,102.36428,evaluation
117.0,99.26282,evaluation
133.0,129.18011,evaluation
132.0,118.48267,evaluation
140.0,121.24487,evaluation
146.0,138.83972,evaluation
139.0,126.964905,evaluation
112.0,124.7802,evaluation
94.0,94.59919,evaluation
55.0,82.73507,evaluation
72.0,57.091606,evaluation
51.0,56.477875,evaluation
53.0,52.96476,evaluation
66.0,48.102074,evaluation
89.0,56.842453,evaluation
106.0,102.124794,evaluation
121.0,153.39,evaluation
168.0,249.50784,evaluation
221.0,230.45578,evaluation
210.0,202.25946,evaluation
205.0,191.98239,evaluation
167.0,95.522545,evaluation
90.0,82.306755,evaluation
48.0,83.8995,evaluation
69.0,84.38627,evaluation
105.0,103.230736,evaluation
130.0,121.74349,evaluation
141.0,140.11026,evaluation
189.0,185.66411,evaluation
173.0,143.2905,evaluation
161.0,138.1364,evaluation
138.0,94.39124,evaluation
107.0,62.335686,evaluation
44.0,42.198723,evaluation
29.0,41.699356,evaluation
33.0,38.317802,evaluation
41.0,40.712257,evaluation
41.0,43.671406,evaluation
75.0,68.356606,evaluation
100.0,86.8614,evaluation
110.0,94.213715,evaluation
108.0,98.83109,evaluation
99.0,81.63142,evaluation
118.0,85.36113,evaluation
108.0,93.949524,evaluation
112.0,81.417625,evaluation
97.0,79.197586,evaluation
102.0,85.47939,evaluation
108.0,81.44297,evaluation
113.0,98.96656,evaluation
111.5,94.01484,evaluation
105.0,98.304726,evaluation
109.0,101.65101,evaluation
110.25,102.693726,evaluation
86.0,92.44358,evaluation
78.0,79.46222,evaluation
62.25,63.155685,evaluation
48.75,57.17305,evaluation
44.5,56.11835,evaluation
50.75,44.60959,evaluation
43.25,43.120167,evaluation
59.5,59.18548,evaluation
80.25,65.766045,evaluation
100.75,86.8119,evaluation
106.0,92.04102,evaluation
118.75,107.83532,evaluation
108.0,92.53195,evaluation
94.75,83.46303,evaluation
89.0,83.77664,evaluation
81.25,70.377945,evaluation
79.0,77.13129,evaluation
79.0,76.89734,evaluation
71.5,68.67933,evaluation
67.5,89.42663,evaluation
67.0,80.27746,evaluation
70.75,75.07811,evaluation
74.25,74.31464,evaluation
66.75,63.54844,evaluation
55.0,52.956802,evaluation
52.75,50.39806,evaluation
41.75,43.672737,evaluation
35.0,30.561941,evaluation
30.25,33.794456,evaluation
33.5,43.22686,evaluation
35.75,47.568398,evaluation
46.5,49.281647,evaluation
68.75,68.23274,evaluation
108.0,104.008095,evaluation
118.25,115.18812,evaluation
118.0,133.84592,evaluation
126.25,108.639305,evaluation
123.0,91.992165,evaluation
106.0,100.05465,evaluation
91.25,102.23582,evaluation
89.5,91.078285,evaluation
81.75,107.427574,evaluation
76.0,96.72636,evaluation
73.5,98.80952,evaluation
78.25,94.63142,evaluation
83.75,92.5606,evaluation
94.0,94.9118,evaluation
91.0,89.25654,evaluation
77.75,86.83187,evaluation
69.5,75.546295,evaluation
71.0,68.44033,evaluation
62.25,61.47841,evaluation
52.25,57.31538,evaluation
51.5,54.57866,evaluation
48.25,53.83065,evaluation
55.25,55.758377,evaluation
90.25,100.74112,evaluation
161.75,167.8609,evaluation
188.0,216.68106,evaluation
181.75,211.57352,evaluation
182.0,215.85585,evaluation
164.25,172.11557,evaluation
149.0,161.87497,evaluation
125.0,115.46016,evaluation
118.0,118.57287,evaluation
128.5,111.337105,evaluation
129.0,100.17704,evaluation
128.75,111.700676,evaluation
129.75,112.955894,evaluation
138.25,149.35991,evaluation
155.25,136.6002,evaluation
139.75,118.13974,evaluation
106.0,102.4536,evaluation
83.5,83.789696,evaluation
71.75,73.28948,evaluation
99.75,118.64599,evaluation
144.0,138.30225,evaluation
174.0,150.92795,evaluation
186.75,185.03777,evaluation
176.25,154.382,evaluation
168.25,135.36996,evaluation
145.25,142.43375,evaluation
123.0,124.89362,evaluation
113.5,134.51443,evaluation
100.0,127.024055,evaluation
88.5,107.85871,evaluation
95.75,107.70054,evaluation
143.0,120.6254,evaluation
123.0,118.54812,evaluation
110.0,118.534004,evaluation
89.0,104.65769,evaluation
74.0,89.13639,evaluation
69.0,78.282326,evaluation
67.0,72.586174,evaluation
68.0,74.41256,evaluation
123.0,161.66797,evaluation
183.0,215.55228,evaluation
169.0,279.72723,evaluation
189.0,307.29285,evaluation
136.0,274.70593,evaluation
110.0,239.28851,evaluation
248.0,231.89166,evaluation
239.0,216.64998,evaluation
277.0,206.42505,evaluation
252.0,199.80884,evaluation
235.0,212.5473,evaluation
287.0,230.85559,evaluation
298.0,251.24527,evaluation
288.0,233.06073,evaluation
405.0,249.4602,evaluation
471.0,323.14282,evaluation
404.0,369.19025,evaluation
257.0,296.48093,evaluation
147.0,156.58827,evaluation
118.0,125.00836,evaluation
121.0,121.937004,evaluation
138.0,120.37321,evaluation
161.0,136.66623,evaluation
185.0,158.71518,evaluation
229.0,228.93405,evaluation
223.0,245.23361,evaluation
228.0,263.08575,evaluation
223.0,264.54877,evaluation
215.0,237.29163,evaluation
224.0,240.21866,evaluation
208.0,216.89035,evaluation
217.0,210.9461,evaluation
232.0,204.48422,evaluation
248.0,189.01147,evaluation
221.0,211.06255,evaluation
194.0,227.45074,evaluation
211.0,219.03377,evaluation
224.0,235.82718,evaluation
237.0,216.38373,evaluation
180.0,223.13782,evaluation
144.0,168.71248,evaluation
124.0,135.52704,evaluation
123.0,125.18772,evaluation
113.0,109.53199,evaluation
127.0,102.10201,evaluation
129.0,98.67776,evaluation
121.0,98.96897,evaluation
143.0,124.51684,evaluation
144.0,173.9035,evaluation
162.0,130.41403,evaluation
100.0,132.0606,evaluation
90.0,130.5542,evaluation
42.0,125.194916,evaluation
23.0,138.41853,evaluation
39.0,166.09459,evaluation
66.0,205.66672,evaluation
174.0,257.15295,evaluation
233.0,272.51486,evaluation
226.0,280.78198,evaluation
228.0,235.889,evaluation
241.0,210.58673,evaluation
241.0,217.25566,evaluation
255.0,214.66377,evaluation
271.0,191.5044,evaluation
273.0,183.56564,evaluation
284.0,157.48825,evaluation
246.0,158.78561,evaluation
235.0,158.93077,evaluation
199.0,113.76252,evaluation
202.0,155.56683,evaluation
241.0,191.06284,evaluation
245.0,226.25131,evaluation
197.0,270.86917,evaluation
158.0,255.32523,evaluation
114.0,258.4251,evaluation
107.0,216.43008,evaluation
95.0,106.89616,evaluation
88.0,97.232704,evaluation
97.0,116.462364,evaluation
117.0,148.36282,evaluation
139.0,232.27917,evaluation
199.0,242.0384,evaluation
212.0,215.1532,evaluation
227.0,206.35709,evaluation
201.0,191.1576,evaluation
162.0,189.9017,evaluation
156.0,171.97934,evaluation
168.0,157.42255,evaluation
189.0,150.05905,evaluation
173.0,126.34746,evaluation
172.0,140.63696,evaluation
163.0,132.66092,evaluation
144.0,133.84674,evaluation
149.0,140.87201,evaluation
188.0,154.84,evaluation
201.0,171.41148,evaluation
199.0,193.71931,evaluation
212.0,195.1638,evaluation
226.0,176.02536,evaluation
178.0,163.12408,evaluation
172.0,160.91316,evaluation
164.0,158.64835,evaluation
168.0,162.45262,evaluation
186.0,161.46211,evaluation
179.0,165.38632,evaluation
190.0,164.51222,evaluation
184.0,169.36264,evaluation
183.0,160.81999,evaluation
173.0,156.06454,evaluation
166.0,150.0206,evaluation
157.0,140.95155,evaluation
141.0,133.23994,evaluation
134.0,115.675285,evaluation
133.0,94.060905,evaluation
135.0,114.69009,evaluation
114.0,104.70774,evaluation
103.0,97.25056,evaluation
119.0,106.781265,evaluation
160.0,114.19598,evaluation
184.0,142.96616,evaluation
113.0,117.90834,evaluation
55.0,79.54645,evaluation
56.0,68.38651,evaluation
63.0,56.396812,evaluation
69.0,54.58488,evaluation
62.0,60.91942,evaluation
73.0,64.10334,evaluation
86.0,85.57874,evaluation
94.0,163.62051,evaluation
128.0,195.37534,evaluation
166.0,177.8177,evaluation
188.0,176.49518,evaluation
183.0,172.35535,evaluation
175.0,159.34802,evaluation
150.0,151.37088,evaluation
216.0,128.34343,evaluation
114.0,129.81561,evaluation
92.0,122.90752,evaluation
83.0,98.69789,evaluation
95.0,105.69169,evaluation
89.0,125.83245,evaluation
94.0,171.99002,evaluation
99.0,178.89627,evaluation
123.0,205.72992,evaluation
216.0,236.93565,evaluation
240.0,224.35774,evaluation
239.0,242.48096,evaluation
239.0,201.38046,evaluation
217.0,190.85333,evaluation
208.0,183.07098,evaluation
178.0,149.78027,evaluation
156.0,140.01407,evaluation
150.0,124.12511,evaluation
140.0,101.393776,evaluation
139.0,121.33108,evaluation
130.0,110.1809,evaluation
133.0,98.9201,evaluation
127.0,111.10583,evaluation
127.0,115.87581,evaluation
121.0,102.940956,evaluation
89.0,91.57041,evaluation
72.0,71.626,evaluation
46.0,65.53441,evaluation
55.0,54.38632,evaluation
42.0,45.09391,evaluation
41.0,42.571114,evaluation
42.0,49.492973,evaluation
85.0,77.337776,evaluation
99.0,102.10937,evaluation
139.0,104.41033,evaluation
124.0,127.941124,evaluation
129.0,132.88333,evaluation
130.0,115.303825,evaluation
132.0,140.92331,evaluation
123.0,112.45175,evaluation
118.0,111.53521,evaluation
117.0,99.43584,evaluation
110.0,120.57361,evaluation
113.0,127.835365,evaluation
127.0,156.77144,evaluation
139.0,133.59497,evaluation
112.0,129.06808,evaluation
83.0,98.95816,evaluation
58.0,70.20625,evaluation
30.0,49.52268,evaluation
30.0,41.022964,evaluation
39.0,36.680004,evaluation
44.0,36.43017,evaluation
40.0,39.36573,evaluation
42.0,41.956795,evaluation
55.0,53.915253,evaluation
73.0,69.32062,evaluation
84.0,82.54307,evaluation
91.0,77.66978,evaluation
78.0,67.66894,evaluation
83.0,70.166664,evaluation
86.0,77.12711,evaluation
88.0,82.54367,evaluation
88.0,85.54994,evaluation
95.0,79.425316,evaluation
94.0,76.11618,evaluation
88.0,78.27943,evaluation
72.0,67.68515,evaluation
85.0,78.477715,evaluation
97.0,75.282875,evaluation
81.0,72.073845,evaluation
62.0,60.73608,evaluation
55.0,47.32132,evaluation
53.0,40.57561,evaluation
39.0,35.80604,evaluation
36.0,33.99433,evaluation
36.0,33.399124,evaluation
40.0,34.27629,evaluation
35.0,35.34786,evaluation
45.0,49.891014,evaluation
68.0,63.870045,evaluation
79.0,61.88066,evaluation
64.0,66.70393,evaluation
59.0,74.57203,evaluation
64.0,77.567055,evaluation
62.0,73.606926,evaluation
61.0,62.174507,evaluation
62.0,78.51882,evaluation
57.0,64.130356,evaluation
79.0,54.459538,evaluation
78.0,68.087265,evaluation
73.0,71.9074,evaluation
96.0,79.03282,evaluation
91.0,87.25828,evaluation
72.0,83.1614,evaluation
68.0,74.36126,evaluation
63.0,68.34656,evaluation
57.0,61.746307,evaluation
57.0,61.757523,evaluation
39.0,38.75106,evaluation
35.0,35.692047,evaluation
42.0,32.55175,evaluation
44.0,34.438557,evaluation
62.0,61.389816,evaluation
107.0,91.83733,evaluation
114.0,115.76432,evaluation
124.0,116.98707,evaluation
135.0,119.2084,evaluation
112.0,119.472435,evaluation
117.0,119.58088,evaluation
111.0,92.827126,evaluation
110.0,101.19539,evaluation
100.0,110.657326,evaluation
107.0,95.77679,evaluation
106.0,118.529396,evaluation
102.0,118.20125,evaluation
112.0,121.3252,evaluation
113.0,132.2178,evaluation
121.0,115.08573,evaluation
102.0,93.078835,evaluation
90.0,94.45634,evaluation
78.0,83.8036,evaluation
41.0,80.49333,evaluation
45.0,61.64716,evaluation
55.0,63.51341,evaluation
62.0,55.821938,evaluation
51.0,75.42754,evaluation
80.0,109.643776,evaluation
124.0,143.71521,evaluation
133.0,227.08147,evaluation
141.0,242.02686,evaluation
150.0,204.11844,evaluation
177.0,196.05122,evaluation
183.0,197.23337,evaluation
184.0,170.71487,evaluation
171.0,157.30362,evaluation
160.0,155.64328,evaluation
152.0,130.88657,evaluation
143.0,160.29907,evaluation
155.0,151.22598,evaluation
169.0,187.1636,evaluation
199.0,216.21878,evaluation
191.0,176.0279,evaluation
153.0,137.52097,evaluation
94.0,119.15659,evaluation
67.0,79.60171,evaluation
51.0,73.71001,evaluation
44.0,50.289146,evaluation
45.0,50.68197,evaluation
48.0,65.30907,evaluation
50.0,78.62667,evaluation
66.0,89.454475,evaluation
134.0,140.06845,evaluation
161.0,191.55186,evaluation
133.0,221.7346,evaluation
157.0,208.97559,evaluation
156.0,212.35606,evaluation
168.0,199.08759,evaluation
153.0,184.7558,evaluation
149.0,175.19597,evaluation
147.0,161.28418,evaluation
153.0,144.594,evaluation
149.0,169.66891,evaluation
171.0,165.57329,evaluation
189.0,191.83394,evaluation
223.0,246.26868,evaluation
173.0,241.5083,evaluation
130.0,155.93973,evaluation
83.0,89.66954,evaluation
75.0,51.14972,evaluation
55.0,46.760193,evaluation
56.0,50.784515,evaluation
47.0,57.561943,evaluation
78.0,61.52207,evaluation
73.0,81.07771,evaluation
83.0,128.6802,evaluation
91.0,158.17538,evaluation
107.0,50.240124,evaluation
123.0,144.05975,evaluation
122.0,169.03285,evaluation
107.0,117.845024,evaluation
129.0,126.26659,evaluation
141.0,122.20707,evaluation
158.0,144.53201,evaluation
160.0,122.80222,evaluation
140.0,114.28234,evaluation
110.0,94.325584,evaluation
92.0,92.49671,evaluation
90.0,80.97784,evaluation
73.0,66.39646,evaluation
50.0,64.605095,evaluation
38.0,49.046375,evaluation
31.0,41.56514,evaluation
27.0,33.39679,evaluation
24.0,29.737822,evaluation
29.0,28.5068,evaluation
23.0,27.094719,evaluation
34.0,26.554102,evaluation
38.0,45.98003,evaluation
46.0,50.00818,evaluation
61.0,53.66513,evaluation
67.0,60.496174,evaluation
68.0,56.048874,evaluation
62.0,49.931526,evaluation
63.0,61.560337,evaluation
61.0,50.876163,evaluation
55.0,55.04385,evaluation
61.0,56.72216,evaluation
57.0,50.469177,evaluation
72.0,57.660618,evaluation
69.0,59.384655,evaluation
70.0,53.78628,evaluation
72.0,61.62502,evaluation
48.0,55.773468,evaluation
45.0,46.369995,evaluation
42.0,47.226357,evaluation
44.0,42.829483,evaluation
30.0,40.10789,evaluation
28.0,29.022093,evaluation
29.0,26.17709,evaluation
24.0,24.135479,evaluation
24.0,20.041903,evaluation
27.0,31.003597,evaluation
42.0,37.354782,evaluation
44.0,40.44815,evaluation
40.0,45.047337,evaluation
34.0,42.626472,evaluation
40.0,43.4111,evaluation
41.0,47.82588,evaluation
45.0,32.95681,evaluation
50.0,47.213398,evaluation
55.0,39.539345,evaluation
51.0,30.141167,evaluation
50.0,38.00995,evaluation
57.0,65.729805,evaluation
69.0,69.94042,evaluation
72.0,73.70452,evaluation
67.0,65.30907,evaluation
53.0,51.785732,evaluation
41.0,46.191566,evaluation
45.0,40.76369,evaluation
