neighbor__124,neighbor__1426,neighbor__5024
30.4,19.45,50.3
47.97,61.68,68.05
77.78,68.72,102.6
50.9,18.27,62.12
51.38,23.92,60.08
48.0,24.75,68.97
51.88,23.12,90.52
48.22,11.6,107.4
41.45,6.45,98.05
36.28,7.28,89.75
28.88,9.78,83.45
27.65,5.55,73.1
29.82,4.6,45.4
29.4,5.92,41.68
33.6,16.25,50.3
48.78,62.32,74.92
83.15,78.57,97.6
84.07,71.5,120.02
79.55,56.35,137.32
78.97,44.8,128.6
73.6,48.98,125.87
53.55,26.4,94.38
53.55,19.12,88.38
45.45,18.25,90.0
43.78,11.85,86.05
37.1,8.43,57.02
35.28,4.9,45.97
34.12,5.28,45.12
33.0,8.82,49.88
35.55,21.45,48.3
68.05,75.42,67.75
82.2,83.43,139.82
90.02,80.55,152.5
97.6,69.82,156.18
84.12,79.18,136.62
77.88,53.65,122.88
113.5,45.97,93.68
96.92,31.6,72.8
67.4,14.82,61.78
63.55,15.22,58.02
84.88,30.83,53.25
79.72,17.12,48.12
85.22,46.98,75.57
93.22,120.12,79.32
99.22,114.02,107.88
99.28,116.4,106.35
93.18,111.25,82.72
79.12,109.5,124.98
70.65,90.62,96.4
66.92,75.42,100.85
53.68,57.68,97.35
50.42,70.82,103.43
44.4,69.55,126.4
38.62,55.92,117.6
33.38,46.85,106.68
32.33,49.68,107.45
34.9,49.35,97.75
54.6,98.68,123.18
98.78,111.38,105.28
97.22,166.2,89.0
71.22,63.8,104.88
40.4,72.18,94.1
76.2,35.52,74.43
65.53,16.77,78.32
53.52,18.88,87.0
42.97,18.12,111.02
44.28,10.92,100.65
51.58,13.82,89.52
56.45,21.3,88.85
75.6,42.6,95.58
88.82,41.5,94.4
88.05,34.78,76.7
81.32,25.45,69.3
71.42,23.02,69.53
67.42,15.12,74.9
57.98,12.52,80.05
49.05,9.07,108.98
40.85,6.32,107.22
29.38,7.1,86.4
29.6,7.6,80.42
28.32,14.62,63.75
35.6,16.6,47.28
40.78,20.1,46.32
40.58,11.88,48.55
42.9,3.48,48.62
31.95,2.85,49.55
26.18,2.35,66.95
28.6,3.38,70.08
28.65,4.88,61.47
40.78,42.7,55.8
60.9,51.28,85.4
67.7,59.8,78.3
70.53,60.68,85.65
65.38,40.15,84.68
56.85,26.72,105.18
49.38,18.0,111.48
42.88,10.77,92.1
39.42,14.9,81.5
35.2,12.4,65.18
46.38,14.02,55.92
49.08,22.38,50.45
47.98,20.27,56.68
46.7,20.72,63.55
47.62,18.92,66.9
40.8,12.45,69.68
40.8,12.7,83.72
39.28,11.77,78.68
35.58,6.82,72.07
33.17,7.65,65.25
34.7,10.18,63.28
36.83,13.62,47.55
40.0,19.2,49.82
51.6,38.88,65.0
67.15,66.03,85.45
69.12,65.68,103.68
73.28,63.02,119.93
68.32,64.18,141.85
63.13,56.9,134.18
60.85,52.7,116.3
51.82,44.28,100.82
40.92,42.1,90.32
32.35,46.58,60.98
27.5,42.88,54.05
24.85,18.5,48.12
23.5,43.6,47.25
75.9,38.65,82.7
81.6,53.9,90.25
65.97,66.18,86.72
63.78,67.8,80.62
81.42,52.58,74.28
81.1,46.42,68.0
95.25,57.82,68.82
100.7,105.1,97.88
96.82,104.52,122.45
91.22,97.65,129.43
79.12,119.1,133.07
63.15,101.3,122.3
56.55,99.5,103.72
49.65,85.68,85.82
37.6,74.32,68.15
31.62,49.32,63.35
30.05,49.22,65.78
30.95,41.92,70.25
31.52,44.1,93.08
43.98,40.35,95.48
73.62,66.72,146.52
149.07,65.45,188.27
79.82,32.3,136.6
67.95,14.95,49.38
63.38,12.08,46.88
45.1,13.12,49.85
49.4,32.32,55.55
85.58,66.55,89.52
110.05,79.2,129.95
109.52,71.53,125.93
103.95,70.2,120.0
86.95,64.9,110.58
82.88,55.97,116.93
63.38,40.95,101.09
54.78,30.42,118.93
57.88,28.3,104.72
46.62,23.45,92.71
56.32,28.83,77.93
60.75,32.9,87.64
53.88,28.8,82.3
55.18,19.3,75.6
55.55,21.72,35.26
76.0,26.0,65.33
81.7,27.58,70.78
58.8,21.65,62.09
46.22,18.5,32.76
39.53,15.78,24.86
37.05,14.0,23.22
34.78,15.18,35.73
35.8,31.55,87.75
64.2,70.12,105.42
85.52,84.6,166.4
89.0,78.8,152.0
92.08,78.03,132.73
79.03,73.4,113.95
79.43,62.82,104.02
76.75,54.7,94.1
72.05,47.15,85.62
55.97,46.55,78.82
46.28,34.22,87.32
42.62,34.2,98.05
50.3,38.7,97.62
57.7,44.0,91.4
59.88,47.32,86.55
76.05,60.95,92.12
81.55,41.7,109.5
55.52,26.5,81.05
43.08,11.68,58.45
37.88,7.62,51.25
41.52,8.38,49.15
42.68,11.7,57.72
43.55,11.7,63.72
52.28,32.8,66.47
76.22,80.62,80.3
91.52,88.4,107.18
101.55,98.72,126.48
97.32,92.78,102.4
94.28,91.48,81.62
82.48,96.12,98.22
66.68,104.4,105.7
70.18,79.4,93.25
66.25,63.88,120.92
40.93,68.85,101.48
36.9,62.5,89.35
35.4,47.78,83.5
35.62,43.3,80.57
39.33,54.53,67.82
72.3,107.08,89.22
99.3,108.7,107.12
96.08,107.57,106.78
74.18,79.43,100.52
46.7,94.45,149.3
31.5,54.32,143.07
31.55,27.18,94.38
30.7,20.2,84.28
57.2,40.17,81.9
68.45,78.32,76.12
82.55,107.45,66.72
95.1,118.62,97.82
96.2,128.4,96.88
85.85,134.2,108.62
70.72,122.55,146.18
64.05,123.28,153.02
56.75,116.55,154.85
50.58,90.82,133.18
39.25,66.75,124.9
43.45,66.12,112.92
41.7,61.75,92.05
42.6,50.28,84.75
52.98,40.78,74.08
62.95,28.72,68.2
58.1,32.65,70.68
44.78,47.82,98.38
35.9,63.82,132.1
46.78,27.17,121.4
53.32,60.22,113.35
51.08,59.3,105.78
56.92,60.18,97.88
51.8,61.53,69.1
45.62,49.4,61.72
48.48,22.8,54.7
42.85,20.25,50.45
36.17,41.42,48.32
34.72,38.62,65.05
50.55,31.3,75.95
44.88,15.77,72.53
34.2,29.72,66.65
33.65,6.02,60.7
18.92,8.85,42.35
20.28,17.45,31.2
30.02,30.98,29.15
38.88,26.7,36.53
34.75,25.83,46.2
26.6,44.38,73.4
36.33,50.22,72.0
26.72,36.5,77.5
24.58,37.98,68.2
26.52,48.85,62.05
35.97,35.4,55.08
37.43,25.22,42.25
52.4,11.82,44.18
56.78,15.68,44.68
49.08,18.12,43.78
40.83,15.2,44.22
40.33,28.92,49.82
41.88,34.0,52.25
42.6,34.3,53.08
40.8,37.22,52.38
34.45,24.67,56.25
31.3,19.5,46.4
20.95,14.58,36.05
20.12,15.15,31.45
20.5,13.48,28.58
25.32,21.2,26.68
37.5,23.92,34.92
44.25,27.85,61.28
69.75,36.9,104.52
67.97,22.35,74.78
65.8,7.18,63.02
61.3,8.7,42.95
62.55,14.82,36.85
52.25,11.6,27.85
42.88,10.73,23.22
54.58,18.42,23.95
66.53,55.65,32.55
66.45,62.42,89.72
58.38,51.4,117.15
56.4,53.22,103.22
55.1,46.7,100.18
41.92,44.97,93.05
33.35,46.35,76.38
43.55,34.95,39.3
38.67,32.08,39.62
34.6,34.92,40.02
33.62,33.6,54.85
33.83,34.85,60.58
38.88,29.75,62.65
52.6,24.33,63.45
67.53,9.32,58.15
59.48,2.12,39.2
55.38,5.12,28.55
41.1,9.9,38.17
64.3,32.95,71.32
68.42,14.62,61.85
55.18,11.32,57.08
55.62,11.52,56.02
47.25,5.35,48.4
40.95,8.48,41.0
43.1,1.45,43.88
36.33,3.78,40.78
36.4,21.5,47.92
41.7,24.2,52.25
49.72,22.5,54.35
50.25,26.65,68.15
56.12,15.5,68.88
52.97,10.35,50.12
54.12,20.08,43.92
54.38,18.48,36.75
49.5,20.0,35.1
43.95,24.82,40.7
39.35,16.2,43.6
33.67,8.62,53.48
30.75,9.35,52.52
39.3,28.67,56.0
65.7,31.95,66.5
69.85,32.55,64.78
66.8,40.35,66.52
64.8,26.25,72.62
61.92,19.12,62.5
60.48,28.6,58.35
59.4,13.55,55.38
53.9,6.57,48.52
34.45,10.9,34.65
32.35,2.25,29.75
30.12,2.25,33.03
30.55,0.7,44.52
30.05,2.97,44.45
31.38,2.88,44.15
29.0,4.2,44.12
26.88,6.6,44.08
32.3,29.18,41.08
54.95,45.55,51.35
60.45,40.4,58.8
58.6,36.5,61.92
61.47,32.5,57.32
59.55,19.82,51.92
54.95,21.25,81.38
48.58,15.92,70.3
47.38,13.9,70.47
43.52,11.78,64.55
45.3,11.28,50.72
44.65,18.95,40.95
42.42,20.75,42.5
46.22,26.12,50.75
49.65,17.08,47.52
50.65,10.88,41.7
36.52,8.4,55.22
27.17,7.5,59.28
21.25,2.22,53.5
19.45,3.25,48.15
22.88,3.75,44.92
26.22,5.32,39.18
26.85,10.92,34.75
34.48,37.08,42.05
63.97,57.25,61.92
71.55,56.5,67.85
63.5,55.88,79.65
57.9,49.5,105.08
59.78,45.2,110.0
56.05,27.72,98.85
53.05,26.88,87.8
48.25,20.68,75.35
47.42,13.42,52.92
44.25,13.82,51.32
42.95,17.92,50.12
41.28,27.2,50.92
43.12,26.72,58.28
44.12,16.2,58.95
47.38,14.12,66.75
46.82,9.72,75.25
41.5,4.57,69.6
36.95,5.8,64.72
33.15,4.97,56.95
31.78,8.57,45.22
29.15,7.9,42.6
30.2,9.52,44.05
42.2,44.7,51.35
65.23,67.47,92.15
74.4,64.03,130.68
74.18,60.35,138.2
71.15,58.2,132.62
66.62,56.92,132.95
60.3,50.12,120.3
58.47,48.58,99.88
58.3,46.18,90.15
54.85,32.62,74.85
54.18,31.45,65.5
49.95,35.17,69.0
47.15,39.7,76.45
46.25,39.5,82.5
55.25,33.2,82.85
54.6,25.45,69.38
49.12,17.55,69.0
37.25,9.6,62.8
33.4,7.65,48.98
29.45,8.85,42.8
30.62,8.57,41.68
28.35,16.92,42.92
51.62,25.82,46.42
85.57,69.68,56.65
87.28,71.28,113.2
90.52,78.72,140.35
93.15,85.02,127.45
91.2,92.12,126.45
89.15,98.52,100.52
81.4,62.25,87.82
68.03,68.62,77.12
60.72,53.7,73.7
69.38,39.55,64.5
56.02,35.5,77.45
51.47,42.75,97.12
51.4,42.9,98.02
61.1,45.38,103.68
68.55,54.12,113.22
68.78,89.52,151.7
68.22,64.08,123.68
47.8,60.0,109.48
36.3,37.47,81.08
28.0,62.7,73.78
31.42,76.6,71.68
34.9,81.03,80.08
77.05,61.9,86.98
72.55,60.32,92.4
68.78,63.68,89.45
67.18,66.7,80.62
62.9,62.15,74.9
64.53,53.08,72.05
58.95,36.05,72.5
44.7,33.92,93.1
42.3,54.4,96.7
45.1,59.28,93.25
43.38,65.12,92.98
49.65,57.0,88.88
61.45,58.58,82.1
68.12,66.2,78.8
44.95,77.5,84.7
30.5,61.42,94.98
27.38,33.85,99.62
35.78,15.4,88.1
48.35,15.15,103.38
55.58,15.8,100.38
58.25,23.62,91.7
65.85,46.1,91.78
69.0,33.72,104.15
65.4,27.18,88.65
56.62,16.58,67.5
49.72,11.12,58.2
45.05,10.3,56.88
44.58,7.32,59.35
44.48,5.2,58.48
40.1,3.47,73.65
38.17,3.0,73.62
34.33,3.2,68.95
32.65,4.35,65.8
33.7,2.72,61.35
37.1,7.95,46.8
45.72,7.75,41.92
45.3,9.02,41.98
34.4,9.7,43.12
38.8,7.5,43.3
35.62,6.25,54.55
38.55,5.28,75.42
40.88,7.25,73.45
42.1,7.05,68.3
45.75,12.48,66.65
52.8,30.8,73.2
59.7,46.85,80.32
60.95,44.18,81.38
60.38,26.9,69.0
59.42,14.0,54.98
52.15,8.48,45.22
47.2,6.08,46.4
43.05,5.85,63.5
41.55,4.35,62.68
36.2,2.17,55.35
31.12,1.6,54.8
28.78,2.3,44.3
30.42,1.82,36.17
32.47,4.95,34.72
35.67,3.32,35.92
35.95,4.85,36.98
35.5,4.45,40.38
35.35,4.28,66.55
36.3,4.08,73.47
37.42,3.1,70.4
40.08,2.72,69.92
42.08,4.8,67.4
42.82,7.42,56.82
49.48,34.3,53.0
64.55,46.85,75.97
61.4,55.35,83.48
57.65,46.68,82.4
49.95,55.77,85.18
53.12,44.6,97.78
49.9,42.78,95.72
48.18,41.0,85.38
46.47,35.58,75.82
45.58,25.18,62.85
45.3,20.02,50.18
43.98,21.17,44.45
41.08,20.35,46.85
47.2,24.35,43.35
46.45,24.35,45.88
52.2,28.68,54.38
58.22,26.22,70.03
58.15,23.08,71.47
52.08,13.82,59.58
42.5,11.08,51.68
41.25,8.95,45.05
41.4,7.85,32.98
50.48,10.95,29.92
66.25,61.22,36.7
85.22,95.88,67.22
85.48,95.12,105.35
85.38,88.93,131.02
73.5,93.75,118.4
68.45,77.45,108.22
63.85,70.05,103.35
60.05,69.38,94.62
48.35,60.58,83.2
42.88,61.7,49.82
36.98,63.2,54.85
37.48,62.47,47.3
35.05,65.42,43.1
45.32,62.7,46.7
65.75,58.15,78.97
96.62,44.18,78.1
84.2,14.35,65.65
72.72,27.17,69.27
66.28,55.92,90.7
63.72,99.9,89.25
60.55,109.07,71.02
61.3,102.15,72.03
78.78,74.28,65.9
88.38,83.08,74.95
87.5,102.8,97.52
80.9,100.82,107.6
77.3,101.38,105.78
69.53,102.95,120.9
64.82,124.2,126.82
62.15,110.12,86.45
59.58,96.98,74.65
43.05,81.08,70.65
38.17,71.1,64.28
42.03,61.22,63.62
45.3,60.55,88.62
46.92,58.08,94.05
48.48,65.45,104.42
62.47,98.9,128.2
55.0,84.43,130.52
45.8,82.18,98.72
34.95,67.78,81.62
27.58,69.2,69.42
32.38,83.08,60.92
32.02,77.95,65.4
36.35,59.32,67.45
51.95,57.45,95.95
64.72,43.4,92.3
62.18,47.72,89.5
60.53,63.35,87.18
55.78,68.43,82.5
49.4,84.52,71.48
41.53,86.62,61.65
36.2,62.75,49.75
29.68,78.47,47.03
25.65,28.25,45.45
28.3,36.92,53.15
27.92,40.33,68.6
28.1,37.18,68.88
34.85,54.58,66.25
35.1,23.72,64.3
37.35,25.0,61.48
35.55,45.18,47.08
35.4,34.48,41.4
37.7,35.83,39.15
32.48,45.32,38.62
26.95,55.08,42.22
31.48,56.8,51.85
35.38,46.55,64.75
43.75,38.72,65.4
37.78,46.08,68.5
51.2,68.55,65.32
48.65,70.9,75.22
43.72,37.55,54.7
39.33,29.6,36.33
43.28,34.05,42.82
44.03,36.08,36.2
43.15,49.42,32.78
39.3,63.25,58.9
43.28,51.35,54.98
35.72,47.65,56.85
33.15,48.38,56.88
37.85,49.4,53.48
55.58,54.25,66.15
70.12,37.5,63.42
38.4,21.8,24.32
24.52,20.45,26.12
26.02,21.0,32.45
34.58,22.5,33.38
35.98,27.28,35.0
42.0,47.6,39.98
49.82,63.08,51.32
60.65,58.02,43.22
52.82,53.75,45.48
53.68,53.12,54.02
54.18,53.02,52.53
53.28,46.52,49.7
53.65,41.08,44.38
53.32,34.2,50.42
48.92,25.33,45.72
42.2,24.4,44.25
35.58,27.3,46.85
44.18,27.5,36.65
45.75,33.15,29.12
43.85,25.32,25.45
41.05,25.22,21.92
39.52,23.1,21.02
38.72,21.68,21.6
39.15,21.35,32.17
42.32,20.88,37.35
44.08,21.1,37.53
43.9,22.58,38.67
41.42,25.33,38.5
46.42,47.35,39.55
67.78,68.08,47.65
69.2,77.9,55.75
67.95,84.45,79.62
65.97,80.02,77.7
66.55,71.15,76.78
64.92,69.25,87.68
54.65,63.1,87.93
48.05,65.95,81.45
54.22,66.65,69.8
55.05,58.97,63.32
51.15,58.45,53.3
53.3,58.8,45.2
53.55,56.4,49.35
56.72,53.42,53.75
57.08,41.3,49.8
42.5,27.48,41.02
41.85,26.88,38.9
46.38,26.25,38.15
45.55,25.55,35.65
43.95,27.3,27.15
49.78,47.82,32.78
66.0,79.38,58.18
65.5,79.22,77.78
67.9,76.8,86.52
67.8,63.38,86.45
65.45,71.15,89.7
57.05,44.1,84.48
53.65,44.78,82.08
53.72,48.48,56.12
47.0,50.15,48.42
41.8,53.68,42.08
38.8,48.8,40.9
48.3,55.85,47.5
69.05,65.55,72.88
80.95,58.18,74.62
75.18,48.55,68.82
70.32,43.58,61.8
70.75,34.4,67.78
72.98,28.38,62.22
71.53,26.0,39.88
67.75,22.92,30.67
60.6,32.6,28.08
69.73,85.45,37.62
88.5,77.18,67.18
84.2,88.38,93.25
83.15,93.38,108.85
80.88,86.28,119.25
70.32,81.78,114.8
63.28,69.35,95.82
59.68,69.53,102.55
52.52,59.95,79.28
52.82,53.45,60.82
47.8,56.5,49.68
47.8,50.68,51.72
50.12,54.08,56.75
62.75,52.5,76.42
71.65,63.45,93.72
87.5,69.55,91.38
88.1,50.5,80.82
88.52,40.85,71.95
89.85,43.22,60.58
99.82,31.6,53.55
99.3,36.58,50.32
98.82,48.05,48.62
110.7,65.4,45.2
103.65,102.32,57.62
110.15,125.32,98.22
105.35,110.65,143.2
106.42,95.12,133.15
99.82,98.52,113.42
90.28,102.5,91.6
82.18,96.3,73.9
63.32,80.03,57.9
54.28,87.05,51.47
47.0,64.12,55.25
45.88,64.38,49.88
42.42,61.65,61.45
45.88,55.6,69.82
54.05,57.35,74.45
76.6,100.88,104.8
86.22,113.32,128.0
69.57,186.1,112.35
32.6,109.2,127.62
63.92,97.18,109.92
47.4,71.05,100.4
80.3,72.2,107.25
92.68,93.25,122.8
132.77,103.25,130.52
135.22,166.28,113.2
139.75,179.1,110.92
144.25,180.2,130.3
129.65,173.25,156.12
120.55,178.48,143.75
114.95,162.12,117.42
101.88,153.62,107.12
109.62,139.65,100.62
107.08,137.15,92.35
91.55,99.88,111.22
72.75,94.52,119.32
80.05,80.2,120.72
81.85,89.43,126.3
84.48,64.1,105.9
103.15,55.25,91.45
107.32,51.88,66.32
110.8,52.7,56.4
105.92,39.93,47.55
75.95,59.28,47.8
76.8,94.4,50.7
68.62,100.43,68.5
67.7,89.28,78.95
74.5,81.2,76.53
83.7,71.82,74.93
90.85,67.62,76.53
92.78,56.38,78.25
71.42,54.55,67.68
71.32,89.55,56.95
73.88,89.02,53.45
70.6,113.32,46.55
108.4,34.17,40.88
107.02,40.88,39.62
100.28,39.9,46.05
88.38,36.22,69.0
82.82,32.2,75.65
71.7,29.25,73.92
49.9,25.18,72.38
56.15,31.92,69.47
62.08,39.58,63.72
67.0,37.02,46.58
54.28,30.5,39.0
52.35,32.4,38.93
58.35,36.52,41.45
59.45,25.35,38.1
59.95,21.55,45.78
49.6,21.0,57.18
45.1,25.28,63.2
45.85,28.62,64.28
48.68,29.33,56.35
52.35,26.3,39.48
57.55,24.0,38.2
62.4,20.98,33.9
60.25,23.92,32.75
53.7,26.6,32.48
51.22,25.32,42.9
50.25,24.5,56.15
46.58,22.4,37.45
49.05,23.72,48.2
43.0,24.08,49.5
51.4,24.2,47.6
50.78,33.83,37.47
71.53,47.35,43.65
81.2,44.62,51.82
74.53,46.18,49.08
69.25,44.18,46.0
65.65,42.78,52.75
67.45,40.62,61.62
75.62,39.33,67.75
72.47,35.25,69.08
69.38,30.05,53.0
64.2,25.92,28.02
55.65,26.12,26.88
57.45,25.98,27.22
62.0,26.38,34.35
55.2,26.78,35.28
55.55,27.68,41.92
52.53,28.08,42.95
48.25,28.4,42.15
47.9,25.22,28.7
53.18,24.85,22.18
59.03,34.4,25.35
87.62,69.8,43.15
110.07,80.92,67.82
64.18,83.95,124.78
47.05,92.15,97.78
31.3,80.18,93.65
35.15,96.6,71.53
45.62,97.1,55.48
65.32,74.62,45.82
72.2,93.45,40.02
79.25,94.82,39.28
93.57,60.85,45.72
105.45,58.98,62.85
82.2,60.0,72.28
75.1,69.1,75.58
75.82,68.78,70.9
76.28,58.1,69.18
72.05,64.28,60.9
62.65,67.85,51.8
51.18,54.3,41.32
35.58,48.5,39.78
32.88,61.2,38.5
34.55,56.35,48.35
42.32,48.65,68.65
58.58,45.0,96.35
83.88,49.5,96.42
64.6,51.18,110.4
61.95,82.9,81.95
72.75,33.8,49.42
68.65,33.48,44.05
71.15,32.98,43.98
92.02,46.42,43.82
110.68,49.05,59.5
137.7,115.75,69.22
145.5,132.1,74.55
155.88,155.22,74.73
137.93,148.15,80.42
123.82,99.35,92.92
134.85,85.3,72.32
103.2,78.82,57.2
80.68,77.0,55.62
64.03,65.53,56.72
67.72,58.75,60.8
68.22,53.98,77.78
72.8,42.78,75.42
77.7,36.15,64.72
83.55,35.98,65.08
91.0,37.22,61.95
99.78,32.22,42.32
96.28,43.78,35.8
87.3,36.6,31.1
80.4,24.55,28.8
91.18,38.08,27.3
87.98,55.7,36.12
93.7,64.62,58.12
89.22,52.95,71.1
83.45,44.95,64.95
84.98,52.8,60.98
75.78,67.38,71.58
76.2,76.82,68.12
77.25,71.75,56.32
76.88,66.05,56.15
77.62,59.3,45.4
68.8,47.55,39.05
64.22,39.95,52.92
59.8,41.0,57.52
65.03,39.08,58.1
65.05,43.6,57.25
62.62,67.75,57.15
85.15,59.0,57.45
80.35,65.5,47.38
70.72,61.85,45.75
60.68,91.65,40.62
61.1,55.38,57.2
64.4,42.25,68.6
83.02,41.62,71.9
91.48,55.35,73.45
97.4,76.5,68.25
98.98,87.28,68.95
101.5,88.02,78.28
102.42,86.12,73.62
92.0,89.58,63.82
86.05,80.75,62.32
97.62,54.63,76.97
85.15,28.28,69.93
51.82,21.85,74.05
41.65,20.15,71.6
45.05,21.12,69.68
48.92,21.4,56.45
51.22,22.35,40.83
58.18,18.88,35.95
51.52,17.95,31.82
47.75,16.27,31.1
45.55,16.42,33.48
42.88,18.1,46.1
44.48,18.4,55.4
46.65,19.75,56.28
47.68,20.7,50.82
63.15,33.12,32.65
59.7,28.45,26.42
57.5,22.28,21.45
54.25,20.35,22.38
51.9,20.38,33.15
44.05,23.25,38.55
48.58,25.28,40.55
48.38,24.95,41.08
54.88,25.12,29.38
61.88,27.95,23.92
72.2,49.2,31.3
98.88,55.68,44.58
103.02,66.15,62.52
98.58,67.25,76.58
102.3,60.78,82.1
96.5,35.65,77.8
96.82,37.7,73.08
87.82,43.1,55.1
80.12,46.25,43.88
78.57,38.83,33.92
78.9,38.03,31.52
81.45,41.35,34.2
82.95,33.1,33.15
81.65,26.38,39.42
73.38,24.18,44.58
64.45,21.25,44.78
53.0,21.78,43.58
51.65,23.72,31.68
50.3,24.38,19.12
52.4,23.5,16.05
65.78,35.53,24.62
95.7,62.8,44.0
120.95,76.38,75.77
81.42,74.1,63.6
69.82,54.18,50.02
62.3,53.3,40.25
63.95,68.28,46.62
74.57,67.42,57.05
132.18,75.3,65.97
103.78,30.25,55.7
92.45,29.12,55.92
98.42,29.1,20.67
113.9,41.1,19.45
124.9,81.75,29.62
128.98,96.25,35.97
120.55,92.42,56.05
87.52,21.78,47.85
76.85,26.55,44.55
97.1,97.22,42.7
89.0,92.52,41.42
93.8,31.32,51.53
79.75,38.65,49.6
88.72,37.05,34.58
96.02,62.8,30.6
99.88,80.03,44.6
100.78,48.05,37.72
95.92,44.02,33.42
81.35,92.05,42.65
75.07,32.08,48.3
86.55,31.75,50.8
81.22,46.92,48.53
78.12,44.5,43.85
87.9,32.92,41.1
86.52,25.62,28.78
79.8,21.6,18.58
52.35,18.0,16.4
96.02,55.85,43.55
91.48,69.38,34.8
82.45,63.7,53.28
71.73,55.72,45.5
56.05,53.85,69.88
52.5,53.42,61.3
66.97,53.25,60.95
75.45,51.88,52.7
86.82,55.95,50.0
93.58,50.0,61.6
48.3,22.68,32.9
48.98,24.82,35.33
52.88,26.6,36.52
72.8,35.58,42.75
105.2,69.65,48.08
103.78,68.75,78.03
94.65,68.9,85.65
81.08,45.62,74.5
75.2,44.12,72.3
82.05,48.65,44.58
81.53,57.55,48.2
94.58,62.6,59.2
84.6,38.92,40.65
60.15,24.25,36.6
101.3,41.35,85.18
86.58,44.82,76.5
