Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-01 00:00:00,199.00,339.00,20.33,33.20,34.23,22.50,6.20,1.58,8.77,3.23,14.50,NA,NA,4.27,2.33,9.10,91.00,NA,33.00,0.00,0.00,4.33,996.00,NA
2025-01-01 01:00:00,190.00,303.00,15.38,31.18,29.10,23.58,6.05,1.43,9.10,2.70,12.42,NA,NA,3.68,2.05,8.98,91.00,NA,33.00,0.00,0.00,4.75,996.00,NA
2025-01-01 02:00:00,168.00,267.00,11.50,29.80,25.20,24.10,8.40,NA,9.00,2.15,9.55,NA,NA,2.58,1.35,9.48,91.00,NA,56.50,0.00,0.00,4.25,996.00,NA
2025-01-01 03:00:00,141.00,230.50,6.62,30.70,21.72,24.90,4.30,1.00,11.92,2.10,9.95,NA,NA,2.25,1.10,10.42,91.00,NA,14.75,0.00,0.00,4.50,995.25,NA
2025-01-01 04:00:00,110.00,210.50,3.25,29.00,18.08,25.42,8.50,0.93,14.28,1.92,8.62,NA,NA,1.37,0.75,10.52,91.00,NA,240.25,0.00,0.00,4.75,995.00,NA
2025-01-01 05:00:00,111.00,207.00,2.92,31.90,19.32,23.90,5.32,0.82,21.48,1.70,8.70,NA,NA,1.37,0.82,10.60,91.00,NA,265.25,0.00,0.00,4.75,995.00,NA
2025-01-01 06:00:00,111.00,205.50,2.45,27.80,16.77,25.55,4.12,0.71,37.02,1.02,5.28,NA,NA,0.88,0.35,10.50,91.00,NA,259.25,0.00,0.00,4.50,995.00,NA
2025-01-01 07:00:00,99.00,179.50,2.30,26.62,16.02,25.90,4.32,0.68,39.80,0.90,3.40,NA,NA,0.70,0.20,10.38,91.00,NA,263.75,0.00,0.00,8.25,995.50,NA
2025-01-01 08:00:00,105.00,171.75,2.02,27.42,16.23,25.48,4.65,0.79,39.35,0.90,2.80,NA,NA,0.43,0.18,10.52,91.00,NA,257.00,0.00,0.00,43.25,996.00,NA
2025-01-01 09:00:00,113.00,184.00,2.75,24.58,15.28,26.70,4.53,0.78,42.60,0.92,3.92,NA,NA,0.40,0.15,11.08,91.00,NA,264.75,0.00,0.00,84.00,996.75,NA
2025-01-01 10:00:00,134.00,182.00,2.62,23.52,14.68,27.52,4.83,0.79,45.18,1.02,3.45,NA,NA,0.50,0.20,11.48,91.00,NA,275.25,0.00,0.00,116.50,997.00,NA
2025-01-01 11:00:00,141.00,188.25,3.05,22.90,14.70,28.02,6.68,0.80,46.82,1.12,5.15,NA,NA,0.40,0.20,12.00,88.00,NA,255.75,0.00,0.00,204.25,997.00,NA
2025-01-01 12:00:00,146.00,192.50,3.22,22.55,14.62,28.18,7.32,0.81,49.62,1.05,3.30,NA,NA,0.35,0.20,12.75,88.00,NA,257.75,0.00,0.00,224.25,996.75,NA
2025-01-01 13:00:00,147.00,193.00,3.05,23.92,15.20,28.12,8.05,0.84,53.85,2.17,17.60,NA,NA,0.58,0.28,13.15,87.50,NA,259.50,0.00,0.00,273.50,995.50,NA
2025-01-01 14:00:00,145.00,196.00,2.90,23.82,15.00,28.58,7.78,0.93,59.25,1.95,15.90,NA,NA,0.60,0.28,14.20,78.75,NA,256.50,0.00,0.00,337.00,995.00,NA
2025-01-01 15:00:00,140.00,195.50,3.08,24.67,15.62,28.68,7.62,0.95,59.30,2.07,16.12,NA,NA,0.60,0.25,14.18,73.25,NA,257.75,0.00,0.00,213.50,994.00,NA
2025-01-01 16:00:00,141.00,182.25,2.75,24.08,15.05,28.65,7.30,0.93,55.88,1.10,5.38,NA,NA,0.48,0.18,13.20,75.50,NA,279.75,0.00,0.00,103.75,994.00,NA
2025-01-01 17:00:00,132.00,178.00,2.78,25.98,16.08,27.42,6.02,0.97,45.78,1.10,4.10,NA,NA,0.65,0.25,11.85,84.75,NA,284.00,0.00,0.00,22.75,994.00,NA
2025-01-01 18:00:00,139.00,190.75,2.65,30.05,18.10,25.35,5.75,1.09,23.05,1.12,4.42,NA,NA,0.95,0.52,10.42,91.00,NA,118.50,0.00,0.00,5.00,994.50,NA
2025-01-01 19:00:00,155.00,231.75,3.08,37.40,22.40,21.92,5.68,1.25,12.72,1.30,4.85,NA,NA,0.88,0.73,9.98,91.00,NA,118.00,0.00,0.00,5.00,995.00,NA
2025-01-01 20:00:00,162.00,265.75,4.05,38.35,23.65,21.80,4.27,1.23,10.55,1.35,7.70,NA,NA,1.32,0.80,9.72,91.00,NA,118.00,0.00,0.00,5.00,995.25,NA
2025-01-01 21:00:00,186.00,309.75,8.98,39.33,28.22,21.30,1.80,1.50,9.18,1.80,16.42,NA,NA,2.22,1.05,9.62,91.00,NA,118.00,0.00,0.00,5.00,996.00,NA
2025-01-01 22:00:00,204.00,330.25,11.35,38.02,29.48,21.80,2.93,1.58,9.60,2.08,18.85,NA,NA,2.30,1.25,9.73,91.00,NA,118.00,0.00,0.00,4.25,995.75,NA
2025-01-01 23:00:00,185.00,301.50,7.92,36.10,25.65,23.62,3.75,1.30,20.32,1.78,14.10,NA,NA,1.90,1.15,10.90,91.00,NA,253.75,0.00,0.00,4.25,995.50,NA
2025-01-02 00:00:00,119.00,230.25,2.90,29.38,17.98,26.25,1.35,1.12,34.38,1.40,5.80,NA,NA,0.95,0.52,11.00,91.00,NA,280.50,0.00,0.00,4.50,994.75,NA
2025-01-02 01:00:00,121.00,210.75,2.75,29.62,18.00,25.92,6.32,1.10,32.60,1.27,5.50,NA,NA,0.77,0.35,10.95,91.00,NA,280.00,0.00,0.00,4.75,994.00,NA
2025-01-02 02:00:00,134.00,212.50,2.50,28.80,17.40,26.70,8.10,NA,40.65,1.15,4.27,NA,NA,0.68,0.32,10.92,91.00,NA,269.50,0.00,0.00,4.25,994.00,NA
2025-01-02 03:00:00,134.00,216.75,2.45,26.10,15.85,28.48,7.65,0.74,40.75,1.15,3.48,NA,NA,0.55,0.32,10.90,91.00,NA,249.50,0.00,0.00,5.00,994.00,NA
2025-01-02 04:00:00,149.00,235.25,2.28,25.62,15.48,27.78,8.40,0.79,38.50,1.33,3.52,NA,NA,0.50,0.30,10.82,91.00,NA,235.75,0.00,0.00,5.00,993.50,NA
2025-01-02 05:00:00,156.00,248.50,2.58,25.85,15.88,27.75,5.83,0.86,38.85,1.17,2.97,NA,NA,0.57,0.22,10.73,91.00,NA,234.50,0.00,0.00,5.00,993.00,NA
2025-01-02 06:00:00,168.00,269.75,2.72,26.50,16.30,27.75,4.68,0.91,36.45,1.23,2.78,NA,NA,0.57,0.30,10.68,91.00,NA,234.25,0.00,0.00,5.00,993.75,NA
2025-01-02 07:00:00,171.00,285.00,2.82,28.00,17.12,27.22,4.18,1.00,28.67,1.18,2.50,NA,NA,0.40,0.28,10.70,91.00,NA,235.75,0.00,0.00,6.50,994.00,NA
2025-01-02 08:00:00,161.00,288.75,2.75,28.68,17.50,26.72,5.05,1.05,27.45,1.23,2.65,NA,NA,0.40,0.20,10.72,91.00,NA,233.00,0.00,0.00,23.00,995.00,NA
2025-01-02 09:00:00,162.00,269.50,3.00,28.22,17.45,27.10,4.38,1.05,34.20,1.32,2.88,NA,NA,0.52,0.28,11.15,91.00,NA,261.75,0.00,0.00,62.00,996.50,NA
2025-01-02 10:00:00,175.00,263.00,3.18,27.72,17.32,27.60,4.53,1.04,36.40,1.18,2.42,NA,NA,0.40,0.22,11.78,89.50,NA,271.00,0.00,0.00,131.75,997.00,NA
2025-01-02 11:00:00,177.00,245.00,3.78,29.60,18.83,27.40,5.30,1.09,35.20,1.15,2.95,NA,NA,0.55,0.30,12.47,84.00,NA,252.50,0.00,0.00,240.00,997.00,NA
2025-01-02 12:00:00,169.00,223.25,4.03,32.42,20.52,26.95,5.55,1.05,39.43,1.70,9.12,NA,NA,0.88,0.42,14.00,72.25,NA,242.75,0.00,0.00,356.00,996.50,NA
2025-01-02 13:00:00,177.00,233.00,3.90,34.42,21.48,27.15,5.80,1.03,43.12,3.00,23.55,NA,NA,0.90,0.42,14.18,70.00,NA,260.00,0.00,0.00,289.00,995.50,NA
2025-01-02 14:00:00,179.00,245.50,3.98,35.38,22.05,27.25,5.52,1.17,48.82,2.90,23.50,NA,NA,0.98,0.43,14.65,67.25,NA,237.00,0.00,0.00,287.75,995.00,NA
2025-01-02 15:00:00,177.00,241.25,3.12,34.38,20.85,27.65,5.88,1.25,53.47,2.58,19.42,NA,NA,0.90,0.40,14.52,68.00,NA,267.75,0.00,0.00,192.75,994.00,NA
2025-01-02 16:00:00,180.00,239.00,2.95,34.75,20.88,27.15,5.33,1.35,50.53,1.40,7.10,NA,NA,0.70,0.35,13.92,72.25,NA,277.25,0.00,0.00,104.25,994.00,NA
2025-01-02 17:00:00,200.00,284.75,2.90,40.28,23.78,26.00,6.12,1.48,34.43,2.08,12.30,NA,NA,2.33,1.08,12.42,83.50,NA,325.00,0.00,0.00,20.25,994.00,NA
2025-01-02 18:00:00,206.00,312.75,3.10,47.95,28.02,21.80,6.22,1.62,15.02,2.10,14.52,NA,NA,3.40,1.57,11.35,89.75,NA,324.25,0.00,0.00,5.00,994.00,NA
2025-01-02 19:00:00,224.00,359.75,7.43,51.08,33.22,19.35,6.75,1.92,9.90,2.05,11.68,NA,NA,2.25,1.25,11.08,91.00,NA,325.00,0.00,0.00,5.00,994.25,NA
2025-01-02 20:00:00,257.00,427.25,24.25,46.45,44.45,20.32,5.28,2.01,9.40,2.15,11.92,NA,NA,2.17,1.30,10.85,91.00,NA,324.75,0.00,0.00,5.00,995.00,NA
2025-01-02 21:00:00,307.00,507.25,38.12,46.03,55.48,21.33,7.93,2.27,9.40,2.97,21.75,NA,NA,5.22,2.88,10.50,91.00,NA,324.25,0.00,0.00,5.00,995.00,NA
2025-01-02 22:00:00,335.00,528.00,46.00,41.75,59.65,22.05,10.57,2.41,9.12,3.25,21.98,NA,NA,5.75,3.60,10.40,91.00,NA,293.75,0.00,0.00,5.00,995.00,NA
2025-01-02 23:00:00,309.00,522.75,40.10,40.00,53.88,23.08,8.90,2.17,9.28,3.10,21.02,NA,NA,5.50,3.30,10.52,91.00,NA,229.00,0.00,0.00,4.75,995.00,NA
2025-01-03 00:00:00,276.00,470.00,30.18,39.00,45.30,24.55,5.25,1.90,9.38,3.02,17.73,NA,NA,4.45,2.55,10.52,91.00,NA,216.00,0.00,0.00,4.75,995.00,NA
2025-01-03 01:00:00,246.00,391.50,28.60,35.25,41.98,25.05,4.88,1.85,9.10,3.05,18.23,NA,NA,4.40,2.25,10.35,91.00,NA,216.00,0.00,0.00,5.00,994.75,NA
2025-01-03 02:00:00,240.00,357.50,35.30,35.40,47.50,24.80,3.20,NA,9.40,2.65,18.30,NA,NA,4.40,2.58,10.38,91.00,NA,267.00,0.00,0.00,4.50,994.00,NA
2025-01-03 03:00:00,230.00,326.75,29.62,38.48,44.50,25.12,0.95,1.56,9.15,2.75,18.85,NA,NA,4.62,2.50,10.68,91.00,NA,331.00,0.00,0.00,5.00,994.00,NA
2025-01-03 04:00:00,219.00,312.00,36.08,35.70,48.30,24.40,1.97,1.73,9.30,3.30,20.75,NA,NA,6.12,3.30,11.10,91.00,NA,311.00,0.00,0.00,4.75,994.00,NA
2025-01-03 05:00:00,232.00,361.75,22.82,44.23,42.08,21.62,3.20,1.47,9.30,2.85,20.80,NA,NA,5.65,3.18,11.32,91.00,NA,325.50,0.00,0.00,4.75,994.00,NA
2025-01-03 06:00:00,184.00,337.00,6.15,44.03,28.42,21.48,2.22,1.30,10.00,1.92,17.50,NA,NA,3.22,1.48,11.42,91.00,NA,248.25,0.00,0.00,4.75,994.25,NA
2025-01-03 07:00:00,155.00,289.25,3.38,39.70,23.88,24.08,2.08,1.20,12.50,1.92,15.88,NA,NA,3.75,2.00,11.35,91.00,NA,173.00,0.00,0.00,6.25,995.25,NA
2025-01-03 08:00:00,128.00,235.25,4.45,37.30,23.45,24.80,1.35,1.33,13.40,1.87,12.92,NA,NA,2.75,1.27,11.42,91.00,NA,165.50,0.00,0.00,21.00,996.00,NA
2025-01-03 09:00:00,133.00,221.75,4.68,36.42,23.17,25.52,2.00,1.31,15.48,1.88,11.82,NA,NA,2.05,1.12,11.62,91.00,NA,169.50,0.00,0.00,49.75,996.75,NA
2025-01-03 10:00:00,122.00,222.00,5.98,39.60,25.90,125.65,1.30,1.37,16.55,1.82,11.77,NA,NA,2.10,1.00,11.95,91.00,NA,249.75,0.00,0.00,66.50,997.00,NA
2025-01-03 11:00:00,167.00,295.50,6.25,45.55,29.32,93.30,6.30,1.48,17.80,2.22,16.10,NA,NA,3.35,1.60,12.35,91.00,NA,91.00,0.00,0.00,85.50,997.00,NA
2025-01-03 12:00:00,180.00,368.75,7.38,49.35,32.25,81.15,9.48,1.27,24.45,3.53,17.95,NA,NA,4.32,2.17,13.08,90.00,NA,85.25,0.00,0.00,219.25,996.50,NA
2025-01-03 13:00:00,251.00,430.00,6.48,51.10,32.42,79.72,6.40,1.13,43.28,4.38,18.82,NA,NA,5.60,2.78,14.52,88.50,NA,76.75,0.00,0.00,349.50,995.50,NA
2025-01-03 14:00:00,311.00,439.00,4.80,54.32,32.82,77.02,4.18,1.45,73.00,3.98,20.92,NA,NA,6.10,2.70,16.55,81.50,NA,278.00,0.00,0.00,350.75,995.00,NA
2025-01-03 15:00:00,235.00,371.67,3.68,49.15,29.12,74.15,5.18,1.35,77.90,2.35,10.72,NA,NA,2.92,1.30,17.20,66.25,NA,277.00,0.00,0.00,245.75,994.00,NA
2025-01-03 16:00:00,204.00,291.75,3.10,47.90,28.00,73.70,3.30,1.31,47.45,1.90,8.10,NA,NA,1.58,1.02,16.92,65.75,NA,273.75,0.00,0.00,114.75,993.75,NA
2025-01-03 17:00:00,156.00,230.25,2.10,60.15,33.75,77.70,2.85,1.09,28.12,1.58,6.40,NA,NA,1.60,0.78,14.65,80.00,NA,323.50,0.00,0.00,27.50,993.00,NA
2025-01-03 18:00:00,155.00,233.00,2.48,59.72,33.75,74.15,4.55,1.19,11.60,1.70,6.72,NA,NA,1.65,0.73,12.52,88.00,NA,48.00,0.00,0.00,5.00,993.00,NA
2025-01-03 19:00:00,221.00,299.75,11.15,65.55,43.95,72.65,5.92,1.81,3.25,2.40,8.90,NA,NA,2.85,1.42,11.90,91.00,NA,48.00,0.00,0.00,5.00,993.75,NA
2025-01-03 20:00:00,238.00,354.50,56.92,70.33,83.70,74.12,6.95,2.24,1.32,2.82,12.78,NA,NA,4.25,2.42,11.38,91.00,NA,48.00,0.00,0.00,5.00,993.25,NA
2025-01-03 21:00:00,313.00,432.75,69.72,63.45,90.43,73.32,8.28,2.38,1.38,3.48,19.38,NA,NA,5.82,3.92,10.88,91.00,NA,48.00,0.00,0.00,5.00,994.00,NA
2025-01-03 22:00:00,295.00,430.25,69.08,61.00,88.62,73.30,7.93,2.44,1.35,3.08,16.50,NA,NA,5.12,3.78,10.88,91.00,NA,48.00,0.00,0.00,5.00,994.00,NA
2025-01-03 23:00:00,273.00,334.25,76.58,63.28,95.95,75.45,8.40,2.75,1.42,3.20,17.25,NA,NA,5.52,3.48,11.60,91.00,NA,169.25,0.00,0.00,5.00,993.25,NA
2025-01-04 00:00:00,254.00,298.25,78.62,58.25,94.90,76.70,9.50,2.72,1.75,4.30,31.08,NA,NA,8.12,4.92,11.72,91.00,NA,331.00,0.00,0.00,5.00,993.00,NA
2025-01-04 01:00:00,212.00,269.00,34.93,63.80,62.40,80.28,8.42,1.92,2.00,3.53,29.32,NA,NA,6.22,3.92,11.90,91.00,NA,262.00,0.00,0.00,5.00,992.75,NA
2025-01-04 02:00:00,146.00,194.75,16.70,65.00,48.10,80.50,7.90,NA,1.12,2.62,25.72,NA,NA,3.42,1.83,11.80,91.00,NA,269.50,0.00,0.00,5.00,992.00,NA
2025-01-04 03:00:00,130.00,159.50,9.18,67.55,43.40,76.58,7.55,1.39,1.27,2.30,22.55,NA,NA,2.82,1.45,11.52,91.00,NA,142.25,0.00,0.00,5.00,992.00,NA
2025-01-04 04:00:00,136.00,163.25,17.48,63.53,47.95,74.68,8.00,1.62,1.10,3.85,23.25,NA,NA,6.15,2.92,11.18,91.00,NA,68.00,0.00,0.00,5.00,992.00,NA
2025-01-04 05:00:00,117.00,143.50,12.42,63.25,43.75,72.82,4.55,1.49,1.27,3.08,16.00,NA,NA,6.20,2.82,10.82,91.00,NA,337.75,0.00,0.00,5.00,992.00,NA
2025-01-04 06:00:00,101.00,121.75,9.02,63.12,40.90,72.78,2.50,1.40,1.35,2.33,10.42,NA,NA,4.90,2.12,10.70,91.00,NA,175.25,0.00,0.00,4.75,992.00,NA
2025-01-04 07:00:00,86.00,104.25,6.00,63.38,38.60,73.18,2.20,1.35,1.65,2.10,9.57,NA,NA,4.12,1.98,10.45,91.00,NA,115.50,0.00,0.00,6.75,993.00,NA
2025-01-04 08:00:00,91.00,101.50,6.15,58.88,36.33,75.95,1.70,1.48,4.03,2.15,10.42,NA,NA,3.65,1.48,10.62,91.00,NA,56.00,0.00,0.00,27.50,993.75,NA
2025-01-04 09:00:00,91.00,105.00,8.28,60.38,38.83,79.95,2.33,1.55,4.55,2.42,13.20,NA,NA,3.65,1.75,11.08,91.00,NA,81.25,0.00,0.00,51.50,994.50,NA
2025-01-04 10:00:00,121.00,156.00,12.92,62.78,43.92,84.38,6.73,1.73,3.28,2.55,15.22,NA,NA,3.00,1.32,11.48,91.00,NA,61.00,0.00,0.00,64.25,995.00,NA
2025-01-04 11:00:00,226.00,329.00,11.52,74.00,48.75,89.22,4.10,1.80,9.45,2.85,16.68,NA,NA,3.55,1.55,12.00,91.00,NA,74.25,0.00,0.00,131.25,995.00,NA
2025-01-04 12:00:00,172.00,266.00,7.80,74.43,45.95,90.08,4.62,1.76,15.38,2.15,12.72,NA,NA,2.70,1.23,12.50,91.00,NA,65.50,0.00,0.00,193.50,994.00,NA
2025-01-04 13:00:00,205.00,263.00,7.15,74.90,45.65,91.48,4.75,1.82,27.90,2.20,14.30,NA,NA,2.50,1.08,13.58,88.75,NA,63.25,0.00,0.00,349.25,993.50,NA
2025-01-04 14:00:00,216.00,263.00,4.55,69.80,40.82,90.30,3.40,1.59,49.50,2.08,9.02,NA,NA,1.72,0.75,14.53,88.50,NA,73.50,0.00,0.00,323.75,993.00,NA
2025-01-04 15:00:00,233.00,278.25,3.45,66.92,38.38,90.65,3.28,1.57,49.52,1.85,7.98,NA,NA,1.62,0.65,15.08,88.25,NA,75.25,0.00,0.00,206.25,992.00,NA
2025-01-04 16:00:00,219.00,272.75,3.50,66.82,38.40,90.15,2.97,1.58,40.83,1.48,6.80,NA,NA,1.40,0.57,14.75,86.00,NA,60.50,0.00,0.00,111.00,991.75,NA
2025-01-04 17:00:00,230.00,274.25,3.48,68.00,39.03,88.08,3.95,1.53,23.62,1.12,5.85,NA,NA,1.27,0.60,13.22,88.00,NA,65.75,0.00,0.00,24.25,991.25,NA
2025-01-04 18:00:00,221.00,268.50,3.68,70.68,40.55,84.95,3.88,1.46,8.35,1.42,5.78,NA,NA,1.25,0.58,12.18,91.00,NA,76.00,0.00,0.00,5.00,992.00,NA
2025-01-04 19:00:00,235.00,323.00,11.42,91.62,58.05,82.32,4.75,1.69,1.42,2.12,11.52,NA,NA,2.70,1.00,12.32,91.00,NA,86.25,0.00,0.00,5.00,992.00,NA
2025-01-04 20:00:00,318.00,461.25,20.85,93.90,66.85,79.35,5.25,1.94,1.92,2.70,13.62,NA,NA,4.95,2.35,12.48,91.00,NA,76.25,0.00,0.00,5.00,992.75,NA
2025-01-04 21:00:00,364.00,549.75,18.62,88.78,62.35,75.15,7.22,1.84,1.45,2.70,14.60,NA,NA,5.05,3.15,12.22,91.00,NA,79.75,0.00,0.00,5.00,993.00,NA
2025-01-04 22:00:00,339.00,533.75,19.08,85.38,60.92,69.50,9.23,1.84,1.50,2.70,12.20,NA,NA,4.58,2.70,11.98,91.00,NA,73.00,0.00,0.00,5.00,993.00,NA
2025-01-04 23:00:00,328.00,516.25,17.50,80.35,56.95,65.58,6.72,1.70,1.37,2.55,11.15,NA,NA,4.40,2.43,11.90,91.00,NA,85.75,0.00,0.00,5.00,993.00,NA
2025-01-05 00:00:00,273.00,458.50,12.35,74.05,49.40,61.05,6.00,1.50,1.52,2.30,9.90,NA,NA,3.42,1.85,11.68,91.00,NA,57.00,0.00,0.00,5.00,993.00,NA
2025-01-05 01:00:00,233.00,383.75,9.32,71.28,45.50,57.52,5.03,1.35,1.40,2.22,10.00,NA,NA,2.88,1.60,11.52,91.00,NA,59.75,0.00,0.00,5.00,993.00,NA
2025-01-05 02:00:00,216.00,353.75,7.50,70.60,43.60,56.70,4.50,NA,1.50,2.00,10.07,NA,NA,2.45,1.25,11.40,91.00,NA,62.75,0.00,0.00,5.00,993.00,NA
2025-01-05 03:00:00,189.00,323.75,3.82,68.52,39.58,72.42,2.80,1.20,2.22,1.45,8.43,NA,NA,2.00,0.85,11.20,91.00,NA,65.25,0.00,0.00,5.00,992.50,NA
2025-01-05 04:00:00,163.00,277.50,3.50,64.62,37.22,70.95,3.13,1.22,2.48,1.78,7.98,NA,NA,1.52,0.68,10.98,91.00,NA,67.25,0.00,0.00,5.00,992.00,NA
2025-01-05 05:00:00,130.00,223.75,4.80,62.10,36.95,69.35,5.25,1.17,1.82,1.62,5.88,NA,NA,1.20,0.57,10.90,91.00,NA,59.75,0.00,0.00,5.00,992.00,NA
2025-01-05 06:00:00,114.00,191.25,12.50,62.53,43.40,67.53,5.70,1.13,1.23,1.70,4.80,NA,NA,0.95,0.52,10.80,91.00,NA,70.00,0.00,0.00,5.00,992.25,NA
2025-01-05 07:00:00,106.00,167.00,16.20,63.75,47.10,65.95,6.82,1.08,1.35,1.62,4.75,NA,NA,0.82,0.38,10.70,91.00,NA,87.50,0.00,0.00,6.25,993.00,NA
2025-01-05 08:00:00,101.00,178.25,17.25,64.38,48.28,65.00,8.67,1.19,1.85,1.40,4.25,NA,NA,0.68,0.35,10.75,91.00,NA,85.25,0.00,0.00,18.00,993.50,NA
2025-01-05 09:00:00,107.00,192.25,49.08,69.68,76.95,61.80,9.32,1.21,1.92,1.25,4.10,NA,NA,0.70,0.28,10.95,91.00,NA,90.75,0.00,0.00,45.50,994.25,NA
2025-01-05 10:00:00,160.00,294.00,30.12,72.70,63.20,64.53,5.73,1.27,4.68,1.82,5.62,NA,NA,0.95,0.45,11.80,89.25,NA,97.00,0.00,0.00,137.25,995.00,NA
2025-01-05 11:00:00,193.00,316.50,12.25,65.05,44.52,65.32,9.90,1.32,23.78,1.98,5.62,NA,NA,1.10,0.58,13.95,76.00,NA,96.50,0.00,0.00,369.00,995.00,NA
2025-01-05 12:00:00,211.00,311.50,5.95,65.92,39.88,64.97,12.00,1.34,52.80,1.85,6.62,NA,NA,1.50,0.72,15.52,65.75,NA,90.75,0.00,0.00,423.00,993.75,NA
2025-01-05 13:00:00,232.00,332.00,4.10,64.30,37.58,64.08,11.38,1.36,73.38,2.07,7.35,NA,NA,2.10,0.88,16.30,62.00,NA,88.00,0.00,0.00,403.75,993.00,NA
2025-01-05 14:00:00,243.00,356.25,3.58,61.97,35.88,62.68,10.50,1.26,80.55,2.38,7.45,NA,NA,2.20,0.95,16.70,60.50,NA,84.25,0.00,0.00,343.25,992.00,NA
2025-01-05 15:00:00,234.00,363.50,3.37,59.85,34.60,61.47,9.68,1.18,73.10,2.03,7.05,NA,NA,1.78,0.70,16.25,62.75,NA,81.25,0.00,0.00,220.25,992.00,NA
2025-01-05 16:00:00,219.00,353.50,2.88,59.30,33.92,59.72,8.90,1.09,64.12,1.85,6.93,NA,NA,1.70,0.73,15.50,65.25,NA,84.75,0.00,0.00,104.25,991.00,NA
2025-01-05 17:00:00,184.00,308.00,2.88,60.00,34.25,57.95,9.40,1.03,44.95,1.55,5.70,NA,NA,1.58,0.70,14.10,71.50,NA,101.25,0.00,0.00,25.00,991.00,NA
2025-01-05 18:00:00,178.00,274.50,2.68,64.68,36.55,56.42,9.85,1.12,19.78,1.67,5.50,NA,NA,1.65,0.98,12.40,85.50,NA,89.00,0.00,0.00,5.00,991.25,NA
2025-01-05 19:00:00,197.00,297.25,3.75,71.95,41.35,55.05,6.78,1.35,5.15,1.72,6.75,NA,NA,2.17,1.40,11.75,88.50,NA,88.75,0.00,0.00,5.00,992.00,NA
2025-01-05 20:00:00,232.00,358.75,16.15,72.85,51.88,53.15,5.75,1.73,1.25,2.08,8.50,NA,NA,3.05,1.95,11.38,91.00,NA,89.25,0.00,0.00,5.00,992.50,NA
2025-01-05 21:00:00,266.00,430.00,21.25,70.10,54.58,50.02,8.75,1.78,1.30,2.12,8.12,NA,NA,3.18,2.75,11.35,91.00,NA,82.50,0.00,0.00,5.00,993.00,NA
2025-01-05 22:00:00,221.00,371.50,17.42,62.35,47.32,48.35,6.73,1.71,1.23,1.88,7.15,NA,NA,2.00,1.65,11.15,91.00,NA,75.25,0.00,0.00,5.00,993.75,NA
2025-01-05 23:00:00,219.00,332.50,19.33,57.25,46.18,46.12,3.12,1.76,1.27,1.85,6.98,NA,NA,2.12,1.65,11.30,91.00,NA,74.50,0.00,0.00,5.00,994.00,NA
2025-01-06 00:00:00,218.00,325.00,20.40,57.05,46.92,43.88,3.18,1.72,1.33,1.92,7.78,NA,NA,2.38,1.80,11.62,91.00,NA,77.00,0.00,0.00,5.00,993.00,NA
2025-01-06 01:00:00,208.00,315.00,15.22,61.18,44.92,40.85,2.70,1.52,1.20,1.85,7.82,NA,NA,2.50,1.72,11.68,91.00,NA,57.75,0.00,0.00,5.00,993.00,NA
2025-01-06 02:00:00,182.00,287.25,6.20,65.60,40.00,39.70,2.00,NA,1.90,1.78,6.38,NA,NA,1.72,1.10,11.80,91.00,NA,76.25,0.00,0.00,5.00,992.75,NA
2025-01-06 03:00:00,199.00,300.00,5.92,65.65,39.72,65.45,2.25,1.20,2.45,1.65,6.55,NA,NA,1.60,0.98,12.00,91.00,NA,73.75,0.00,0.00,5.00,992.00,NA
2025-01-06 04:00:00,202.00,317.50,4.92,62.75,37.38,62.78,2.50,1.20,3.38,1.70,6.07,NA,NA,1.35,0.72,11.95,91.00,NA,48.75,0.00,0.00,5.00,992.00,NA
2025-01-06 05:00:00,175.00,289.50,3.02,59.08,33.88,61.80,5.40,1.10,3.78,1.45,5.60,NA,NA,1.03,0.52,12.02,91.00,NA,132.25,0.00,0.00,5.00,992.25,NA
2025-01-06 06:00:00,158.00,274.00,3.85,58.78,34.40,60.22,4.95,1.12,2.15,1.50,5.20,NA,NA,0.90,0.52,12.10,91.00,NA,237.00,0.00,0.00,5.00,993.25,NA
2025-01-06 07:00:00,172.00,296.00,6.70,59.30,37.00,58.32,5.25,1.18,1.27,1.48,5.95,NA,NA,1.05,0.60,12.10,91.00,NA,144.00,0.50,2.00,5.50,994.50,NA
2025-01-06 08:00:00,178.00,315.00,6.52,59.95,37.20,56.50,5.12,1.10,6.38,1.48,6.15,NA,NA,1.05,0.62,12.20,91.00,NA,156.50,0.75,3.00,21.25,993.75,NA
2025-01-06 09:00:00,141.00,228.00,5.38,59.70,36.12,54.50,5.28,1.10,9.18,1.35,5.10,NA,NA,0.98,0.55,12.35,91.00,NA,208.00,0.00,0.00,68.25,995.25,NA
2025-01-06 10:00:00,127.00,199.00,5.48,60.32,36.55,53.15,7.23,1.09,11.77,1.32,3.78,NA,NA,0.82,0.45,12.70,91.00,NA,222.50,0.00,0.00,124.25,996.00,NA
