feature_time,neighbor__124,neighbor__1421,neighbor__1426,target_value,prediction_time
2019-01-03 01:00:00,39.57,58.93,62.4,148.62,2019-01-03 01:00:00
2019-01-03 03:00:00,70.1,61.17,54.05,88.23,2019-01-03 03:00:00
2019-01-03 04:00:00,64.55,64.2,44.82,81.95,2019-01-03 04:00:00
2019-01-03 05:00:00,59.15,60.15,40.68,79.35,2019-01-03 05:00:00
2019-01-03 06:00:00,62.52,54.93,38.05,78.72,2019-01-03 06:00:00
2019-01-03 07:00:00,60.42,54.5,31.6,87.0,2019-01-03 07:00:00
2019-01-03 08:00:00,70.2,62.32,22.4,121.45,2019-01-03 08:00:00
2019-01-03 09:00:00,81.5,75.98,31.08,146.8,2019-01-03 09:00:00
2019-01-03 10:00:00,72.72,81.3,48.62,137.5,2019-01-03 10:00:00
2019-01-03 11:00:00,63.25,52.1,31.43,127.65,2019-01-03 11:00:00
2019-01-03 12:00:00,53.7,37.33,21.72,109.1,2019-01-03 12:00:00
2019-01-03 13:00:00,37.93,32.75,17.07,74.62,2019-01-03 13:00:00
2019-01-03 14:00:00,33.77,25.68,10.15,66.85,2019-01-03 14:00:00
2019-01-03 15:00:00,30.83,28.72,11.15,57.62,2019-01-03 15:00:00
2019-01-03 16:00:00,35.8,34.8,24.25,66.75,2019-01-03 16:00:00
2019-01-03 17:00:00,58.93,44.7,66.0,81.88,2019-01-03 17:00:00
2019-01-03 18:00:00,82.48,63.75,84.72,118.85,2019-01-03 18:00:00
2019-01-03 19:00:00,86.1,69.95,64.9,155.3,2019-01-03 19:00:00
2019-01-03 20:00:00,86.57,71.33,51.0,151.45,2019-01-03 20:00:00
2019-01-03 21:00:00,74.9,64.15,38.28,141.33,2019-01-03 21:00:00
2019-01-03 22:00:00,65.9,59.35,34.6,132.95,2019-01-03 22:00:00
2019-01-03 23:00:00,60.47,52.45,32.15,120.12,2019-01-03 23:00:00
2019-01-04 00:00:00,52.27,51.32,26.93,87.98,2019-01-04 00:00:00
2019-01-04 01:00:00,46.75,45.6,15.08,71.32,2019-01-04 01:00:00
2019-01-04 03:00:00,38.4,31.65,6.45,54.65,2019-01-04 03:00:00
2019-01-04 04:00:00,34.1,30.05,4.45,51.68,2019-01-04 04:00:00
2019-01-04 05:00:00,33.15,27.4,7.6,61.1,2019-01-04 05:00:00
2019-01-04 06:00:00,32.63,21.18,5.77,97.0,2019-01-04 06:00:00
2019-01-04 07:00:00,29.73,24.98,7.47,104.12,2019-01-04 07:00:00
2019-01-04 08:00:00,35.0,27.82,10.88,102.35,2019-01-04 08:00:00
2019-01-04 09:00:00,38.2,40.2,14.6,104.57,2019-01-04 09:00:00
2019-01-04 10:00:00,48.3,48.23,16.2,109.2,2019-01-04 10:00:00
2019-01-04 11:00:00,57.7,62.0,13.55,99.5,2019-01-04 11:00:00
2019-01-04 12:00:00,63.55,65.5,15.35,82.08,2019-01-04 12:00:00
2019-01-04 13:00:00,66.45,70.82,15.3,81.67,2019-01-04 13:00:00
2019-01-04 14:00:00,61.88,76.8,20.75,89.23,2019-01-04 14:00:00
2019-01-04 15:00:00,70.6,72.55,32.15,90.4,2019-01-04 15:00:00
2019-01-04 16:00:00,74.88,75.5,41.62,101.27,2019-01-04 16:00:00
2019-01-04 17:00:00,77.55,84.65,54.3,159.9,2019-01-04 17:00:00
2019-01-04 18:00:00,80.08,81.43,57.1,162.02,2019-01-04 18:00:00
2019-01-04 19:00:00,83.35,85.47,60.88,162.87,2019-01-04 19:00:00
2019-01-04 20:00:00,78.27,78.4,59.85,144.28,2019-01-04 20:00:00
2019-01-04 21:00:00,77.9,76.98,57.98,132.28,2019-01-04 21:00:00
2019-01-04 22:00:00,79.48,78.48,51.15,96.0,2019-01-04 22:00:00
2019-01-04 23:00:00,62.53,76.5,49.7,72.43,2019-01-04 23:00:00
2019-01-05 00:00:00,56.35,76.32,43.97,68.85,2019-01-05 00:00:00
2019-01-05 01:00:00,52.23,48.1,37.55,67.95,2019-01-05 01:00:00
2019-01-05 03:00:00,34.9,37.13,27.2,57.75,2019-01-05 03:00:00
2019-01-05 04:00:00,30.92,36.47,22.35,91.3,2019-01-05 04:00:00
2019-01-05 05:00:00,26.55,31.75,29.15,106.65,2019-01-05 05:00:00
2019-01-05 06:00:00,26.0,30.93,26.95,96.8,2019-01-05 06:00:00
2019-01-05 07:00:00,29.3,27.12,26.65,89.1,2019-01-05 07:00:00
2019-01-05 08:00:00,39.1,28.7,30.22,91.45,2019-01-05 08:00:00
2019-01-05 09:00:00,78.25,28.1,38.58,87.83,2019-01-05 09:00:00
2019-01-05 10:00:00,58.3,25.88,55.18,99.15,2019-01-05 10:00:00
2019-01-05 11:00:00,39.35,26.73,64.62,110.62,2019-01-05 11:00:00
2019-01-05 12:00:00,35.82,18.63,72.05,117.47,2019-01-05 12:00:00
2019-01-05 13:00:00,35.0,12.3,67.0,103.5,2019-01-05 13:00:00
2019-01-05 14:00:00,36.68,9.45,81.6,86.68,2019-01-05 14:00:00
2019-01-05 15:00:00,37.85,8.6,91.43,103.05,2019-01-05 15:00:00
2019-01-05 16:00:00,42.03,11.93,57.3,108.88,2019-01-05 16:00:00
2019-01-05 17:00:00,75.58,26.47,60.05,113.7,2019-01-05 17:00:00
2019-01-05 18:00:00,79.25,53.85,64.32,103.6,2019-01-05 18:00:00
2019-01-05 19:00:00,76.65,61.8,67.75,102.7,2019-01-05 19:00:00
2019-01-05 20:00:00,77.85,63.2,64.3,108.23,2019-01-05 20:00:00
2019-01-05 21:00:00,72.75,60.0,63.1,93.27,2019-01-05 21:00:00
2019-01-05 22:00:00,70.7,58.07,62.3,95.08,2019-01-05 22:00:00
2019-01-05 23:00:00,64.48,49.8,62.7,99.45,2019-01-05 23:00:00
2019-01-06 00:00:00,68.92,49.83,57.62,99.15,2019-01-06 00:00:00
2019-01-06 01:00:00,60.62,48.2,52.93,93.6,2019-01-06 01:00:00
2019-01-06 03:00:00,56.22,41.7,35.45,120.5,2019-01-06 03:00:00
2019-01-06 04:00:00,54.62,45.57,13.53,116.02,2019-01-06 04:00:00
2019-01-06 05:00:00,33.3,29.28,4.65,113.18,2019-01-06 05:00:00
2019-01-06 06:00:00,37.47,29.4,5.93,110.6,2019-01-06 06:00:00
2019-01-06 07:00:00,38.02,29.15,19.27,97.75,2019-01-06 07:00:00
2019-01-06 08:00:00,40.33,26.3,14.67,74.62,2019-01-06 08:00:00
2019-01-06 09:00:00,43.38,27.92,24.68,68.12,2019-01-06 09:00:00
2019-01-06 10:00:00,47.05,32.8,30.05,73.65,2019-01-06 10:00:00
2019-01-06 11:00:00,53.27,43.23,8.0,71.53,2019-01-06 11:00:00
2019-01-06 12:00:00,54.55,50.0,12.25,78.7,2019-01-06 12:00:00
2019-01-06 13:00:00,51.9,37.9,6.7,94.88,2019-01-06 13:00:00
2019-01-06 14:00:00,51.48,25.13,0.1,101.08,2019-01-06 14:00:00
2019-01-06 15:00:00,53.32,24.57,6.53,88.35,2019-01-06 15:00:00
2019-01-06 16:00:00,61.2,54.32,28.65,82.55,2019-01-06 16:00:00
2019-01-06 17:00:00,69.0,66.78,43.8,89.58,2019-01-06 17:00:00
2019-01-06 18:00:00,74.3,66.68,44.47,111.78,2019-01-06 18:00:00
2019-01-06 19:00:00,70.55,77.05,41.38,81.53,2019-01-06 19:00:00
2019-01-06 20:00:00,68.05,60.15,38.8,79.1,2019-01-06 20:00:00
2019-01-06 21:00:00,62.1,49.7,29.8,74.38,2019-01-06 21:00:00
2019-01-06 22:00:00,52.33,53.65,26.6,77.47,2019-01-06 22:00:00
2019-01-06 23:00:00,39.6,48.45,19.7,78.6,2019-01-06 23:00:00
2019-01-07 00:00:00,34.3,36.72,23.7,82.98,2019-01-07 00:00:00
2019-01-07 01:00:00,33.48,34.38,17.42,109.6,2019-01-07 01:00:00
2019-01-07 03:00:00,30.3,26.92,19.25,88.45,2019-01-07 03:00:00
2019-01-07 04:00:00,28.72,22.3,15.72,85.18,2019-01-07 04:00:00
2019-01-07 05:00:00,31.6,23.38,11.73,78.05,2019-01-07 05:00:00
2019-01-07 06:00:00,39.0,21.28,10.4,51.25,2019-01-07 06:00:00
2019-01-07 07:00:00,36.05,20.78,13.05,43.65,2019-01-07 07:00:00
2019-01-07 08:00:00,40.83,25.2,13.95,56.82,2019-01-07 08:00:00
2019-01-07 09:00:00,53.58,42.1,27.92,75.45,2019-01-07 09:00:00
2019-01-07 10:00:00,73.43,48.22,30.4,85.4,2019-01-07 10:00:00
2019-01-07 11:00:00,64.93,51.78,23.3,134.42,2019-01-07 11:00:00
2019-01-07 12:00:00,61.9,54.4,18.05,165.62,2019-01-07 12:00:00
2019-01-07 14:00:00,46.02,24.28,13.7,109.0,2019-01-07 14:00:00
2019-01-07 15:00:00,42.0,31.65,28.55,100.08,2019-01-07 15:00:00
2019-01-07 16:00:00,54.22,38.0,34.78,91.02,2019-01-07 16:00:00
2019-01-07 17:00:00,75.15,72.68,80.22,89.52,2019-01-07 17:00:00
2019-01-07 18:00:00,82.45,72.53,81.0,110.18,2019-01-07 18:00:00
2019-01-07 19:00:00,84.8,82.35,75.07,116.62,2019-01-07 19:00:00
2019-01-08 06:00:00,40.45,26.52,19.9,52.48,2019-01-08 06:00:00
2019-01-08 07:00:00,49.3,27.02,20.15,61.4,2019-01-08 07:00:00
2019-01-08 08:00:00,53.1,29.4,23.05,68.55,2019-01-08 08:00:00
2019-01-08 09:00:00,53.2,34.45,29.35,78.75,2019-01-08 09:00:00
2019-01-08 10:00:00,47.28,31.02,11.22,120.18,2019-01-08 10:00:00
2019-01-08 11:00:00,41.42,22.15,6.58,127.57,2019-01-08 11:00:00
2019-01-08 12:00:00,34.6,18.73,4.4,104.55,2019-01-08 12:00:00
2019-01-08 14:00:00,28.08,15.38,1.4,82.28,2019-01-08 14:00:00
2019-01-08 15:00:00,28.0,15.55,4.85,67.97,2019-01-08 15:00:00
2019-01-08 16:00:00,30.4,16.38,19.45,50.3,2019-01-08 16:00:00
2019-01-08 17:00:00,47.97,34.83,61.68,68.05,2019-01-08 17:00:00
2019-01-08 18:00:00,77.78,49.35,68.72,102.6,2019-01-08 18:00:00
2019-01-09 05:00:00,50.9,28.82,18.27,62.12,2019-01-09 05:00:00
2019-01-09 06:00:00,51.38,22.62,23.92,60.08,2019-01-09 06:00:00
2019-01-09 07:00:00,48.0,27.9,24.75,68.97,2019-01-09 07:00:00
2019-01-09 08:00:00,51.88,33.7,23.12,90.52,2019-01-09 08:00:00
2019-01-09 09:00:00,48.22,38.32,11.6,107.4,2019-01-09 09:00:00
2019-01-09 10:00:00,41.45,29.3,6.45,98.05,2019-01-09 10:00:00
2019-01-09 11:00:00,36.28,26.3,7.28,89.75,2019-01-09 11:00:00
2019-01-09 12:00:00,28.88,23.67,9.78,83.45,2019-01-09 12:00:00
2019-01-09 13:00:00,27.65,19.88,5.55,73.1,2019-01-09 13:00:00
2019-01-09 14:00:00,29.82,20.7,4.6,45.4,2019-01-09 14:00:00
2019-01-09 15:00:00,29.4,20.23,5.92,41.68,2019-01-09 15:00:00
2019-01-09 16:00:00,33.6,30.12,16.25,50.3,2019-01-09 16:00:00
2019-01-09 17:00:00,48.78,55.4,62.32,74.92,2019-01-09 17:00:00
2019-01-09 18:00:00,83.15,110.6,78.57,97.6,2019-01-09 18:00:00
2019-01-09 19:00:00,84.07,111.68,71.5,120.02,2019-01-09 19:00:00
2019-01-09 20:00:00,79.55,111.07,56.35,137.32,2019-01-09 20:00:00
2019-01-09 21:00:00,78.97,102.15,44.8,128.6,2019-01-09 21:00:00
2019-01-09 22:00:00,73.6,87.08,48.98,125.87,2019-01-09 22:00:00
2019-01-10 08:00:00,53.55,57.98,26.4,94.38,2019-01-10 08:00:00
2019-01-10 09:00:00,53.55,58.88,19.12,88.38,2019-01-10 09:00:00
2019-01-10 10:00:00,45.45,49.88,18.25,90.0,2019-01-10 10:00:00
2019-01-10 11:00:00,43.78,44.75,11.85,86.05,2019-01-10 11:00:00
2019-01-10 12:00:00,37.1,35.1,8.43,57.02,2019-01-10 12:00:00
2019-01-10 13:00:00,35.28,33.28,4.9,45.97,2019-01-10 13:00:00
2019-01-10 14:00:00,34.12,33.4,5.28,45.12,2019-01-10 14:00:00
2019-01-10 15:00:00,33.0,36.3,8.82,49.88,2019-01-10 15:00:00
2019-01-10 16:00:00,35.55,57.48,21.45,48.3,2019-01-10 16:00:00
2019-01-10 17:00:00,68.05,91.55,75.42,67.75,2019-01-10 17:00:00
2019-01-10 18:00:00,82.2,105.4,83.43,139.82,2019-01-10 18:00:00
2019-01-10 19:00:00,90.02,101.75,80.55,152.5,2019-01-10 19:00:00
2019-01-10 20:00:00,97.6,106.42,69.82,156.18,2019-01-10 20:00:00
2019-01-10 21:00:00,84.12,107.62,79.18,136.62,2019-01-10 21:00:00
2019-01-10 22:00:00,77.88,97.7,53.65,122.88,2019-01-10 22:00:00
2019-01-11 10:00:00,113.5,105.62,45.97,93.68,2019-01-11 10:00:00
2019-01-11 11:00:00,96.92,41.85,31.6,72.8,2019-01-11 11:00:00
2019-01-11 12:00:00,67.4,22.75,14.82,61.78,2019-01-11 12:00:00
2019-01-11 13:00:00,63.55,28.88,15.22,58.02,2019-01-11 13:00:00
2019-01-11 14:00:00,84.88,33.1,30.83,53.25,2019-01-11 14:00:00
2019-01-11 15:00:00,79.72,30.92,17.12,48.12,2019-01-11 15:00:00
2019-01-11 16:00:00,85.22,36.65,46.98,75.57,2019-01-11 16:00:00
2019-01-11 17:00:00,93.22,106.3,120.12,79.32,2019-01-11 17:00:00
2019-01-11 18:00:00,99.22,86.35,114.02,107.88,2019-01-11 18:00:00
2019-01-11 19:00:00,99.28,67.82,116.4,106.35,2019-01-11 19:00:00
2019-01-11 20:00:00,93.18,55.3,111.25,82.72,2019-01-11 20:00:00
2019-01-11 21:00:00,79.12,47.53,109.5,124.98,2019-01-11 21:00:00
2019-01-11 22:00:00,70.65,20.17,90.62,96.4,2019-01-11 22:00:00
2019-01-11 23:00:00,66.92,67.65,75.42,100.85,2019-01-11 23:00:00
2019-01-12 00:00:00,53.68,77.72,57.68,97.35,2019-01-12 00:00:00
2019-01-12 01:00:00,50.42,65.3,70.82,103.43,2019-01-12 01:00:00
2019-01-12 03:00:00,44.4,94.35,69.55,126.4,2019-01-12 03:00:00
2019-01-12 04:00:00,38.62,89.3,55.92,117.6,2019-01-12 04:00:00
2019-01-12 05:00:00,33.38,72.1,46.85,106.68,2019-01-12 05:00:00
2019-01-12 06:00:00,32.33,91.05,49.68,107.45,2019-01-12 06:00:00
2019-01-12 07:00:00,34.9,88.25,49.35,97.75,2019-01-12 07:00:00
2019-01-12 08:00:00,54.6,80.05,98.68,123.18,2019-01-12 08:00:00
2019-01-12 09:00:00,98.78,77.15,111.38,105.28,2019-01-12 09:00:00
2019-01-12 10:00:00,97.22,51.2,166.2,89.0,2019-01-12 10:00:00
2019-01-12 11:00:00,71.22,25.98,63.8,104.88,2019-01-12 11:00:00
2019-01-12 12:00:00,40.4,46.78,72.18,94.1,2019-01-12 12:00:00
2019-01-13 10:00:00,76.2,71.2,35.52,74.43,2019-01-13 10:00:00
2019-01-13 11:00:00,65.53,38.03,16.77,78.32,2019-01-13 11:00:00
2019-01-13 12:00:00,53.52,22.08,18.88,87.0,2019-01-13 12:00:00
2019-01-13 13:00:00,42.97,14.4,18.12,111.02,2019-01-13 13:00:00
2019-01-13 14:00:00,44.28,33.72,10.92,100.65,2019-01-13 14:00:00
2019-01-13 15:00:00,51.58,51.05,13.82,89.52,2019-01-13 15:00:00
2019-01-13 16:00:00,56.45,87.65,21.3,88.85,2019-01-13 16:00:00
2019-01-13 17:00:00,75.6,138.72,42.6,95.58,2019-01-13 17:00:00
2019-01-13 18:00:00,88.82,146.3,41.5,94.4,2019-01-13 18:00:00
2019-01-13 19:00:00,88.05,131.38,34.78,76.7,2019-01-13 19:00:00
2019-01-13 20:00:00,81.32,96.45,25.45,69.3,2019-01-13 20:00:00
2019-01-13 21:00:00,71.42,88.2,23.02,69.53,2019-01-13 21:00:00
2019-01-13 22:00:00,67.42,83.25,15.12,74.9,2019-01-13 22:00:00
2019-01-13 23:00:00,57.98,75.45,12.52,80.05,2019-01-13 23:00:00
2019-01-14 00:00:00,49.05,52.48,9.07,108.98,2019-01-14 00:00:00
2019-01-14 01:00:00,40.85,39.3,6.32,107.22,2019-01-14 01:00:00
2019-01-14 03:00:00,29.38,30.9,7.1,86.4,2019-01-14 03:00:00
2019-01-14 04:00:00,29.6,27.85,7.6,80.42,2019-01-14 04:00:00
2019-01-14 05:00:00,28.32,34.1,14.62,63.75,2019-01-14 05:00:00
2019-01-14 06:00:00,35.6,32.62,16.6,47.28,2019-01-14 06:00:00
2019-01-14 07:00:00,40.78,34.17,20.1,46.32,2019-01-14 07:00:00
2019-01-14 08:00:00,40.58,39.55,11.88,48.55,2019-01-14 08:00:00
2019-01-14 09:00:00,42.9,45.8,3.48,48.62,2019-01-14 09:00:00
2019-01-14 10:00:00,31.95,40.48,2.85,49.55,2019-01-14 10:00:00
2019-01-14 11:00:00,26.18,205.0,2.35,66.95,2019-01-14 11:00:00
2019-01-14 12:00:00,28.6,29.2,3.38,70.08,2019-01-14 12:00:00
2019-01-14 13:00:00,28.65,22.05,4.88,61.47,2019-01-14 13:00:00
2019-01-14 17:00:00,40.78,38.75,42.7,55.8,2019-01-14 17:00:00
2019-01-14 18:00:00,60.9,62.58,51.28,85.4,2019-01-14 18:00:00
2019-01-14 19:00:00,67.7,78.47,59.8,78.3,2019-01-14 19:00:00
2019-01-14 20:00:00,70.53,78.08,60.68,85.65,2019-01-14 20:00:00
2019-01-14 21:00:00,65.38,72.18,40.15,84.68,2019-01-14 21:00:00
2019-01-14 22:00:00,56.85,62.38,26.72,105.18,2019-01-14 22:00:00
2019-01-14 23:00:00,49.38,44.08,18.0,111.48,2019-01-14 23:00:00
2019-01-15 00:00:00,42.88,42.72,10.77,92.1,2019-01-15 00:00:00
2019-01-15 01:00:00,39.42,42.42,14.9,81.5,2019-01-15 01:00:00
2019-01-15 03:00:00,35.2,31.45,12.4,65.18,2019-01-15 03:00:00
2019-01-15 04:00:00,46.38,23.98,14.02,55.92,2019-01-15 04:00:00
2019-01-15 05:00:00,49.08,19.25,22.38,50.45,2019-01-15 05:00:00
2019-01-15 06:00:00,47.98,20.6,20.27,56.68,2019-01-15 06:00:00
2019-01-15 07:00:00,46.7,26.4,20.72,63.55,2019-01-15 07:00:00
2019-01-15 08:00:00,47.62,35.02,18.92,66.9,2019-01-15 08:00:00
2019-01-15 09:00:00,40.8,42.98,12.45,69.68,2019-01-15 09:00:00
2019-01-15 10:00:00,40.8,44.82,12.7,83.72,2019-01-15 10:00:00
2019-01-15 11:00:00,39.28,43.3,11.77,78.68,2019-01-15 11:00:00
2019-01-15 12:00:00,35.58,37.4,6.82,72.07,2019-01-15 12:00:00
2019-01-15 13:00:00,33.17,31.85,7.65,65.25,2019-01-15 13:00:00
2019-01-15 14:00:00,34.7,31.6,10.18,63.28,2019-01-15 14:00:00
2019-01-15 15:00:00,36.83,32.88,13.62,47.55,2019-01-15 15:00:00
2019-01-15 16:00:00,40.0,39.72,19.2,49.82,2019-01-15 16:00:00
2019-01-15 17:00:00,51.6,50.75,38.88,65.0,2019-01-15 17:00:00
2019-01-15 18:00:00,67.15,76.55,66.03,85.45,2019-01-15 18:00:00
2019-01-15 19:00:00,69.12,95.48,65.68,103.68,2019-01-15 19:00:00
2019-01-15 20:00:00,73.28,99.35,63.02,119.93,2019-01-15 20:00:00
2019-01-15 21:00:00,68.32,85.5,64.18,141.85,2019-01-15 21:00:00
2019-01-15 22:00:00,63.13,72.5,56.9,134.18,2019-01-15 22:00:00
2019-01-15 23:00:00,60.85,65.62,52.7,116.3,2019-01-15 23:00:00
2019-01-16 00:00:00,51.82,60.05,44.28,100.82,2019-01-16 00:00:00
2019-01-16 01:00:00,40.92,58.38,42.1,90.32,2019-01-16 01:00:00
2019-01-16 03:00:00,32.35,46.35,46.58,60.98,2019-01-16 03:00:00
2019-01-16 04:00:00,27.5,50.08,42.88,54.05,2019-01-16 04:00:00
2019-01-16 05:00:00,24.85,60.65,18.5,48.12,2019-01-16 05:00:00
2019-01-16 06:00:00,23.5,58.62,43.6,47.25,2019-01-16 06:00:00
2019-01-16 11:00:00,75.9,33.4,38.65,82.7,2019-01-16 11:00:00
2019-01-16 12:00:00,81.6,35.72,53.9,90.25,2019-01-16 12:00:00
2019-01-16 13:00:00,65.97,37.92,66.18,86.72,2019-01-16 13:00:00
2019-01-16 14:00:00,63.78,36.6,67.8,80.62,2019-01-16 14:00:00
2019-01-16 15:00:00,81.42,37.43,52.58,74.28,2019-01-16 15:00:00
2019-01-16 16:00:00,81.1,39.25,46.42,68.0,2019-01-16 16:00:00
2019-01-16 17:00:00,95.25,58.92,57.82,68.82,2019-01-16 17:00:00
2019-01-16 18:00:00,100.7,97.3,105.1,97.88,2019-01-16 18:00:00
2019-01-16 19:00:00,96.82,93.2,104.52,122.45,2019-01-16 19:00:00
2019-01-16 20:00:00,91.22,97.42,97.65,129.43,2019-01-16 20:00:00
2019-01-16 21:00:00,79.12,95.05,119.1,133.07,2019-01-16 21:00:00
2019-01-16 22:00:00,63.15,62.32,101.3,122.3,2019-01-16 22:00:00
2019-01-16 23:00:00,56.55,47.32,99.5,103.72,2019-01-16 23:00:00
2019-01-17 00:00:00,49.65,38.33,85.68,85.82,2019-01-17 00:00:00
2019-01-17 01:00:00,37.6,71.25,74.32,68.15,2019-01-17 01:00:00
2019-01-17 03:00:00,31.62,70.95,49.32,63.35,2019-01-17 03:00:00
2019-01-17 04:00:00,30.05,70.78,49.22,65.78,2019-01-17 04:00:00
2019-01-17 05:00:00,30.95,57.0,41.92,70.25,2019-01-17 05:00:00
2019-01-17 06:00:00,31.52,54.32,44.1,93.08,2019-01-17 06:00:00
2019-01-17 07:00:00,43.98,59.6,40.35,95.48,2019-01-17 07:00:00
2019-01-17 08:00:00,73.62,110.15,66.72,146.52,2019-01-17 08:00:00
2019-01-17 09:00:00,149.07,149.98,65.45,188.27,2019-01-17 09:00:00
2019-01-17 10:00:00,79.82,108.78,32.3,136.6,2019-01-17 10:00:00
2019-01-17 13:00:00,67.95,98.98,14.95,49.38,2019-01-17 13:00:00
2019-01-17 14:00:00,63.38,92.28,12.08,46.88,2019-01-17 14:00:00
2019-01-17 15:00:00,45.1,58.65,13.12,49.85,2019-01-17 15:00:00
2019-01-17 16:00:00,49.4,66.2,32.32,55.55,2019-01-17 16:00:00
2019-01-17 17:00:00,85.58,111.52,66.55,89.52,2019-01-17 17:00:00
2019-01-17 18:00:00,110.05,124.93,79.2,129.95,2019-01-17 18:00:00
2019-01-17 19:00:00,109.52,139.5,71.53,125.93,2019-01-17 19:00:00
2019-01-17 20:00:00,103.95,124.9,70.2,120.0,2019-01-17 20:00:00
2019-01-17 21:00:00,86.95,150.88,64.9,110.58,2019-01-17 21:00:00
2019-01-17 22:00:00,82.88,111.98,55.97,116.93,2019-01-17 22:00:00
2019-01-17 23:00:00,63.38,90.3,40.95,101.09,2019-01-17 23:00:00
2019-01-18 00:00:00,54.78,81.18,30.42,118.93,2019-01-18 00:00:00
2019-01-18 01:00:00,57.88,72.38,28.3,104.72,2019-01-18 01:00:00
2019-01-18 03:00:00,46.62,64.03,23.45,92.71,2019-01-18 03:00:00
2019-01-18 04:00:00,56.32,60.92,28.83,77.93,2019-01-18 04:00:00
2019-01-18 05:00:00,60.75,51.98,32.9,87.64,2019-01-18 05:00:00
2019-01-18 06:00:00,53.88,50.5,28.8,82.3,2019-01-18 06:00:00
2019-01-18 07:00:00,55.18,47.03,19.3,75.6,2019-01-18 07:00:00
