neighbor__124,neighbor__1421,neighbor__1426
69.82,57.7,54.18
62.3,50.95,53.3
63.95,54.85,68.28
74.57,57.47,67.42
132.18,74.28,75.3
103.78,45.45,30.25
92.45,30.65,29.12
98.42,21.08,29.1
113.9,22.92,41.1
124.9,30.08,81.75
128.98,30.25,96.25
120.55,48.22,92.42
87.52,34.72,21.78
76.85,32.95,26.55
97.1,54.4,97.22
89.0,50.6,92.52
93.8,75.0,31.32
79.75,61.92,38.65
88.72,47.82,37.05
96.02,38.6,62.8
99.88,32.5,80.03
100.78,30.22,48.05
95.92,27.82,44.02
81.35,24.25,92.05
75.07,26.35,32.08
86.55,35.33,31.75
81.22,40.12,46.92
78.12,33.08,44.5
87.9,39.4,32.92
86.52,40.17,25.62
79.8,37.28,21.6
52.35,27.65,18.0
96.02,66.65,55.85
91.48,58.75,69.38
82.45,52.5,63.7
71.73,46.78,55.72
56.05,39.15,53.85
52.5,40.42,53.42
66.97,45.9,53.25
75.45,39.12,51.88
86.82,41.22,55.95
93.58,51.4,50.0
48.3,18.2,22.68
48.98,15.5,24.82
52.88,16.4,26.6
72.8,29.92,35.58
105.2,57.7,69.65
103.78,78.3,68.75
94.65,73.18,68.9
81.08,55.92,45.62
75.2,50.52,44.12
