Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-01 00:00:00,240.00,405.00,105.40,23.03,98.00,55.30,6.23,1.67,4.53,NA,462.97,NA,NA,NA,NA,12.10,94.00,0.30,19.00,0.00,0.00,49.33,983.00,NA
2025-01-01 01:00:00,207.00,387.00,93.02,20.67,86.58,34.65,3.68,1.65,5.00,14.33,373.88,NA,NA,NA,NA,11.75,94.50,0.30,10.75,0.00,0.00,49.50,984.00,NA
2025-01-01 02:00:00,233.00,370.00,85.30,18.90,79.50,33.10,3.30,1.72,3.75,13.35,305.50,NA,NA,NA,NA,12.20,95.00,0.32,7.50,0.00,0.00,49.00,984.25,NA
2025-01-01 03:00:00,207.00,356.00,34.75,20.80,39.22,25.28,1.78,0.94,1.80,10.82,378.00,NA,NA,NA,NA,12.60,94.00,0.30,8.00,0.00,0.00,47.50,983.25,NA
2025-01-01 04:00:00,185.00,332.00,32.33,21.75,37.83,28.52,2.12,0.81,1.75,8.78,344.85,NA,NA,NA,NA,12.70,92.75,0.32,9.00,0.00,0.00,47.00,982.75,NA
2025-01-01 05:00:00,166.00,283.00,21.05,23.20,29.45,34.90,2.28,0.61,2.25,8.88,264.55,NA,NA,NA,NA,12.73,92.00,0.30,14.25,0.00,0.00,47.00,981.50,NA
2025-01-01 06:00:00,132.00,210.00,15.98,22.52,24.95,40.38,1.62,0.38,3.58,7.45,175.45,NA,NA,NA,NA,12.70,90.50,0.32,17.25,0.00,0.00,46.00,981.00,NA
2025-01-01 07:00:00,117.00,180.00,12.52,23.67,22.72,43.05,1.15,0.28,3.45,5.92,122.48,NA,NA,NA,NA,12.65,89.00,0.30,18.25,0.00,0.00,48.25,981.00,NA
2025-01-01 08:00:00,122.00,185.00,12.10,23.72,22.42,45.30,1.02,0.88,4.03,5.45,100.10,NA,NA,NA,NA,12.72,87.75,0.42,19.00,0.00,0.00,67.50,981.00,NA
2025-01-01 09:00:00,107.00,182.00,18.50,19.90,25.62,33.10,0.40,0.99,3.70,4.45,69.78,NA,NA,NA,NA,13.00,85.75,0.32,11.25,0.00,0.00,84.25,982.00,NA
2025-01-01 10:00:00,127.00,195.00,17.50,19.42,24.55,27.75,NA,1.03,2.07,3.97,87.90,NA,NA,NA,NA,13.27,83.25,0.43,9.00,0.00,0.00,103.50,982.00,NA
2025-01-01 11:00:00,132.00,196.00,18.55,18.75,25.02,28.10,4.23,1.02,2.20,4.00,204.32,NA,NA,NA,NA,13.82,79.75,0.80,9.00,0.00,0.00,143.75,982.00,NA
2025-01-01 12:00:00,132.00,206.50,17.48,19.75,24.62,29.52,5.65,1.01,1.95,4.15,489.70,NA,NA,NA,NA,14.58,75.25,0.82,9.00,0.00,0.00,192.50,982.00,NA
2025-01-01 13:00:00,134.25,199.50,13.30,22.25,22.65,37.97,5.45,0.98,2.58,4.45,383.32,NA,NA,NA,NA,15.22,72.50,0.90,14.75,0.00,0.00,201.75,981.25,NA
2025-01-01 14:00:00,129.00,187.00,12.22,21.22,21.25,43.25,6.15,0.99,4.05,5.28,398.80,NA,NA,NA,NA,15.58,71.75,0.70,17.75,0.00,0.00,190.50,980.75,NA
2025-01-01 15:00:00,121.00,187.00,11.10,23.90,21.72,46.78,6.55,0.97,4.48,5.28,493.00,NA,NA,NA,NA,15.45,73.00,0.60,19.00,0.00,0.00,123.00,980.00,NA
2025-01-01 16:00:00,125.00,202.25,10.65,24.65,21.75,49.48,6.85,0.97,4.92,5.42,NA,NA,NA,NA,NA,14.85,76.75,0.35,20.00,0.00,0.00,81.00,980.00,NA
2025-01-01 17:00:00,107.50,186.75,18.15,21.00,25.85,35.52,6.05,1.07,4.32,4.90,NA,NA,NA,NA,NA,13.75,81.25,0.30,11.75,0.00,0.00,52.50,980.75,NA
2025-01-01 18:00:00,121.25,221.25,18.23,18.73,24.78,27.55,5.10,1.18,2.18,5.78,363.77,NA,NA,NA,NA,12.82,86.75,0.30,9.00,0.00,0.00,44.50,981.00,NA
2025-01-01 19:00:00,176.75,282.25,22.20,21.00,29.15,28.55,5.30,1.38,1.80,7.28,289.23,NA,NA,NA,NA,12.50,89.75,0.30,9.00,0.00,0.00,44.50,981.00,NA
2025-01-01 20:00:00,190.00,310.75,21.78,21.68,29.12,29.85,5.75,1.40,1.60,7.20,348.98,NA,NA,NA,NA,12.50,90.25,0.30,9.00,0.00,0.00,44.00,981.00,NA
2025-01-01 21:00:00,184.50,302.25,16.52,23.10,25.78,38.03,6.25,1.19,2.38,8.70,300.80,NA,NA,NA,NA,12.60,91.00,0.32,14.00,0.00,0.00,43.75,979.75,NA
2025-01-01 22:00:00,174.00,288.25,17.08,26.15,27.78,44.00,6.32,1.18,3.65,11.12,316.45,NA,NA,NA,NA,12.30,91.75,0.30,17.00,0.00,0.00,43.50,979.25,NA
2025-01-01 23:00:00,165.00,268.50,13.52,25.62,24.65,45.98,6.62,0.96,3.85,9.95,212.28,NA,NA,NA,NA,13.00,91.25,0.32,18.25,0.00,0.00,44.00,979.25,NA
2025-01-02 00:00:00,141.25,239.00,12.08,24.22,22.68,47.30,7.80,0.86,4.30,8.15,172.27,NA,NA,NA,NA,13.08,90.00,0.35,19.00,0.00,0.00,44.00,979.00,NA
2025-01-02 01:00:00,125.00,224.75,17.30,20.25,24.82,35.12,7.62,0.76,5.00,6.22,201.98,NA,NA,NA,NA,12.82,89.00,0.38,11.00,0.00,0.00,44.00,980.75,NA
2025-01-02 02:00:00,144.50,228.50,15.40,19.20,22.70,31.40,7.10,0.74,4.03,4.90,159.57,NA,NA,NA,NA,12.70,89.50,0.30,7.75,0.00,0.00,44.00,981.00,NA
2025-01-02 03:00:00,164.00,242.00,14.00,19.62,21.75,27.25,6.48,1.00,1.55,4.58,94.95,NA,NA,NA,NA,12.58,90.00,0.30,8.25,0.00,0.00,43.50,980.50,NA
2025-01-02 04:00:00,164.25,249.00,15.92,18.40,22.75,28.00,7.00,0.97,1.62,4.32,63.40,NA,NA,NA,NA,12.50,90.00,0.32,9.00,0.00,0.00,43.00,980.00,NA
2025-01-02 05:00:00,167.50,253.75,11.90,20.92,20.78,32.83,6.98,0.95,2.30,5.35,52.40,NA,NA,NA,NA,12.50,91.00,0.32,13.75,0.00,0.00,43.00,979.50,NA
2025-01-02 06:00:00,163.75,263.25,10.98,20.82,20.00,39.15,6.95,0.92,3.47,6.00,51.58,NA,NA,NA,NA,12.40,91.25,0.40,16.75,0.00,0.00,43.50,979.00,NA
2025-01-02 07:00:00,157.50,268.25,10.38,23.35,20.88,42.88,7.18,0.94,3.95,6.18,46.55,NA,NA,NA,NA,12.50,92.00,0.43,18.00,0.00,0.00,44.25,979.00,NA
2025-01-02 08:00:00,155.25,271.25,10.62,23.60,21.18,45.28,7.40,1.04,4.47,7.02,46.20,NA,NA,NA,NA,12.45,92.25,0.32,19.00,0.00,0.00,53.75,979.00,NA
2025-01-02 09:00:00,155.75,251.00,16.25,20.92,24.35,35.88,6.90,1.12,3.60,6.22,49.50,NA,NA,NA,NA,12.55,91.25,0.38,12.00,0.00,0.00,75.25,980.00,NA
2025-01-02 10:00:00,163.50,256.00,16.10,20.80,24.12,29.02,7.02,1.16,2.38,5.57,86.78,NA,NA,NA,NA,12.95,87.75,0.62,9.00,0.00,0.00,101.75,980.25,NA
2025-01-02 11:00:00,172.75,255.50,17.27,20.62,25.00,29.12,7.55,1.19,2.28,6.68,402.33,NA,NA,NA,NA,13.68,82.75,0.68,9.00,0.00,0.00,174.75,980.25,NA
2025-01-02 12:00:00,160.75,227.75,16.48,19.95,24.00,30.75,7.60,1.20,1.85,6.00,379.37,NA,NA,NA,NA,14.32,78.00,0.52,9.00,0.00,0.00,167.00,980.00,NA
2025-01-02 13:00:00,156.75,217.50,13.10,21.82,22.15,36.50,8.22,1.18,2.70,7.12,NA,NA,NA,NA,NA,15.27,74.75,0.65,14.00,0.00,0.00,210.25,979.00,NA
2025-01-02 14:00:00,152.50,210.25,11.75,24.65,22.70,42.60,7.83,1.15,4.10,7.78,434.67,NA,NA,NA,NA,15.80,72.50,0.68,17.50,0.00,0.00,192.00,979.00,NA
2025-01-02 15:00:00,152.50,215.50,11.32,24.30,22.12,47.42,8.70,1.11,4.65,8.25,433.40,NA,NA,NA,NA,15.52,74.75,0.52,18.75,0.00,0.00,119.25,978.25,NA
2025-01-02 16:00:00,159.75,233.00,11.15,26.80,23.30,51.52,9.82,1.23,5.20,9.12,NA,NA,NA,NA,NA,15.23,77.50,0.52,20.00,0.00,0.00,81.00,978.00,NA
2025-01-02 17:00:00,177.75,307.75,17.15,25.02,27.22,37.22,10.52,1.36,4.55,10.48,NA,NA,NA,NA,NA,14.23,82.25,0.30,12.50,0.00,0.00,49.75,979.25,NA
2025-01-02 18:00:00,199.50,333.25,26.35,22.58,33.45,28.88,8.78,1.25,2.50,11.00,471.70,NA,NA,NA,NA,13.10,87.50,0.30,9.00,0.00,0.00,42.00,979.00,NA
2025-01-02 19:00:00,217.75,353.50,28.10,20.83,33.95,29.18,8.55,1.35,1.83,9.18,386.10,NA,NA,NA,NA,12.62,91.00,0.30,9.00,0.00,0.00,42.00,979.00,NA
2025-01-02 20:00:00,227.25,376.50,32.90,20.52,37.80,30.15,9.07,1.54,2.50,10.32,391.65,NA,NA,NA,NA,12.48,92.50,0.30,9.00,0.00,0.00,42.00,979.25,NA
2025-01-02 21:00:00,228.25,388.00,29.62,25.17,37.50,38.45,9.20,1.31,2.30,12.62,374.48,NA,NA,NA,NA,12.55,93.25,0.30,13.75,0.00,0.00,42.25,979.00,NA
2025-01-02 22:00:00,216.00,368.25,35.70,24.02,41.88,43.72,9.52,1.31,3.58,15.10,348.52,NA,NA,NA,NA,12.60,94.00,0.30,17.25,0.00,0.00,43.00,979.00,NA
2025-01-02 23:00:00,195.50,340.00,45.47,23.85,49.58,47.82,10.10,1.42,4.35,15.03,272.55,NA,NA,NA,NA,12.50,94.00,0.30,18.25,0.00,0.00,43.00,979.00,NA
2025-01-03 00:00:00,217.00,361.67,45.47,24.90,50.22,49.65,10.93,1.58,5.03,NA,253.75,NA,NA,NA,NA,12.62,94.00,0.30,19.00,0.00,0.00,43.25,979.00,NA
2025-01-03 01:00:00,223.75,361.00,29.25,21.33,35.17,37.72,9.98,1.42,5.40,14.60,416.95,NA,NA,NA,NA,12.40,94.50,0.30,12.00,0.00,0.00,43.00,979.75,NA
2025-01-03 02:00:00,217.75,317.75,36.50,16.80,38.70,34.50,9.30,1.43,4.55,13.62,337.92,NA,NA,NA,NA,12.25,95.00,0.30,7.75,0.00,0.00,43.00,980.25,NA
2025-01-03 03:00:00,207.00,300.50,33.78,19.80,38.00,29.22,8.58,1.35,1.40,13.05,286.28,NA,NA,NA,NA,12.55,95.00,0.30,8.00,0.00,0.00,43.50,981.00,NA
2025-01-03 04:00:00,205.50,307.25,29.67,21.88,35.78,30.08,8.78,1.27,1.90,11.77,240.90,NA,NA,NA,NA,12.85,95.00,0.30,9.00,0.00,0.00,43.75,981.00,NA
2025-01-03 05:00:00,191.00,323.50,16.25,23.85,25.90,35.60,8.88,1.11,2.42,11.28,197.10,NA,NA,NA,NA,13.22,95.00,0.30,13.75,0.00,0.00,44.00,980.00,NA
2025-01-03 06:00:00,168.00,314.50,12.80,23.72,23.02,42.00,8.80,1.02,3.72,12.28,223.28,NA,NA,NA,NA,13.32,95.00,0.30,17.25,0.00,0.00,44.00,980.00,NA
2025-01-03 07:00:00,140.25,257.50,10.85,23.95,21.55,46.55,8.62,0.99,4.08,11.52,155.35,NA,NA,NA,NA,13.30,95.25,0.30,18.25,0.00,0.00,45.25,979.75,NA
2025-01-03 08:00:00,118.00,201.00,12.08,23.63,22.35,49.28,8.33,1.18,3.70,11.52,127.40,NA,NA,NA,NA,13.32,95.25,0.30,19.00,0.00,0.00,54.75,979.75,NA
2025-01-03 09:00:00,116.75,205.25,19.27,22.38,27.58,37.00,7.65,1.29,3.92,10.58,161.20,NA,NA,NA,NA,13.40,95.00,0.35,12.75,0.00,0.00,71.00,980.75,NA
2025-01-03 10:00:00,144.25,266.50,24.58,19.55,30.30,29.78,7.92,1.38,2.33,9.70,276.50,NA,NA,NA,NA,13.68,95.00,0.30,9.00,0.00,0.00,87.00,980.75,NA
2025-01-03 11:00:00,180.75,327.75,27.12,20.00,32.70,30.67,8.85,1.50,2.32,11.35,457.60,NA,NA,NA,NA,14.02,93.75,0.38,9.00,0.00,0.00,122.25,980.25,NA
2025-01-03 12:00:00,226.75,402.75,25.95,23.92,33.85,31.62,10.00,1.63,2.40,13.25,439.80,NA,NA,NA,NA,15.60,87.00,0.38,9.00,0.00,0.00,229.75,980.00,NA
2025-01-03 13:00:00,273.50,443.25,17.33,25.85,27.85,40.28,10.32,1.55,2.70,14.80,NA,NA,NA,NA,NA,17.62,71.25,0.60,14.25,0.00,0.00,275.50,979.25,NA
2025-01-03 14:00:00,229.50,350.25,12.12,28.92,25.20,48.72,10.32,1.35,4.20,14.42,NA,NA,NA,NA,NA,18.15,68.25,0.52,18.00,0.00,0.00,228.50,978.75,NA
2025-01-03 15:00:00,195.25,284.00,10.60,28.95,24.05,54.20,10.60,1.07,4.68,12.55,NA,NA,NA,NA,NA,17.78,70.25,0.30,19.50,0.00,0.00,100.25,978.00,NA
2025-01-03 16:00:00,140.50,222.75,11.00,27.38,23.50,59.48,9.85,0.99,4.82,11.32,NA,NA,NA,NA,NA,17.38,76.00,0.30,20.75,0.00,0.00,74.00,978.00,NA
2025-01-03 17:00:00,122.50,205.25,20.00,25.90,30.02,44.80,9.43,1.05,4.50,10.75,499.00,NA,NA,NA,NA,16.20,81.25,0.30,14.00,0.00,0.00,50.50,979.00,NA
2025-01-03 18:00:00,146.75,247.00,28.82,22.83,35.65,30.48,8.18,1.32,2.30,9.57,450.13,NA,NA,NA,NA,14.68,89.75,0.30,8.75,0.00,0.00,42.00,980.00,NA
2025-01-03 19:00:00,209.75,320.25,66.25,24.25,66.40,31.48,10.18,1.58,2.33,10.78,496.40,NA,NA,NA,NA,14.10,93.00,0.30,8.75,0.00,0.00,42.75,980.00,NA
2025-01-03 20:00:00,200.25,354.25,77.60,20.55,73.90,33.30,11.27,1.93,2.25,12.58,NA,NA,NA,NA,NA,13.82,94.00,0.30,8.50,0.00,0.00,43.75,980.75,NA
2025-01-03 21:00:00,269.75,414.50,134.97,18.48,119.45,18.03,14.05,1.85,2.75,NA,NA,NA,NA,NA,NA,13.30,94.50,0.30,13.50,0.00,0.00,44.00,980.00,NA
2025-01-03 22:00:00,266.00,396.25,87.98,22.50,83.48,69.47,14.52,1.64,3.72,NA,473.90,NA,NA,NA,NA,13.38,95.00,0.30,17.25,0.00,0.00,44.50,980.00,NA
2025-01-03 23:00:00,153.25,237.75,46.15,23.05,49.72,53.58,13.42,1.39,4.35,NA,401.92,NA,NA,NA,NA,13.55,95.00,0.30,18.75,0.00,0.00,44.00,979.00,NA
2025-01-04 00:00:00,105.50,165.75,29.42,25.50,37.50,57.08,10.73,1.23,4.65,NA,374.65,NA,NA,NA,NA,13.77,95.00,0.30,19.50,0.00,0.00,44.00,979.00,NA
2025-01-04 01:00:00,100.25,138.50,22.22,21.85,29.65,45.23,7.90,1.05,5.10,13.50,258.73,NA,NA,NA,NA,13.35,95.00,0.30,13.00,0.00,0.00,44.00,980.25,NA
2025-01-04 02:00:00,88.75,132.75,19.30,19.40,25.90,37.70,5.70,1.26,2.20,11.28,224.72,NA,NA,NA,NA,13.08,95.25,0.30,8.00,0.00,0.00,44.00,981.00,NA
2025-01-04 03:00:00,97.00,133.00,17.38,20.20,24.85,34.45,5.85,1.25,1.65,11.32,232.52,NA,NA,NA,NA,13.15,96.00,0.30,8.50,0.00,0.00,44.00,981.00,NA
2025-01-04 04:00:00,107.75,142.00,27.92,20.38,33.62,32.22,6.40,1.35,1.60,11.45,345.68,NA,NA,NA,NA,13.10,96.25,0.30,9.00,0.00,0.00,44.00,981.00,NA
2025-01-04 05:00:00,137.75,172.75,46.30,21.65,49.10,34.35,8.18,1.58,1.98,14.37,422.92,NA,NA,NA,NA,13.18,96.75,0.30,13.00,0.00,0.00,44.25,980.00,NA
2025-01-04 06:00:00,120.75,157.25,44.55,23.20,48.45,42.40,9.12,1.68,4.12,NA,393.78,NA,NA,NA,NA,12.82,97.25,0.30,17.00,0.00,0.00,44.25,980.00,NA
2025-01-04 07:00:00,100.75,129.50,48.35,25.15,52.65,48.22,9.07,1.53,4.08,NA,315.48,NA,NA,NA,NA,12.78,97.75,0.40,18.50,0.00,0.00,45.75,980.00,NA
2025-01-04 08:00:00,96.25,128.25,35.98,26.78,43.60,52.75,9.25,1.29,4.32,NA,288.83,NA,NA,NA,NA,12.70,97.75,0.52,19.25,0.00,0.00,57.50,980.00,NA
2025-01-04 09:00:00,100.50,131.50,35.28,21.62,40.22,41.20,7.85,1.25,4.20,13.50,222.65,NA,NA,NA,NA,12.58,97.75,0.65,13.00,0.00,0.00,77.00,980.75,NA
2025-01-04 10:00:00,96.00,138.00,33.25,19.50,37.50,31.22,7.18,1.25,2.22,13.25,234.40,NA,NA,NA,NA,13.10,97.00,0.85,9.00,0.00,0.00,89.25,981.00,NA
2025-01-04 11:00:00,170.50,247.25,30.95,19.32,35.47,31.80,7.90,1.34,2.70,15.13,363.10,NA,NA,NA,NA,13.45,95.50,1.15,9.00,0.00,0.00,115.75,981.00,NA
2025-01-04 12:00:00,202.00,292.75,25.92,22.20,32.98,33.30,8.20,1.30,3.58,15.03,437.95,NA,NA,NA,NA,14.15,93.50,1.45,9.00,0.00,0.00,193.50,980.25,NA
2025-01-04 13:00:00,194.25,275.75,19.98,25.10,29.55,40.85,8.43,1.34,2.90,15.05,400.67,NA,NA,NA,NA,15.75,86.50,1.40,13.50,0.00,0.00,270.00,979.25,NA
2025-01-04 14:00:00,210.50,293.75,12.10,30.40,25.95,49.95,9.10,1.34,4.72,NA,NA,NA,NA,NA,NA,16.95,76.00,1.45,18.00,0.00,0.00,204.50,978.25,NA
2025-01-04 15:00:00,237.25,344.75,12.00,33.85,27.75,55.10,8.95,1.35,5.20,NA,445.75,NA,NA,NA,NA,16.80,77.00,1.45,19.50,0.00,0.00,107.75,978.00,NA
2025-01-04 16:00:00,198.25,326.00,12.02,33.15,27.45,60.60,8.80,1.34,4.75,NA,424.80,NA,NA,NA,NA,16.30,79.75,1.30,20.50,0.00,0.00,74.50,978.00,NA
2025-01-04 17:00:00,182.25,317.25,16.65,26.65,27.75,46.40,8.18,1.35,4.73,15.50,430.90,NA,NA,NA,NA,15.12,85.50,1.50,14.75,0.00,0.00,50.25,979.00,NA
2025-01-04 18:00:00,199.25,342.00,15.58,24.05,25.42,31.20,6.48,1.30,2.30,13.97,360.60,NA,NA,NA,NA,13.85,90.50,1.55,9.00,0.00,0.00,42.00,979.75,NA
2025-01-04 19:00:00,219.25,316.25,23.75,22.92,31.43,34.65,6.85,1.34,2.20,13.38,225.48,NA,NA,NA,NA,13.68,93.50,1.30,9.00,0.00,0.00,42.75,980.00,NA
2025-01-04 20:00:00,292.25,434.75,44.80,22.45,48.32,34.20,7.92,1.57,3.30,15.17,207.68,NA,NA,NA,NA,13.90,94.00,1.18,9.00,0.00,0.00,43.00,980.00,NA
2025-01-04 21:00:00,331.50,507.25,59.70,23.98,61.28,42.18,9.52,1.51,5.60,NA,215.65,NA,NA,NA,NA,13.90,93.75,1.05,12.75,0.00,0.00,43.00,979.25,NA
2025-01-04 22:00:00,334.75,506.50,51.68,26.78,56.23,50.18,10.52,1.51,6.93,NA,206.58,NA,NA,NA,NA,13.70,94.00,1.12,17.50,0.00,0.00,43.00,979.00,NA
2025-01-04 23:00:00,328.75,503.00,51.20,25.60,55.22,56.20,11.15,1.47,7.75,NA,182.00,NA,NA,NA,NA,13.65,94.00,1.15,19.00,0.00,0.00,43.00,979.00,NA
2025-01-05 00:00:00,312.00,515.00,45.32,25.78,50.58,62.92,11.60,1.34,10.22,NA,168.55,NA,NA,NA,NA,13.58,93.50,0.95,20.00,0.00,0.00,43.00,978.00,NA
2025-01-05 01:00:00,256.75,457.50,31.62,22.80,37.83,49.03,10.18,1.04,7.70,14.60,203.52,NA,NA,NA,NA,13.18,93.25,1.08,14.25,0.00,0.00,43.00,979.25,NA
2025-01-05 02:00:00,228.00,401.00,26.60,18.70,31.40,38.40,8.10,NA,2.77,12.80,166.72,NA,NA,NA,NA,12.85,94.00,0.92,8.50,0.00,0.00,43.00,980.00,NA
2025-01-05 03:00:00,210.50,338.75,20.35,21.42,27.85,34.80,7.42,1.09,3.12,11.52,117.85,NA,NA,NA,NA,12.75,94.00,1.12,8.50,0.00,0.00,43.00,980.00,NA
2025-01-05 04:00:00,192.50,304.00,20.30,21.60,27.98,30.87,7.25,0.99,2.17,11.15,100.82,NA,NA,NA,NA,12.60,94.00,0.92,9.00,0.00,0.00,43.75,980.50,NA
2025-01-05 05:00:00,164.75,271.75,19.77,23.70,28.65,35.30,7.28,0.90,2.17,11.18,91.57,NA,NA,NA,NA,12.68,94.50,1.15,12.50,0.00,0.00,44.00,980.00,NA
2025-01-05 06:00:00,136.00,221.00,31.42,26.08,39.42,41.90,7.70,0.83,3.10,12.55,97.12,NA,NA,NA,NA,12.70,95.00,1.33,17.00,0.00,0.00,44.00,980.00,NA
2025-01-05 07:00:00,113.25,191.25,37.75,25.12,44.10,48.90,8.00,0.76,3.88,12.42,75.43,NA,NA,NA,NA,12.62,95.25,1.35,18.50,0.00,0.00,45.50,980.00,NA
2025-01-05 08:00:00,103.50,181.50,55.90,27.33,59.95,51.98,8.32,1.06,4.22,11.65,67.08,NA,NA,NA,NA,12.65,96.00,1.02,19.25,0.00,0.00,53.25,980.00,NA
2025-01-05 09:00:00,112.50,213.00,80.20,21.65,76.75,42.47,8.22,1.12,4.42,11.10,59.42,NA,NA,NA,NA,12.65,95.25,1.20,14.25,0.00,0.00,70.75,980.75,NA
2025-01-05 10:00:00,163.25,313.25,52.47,21.15,53.78,32.05,7.30,1.15,3.40,9.08,66.53,NA,NA,NA,NA,13.35,93.25,1.05,9.00,0.00,0.00,150.75,980.25,NA
2025-01-05 11:00:00,173.75,290.50,39.52,24.12,44.98,31.68,6.90,1.16,1.90,8.70,59.85,NA,NA,NA,NA,15.40,77.25,1.33,9.00,0.00,0.00,285.25,980.00,NA
2025-01-05 12:00:00,174.25,273.00,27.00,26.60,36.12,33.58,7.07,1.20,1.85,9.05,64.42,NA,NA,NA,NA,17.38,64.50,1.30,9.25,0.00,0.00,324.00,980.00,NA
2025-01-05 13:00:00,193.75,318.75,18.32,31.48,31.60,39.02,7.25,1.21,1.95,10.20,76.42,NA,NA,NA,NA,18.35,61.00,1.48,13.00,0.00,0.00,306.25,979.25,NA
2025-01-05 14:00:00,191.00,321.25,15.62,35.83,31.72,49.12,7.85,1.18,4.42,12.08,142.25,NA,NA,NA,NA,18.27,62.50,1.60,18.00,0.00,0.00,224.50,978.50,NA
2025-01-05 15:00:00,216.50,361.25,11.58,32.88,26.85,56.48,8.20,1.13,5.83,12.45,225.88,NA,NA,NA,NA,17.40,67.75,1.58,19.75,0.00,0.00,104.50,978.00,NA
2025-01-05 16:00:00,220.00,367.00,12.45,35.78,29.15,61.88,8.28,1.07,5.50,10.98,318.18,NA,NA,NA,NA,16.80,71.00,1.38,21.00,0.00,0.00,74.50,977.50,NA
2025-01-05 17:00:00,184.25,341.50,24.22,34.18,37.88,48.02,7.30,0.98,5.82,10.12,184.82,NA,NA,NA,NA,15.80,73.25,0.55,16.00,0.00,0.00,49.50,978.25,NA
2025-01-05 18:00:00,168.50,325.00,26.60,27.85,36.43,30.45,5.80,1.19,4.42,7.30,112.98,NA,NA,NA,NA,14.37,81.25,0.30,9.00,0.00,0.00,41.25,979.00,NA
2025-01-05 19:00:00,185.00,366.25,28.60,23.90,35.97,31.88,6.32,1.59,2.68,8.98,118.85,NA,NA,NA,NA,13.60,87.50,0.30,9.00,0.00,0.00,41.00,979.00,NA
2025-01-05 20:00:00,248.00,423.75,35.00,23.48,41.08,32.15,7.00,1.77,2.32,10.95,106.55,NA,NA,NA,NA,13.52,90.50,0.30,9.00,0.00,0.00,41.25,979.00,NA
2025-01-05 21:00:00,257.25,418.50,44.72,23.28,48.65,39.67,7.75,1.30,1.92,11.82,85.78,NA,NA,NA,NA,13.45,91.75,0.30,12.75,0.00,0.00,41.00,978.25,NA
2025-01-05 22:00:00,222.50,352.75,42.52,27.72,49.35,49.65,8.52,1.29,3.78,14.15,147.40,NA,NA,NA,NA,13.30,93.00,0.30,17.50,0.00,0.00,41.50,978.00,NA
2025-01-05 23:00:00,227.00,366.75,62.15,23.60,63.15,55.20,9.90,1.52,4.92,NA,218.62,NA,NA,NA,NA,13.58,94.00,0.30,19.00,0.00,0.00,42.00,978.00,NA
2025-01-06 00:00:00,226.00,373.33,50.97,26.57,55.60,59.42,10.20,1.40,4.75,NA,265.92,NA,NA,NA,NA,14.12,94.00,0.30,20.00,0.00,0.00,42.75,978.00,NA
2025-01-06 01:00:00,176.75,312.50,43.90,24.88,48.85,52.87,9.35,1.21,5.30,14.93,211.77,NA,NA,NA,NA,13.80,94.00,0.82,15.75,0.00,0.00,42.75,979.00,NA
2025-01-06 02:00:00,182.00,318.50,47.40,20.60,49.20,37.00,7.60,NA,2.12,11.68,149.80,NA,NA,NA,NA,13.60,94.00,0.85,8.25,0.00,0.00,43.00,980.00,NA
2025-01-06 03:00:00,186.00,301.50,23.80,20.82,30.38,33.20,7.00,1.10,6.20,10.07,95.92,NA,NA,NA,NA,13.58,94.00,0.90,8.50,0.00,0.00,43.00,980.00,NA
2025-01-06 04:00:00,204.50,323.75,20.55,21.62,28.25,30.18,7.43,1.06,5.67,9.50,86.22,NA,NA,NA,NA,13.60,94.00,0.30,9.00,0.00,0.00,42.50,980.00,NA
2025-01-06 05:00:00,208.00,326.50,19.65,22.10,27.67,33.48,8.12,0.98,3.68,10.22,100.95,NA,NA,NA,NA,13.68,94.00,0.32,12.50,0.00,0.00,42.75,979.25,NA
2025-01-06 06:00:00,194.25,315.00,16.08,23.40,25.52,43.05,8.60,0.87,5.58,12.18,142.88,NA,NA,NA,NA,13.88,94.00,0.42,17.50,0.00,0.00,42.50,978.50,NA
2025-01-06 07:00:00,193.00,335.25,31.45,26.60,41.10,51.15,9.50,1.13,7.40,13.00,183.48,NA,NA,NA,NA,13.95,94.00,1.02,19.25,0.00,0.00,43.00,978.25,NA
2025-01-06 08:00:00,194.75,343.00,23.00,27.92,33.55,57.42,9.57,1.05,7.48,13.50,186.77,NA,NA,NA,NA,14.02,94.00,1.62,20.50,0.12,0.50,53.50,978.25,NA
2025-01-06 09:00:00,165.75,277.75,17.85,23.78,27.10,47.12,8.88,1.02,5.18,11.15,129.10,NA,NA,NA,NA,13.85,94.00,1.05,15.75,0.00,0.00,73.00,979.25,NA
2025-01-06 10:00:00,132.75,205.00,16.42,20.72,24.38,29.32,7.02,1.03,2.52,7.00,62.75,NA,NA,NA,NA,14.10,93.25,0.45,9.00,0.00,0.00,94.00,979.75,NA
2025-01-06 11:00:00,130.25,176.75,18.75,21.35,26.50,29.70,7.15,1.07,1.65,6.30,74.05,NA,NA,NA,NA,15.02,88.75,0.40,9.00,0.00,0.00,155.00,979.00,NA
